,mbia_male,mbia_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.66904974,0.57003665,"('unsociable', 'sociable')",-0.19328831,-0.310517,0.2378807,0.1297598,-0.1081209
1,-0.52989393,-0.5678198,"('unfriendly', 'friendly')",1.7639246,1.6309934,0.6170154,0.5315868,-0.0854286
2,1.0696266,1.0888981,"('unlikable', 'likable')",0.63889015,0.73314655,0.8542584,0.9110223,0.0567639
3,0.141845,0.35315475,"('repellent', 'pleasant')",0.2145321,0.32126367,0.1781886,0.3372092,0.1590206
4,0.03314535,-0.014390753,"('disliked', 'liked')",-6.1813297,-6.319006,-3.0740921,-3.1666985,-0.0926064
5,-1.1580927,-1.2317857,"('distant', 'outgoing')",-0.23808764,-0.2692128,-0.6980902,-0.7504992,-0.052409
6,-1.4006813,-1.4513525,"('distant', 'open')",0.2969596,0.24674886,-0.5518608,-0.6023018,-0.050441
7,0.62741417,0.765111,"('insensitive', 'sensitive')",0.49667928,0.5871774,0.5620467,0.6761442,0.1140975
8,-0.8240407,-0.87471366,"('unaffectionate', 'affectionate')",0.87500787,0.74978215,0.0254836,-0.0624658,-0.0879494
9,-0.40107417,-0.47022727,"('unaffectionate', 'caring')",1.0942209,0.9956995,0.3465734,0.2627361,-0.0838373
10,0.7578583,0.90484965,"('unsympathetic', 'sympathetic')",-0.5872055,-0.57768023,0.0853264,0.1635847,0.0782583
11,0.44457504,0.49987417,"('unhelpful', 'helpful')",1.4465559,1.5118408,0.9455655,1.0058575,0.060292
12,0.8389986,0.99820226,"('unsupportive', 'supportive')",-1.8674052,-1.8937562,-0.5142033,-0.4477769,0.0664264
13,0.4288219,0.4238141,"('impolite', 'polite')",-0.5598044,-0.5055132,-0.0654912,-0.0408496,0.0246416
14,1.2992344,1.292068,"('antisocial', 'social')",-0.2562999,-0.27144074,0.5214672,0.5103136,-0.0111536
15,0.38962853,0.16453058,"('boring', 'funny')",0.8948665,0.804931,0.6422476,0.4847308,-0.1575168
16,-0.58927804,-0.6112782,"('unpopular', 'popular')",0.58009946,0.59802985,-0.0045893,-0.0066242,-0.0020349
17,-0.26464382,-0.18250598,"('nasty', 'nice')",-0.41708544,-0.37814724,-0.3408646,-0.2803266,0.060538
18,-0.044139657,0.0158621,"('disagreeable', 'welcoming')",-0.28709444,-0.31192654,-0.165617,-0.1480322,0.0175848
19,-1.1337099,-1.1158594,"('inhospitable', 'hospitable')",-0.2231247,-0.13788524,-0.6784173,-0.6268723,0.051545
20,0.34386036,0.46183693,"('rough', 'thoughtful')",1.2353042,1.2125316,0.7895823,0.8371843,0.047602
21,1.0023421,1.0818396,"('immoral', 'moral')",-0.4305054,-0.3567743,0.2859184,0.3625326,0.0766142
22,0.48686582,0.601218,"('untrustworthy', 'trustworthy')",-0.9361157,-0.9547801,-0.2246249,-0.1767811,0.0478438
23,0.4578081,0.5363882,"('insincere', 'sincere')",5.451138,5.440416,2.954473,2.9884021,0.0339291
24,0.6834286,0.65747124,"('dishonest', 'honest')",0.5206515,0.51798,0.6020401,0.5877256,-0.0143145
25,-0.8316705,-0.97795415,"('egoistic', 'altruistic')",1.5230298,1.422622,0.3456796,0.2223339,-0.1233457
26,1.2229939,1.149959,"('hardhearted', 'benevolent')",2.0228682,1.9301082,1.622931,1.5400336,-0.0828974
27,-0.22068271,-0.25601932,"('hardhearted', 'softhearted')",1.4245869,1.3068737,0.6019521,0.5254272,-0.0765249
28,0.21920411,0.17552224,"('disloyal', 'loyal')",0.9127015,0.78309554,0.5659528,0.4793089,-0.0866439
29,0.31548256,0.24343508,"('unfair', 'fair')",-0.29623073,-0.4559628,0.0096259,-0.1062639,-0.1158898
30,1.8340776,1.835159,"('intolerant', 'tolerant')",1.6653957,1.6771456,1.7497367,1.7561523,0.0064156
31,-1.3681424,-1.2842875,"('evil', 'good')",-0.6165861,-0.7652209,-0.9923642,-1.0247542,-0.03239
32,1.0280249,0.9481693,"('unkind', 'kind')",0.8850986,0.7053237,0.9565617,0.8267465,-0.1298152
33,-0.17457329,-0.26899034,"('wrong', 'right')",-0.44893914,-0.5673865,-0.3117562,-0.4181884,-0.1064322
34,-0.08659983,0.096189275,"('mean', 'honorable')",5.7279043,5.946515,2.8206522,3.0213523,0.2007001
35,-0.92737776,-1.1650203,"('corrupt', 'incorrupt')",0.108626574,-0.087061435,-0.4093756,-0.6260409,-0.2166653
36,-1.2541045,-1.3644391,"('hostile', 'amicable')",0.5315491,0.26908177,-0.3612777,-0.5476787,-0.186401
37,0.19478771,0.18160027,"('fake', 'genuine')",0.4316362,0.45359772,0.313212,0.317599,0.004387
38,0.073332705,0.16531384,"('untruthful', 'truthful')",-0.273832,-0.19332235,-0.1002496,-0.0140043,0.0862453
39,1.3130553,1.3028742,"('exploitative', 'cooperative')",0.082633704,0.08707351,0.6978445,0.6949739,-0.0028706
40,0.6161363,0.65893835,"('stingy', 'generous')",-1.5549648,-1.6845354,-0.4694142,-0.5127985,-0.0433843
41,0.7701313,0.89170444,"('unforgiving', 'forgiving')",0.33287847,0.21604201,0.5515049,0.5538732,0.0023683
42,1.4730638,1.6169485,"('unreliable', 'reliable')",-2.8652217,-2.7849903,-0.696079,-0.5840209,0.1120581
43,1.0484879,1.182229,"('irresponsible', 'responsible')",0.6119118,0.69307005,0.8301998,0.9376495,0.1074497
44,-0.38949504,-0.41156614,"('prejudiced', 'unprejudiced')",-1.3412993,-1.3033195,-0.8653972,-0.8574428,0.0079544
45,0.82401717,1.0190725,"('incompetent', 'competent')",0.19067927,0.18075627,0.5073482,0.5999144,0.0925662
46,0.43258214,0.59056145,"('uncompetitive', 'competitive')",-0.7061893,-0.6487158,-0.1368036,-0.0290772,0.1077264
47,0.6802923,0.7241426,"('stupid', 'smart')",5.483233,5.672334,3.0817626,3.1982384,0.1164758
