,alpha_male,alpha_female,tuple,natural_male,natural_female,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.17014658,-0.13939565,"('unsociable', 'sociable')",-0.014462873,-0.1186679,0.06609021,-0.07663652,-0.71728474,-0.856625,-0.208951,-0.2978313,-0.0888803
1,-1.0677038,-0.9887336,"('unfriendly', 'friendly')",-0.92484653,-0.90970427,-0.11166256,-0.32150614,1.7581326,1.5782844,-0.0865201,-0.1604149,-0.0738948
2,0.2235291,0.29213998,"('unlikable', 'likable')",0.43325454,0.49701074,1.0184569,1.0133139,0.59680295,0.6601456,0.5680109,0.6156526,0.0476417
3,0.5917324,0.7442597,"('repellent', 'pleasant')",-0.6947214,-0.6738916,0.8159321,0.9416362,0.08067785,0.15806739,0.1984052,0.2925179,0.0941127
4,-1.7998488,-1.8273257,"('disliked', 'liked')",0.32100824,0.31262457,0.12500429,0.066971175,-6.0260677,-6.0227475,-1.8449759,-1.8676194,-0.0226435
5,-1.0046989,-0.9955586,"('distant', 'outgoing')",-0.038941264,0.04198065,-0.46769667,-0.5108884,0.06975737,0.034381233,-0.3603949,-0.3575213,0.0028736
6,-0.86703074,-0.81054115,"('distant', 'open')",-0.44697538,-0.37249023,-0.9788144,-1.0434923,0.53712434,0.4825689,-0.438924,-0.4359887,0.0029353
7,1.1413852,1.251739,"('insensitive', 'sensitive')",0.42885217,0.48041436,0.42446253,0.4658764,0.827068,0.84551996,0.705442,0.7608874,0.0554454
8,-0.59338725,-0.56754035,"('unaffectionate', 'affectionate')",-0.8667431,-0.8494021,-1.1712689,-1.3070085,0.6846452,0.55922437,-0.4866885,-0.5411816,-0.0544931
9,0.14323097,0.21680135,"('unaffectionate', 'caring')",-0.10876202,-0.09954488,0.09484029,0.007956199,1.1730636,1.1163025,0.3255932,0.3103788,-0.0152144
10,1.6794474,1.7827839,"('unsympathetic', 'sympathetic')",-0.7885376,-0.85344136,-0.49053445,-0.5252933,-0.21454957,-0.24341163,0.0464564,0.0401594,-0.006297
11,0.60442233,0.7093807,"('unhelpful', 'helpful')",0.65323085,0.6776478,0.64713943,0.68752575,1.7602193,1.7967092,0.916253,0.9678159,0.0515629
12,1.4389559,1.600914,"('unsupportive', 'supportive')",0.49270004,0.51806355,0.644433,0.62258935,-1.5777698,-1.5694185,0.2495798,0.2930371,0.0434573
13,-0.16077982,-0.16593635,"('impolite', 'polite')",0.05952984,0.054063533,0.13508429,0.16561016,-0.23214236,-0.302125,-0.049577,-0.0620969,-0.0125199
14,-0.27909726,-0.24764155,"('antisocial', 'social')",0.0025523864,0.028883832,0.5084207,0.52566797,-0.80683196,-0.79108053,-0.143739,-0.1210426,0.0226964
15,-0.5048062,-0.5548675,"('boring', 'funny')",0.7219352,0.7640645,-0.5419889,-0.5616764,0.48309714,0.45111582,0.0395593,0.0246591,-0.0149002
16,-1.8148111,-1.7593099,"('unpopular', 'popular')",0.7375462,0.7036054,0.42912722,0.44411886,0.61141413,0.58418655,-0.0091809,-0.0068498,0.0023311
17,-0.61421883,-0.4742776,"('nasty', 'nice')",-0.21585497,-0.15500812,0.043409504,0.17251351,-0.29228544,-0.21075886,-0.2697374,-0.1668828,0.1028546
18,-0.39912444,-0.34990403,"('disagreeable', 'welcoming')",-0.28750256,-0.27750435,-0.41661584,-0.46338034,-0.31464258,-0.38251325,-0.3544714,-0.3683255,-0.0138541
19,-1.4191248,-1.3735563,"('inhospitable', 'hospitable')",-1.1452389,-1.0469044,-1.6251732,-1.662225,-0.077625684,-0.0478632,-1.0667907,-1.0326371,0.0341536
20,0.28781188,0.31019422,"('rough', 'thoughtful')",-0.49795777,-0.4501718,-0.41389263,-0.3663734,0.92214715,0.94030374,0.0745272,0.1084882,0.033961
21,0.8462,0.8791918,"('immoral', 'moral')",0.8354806,0.8149405,0.8862029,0.8907702,-0.626831,-0.5928046,0.4852631,0.4980245,0.0127614
22,-0.5065997,-0.39523807,"('untrustworthy', 'trustworthy')",-0.2007485,-0.18108548,-0.38150755,-0.39682192,-1.0674441,-1.0250641,-0.539075,-0.4995524,0.0395226
23,0.7762682,0.8626018,"('insincere', 'sincere')",0.41221213,0.37579918,0.62100726,0.55335534,5.5365434,5.4527297,1.8365078,1.8111215,-0.0253863
24,1.3344213,1.4397452,"('dishonest', 'honest')",-0.29224846,-0.28598028,-0.051969368,-0.1299864,0.8024556,0.756547,0.4481648,0.4450814,-0.0030834
25,-1.3933574,-1.4473478,"('egoistic', 'altruistic')",0.22227058,0.2632624,0.99042946,0.97082126,1.5856223,1.5503842,0.3512412,0.33428,-0.0169612
26,-0.057744533,-0.07659699,"('hardhearted', 'benevolent')",0.3856814,0.42614615,0.14717792,0.04594017,1.3855548,1.3219186,0.4651674,0.429352,-0.0358154
27,1.219603,1.3275641,"('hardhearted', 'softhearted')",-1.4521275,-1.305782,-0.41730642,-0.38201278,1.6953983,1.613589,0.2613918,0.3133396,0.0519478
28,0.2493265,0.20892715,"('disloyal', 'loyal')",0.21695292,0.12896152,0.09865526,-0.05038096,0.71122,0.6063749,0.3190387,0.2234707,-0.095568
29,-0.8016354,-0.7848154,"('unfair', 'fair')",0.12867731,0.16972768,-0.134784,-0.13378611,-0.6457232,-0.74544585,-0.3633663,-0.3735799,-0.0102136
30,0.47476763,0.5059238,"('intolerant', 'tolerant')",0.33881867,0.29614604,1.3503989,1.2756047,1.3457056,1.2823118,0.8774227,0.8399966,-0.0374261
31,-2.133248,-2.0940633,"('evil', 'good')",-1.651633,-1.5764349,-1.394213,-1.4425879,-0.9823617,-1.041132,-1.540364,-1.5385544,0.0018096
32,0.54724085,0.61637104,"('unkind', 'kind')",-0.12664226,-0.104030356,0.15361057,0.088090576,0.6748018,0.5767351,0.3122528,0.2942916,-0.0179612
33,-0.9076179,-0.9723308,"('wrong', 'right')",1.2545009,1.2241658,1.1474235,1.1231914,-0.11664834,-0.18460993,0.3444145,0.2976041,-0.0468104
34,0.42813587,0.5624598,"('mean', 'honorable')",0.31744772,0.43244356,0.31698388,0.37560046,5.80465,5.858399,1.7168043,1.8072257,0.0904214
35,-0.8044013,-0.91066563,"('corrupt', 'incorrupt')",-0.7116442,-0.7079451,-1.2245542,-1.2432017,-0.04754786,-0.15400323,-0.6970369,-0.7539539,-0.056917
36,-1.8835791,-1.9596608,"('hostile', 'amicable')",-1.9832996,-2.0388968,-2.536548,-2.7029386,0.10287137,-0.042015396,-1.5751388,-1.6858779,-0.1107391
37,1.3204861,1.3790729,"('fake', 'genuine')",-0.13316707,-0.099998936,-0.356225,-0.32409006,0.4260226,0.44943997,0.3142791,0.351106,0.0368269
38,-0.26277083,-0.19753408,"('untruthful', 'truthful')",-0.03142392,-0.026963985,0.506814,0.43862545,0.18074398,0.19518185,0.0983408,0.1023273,0.0039865
39,1.0494888,1.0622162,"('exploitative', 'cooperative')",0.55290926,0.58056873,-0.07611714,-0.045434915,0.09602211,0.09572723,0.4055758,0.4232693,0.0176935
40,0.08332687,0.15085739,"('stingy', 'generous')",0.43050176,0.37658,0.25406465,0.2124407,-1.3070862,-1.3736017,-0.1347982,-0.1584309,-0.0236327
41,-0.94408435,-0.9463373,"('unforgiving', 'forgiving')",-0.5268258,-0.56603163,0.04179654,-0.093059905,0.015468505,-0.0670689,-0.3534113,-0.4181244,-0.0647131
42,0.021034382,0.16713569,"('unreliable', 'reliable')",1.5724549,1.5850441,1.2362453,1.2847886,-2.546901,-2.3994584,0.0707084,0.1593775,0.0886691
43,2.0184426,2.2096932,"('irresponsible', 'responsible')",0.069859184,0.10605451,0.06482059,0.056105286,0.4762725,0.47259304,0.6573488,0.7111115,0.0537627
44,-1.4809277,-1.500929,"('prejudiced', 'unprejudiced')",-0.299853,-0.26667506,-0.6261015,-0.5242215,-1.3419662,-1.3156393,-0.9372121,-0.9018662,0.0353459
45,0.006516725,0.16137353,"('incompetent', 'competent')",-0.055355385,-0.059954293,-0.06905477,-0.11969614,-0.2621573,-0.2641517,-0.0950127,-0.0706071,0.0244056
