,baker_male,baker_female,tuple,hughes_male,hughes_female,co_male,co_female,average_male,average_female,female-male
0,0.1361624,-0.06506038,"('unsociable', 'sociable')",-0.25644207,-0.27727243,-0.43225136,-0.54349977,-0.184177,-0.2952775,-0.1111005
1,-0.20486909,-0.3997104,"('unfriendly', 'friendly')",1.3925583,1.2623554,1.5773121,1.5147862,0.9216671,0.7924771,-0.12919
2,0.13935395,0.14472993,"('unlikable', 'likable')",0.62172186,0.6926781,0.5909524,0.7298831,0.450676,0.5224303,0.0717543
3,-0.42435545,-0.3553497,"('repellent', 'pleasant')",-0.9949615,-0.90185314,0.3454497,0.3811685,-0.3579558,-0.2920115,0.0659443
4,0.894754,0.7985454,"('disliked', 'liked')",0.96641743,0.882889,-6.1526303,-6.2518,-1.4304864,-1.5234553,-0.0929689
5,-0.38034266,-0.38670352,"('distant', 'outgoing')",0.2978601,0.2744981,-0.6209486,-0.5265598,-0.2344771,-0.2129217,0.0215554
6,-0.7237444,-0.65221554,"('distant', 'open')",0.1796993,0.21134065,-0.25770268,-0.17299385,-0.2672493,-0.2046229,0.0626264
7,0.37307626,0.32383633,"('insensitive', 'sensitive')",-0.25227425,-0.20395787,0.10545508,0.0884254,0.075419,0.0694346,-0.0059844
8,-0.31271398,-0.35225338,"('unaffectionate', 'affectionate')",1.3806103,1.3164693,0.83940864,0.7786703,0.6357683,0.5809621,-0.0548062
9,0.87252885,0.78113383,"('unaffectionate', 'caring')",1.9955744,1.9089137,1.3518484,1.2955827,1.4066505,1.3285433,-0.0781072
10,-0.41437745,-0.45940325,"('unsympathetic', 'sympathetic')",-0.76062125,-0.7228426,-0.14401682,-0.20925847,-0.4396719,-0.4638348,-0.0241629
11,-0.23427436,-0.37646693,"('unhelpful', 'helpful')",-0.3940851,-0.3873786,1.6315473,1.6032966,0.334396,0.279817,-0.054579
12,0.40906537,0.3975585,"('unsupportive', 'supportive')",0.79757375,0.846161,-1.9292101,-1.8892989,-0.240857,-0.2151931,0.0256639
13,-0.29241344,-0.3416918,"('impolite', 'polite')",-1.1404991,-1.1049036,-0.75105417,-0.77374613,-0.7279889,-0.7401139,-0.012125
14,-0.13680583,-0.26837456,"('antisocial', 'social')",-0.17326802,-0.21920505,-0.09901001,-0.18639809,-0.1363613,-0.2246592,-0.0882979
15,0.49477518,0.3875125,"('boring', 'funny')",-0.11167134,-0.28264168,0.49263206,0.48252678,0.291912,0.1957992,-0.0961128
16,-0.49762902,-0.47320893,"('unpopular', 'popular')",-0.4332494,-0.48255813,-0.04437712,-0.14928257,-0.3250852,-0.3683499,-0.0432647
