,walmart_male,walmart_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.21496765,0.1506507,"('unsociable', 'sociable')",-0.00817911,-0.21749482,0.1033943,-0.0334221,-0.1368164
1,0.4098131,0.46970052,"('unfriendly', 'friendly')",2.0764527,1.9492221,1.2431329,1.2094613,-0.0336716
2,0.19993158,0.25361443,"('unlikable', 'likable')",0.84579694,0.9498631,0.5228643,0.6017388,0.0788745
3,-1.304477,-1.0811795,"('repellent', 'pleasant')",0.2330201,0.25852397,-0.5357285,-0.4113278,0.1244007
4,0.14716728,0.26092237,"('disliked', 'liked')",-6.792149,-6.771994,-3.3224909,-3.2555358,0.0669551
5,0.9427205,0.9762333,"('distant', 'outgoing')",-0.24227756,-0.16794012,0.3502215,0.4041466,0.0539251
6,0.55875075,0.6292673,"('distant', 'open')",0.2611852,0.2883219,0.409968,0.4587946,0.0488266
7,-0.44774705,-0.33059558,"('insensitive', 'sensitive')",0.7108244,0.6622568,0.1315387,0.1658306,0.0342919
8,0.25330958,0.18880436,"('unaffectionate', 'affectionate')",0.73135066,0.6892054,0.4923301,0.4390049,-0.0533252
9,0.58994734,0.5280119,"('unaffectionate', 'caring')",1.1115797,1.1302618,0.8507635,0.8291368,-0.0216267
10,-1.2218983,-1.1947064,"('unsympathetic', 'sympathetic')",-0.004268038,-0.054163918,-0.6130832,-0.6244352,-0.011352
11,-0.53644526,-0.5122011,"('unhelpful', 'helpful')",2.2374415,2.36421,0.8504981,0.9260044,0.0755063
12,0.07753266,0.15113056,"('unsupportive', 'supportive')",-1.6010048,-1.5960602,-0.7617361,-0.7224648,0.0392713
13,-0.42544496,-0.50937074,"('impolite', 'polite')",-0.105670705,-0.18309742,-0.2655578,-0.3462341,-0.0806763
14,-1.0092074,-0.9791483,"('antisocial', 'social')",-0.5028557,-0.5602041,-0.7560315,-0.7696762,-0.0136447
15,0.44265738,0.37268394,"('boring', 'funny')",0.35262784,0.34550074,0.3976426,0.3590924,-0.0385502
16,0.10296482,0.28026193,"('unpopular', 'popular')",0.56092834,0.5510245,0.3319466,0.4156432,0.0836966
17,-0.30076844,-0.18275827,"('nasty', 'nice')",-0.8168024,-0.70331746,-0.5587854,-0.4430379,0.1157475
18,-0.4216843,-0.31127116,"('disagreeable', 'welcoming')",-0.38199276,-0.3964572,-0.4018385,-0.3538642,0.0479743
19,0.19565593,0.23460385,"('inhospitable', 'hospitable')",0.060292363,0.15134083,0.1279742,0.1929723,0.0649981
20,0.112859495,0.22267985,"('rough', 'thoughtful')",1.2342948,1.1659694,0.6735771,0.6943246,0.0207475
21,-0.5979368,-0.57269585,"('immoral', 'moral')",-0.3476974,-0.32522446,-0.4728171,-0.4489602,0.0238569
22,-1.1601498,-1.1675277,"('untrustworthy', 'trustworthy')",-1.0685863,-1.1155148,-1.1143681,-1.1415212,-0.0271531
23,0.2106722,0.22840215,"('insincere', 'sincere')",6.5413485,6.430934,3.3760104,3.329668,-0.0463424
24,-0.01904477,-0.051293973,"('dishonest', 'honest')",1.320736,1.2605909,0.6508456,0.6046485,-0.0461971
25,0.16252042,0.10066531,"('egoistic', 'altruistic')",1.2603656,1.1886476,0.711443,0.6446565,-0.0667865
26,0.47861695,0.3512079,"('hardhearted', 'benevolent')",1.2917321,1.1413931,0.8851745,0.7463005,-0.138874
27,0.52819234,0.50720674,"('hardhearted', 'softhearted')",1.6803553,1.570619,1.1042738,1.0389129,-0.0653609
28,-0.23344757,-0.343202,"('disloyal', 'loyal')",1.1310414,1.0140823,0.4487969,0.3354402,-0.1133567
29,-0.09437443,-0.043647394,"('unfair', 'fair')",-0.28351074,-0.43652982,-0.1889426,-0.2400886,-0.051146
