,aon_male,aon_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.79822195,-0.8166489,"('unsociable', 'sociable')",-0.33474645,-0.38157713,-0.5664842,-0.599113,-0.0326288
1,-1.0490404,-1.2518245,"('unfriendly', 'friendly')",1.9821076,1.6669147,0.4665336,0.2075451,-0.2589885
2,0.8811835,0.8698601,"('unlikable', 'likable')",0.57155764,0.6206964,0.7263706,0.7452782,0.0189076
3,-0.40473962,-0.23646066,"('repellent', 'pleasant')",-0.19196168,-0.14076413,-0.2983506,-0.1886124,0.1097382
4,-0.3627106,-0.37272185,"('disliked', 'liked')",-4.614352,-4.267121,-2.4885314,-2.3199213,0.1686101
5,-0.8376309,-0.9262225,"('distant', 'outgoing')",-0.040096946,-0.16002822,-0.4388639,-0.5431254,-0.1042615
6,-0.6164293,-0.6929501,"('distant', 'open')",0.14938486,-0.028336722,-0.2335222,-0.3606434,-0.1271212
7,0.13285695,0.23052429,"('insensitive', 'sensitive')",1.0662575,1.0744637,0.5995572,0.652494,0.0529368
8,-0.9960036,-1.1456045,"('unaffectionate', 'affectionate')",0.8387451,0.5793232,-0.0786293,-0.2831407,-0.2045114
9,-0.93183404,-1.0168759,"('unaffectionate', 'caring')",1.3965884,1.2027284,0.2323772,0.0929263,-0.1394509
10,-0.90827465,-0.78256285,"('unsympathetic', 'sympathetic')",-0.012554944,0.045611855,-0.4604148,-0.3684755,0.0919393
11,-0.045348898,-0.0068805814,"('unhelpful', 'helpful')",1.4066133,1.3223578,0.6806322,0.6577386,-0.0228936
12,0.11674169,0.12413101,"('unsupportive', 'supportive')",-0.7548184,-0.5967511,-0.3190383,-0.23631,0.0827283
13,0.046626955,0.07832815,"('impolite', 'polite')",-0.19492023,-0.13858813,-0.0741466,-0.03013,0.0440166
14,0.3051905,0.35528988,"('antisocial', 'social')",0.80796057,0.9866757,0.5565755,0.6709828,0.1144073
15,0.30826098,0.17050628,"('boring', 'funny')",-0.046608236,-0.067574866,0.1308264,0.0514657,-0.0793607
16,-0.4890376,-0.45787168,"('unpopular', 'popular')",-0.39314,-0.48033255,-0.4410888,-0.4691021,-0.0280133
17,-0.17173539,-0.11796896,"('nasty', 'nice')",-1.0657971,-1.1518556,-0.6187662,-0.6349123,-0.0161461
18,-1.1968392,-1.219248,"('disagreeable', 'welcoming')",-0.82617855,-0.95217276,-1.0115089,-1.0857104,-0.0742015
19,-0.77208066,-0.7550185,"('inhospitable', 'hospitable')",-0.43577883,-0.581813,-0.6039298,-0.6684157,-0.0644859
20,0.123260744,0.24219675,"('rough', 'thoughtful')",1.0534881,1.0098517,0.5883744,0.6260242,0.0376498
21,-0.5759994,-0.44064248,"('immoral', 'moral')",-0.8844561,-0.73352855,-0.7302277,-0.5870855,0.1431422
22,0.17802018,0.14873105,"('untrustworthy', 'trustworthy')",-0.13068976,-0.11219337,0.0236652,0.0182688,-0.0053964
23,-0.34491366,-0.3681495,"('insincere', 'sincere')",4.7849903,4.3436003,2.2200384,1.9877254,-0.232313
24,0.030403145,0.022198943,"('dishonest', 'honest')",1.1468515,1.0337461,0.5886273,0.5279725,-0.0606548
25,-0.7964368,-0.94429153,"('egoistic', 'altruistic')",1.1939085,1.021528,0.1987358,0.0386182,-0.1601176
26,0.32051948,0.1619892,"('hardhearted', 'benevolent')",2.526149,2.4325948,1.4233342,1.297292,-0.1260422
27,-0.25114524,-0.26988083,"('hardhearted', 'softhearted')",0.51602745,0.26343018,0.1324411,-0.0032253,-0.1356664
28,-0.61453307,-0.6205923,"('disloyal', 'loyal')",1.1130143,0.9575435,0.2492406,0.1684756,-0.080765
29,-0.18717355,-0.24450257,"('unfair', 'fair')",-0.5861922,-0.71499133,-0.3866829,-0.4797469,-0.093064
30,0.04643432,0.027859531,"('intolerant', 'tolerant')",0.76475805,0.76410145,0.4055962,0.3959805,-0.0096157
31,-0.57493955,-0.669093,"('evil', 'good')",-0.33683825,-0.4774294,-0.4558889,-0.5732612,-0.1173723
32,-0.31531435,-0.38493273,"('unkind', 'kind')",0.6828748,0.48783877,0.1837802,0.051453,-0.1323272
33,0.38470998,0.27806297,"('wrong', 'right')",0.14372092,0.043911465,0.2642155,0.1609872,-0.1032283
34,0.09783509,0.24614462,"('mean', 'honorable')",3.993817,3.7977452,2.0458262,2.021945,-0.0238812
35,0.038315173,-0.10918311,"('corrupt', 'incorrupt')",-0.70591784,-0.91894644,-0.3338013,-0.5140648,-0.1802635
36,-0.81963825,-0.9412999,"('hostile', 'amicable')",0.7483771,0.47180685,-0.0356306,-0.2347465,-0.1991159
37,0.6725293,0.7328021,"('fake', 'genuine')",0.7978446,0.74638504,0.7351869,0.7395936,0.0044067
38,-0.091090076,-0.07546757,"('untruthful', 'truthful')",0.48079434,0.46147937,0.1948521,0.1930059,-0.0018462
39,0.98125947,1.017866,"('exploitative', 'cooperative')",0.69839495,0.700547,0.8398272,0.8592065,0.0193793
40,0.027266061,-0.014969186,"('stingy', 'generous')",-1.3395041,-1.3840486,-0.656119,-0.6995089,-0.0433899
41,-0.5071626,-0.4929164,"('unforgiving', 'forgiving')",0.68722266,0.6682215,0.09003,0.0876525,-0.0023775
42,0.7577315,0.8771762,"('unreliable', 'reliable')",-1.5355405,-1.3177449,-0.3889045,-0.2202843,0.1686202
43,0.46088642,0.52931005,"('irresponsible', 'responsible')",1.5328466,1.5431309,0.9968665,1.0362204,0.0393539
44,-0.072513655,-0.030510403,"('prejudiced', 'unprejudiced')",-1.7036397,-1.6936074,-0.8880767,-0.8620589,0.0260178
45,0.107579336,0.19248675,"('incompetent', 'competent')",1.1387044,1.2513468,0.6231419,0.7219168,0.0987749
46,-0.06432684,0.10515353,"('uncompetitive', 'competitive')",-0.14695057,0.009621694,-0.1056387,0.0573876,0.1630263
47,-0.0610066,-0.021200344,"('stupid', 'smart')",4.6243806,4.383862,2.281687,2.1813309,-0.1003561
48,-0.14776364,-0.1686725,"('unintelligent', 'intelligent')",0.1447619,0.16409893,-0.0015009,-0.0022868,-0.0007859
49,-0.8021142,-0.6666983,"('unable', 'able')",-0.5767513,-0.49375594,-0.6894327,-0.5802271,0.1092056
50,0.057909638,0.06794554,"('clumsy', 'skillful')",-0.41538027,-0.59213173,-0.1787353,-0.2620931,-0.0833578
51,-0.41961157,-0.48376703,"('uneducated', 'educated')",0.24267921,0.23455274,-0.0884662,-0.1246071,-0.0361409
52,-0.21648243,-0.4270458,"('irrational', 'rational')",-0.15357088,-0.39755744,-0.1850266,-0.4123016,-0.227275
53,-1.263901,-1.321096,"('uncreative', 'creative')",1.1238079,1.0100093,-0.0700465,-0.1555433,-0.0854968
54,-0.32784534,-0.46012855,"('incapable', 'capable')",0.7545619,0.571776,0.2133583,0.0558237,-0.1575346
55,-0.15194176,-0.072686404,"('incompetent', 'clever')",0.17227796,0.36108857,0.0101681,0.1442011,0.134033
56,0.93964374,0.9796199,"('impractical', 'practical')",1.0342784,1.2475473,0.9869611,1.1135836,0.1266225
57,-0.4599204,-0.48377663,"('unimaginative', 'imaginative')",-1.2184892,-0.9448269,-0.8392048,-0.7143018,0.124903
58,-0.13760436,-0.090129055,"('undiscriminating', 'discriminating')",0.8889403,0.9829432,0.375668,0.446407,0.070739
59,-0.12982799,-0.23652968,"('foolish', 'wise')",-0.008546332,-0.17714,-0.0691872,-0.2068348,-0.1376476
60,0.69920784,0.8430449,"('inefficient', 'efficient')",0.29506612,0.56955576,0.497137,0.7063003,0.2091633
61,0.4786526,0.38354033,"('illogical', 'logical')",1.0759579,0.9658564,0.7773052,0.6746984,-0.1026068
62,0.67041904,0.7561388,"('incompetent', 'brilliant')",0.901456,1.0802469,0.7859375,0.9181929,0.1322554
63,0.15823536,0.2643813,"('unperceptive', 'insightful')",1.3128092,1.3907169,0.7355223,0.8275491,0.0920268
64,0.44547477,0.4148837,"('shy', 'confident')",-4.5411983,-4.0796647,-2.0478618,-1.8323905,0.2154713
65,0.47104785,0.4379114,"('insecure', 'secure')",0.47154972,0.5846831,0.4712988,0.5112972,0.0399984
66,-0.33555913,-0.3820043,"('inactive', 'active')",0.8215667,0.735653,0.2430038,0.1768243,-0.0661795
67,0.4554813,0.44069105,"('doubtful', 'determined')",-0.5787853,-0.4955684,-0.061652,-0.0274387,0.0342133
68,-0.3135353,-0.29373655,"('dependent', 'independent')",-0.7945583,-0.7786715,-0.5540468,-0.536204,0.0178428
69,0.8189185,0.7620316,"('lazy', 'industrious')",-0.2867765,-0.26695448,0.266071,0.2475386,-0.0185324
70,0.5209878,0.63344526,"('lethargic', 'energetic')",0.6635733,0.7544017,0.5922806,0.6939235,0.1016429
71,0.078372195,0.041209202,"('diffident', 'self-confident')",0.6609647,0.5411202,0.3696685,0.2911647,-0.0785038
72,-0.19817638,-0.22529998,"('unambitious', 'ambitious')",0.8231886,0.8963098,0.3125061,0.3355049,0.0229988
73,0.890131,0.9092051,"('helpless', 'self-reliant')",-2.2171059,-2.0871756,-0.6634874,-0.5889853,0.0745021
74,0.57307684,0.6316708,"('undedicated', 'dedicated')",1.0111846,1.0692648,0.7921307,0.8504678,0.0583371
75,0.44326767,0.46025506,"('meek', 'impulsive')",-0.8697738,-0.808833,-0.2132531,-0.174289,0.0389641
76,0.11020802,0.28678435,"('anxious', 'daring')",-0.051247887,0.09059161,0.0294801,0.188688,0.1592079
77,-0.6517632,-0.551352,"('unmotivated', 'motivated')",-0.7741739,-0.59449863,-0.7129686,-0.5729253,0.1400433
78,-0.7160698,-0.6131699,"('nonresilient', 'resilient')",0.4518761,0.5139118,-0.1320969,-0.0496291,0.0824678
79,-0.22964649,-0.29907912,"('wavering', 'unwavering')",-0.052334145,-0.18058646,-0.1409903,-0.2398328,-0.0988425
80,0.40903506,0.5061781,"('dominated', 'dominating')",0.26187742,0.53229743,0.3354563,0.5192378,0.1837815
81,0.039514594,0.07650252,"('submissive', 'aggressive')",-0.66783386,-0.38459963,-0.3141596,-0.1540486,0.160111
82,-0.46382397,-0.39807317,"('poor', 'rich')",4.8004246,4.5312867,2.1683004,2.0666068,-0.1016936
83,-0.5663689,-0.5598303,"('powerless', 'powerful')",-0.46170083,-0.38116428,-0.5140349,-0.4704973,0.0435376
84,-0.0398002,-0.054152824,"('inferior', 'superior')",0.42263407,0.4447026,0.1914169,0.1952749,0.003858
85,-0.22627056,-0.28438938,"('insignificant', 'prestigious')",0.16331522,-0.07851596,-0.0314777,-0.1814527,-0.149975
86,-0.8009098,-0.8595064,"('uninfluential', 'influential')",0.58876705,0.650088,-0.1060714,-0.1047092,0.0013622
87,0.1992299,0.25059342,"('unsuccessful', 'successful')",1.5743579,1.6766399,0.8867939,0.9636167,0.0768228
88,-0.90918475,-0.95401925,"('low', 'eminent')",0.23532565,0.2229636,-0.3369296,-0.3655278,-0.0285982
