,ppg_male,ppg_female,tuple,industries_male,industries_female,inc_male,inc_female,average_male,average_female,female-male
32,-0.030447599,-0.040342126,"('unkind', 'kind')",0.12165472,0.18449378,0.73585886,0.67196524,0.2756886,0.272039,-0.0036496
33,0.5072641,0.42064595,"('wrong', 'right')",0.10177618,0.048772626,-0.4175554,-0.45319086,0.0638283,0.0054092,-0.0584191
34,-0.51072437,-0.37885973,"('mean', 'honorable')",0.07330027,0.20590913,6.1700745,6.224374,1.9108834,2.017141,0.1062576
35,-0.17217553,-0.34758374,"('corrupt', 'incorrupt')",-0.6272874,-0.7539383,0.064906396,-0.15696654,-0.2448522,-0.4194962,-0.174644
36,-0.72680527,-0.85725725,"('hostile', 'amicable')",-0.58515036,-0.7134459,0.30648217,0.08877786,-0.3351578,-0.4939751,-0.1588173
37,0.36307937,0.35704067,"('fake', 'genuine')",0.10613849,0.15242271,0.23440066,0.26806873,0.2345395,0.2591774,0.0246379
38,-0.12167067,-0.13936256,"('untruthful', 'truthful')",-0.28423744,-0.27111942,0.33675024,0.35693926,-0.0230526,-0.0178476,0.005205
39,1.0350395,1.1399828,"('exploitative', 'cooperative')",-0.3480575,-0.19365653,-0.01122993,0.0316657,0.2252507,0.3259973,0.1007466
40,-0.058440484,-0.08438383,"('stingy', 'generous')",-0.3657116,-0.38204938,-1.6445847,-1.665155,-0.6895789,-0.7105294,-0.0209505
41,0.26317596,0.25611484,"('unforgiving', 'forgiving')",-0.47128105,-0.5225994,0.37193102,0.29515573,0.0546086,0.0095571,-0.0450515
42,0.87582546,0.9654691,"('unreliable', 'reliable')",0.29496357,0.43914953,-3.054127,-2.8932586,-0.6277793,-0.4962133,0.131566
43,-0.011982769,0.06651938,"('irresponsible', 'responsible')",-0.14207655,0.033535585,0.61630946,0.65948063,0.1540834,0.2531785,0.0990951
44,-0.09763165,-0.034316644,"('prejudiced', 'unprejudiced')",-0.67373925,-0.5888278,-1.419473,-1.322831,-0.7302814,-0.6486585,0.0816229
45,0.09466152,0.14242688,"('incompetent', 'competent')",0.34377575,0.36624262,0.085919864,0.017729713,0.1747857,0.1754664,0.0006807
46,-0.14326827,-0.007328339,"('uncompetitive', 'competitive')",0.1827209,0.24391204,-0.78660005,-0.69453704,-0.2490491,-0.1526511,0.096398
47,-0.13396256,-0.038094655,"('stupid', 'smart')",0.4543394,0.55590695,5.483309,5.4374366,1.9345619,1.9850829,0.050521
48,-1.0419654,-1.0685296,"('unintelligent', 'intelligent')",-0.3789352,-0.44856504,0.15340745,0.1611341,-0.4224977,-0.4519868,-0.0294891
49,-0.7229464,-0.61531377,"('unable', 'able')",-0.24993637,-0.08340555,-0.32249725,-0.20908849,-0.4317933,-0.3026026,0.1291907
50,-0.018886901,0.059104428,"('clumsy', 'skillful')",0.27605107,0.38396427,-0.2589356,-0.24338709,-0.0005905,0.0665605,0.067151
51,-0.44037855,-0.5648522,"('uneducated', 'educated')",0.49544784,0.30869353,0.28846705,0.2254221,0.1145121,-0.0102455,-0.1247576
52,0.0017758906,-0.15103748,"('irrational', 'rational')",-0.8571385,-0.98800915,-0.23439963,-0.38894236,-0.3632541,-0.5093297,-0.1460756
53,-0.3137085,-0.33635882,"('uncreative', 'creative')",0.16162439,0.16019939,0.9368071,0.89629126,0.2615743,0.2400439,-0.0215304
54,-0.18333521,-0.2971271,"('incapable', 'capable')",-0.18258779,-0.1467702,1.1792579,1.1722001,0.2711116,0.2427676,-0.028344
55,-0.56807274,-0.4133438,"('incompetent', 'clever')",-0.44511387,-0.39751777,-0.1978783,-0.11666928,-0.4036883,-0.309177,0.0945113
56,1.3207076,1.3171347,"('impractical', 'practical')",1.8961198,1.8327742,0.3936893,0.39008367,1.2035056,1.1799976,-0.023508
57,-0.4388141,-0.49774736,"('unimaginative', 'imaginative')",0.33463416,0.19816005,-2.2402933,-2.2513285,-0.781491,-0.8503052,-0.0688142
58,0.07422355,0.022702789,"('undiscriminating', 'discriminating')",0.3110972,0.32647574,0.2149939,0.19449253,0.2001049,0.1812237,-0.0188812
59,0.057520334,0.07082035,"('foolish', 'wise')",0.20013274,0.23286843,0.13377203,0.06738322,0.130475,0.1236907,-0.0067843
60,0.5564814,0.69468147,"('inefficient', 'efficient')",1.1710647,1.2919714,-0.074329026,0.12746787,0.5510724,0.7047069,0.1536345
61,0.40864357,0.35646895,"('illogical', 'logical')",-0.7734207,-0.8436096,0.106512696,0.020212792,-0.0860881,-0.1556426,-0.0695545
62,0.57717127,0.66037714,"('incompetent', 'brilliant')",0.5347189,0.6136833,0.2791297,0.40436828,0.4636733,0.5594763,0.095803
63,0.13967006,0.27240175,"('unperceptive', 'insightful')",-0.13944119,-0.043096703,0.5998006,0.69296,0.2000098,0.3074217,0.1074119
64,0.5598363,0.4715696,"('shy', 'confident')",0.19295116,0.1114395,-6.9858603,-6.857271,-2.0776909,-2.0914207,-0.0137298
65,-0.6041982,-0.509004,"('insecure', 'secure')",-0.9189009,-0.8980859,-0.79185814,-0.69465584,-0.7716525,-0.7005819,0.0710706
66,-0.35245308,-0.42740482,"('inactive', 'active')",-0.18987393,-0.30427635,1.369704,1.3123806,0.2757923,0.1935665,-0.0822258
67,1.004573,0.9335713,"('doubtful', 'determined')",0.61892956,0.60630333,0.020879192,0.06322673,0.5481272,0.5343671,-0.0137601
68,-1.309553,-1.3333346,"('dependent', 'independent')",-1.1655993,-1.1369308,-0.8821357,-0.8812974,-1.119096,-1.1171876,0.0019084
69,0.6026033,0.526565,"('lazy', 'industrious')",1.4525672,1.4154315,-0.24239767,-0.27620468,0.6042576,0.555264,-0.0489936
70,0.34539497,0.4451009,"('lethargic', 'energetic')",0.36653692,0.46483392,0.8112734,0.91977257,0.5077351,0.6099025,0.1021674
71,0.02030667,-0.019937389,"('diffident', 'self-confident')",0.41995224,0.4552857,0.48933148,0.44056538,0.3098635,0.2919712,-0.0178923
72,-0.31499398,-0.31752363,"('unambitious', 'ambitious')",-0.3086303,-0.3062698,-0.92434263,-0.86049056,-0.515989,-0.4947613,0.0212277
73,0.9570334,0.92989755,"('helpless', 'self-reliant')",0.7191442,0.7132208,-3.3130968,-3.2097428,-0.5456397,-0.5222081,0.0234316
74,0.5615242,0.6194727,"('undedicated', 'dedicated')",0.46106976,0.5893546,0.05915428,0.068435974,0.3605827,0.4257544,0.0651717
75,0.60083187,0.57354236,"('meek', 'impulsive')",-0.17711462,-0.18876827,0.08933079,0.09000848,0.171016,0.1582609,-0.0127551
76,0.14593649,0.30427065,"('anxious', 'daring')",0.08424516,0.28540838,0.076417066,0.27395982,0.1021996,0.2878796,0.18568
77,0.30917946,0.31665784,"('unmotivated', 'motivated')",0.13054514,0.09886902,-0.99047714,-0.8928455,-0.1835842,-0.1591062,0.024478
78,-1.2834907,-1.1317594,"('nonresilient', 'resilient')",-0.29024866,-0.18429574,-0.22040947,-0.13542263,-0.5980496,-0.4838259,0.1142237
79,-0.20900851,-0.30054688,"('wavering', 'unwavering')",-0.6723516,-0.7355531,0.23881295,0.12553826,-0.2141824,-0.3035206,-0.0893382
80,0.77639866,0.84346664,"('dominated', 'dominating')",0.42459977,0.49245167,-1.0725873,-0.9788336,0.0428037,0.1190282,0.0762245
81,0.3936692,0.37542146,"('submissive', 'aggressive')",1.1105725,1.032968,-0.47229308,-0.30859137,0.3439829,0.3665994,0.0226165
82,-0.42203337,-0.4007365,"('poor', 'rich')",0.41005754,0.4322709,6.3752127,6.309536,2.121079,2.1136901,-0.0073889
83,-0.42671087,-0.46161646,"('powerless', 'powerful')",-0.086428195,-0.11664699,-1.2632154,-1.306282,-0.5921182,-0.6281819,-0.0360637
84,0.32591125,0.2858383,"('inferior', 'superior')",-0.23648842,-0.28794935,0.6627208,0.61484355,0.2507145,0.2042442,-0.0464703
85,0.16024679,0.15218243,"('insignificant', 'prestigious')",0.121807754,0.11804049,0.75894904,0.6694105,0.3470012,0.3132111,-0.0337901
86,-0.81878394,-0.89432114,"('uninfluential', 'influential')",-0.17979027,-0.29452205,-0.12178169,-0.16350022,-0.3734519,-0.4507811,-0.0773292
87,0.955047,0.8513997,"('unsuccessful', 'successful')",1.1050068,1.03904,0.7334671,0.7715981,0.9311736,0.8873459,-0.0438277
88,0.32619312,0.1466127,"('low', 'eminent')",1.5764216,1.3895068,0.49693874,0.40969616,0.7998512,0.6486052,-0.151246
