,at&t_male,at&t_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.9906126,-2.1783817,"('unsociable', 'sociable')",-2.1724052,-2.3953776,-2.0815089,-2.2868795,-0.2053706
1,-0.77596545,-0.85803634,"('unfriendly', 'friendly')",0.38174322,0.22147726,-0.1971111,-0.3182795,-0.1211684
2,0.37493658,0.47775802,"('unlikable', 'likable')",1.600242,1.7373857,0.9875893,1.1075718,0.1199825
3,-0.018237498,-0.12238267,"('repellent', 'pleasant')",-1.519576,-1.5050051,-0.7689067,-0.8136939,-0.0447872
4,0.48447645,0.48428988,"('disliked', 'liked')",0.27847838,0.24400027,0.3814774,0.3641451,-0.0173323
5,-0.23126529,-0.07695823,"('distant', 'outgoing')",1.2837358,1.4517741,0.5262352,0.687408,0.1611728
6,0.89868283,1.0753778,"('distant', 'open')",1.9942703,2.2008822,1.4464766,1.6381299,0.1916533
7,0.22120163,0.07490132,"('insensitive', 'sensitive')",-1.1617618,-1.3106031,-0.4702801,-0.6178509,-0.1475708
8,-0.8453425,-0.90073234,"('unaffectionate', 'affectionate')",0.48138076,0.45398915,-0.1819809,-0.2233716,-0.0413907
9,-0.26020616,-0.33263993,"('unaffectionate', 'caring')",0.32899833,0.24025667,0.0343961,-0.0461916,-0.0805877
10,-1.5045865,-1.7039576,"('unsympathetic', 'sympathetic')",-1.8934174,-2.0078044,-1.6990019,-1.855881,-0.1568791
11,-1.282897,-1.4147296,"('unhelpful', 'helpful')",-2.2488174,-2.4138327,-1.7658572,-1.9142811,-0.1484239
12,-0.5213135,-0.6276338,"('unsupportive', 'supportive')",-0.9557782,-1.0367603,-0.7385458,-0.8321971,-0.0936513
13,-0.71280366,-0.74685824,"('impolite', 'polite')",-1.9771942,-2.082732,-1.344999,-1.4147952,-0.0697962
14,-0.66559565,-0.7544248,"('antisocial', 'social')",-1.3634847,-1.4850093,-1.0145402,-1.1197171,-0.1051769
15,0.081758045,0.054282516,"('boring', 'funny')",1.6279055,1.63779,0.8548318,0.8460363,-0.0087955
16,-0.04609209,0.011404838,"('unpopular', 'popular')",0.4307513,0.570375,0.1923296,0.2908899,0.0985603
17,-0.049099404,-0.042263016,"('nasty', 'nice')",-0.57934487,-0.5650507,-0.3142221,-0.3036569,0.0105652
18,-0.681943,-0.68203783,"('disagreeable', 'welcoming')",0.63420427,0.7010512,-0.0238694,0.0095067,0.0333761
19,0.58403456,0.6306845,"('inhospitable', 'hospitable')",0.86982125,0.96089643,0.7269279,0.7957904,0.0688625
20,0.07819687,0.07009522,"('rough', 'thoughtful')",0.102129005,0.1930813,0.0901629,0.1315883,0.0414254
21,-0.20166145,-0.3144303,"('immoral', 'moral')",-0.5163013,-0.57191426,-0.3589814,-0.4431723,-0.0841909
22,-0.64184844,-0.7076458,"('untrustworthy', 'trustworthy')",-1.1242822,-1.2089155,-0.8830653,-0.9582806,-0.0752153
23,-1.5838932,-1.7405502,"('insincere', 'sincere')",-1.5688149,-1.7973834,-1.576354,-1.7689668,-0.1926128
