,goldman_male,goldman_female,tuple,sachs_male,sachs_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3008,-1.3428748,"('unsociable', 'sociable')",-0.504652,-0.59141284,0.2610451,0.12543058,-0.31397265,-0.4024781,-0.4645949,-0.5528338,-0.0882389
1,1.4700996,1.4548779,"('unfriendly', 'friendly')",1.7420855,1.6054616,0.19361596,0.077242866,1.5045642,1.3541315,1.2275913,1.1229284,-0.1046629
2,1.4156297,1.4281842,"('unlikable', 'likable')",2.0350945,2.0649157,2.3304715,2.3527105,0.7042086,0.77404386,1.621351,1.6549635,0.0336125
3,-1.5120045,-1.3767865,"('repellent', 'pleasant')",-1.694099,-1.6566551,0.42629093,0.49197212,0.23617122,0.30537724,-0.6359103,-0.559023,0.0768873
4,0.5495622,0.5304826,"('disliked', 'liked')",0.9537781,0.9099486,0.47836646,0.35421133,-6.754359,-6.7492995,-1.193163,-1.2386643,-0.0455013
5,2.1530738,2.0834703,"('distant', 'outgoing')",1.7522248,1.7144136,-0.7731374,-0.7847608,-0.20426276,-0.26493287,0.7319747,0.6870476,-0.0449271
6,1.8557019,1.8067257,"('distant', 'open')",1.450582,1.4163823,-0.86063135,-0.8701222,0.39285576,0.31259635,0.709627,0.6663955,-0.0432315
7,-0.5942803,-0.5316148,"('insensitive', 'sensitive')",-0.37644157,-0.3366119,-0.013074802,0.020660045,1.014845,1.0230576,0.0077621,0.0438727,0.0361106
8,0.86054605,0.8135017,"('unaffectionate', 'affectionate')",1.5699917,1.4563949,-0.18521863,-0.2565215,0.48540062,0.3610027,0.68268,0.5935944,-0.0890856
9,1.9402717,1.9587455,"('unaffectionate', 'caring')",2.2164898,2.1908517,0.47145867,0.44173044,1.1913104,1.1554685,1.4548827,1.436699,-0.0181837
10,-2.4139993,-2.345072,"('unsympathetic', 'sympathetic')",-1.9200038,-1.8652154,-0.66486114,-0.6271705,0.13182794,0.11468911,-1.2167591,-1.1806922,0.0360669
11,-1.2898158,-1.2799774,"('unhelpful', 'helpful')",-0.9789347,-0.912764,-0.57193935,-0.61670756,2.1196897,2.1307452,-0.18025,-0.1696759,0.0105741
12,1.4002007,1.4569243,"('unsupportive', 'supportive')",1.7781461,1.82978,1.2693938,1.3680418,-1.5409663,-1.5342357,0.7266936,0.7801276,0.053434
13,-1.1496092,-1.1439394,"('impolite', 'polite')",-1.1434374,-1.1156085,0.1635778,0.16596384,0.1385744,0.1605496,-0.4977236,-0.4832585,0.0144651
14,-0.9097375,-0.914836,"('antisocial', 'social')",-0.32739413,-0.36103034,1.5698385,1.5568577,-0.43480167,-0.4043663,-0.0255237,-0.0308437,-0.00532
15,0.57885224,0.49805424,"('boring', 'funny')",1.1007653,1.0388998,-0.8493073,-0.9102496,0.4769609,0.4485913,0.3268178,0.2688239,-0.0579939
16,0.19557072,0.21885031,"('unpopular', 'popular')",0.11094401,0.093291886,-0.31464776,-0.31845096,0.3233922,0.3019281,0.0788148,0.0739048,-0.00491
17,0.21125469,0.24763958,"('nasty', 'nice')",-0.27009082,-0.25373,-0.97065777,-0.92204016,-0.24289003,-0.23656633,-0.318096,-0.2911742,0.0269218
18,-0.049864553,-0.04768405,"('disagreeable', 'welcoming')",0.7226776,0.66583616,-0.20960237,-0.18898638,-0.66241115,-0.7219598,-0.0498001,-0.0731985,-0.0233984
19,0.29438856,0.2563603,"('inhospitable', 'hospitable')",0.46039867,0.46006286,-1.167899,-1.2376989,-0.20001899,-0.21043712,-0.1532827,-0.1829282,-0.0296455
20,0.42677465,0.44675612,"('rough', 'thoughtful')",0.6329235,0.6422754,1.3757869,1.4240589,1.0087909,0.99417007,0.861069,0.8768151,0.0157461
21,-0.7528237,-0.6967381,"('immoral', 'moral')",-0.29039162,-0.26957306,0.25096065,0.25592393,-0.92622036,-0.85353947,-0.4296187,-0.3909817,0.038637
22,-1.8821241,-1.8858267,"('untrustworthy', 'trustworthy')",-1.6458791,-1.6544597,-0.002929924,-0.0028487528,-0.9884464,-0.988079,-1.1298449,-1.1328036,-0.0029587
23,-0.43113196,-0.42233935,"('insincere', 'sincere')",-0.22726959,-0.2255863,-0.2751514,-0.256438,6.269215,6.1193943,1.3339155,1.3037577,-0.0301578
24,-0.6226181,-0.54550683,"('dishonest', 'honest')",-0.7393077,-0.7474232,-0.7115388,-0.6608497,0.94052947,0.854312,-0.2832338,-0.2748669,0.0083669
25,0.27653706,0.2840546,"('egoistic', 'altruistic')",1.2658782,1.1937127,0.09591856,-0.011374682,1.2636051,1.1811506,0.7254847,0.6618858,-0.0635989
26,1.2868108,1.233994,"('hardhearted', 'benevolent')",1.7898304,1.7274579,1.0164324,1.0183053,1.3453665,1.267367,1.35961,1.311781,-0.047829
27,-0.29006815,-0.2509408,"('hardhearted', 'softhearted')",0.08899192,0.09418104,-0.5997173,-0.5494338,1.3808293,1.2726609,0.145009,0.1416168,-0.0033922
28,-0.93394375,-0.9434614,"('disloyal', 'loyal')",-0.36580658,-0.44992638,0.043086234,-0.05365753,0.9008099,0.8116869,-0.0889635,-0.1588396,-0.0698761
29,0.5580589,0.5597043,"('unfair', 'fair')",-0.2704037,-0.29631925,-0.09923114,-0.09050727,-0.5989604,-0.74637145,-0.1026341,-0.1433734,-0.0407393
