,ketch_male,ketch_female,tuple,average_male,average_female,female-male
0,-0.10248045,-0.3468507,"('unsociable', 'sociable')",-0.1024804,-0.3468507,-0.2443703
1,-0.43507087,-0.30494136,"('unfriendly', 'friendly')",-0.4350709,-0.3049414,0.1301295
2,0.91465116,0.9315998,"('unlikable', 'likable')",0.9146512,0.9315998,0.0169486
3,-0.98309696,-0.91225064,"('repellent', 'pleasant')",-0.983097,-0.9122506,0.0708464
4,-1.3717657,-1.4255419,"('disliked', 'liked')",-1.3717657,-1.4255419,-0.0537762
5,-0.40387905,-0.32141653,"('distant', 'outgoing')",-0.403879,-0.3214165,0.0824625
6,-0.69245297,-0.5824268,"('distant', 'open')",-0.692453,-0.5824268,0.1100262
7,-0.21604954,-0.08380948,"('insensitive', 'sensitive')",-0.2160495,-0.0838095,0.13224
8,-0.6731896,-0.8120296,"('unaffectionate', 'affectionate')",-0.6731896,-0.8120296,-0.13884
9,-0.8247098,-0.84487283,"('unaffectionate', 'caring')",-0.8247098,-0.8448728,-0.020163
10,-1.0895189,-1.4091644,"('unsympathetic', 'sympathetic')",-1.0895189,-1.4091644,-0.3196455
11,0.22460318,0.3263852,"('unhelpful', 'helpful')",0.2246032,0.3263852,0.101782
12,-1.0429791,-1.1128644,"('unsupportive', 'supportive')",-1.0429791,-1.1128644,-0.0698853
13,-0.15495515,-0.3381718,"('impolite', 'polite')",-0.1549551,-0.3381718,-0.1832167
14,0.673411,0.29802883,"('antisocial', 'social')",0.673411,0.2980288,-0.3753822
15,1.6272798,1.3513349,"('boring', 'funny')",1.6272798,1.3513349,-0.2759449
16,-0.40109164,-0.11114789,"('unpopular', 'popular')",-0.4010916,-0.1111479,0.2899437
17,0.16615961,0.18898627,"('nasty', 'nice')",0.1661596,0.1889863,0.0228267
18,0.099232264,0.22339872,"('disagreeable', 'welcoming')",0.0992323,0.2233987,0.1241664
19,-1.7811466,-1.4455779,"('inhospitable', 'hospitable')",-1.7811466,-1.4455779,0.3355687
20,-0.29550964,-0.24796575,"('rough', 'thoughtful')",-0.2955096,-0.2479658,0.0475438
21,-0.65821135,-0.61695075,"('immoral', 'moral')",-0.6582114,-0.6169508,0.0412606
22,0.4351025,0.398476,"('untrustworthy', 'trustworthy')",0.4351025,0.398476,-0.0366265
23,1.291191,1.5279285,"('insincere', 'sincere')",1.291191,1.5279285,0.2367375
24,-0.0052157342,-0.11062166,"('dishonest', 'honest')",-0.0052157,-0.1106217,-0.105406
25,0.11203126,0.10166428,"('egoistic', 'altruistic')",0.1120313,0.1016643,-0.010367
26,0.47309554,0.23778369,"('hardhearted', 'benevolent')",0.4730955,0.2377837,-0.2353118
27,0.4098667,0.44336155,"('hardhearted', 'softhearted')",0.4098667,0.4433616,0.0334949
28,-0.45815575,-0.30285406,"('disloyal', 'loyal')",-0.4581558,-0.3028541,0.1553017
29,-0.3605315,-0.13315329,"('unfair', 'fair')",-0.3605315,-0.1331533,0.2273782
30,0.32492718,0.21018246,"('intolerant', 'tolerant')",0.3249272,0.2101825,-0.1147447
31,-0.4882826,-0.28429037,"('evil', 'good')",-0.4882826,-0.2842904,0.2039922
32,0.02736827,-0.13196467,"('unkind', 'kind')",0.0273683,-0.1319647,-0.159333
33,0.2781324,0.4165568,"('wrong', 'right')",0.2781324,0.4165568,0.1384244
34,1.0793427,1.4105756,"('mean', 'honorable')",1.0793427,1.4105756,0.3312329
35,0.03671956,-0.098751396,"('corrupt', 'incorrupt')",0.0367196,-0.0987514,-0.135471
