,epam_male,epam_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.30059654,-0.3493784,"('unsociable', 'sociable')",0.38700742,0.30321118,-0.28923512,-0.4023027,-0.0676081,-0.14949,-0.0818819
1,-1.1594176,-1.2577237,"('unfriendly', 'friendly')",0.34287193,0.16929099,1.7902575,1.6833975,0.3245706,0.1983216,-0.126249
2,0.741536,0.77191395,"('unlikable', 'likable')",0.8071177,0.8847007,0.8552661,0.95836943,0.8013066,0.8716613,0.0703547
3,0.022084985,0.17063591,"('repellent', 'pleasant')",0.47353724,0.6939096,0.15690929,0.18222567,0.2175105,0.3489237,0.1314132
4,-0.52958566,-0.56184787,"('disliked', 'liked')",-0.68262446,-0.77730817,-5.576554,-5.619187,-2.2629213,-2.3194477,-0.0565264
5,-1.5223589,-1.4968005,"('distant', 'outgoing')",-1.1068242,-1.0990753,-0.108590364,-0.04495711,-0.9125911,-0.8802776,0.0323135
6,-2.1859314,-2.1391788,"('distant', 'open')",-1.6316314,-1.6442021,0.29539406,0.35681018,-1.1740562,-1.1421903,0.0318659
7,0.54454994,0.6423109,"('insensitive', 'sensitive')",0.4728426,0.5788912,0.22800343,0.32124358,0.415132,0.5141486,0.0990166
8,-1.5827444,-1.6998173,"('unaffectionate', 'affectionate')",-0.9692106,-1.0525169,0.42762494,0.39967507,-0.70811,-0.7842197,-0.0761097
9,-1.2534184,-1.3182366,"('unaffectionate', 'caring')",-0.19603775,-0.2835119,0.9867364,1.0088861,-0.1542399,-0.1976208,-0.0433809
10,-0.4062789,-0.3670352,"('unsympathetic', 'sympathetic')",-0.1505716,-0.12851064,-0.5370777,-0.5404441,-0.3646427,-0.34533,0.0193127
11,0.3445136,0.33563575,"('unhelpful', 'helpful')",1.2754574,1.305917,1.7245724,1.7811059,1.1148478,1.1408862,0.0260384
12,0.25690806,0.40092176,"('unsupportive', 'supportive')",0.52702945,0.6835576,-1.966737,-1.8760663,-0.3942665,-0.2638623,0.1304042
13,0.55686104,0.54364854,"('impolite', 'polite')",0.38998485,0.41345945,-0.21464455,-0.20363256,0.2440671,0.2511585,0.0070914
14,1.2375742,1.2855226,"('antisocial', 'social')",0.8948839,0.9853519,-0.5186605,-0.5435939,0.5379326,0.5757602,0.0378276
15,0.12307658,-0.022235915,"('boring', 'funny')",-0.3315187,-0.44827947,0.96927583,0.9272448,0.2536112,0.1522431,-0.1013681
16,-0.91838497,-0.9360389,"('unpopular', 'popular')",-0.42314997,-0.38219494,0.8054849,0.80548483,-0.1786834,-0.1709163,0.0077671
17,0.034781273,0.10221338,"('nasty', 'nice')",-0.2940007,-0.20960782,-0.15610291,-0.1480771,-0.1384408,-0.0851572,0.0532836
18,-0.46439824,-0.42576715,"('disagreeable', 'welcoming')",-0.2469452,-0.14155178,-0.50378543,-0.49573502,-0.405043,-0.3543513,0.0506917
19,-1.4881122,-1.4595289,"('inhospitable', 'hospitable')",-1.2729287,-1.2795079,-0.03321691,0.0986303,-0.9314193,-0.8801355,0.0512838
20,0.8483275,0.88094825,"('rough', 'thoughtful')",0.7691059,0.8676523,0.9927608,0.9474765,0.8700647,0.8986923,0.0286276
21,1.3467572,1.3306319,"('immoral', 'moral')",1.3032336,1.248361,-0.4698565,-0.47974223,0.7267114,0.6997502,-0.0269612
22,0.7336637,0.7924424,"('untrustworthy', 'trustworthy')",0.66308266,0.6175787,-0.8538821,-0.895675,0.1809548,0.1714487,-0.0095061
23,0.38024348,0.37409875,"('insincere', 'sincere')",0.9970132,1.030668,5.1537433,5.106932,2.177,2.1705662,-0.0064338
24,0.43380398,0.47745168,"('dishonest', 'honest')",-0.9724209,-0.95314556,0.5317353,0.5321131,-0.0022939,0.0188064,0.0211003
25,-0.8636883,-0.92705894,"('egoistic', 'altruistic')",0.45710117,0.40420458,1.441328,1.403591,0.3449136,0.2935789,-0.0513347
26,-0.019393232,-0.124432966,"('hardhearted', 'benevolent')",0.46732706,0.46365613,1.7277281,1.6090225,0.7252207,0.6494152,-0.0758055
27,-0.5267646,-0.44892463,"('hardhearted', 'softhearted')",0.006158309,0.07612717,1.1114854,1.1255594,0.1969597,0.2509207,0.053961
28,-0.34997416,-0.4643486,"('disloyal', 'loyal')",0.44249055,0.29115295,0.8264138,0.6904741,0.3063101,0.1724261,-0.133884
29,-0.59635866,-0.58467424,"('unfair', 'fair')",-0.7405727,-0.7399515,-0.5290062,-0.62755215,-0.6219792,-0.650726,-0.0287468
30,1.5070865,1.4515523,"('intolerant', 'tolerant')",1.8379171,1.7919993,1.2716694,1.2297692,1.538891,1.491107,-0.047784
31,-1.8189472,-1.6849562,"('evil', 'good')",-1.0916485,-1.0382409,-0.7743319,-0.797682,-1.2283092,-1.1736263,0.0546829
32,0.31093666,0.23463248,"('unkind', 'kind')",0.32545444,0.2528294,0.873508,0.7856565,0.5032997,0.4243728,-0.0789269
33,0.5092401,0.45237622,"('wrong', 'right')",-0.14619666,-0.20489895,-0.3942834,-0.48956895,-0.0104133,-0.0806972,-0.0702839
34,0.064812,0.2167149,"('mean', 'honorable')",0.18442273,0.3559428,5.6400256,5.8417892,1.9630868,2.1381489,0.1750621
35,-0.79211247,-0.90066206,"('corrupt', 'incorrupt')",-1.3235353,-1.4480591,0.03210388,-0.1221966,-0.6945147,-0.8236392,-0.1291245
36,-1.6598538,-1.7289051,"('hostile', 'amicable')",-1.6835461,-1.8291357,0.5535683,0.35472277,-0.9299439,-1.0677726,-0.1378287
