,quality_male,quality_female,tuple,care_male,care_female,properties_male,properties_female,inc_male,inc_female,average_male,average_female,female-male
0,0.4332677,0.30428085,"('unsociable', 'sociable')",0.04537238,-0.030599292,0.80198675,0.67591906,-0.5517502,-0.6250347,0.1822191,0.0811415,-0.1010776
1,0.49348617,0.38620853,"('unfriendly', 'friendly')",0.22497399,0.30988613,-0.73338497,-0.8058576,1.8040603,1.6147647,0.4472839,0.3762504,-0.0710335
2,0.65749604,0.63713485,"('unlikable', 'likable')",0.8556139,0.8676251,1.3878034,1.3901649,0.5075187,0.5668281,0.852108,0.8654382,0.0133302
3,-0.4588857,-0.30849758,"('repellent', 'pleasant')",-1.0979817,-0.8910269,0.55759406,0.66218513,0.23868349,0.3507252,-0.1901475,-0.0466535,0.143494
4,-0.35211188,-0.35663432,"('disliked', 'liked')",0.2868534,0.3872314,-0.41569275,-0.40994594,-6.6127872,-6.6253047,-1.7734346,-1.7511634,0.0222712
5,-0.28897783,-0.26956776,"('distant', 'outgoing')",0.29494962,0.32437974,-1.0148337,-0.9967408,0.14326666,0.007450212,-0.2163988,-0.2336197,-0.0172209
6,0.44533393,0.44664395,"('distant', 'open')",0.28404027,0.3270566,-1.4369199,-1.4105364,0.7171015,0.5611762,0.0023889,-0.0189149,-0.0213038
7,1.1886649,1.2071095,"('insensitive', 'sensitive')",0.7049269,0.8125294,1.4879885,1.531419,0.9481467,1.0143628,1.0824318,1.1413552,0.0589234
8,-0.69093966,-0.69749486,"('unaffectionate', 'affectionate')",0.37466913,0.41585323,-1.052951,-1.056999,0.9349462,0.7695971,-0.1085688,-0.1422609,-0.0336921
9,1.0540144,1.0432558,"('unaffectionate', 'caring')",2.2153158,2.2387757,0.49636787,0.50072694,1.4118508,1.3866992,1.2943872,1.2923644,-0.0020228
10,1.1673086,1.1711938,"('unsympathetic', 'sympathetic')",0.37604287,0.53750443,1.1219541,1.184056,-0.1420645,-0.04157256,0.6308103,0.7127954,0.0819851
11,-0.072666705,0.0159271,"('unhelpful', 'helpful')",1.5970507,1.626512,1.3932859,1.4312128,2.0675294,2.136702,1.2462997,1.3025885,0.0562888
12,2.4762838,2.5811505,"('unsupportive', 'supportive')",3.093103,3.35225,2.0877266,2.2038412,-1.4730757,-1.4168543,1.5460093,1.6800967,0.1340874
13,1.2943449,1.1769149,"('impolite', 'polite')",1.1314633,1.0256114,1.3394346,1.2720416,-0.18652774,-0.19521424,0.8946788,0.8198384,-0.0748404
14,-0.06894879,-0.050385367,"('antisocial', 'social')",-0.009526102,0.0017425967,1.8595657,1.876485,-0.64002997,-0.59099305,0.2852652,0.3092123,0.0239471
15,-0.21405603,-0.26477796,"('boring', 'funny')",0.6527653,0.46741593,0.13869129,0.10571018,0.62801045,0.5516448,0.3013527,0.2149982,-0.0863545
16,-1.0317185,-1.0004005,"('unpopular', 'popular')",-0.49292067,-0.40521324,-0.73334277,-0.65103173,0.52597785,0.5531166,-0.433001,-0.3758822,0.0571188
