,pnc_male,pnc_female,tuple,financial_male,financial_female,services_male,services_female,grp_male,grp_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.33527225,-0.49452743,"('unsociable', 'sociable')",-0.36093324,-0.547102,1.61837,1.4770936,0.07299773,-0.0033050692,-0.0019178167,-0.13457447,0.1986489,0.0595169,-0.139132
1,-1.0943017,-1.1487961,"('unfriendly', 'friendly')",1.2432443,1.1130786,-1.3974271,-1.4896084,-0.76105326,-0.9199733,1.7080504,1.5233403,-0.0602975,-0.1843918,-0.1240943
2,1.4838401,1.5448759,"('unlikable', 'likable')",2.110447,2.1873405,1.8032324,1.840686,1.6573021,1.7535098,0.97551686,1.0764946,1.6060677,1.6805813,0.0745136
3,0.032523602,0.04259467,"('repellent', 'pleasant')",-1.0021379,-0.983121,1.3638749,1.450507,0.52197313,0.5562529,0.48772898,0.58487433,0.2807925,0.3302216,0.0494291
4,-0.061035868,-0.042835,"('disliked', 'liked')",0.30562282,0.27915084,-0.8111339,-0.8387228,-0.20470306,-0.25597042,-5.6295896,-5.852124,-1.280168,-1.3421003,-0.0619323
5,-0.50684017,-0.44577146,"('distant', 'outgoing')",0.9780183,1.0376664,-2.0112362,-1.915087,-1.1901083,-1.1663545,-0.5806211,-0.6471723,-0.6621575,-0.6273438,0.0348137
6,-0.75425035,-0.6732924,"('distant', 'open')",0.45162138,0.5111768,-2.3954058,-2.311544,-1.2817932,-1.2962773,0.11834678,0.039076142,-0.7722962,-0.7461721,0.0261241
7,0.46342793,0.41447583,"('insensitive', 'sensitive')",0.2202472,0.19513589,0.86908007,0.9197295,0.71729827,0.7722777,1.0142491,1.07958,0.6568605,0.6762398,0.0193793
8,-0.8979554,-0.88870734,"('unaffectionate', 'affectionate')",0.57087314,0.54201055,-1.4866066,-1.5100142,-1.6829628,-1.6643441,0.45871803,0.36883494,-0.6075867,-0.630444,-0.0228573
9,-0.4847989,-0.57256573,"('unaffectionate', 'caring')",1.3684388,1.2936459,0.30211318,0.23388703,-0.8342431,-0.8443964,1.4563097,1.3874193,0.3615639,0.299598,-0.0619659
10,-0.2554171,-0.35566655,"('unsympathetic', 'sympathetic')",-1.1898955,-1.2420002,1.5195296,1.5341698,0.56649375,0.4955871,0.87039775,0.7038154,0.3022217,0.2271811,-0.0750406
11,0.7587521,0.6635953,"('unhelpful', 'helpful')",0.16086707,0.16903128,2.7978082,2.7857563,0.34364006,0.47822654,2.5911343,2.5753334,1.3304403,1.3343885,0.0039482
12,0.53379023,0.56001526,"('unsupportive', 'supportive')",1.1184328,1.1531293,1.688705,1.7910004,-0.5133688,-0.28551108,-1.3480753,-1.3980751,0.2958968,0.3641118,0.068215
13,0.45758894,0.4290491,"('impolite', 'polite')",0.07445163,0.07603422,1.8123114,1.7604165,0.5356882,0.649824,0.16968215,0.20560414,0.6099444,0.6241856,0.0142412
14,0.1512082,0.12055878,"('antisocial', 'social')",1.1274208,1.0865258,1.9259697,1.8629872,1.0837364,1.1472728,-0.4712364,-0.42162123,0.7634197,0.7591446,-0.0042751
15,0.1331156,0.0776529,"('boring', 'funny')",0.6709049,0.6652339,-1.4733186,-1.4602036,0.35744423,0.36707163,0.19164017,0.20227368,-0.0240427,-0.0295943,-0.0055516
16,-0.7423752,-0.72686017,"('unpopular', 'popular')",-0.50595725,-0.4566489,-0.21674025,-0.12627378,-0.58957046,-0.5804254,0.46918786,0.533627,-0.3170911,-0.2713162,0.0457749
17,0.0931434,0.17573942,"('nasty', 'nice')",0.067232326,0.14988954,0.050833393,0.11486389,-0.23377052,-0.1404589,-0.68051827,-0.63551414,-0.1406159,-0.067096,0.0735199
18,-0.29537672,-0.18264467,"('disagreeable', 'welcoming')",-0.2568788,-0.26402047,0.42705315,0.49244028,-1.1025478,-0.9670363,-0.21292743,-0.24002707,-0.2881355,-0.2322577,0.0558778
19,0.41127962,0.44114462,"('inhospitable', 'hospitable')",0.03597047,0.02442006,-0.844419,-0.7397048,-0.64621395,-0.5936851,0.01853913,-0.07988946,-0.2049687,-0.1895429,0.0154258
20,-0.72684497,-0.7151295,"('rough', 'thoughtful')",-0.0815067,-0.09136659,-0.033038367,-0.045766972,-0.2935465,-0.33125687,0.6971618,0.6662429,-0.087555,-0.1034554,-0.0159004
21,0.6394653,0.5439302,"('immoral', 'moral')",0.69982666,0.6438479,2.1833174,2.2110574,1.3981388,1.4645396,-0.2710966,-0.22482826,0.9299302,0.9277094,-0.0022208
22,0.36441413,0.37633443,"('untrustworthy', 'trustworthy')",-0.6427457,-0.7416477,0.83869153,0.844558,0.78265387,0.81879795,-0.89418375,-0.81041986,0.089766,0.0975246,0.0077586
23,0.17645429,0.042462923,"('insincere', 'sincere')",0.4608724,0.40680265,2.4578867,2.3360915,0.87189764,0.8807265,6.068819,6.0285153,2.0071861,1.9389198,-0.0682663
24,0.12895407,0.103263475,"('dishonest', 'honest')",0.38547105,0.35075307,-0.55213434,-0.6051547,0.54675525,0.5120182,1.3804035,1.2922827,0.3778899,0.3306325,-0.0472574
25,-0.6307171,-0.57141197,"('egoistic', 'altruistic')",-0.041875206,-0.025886796,0.8073839,0.85749006,-0.83056056,-0.8003496,1.0417563,1.0517709,0.0691975,0.1023225,0.033125
26,-0.39492935,-0.35477638,"('hardhearted', 'benevolent')",1.5839379,1.5166281,-0.024007216,-0.10732276,-0.014017768,-0.09756782,1.6349553,1.5848458,0.5571877,0.5083614,-0.0488263
27,-0.12701818,-0.055567905,"('hardhearted', 'softhearted')",-0.99078596,-0.9454165,-0.4018851,-0.31966257,-0.20124817,-0.20688133,1.3030188,1.2106555,-0.0835837,-0.0633746,0.0202091
28,-0.27698582,-0.47985345,"('disloyal', 'loyal')",0.57821834,0.4403345,0.7018881,0.5332293,-0.6625423,-0.7731485,1.5198174,1.2954203,0.3720791,0.2031964,-0.1688827
29,-0.2852771,-0.31468564,"('unfair', 'fair')",-0.3855797,-0.3718482,-1.0298817,-1.0466429,-0.26124722,-0.33122534,-0.69439703,-0.85939986,-0.5312766,-0.5847604,-0.0534838
30,0.67804945,0.647437,"('intolerant', 'tolerant')",0.48160622,0.40090546,1.4942235,1.3981915,1.2577037,1.3101013,1.3506887,1.4256575,1.0524544,1.0364586,-0.0159958
31,-1.0253731,-0.926869,"('evil', 'good')",-0.5427478,-0.4983263,-3.1658993,-3.047747,-2.1606383,-2.1155694,-1.6300521,-1.7025379,-1.7049421,-1.6582098,0.0467323
32,0.960854,0.87441665,"('unkind', 'kind')",0.31428534,0.29629603,1.5685798,1.5480016,1.6788176,1.6317267,1.7881311,1.6603494,1.2621336,1.2021581,-0.0599755
33,0.22032715,0.24133986,"('wrong', 'right')",2.0612295,2.0966535,-0.60947526,-0.6065754,-0.13715446,-0.117668964,-1.0164238,-1.0219259,0.1037006,0.1183646,0.014664
34,0.27051145,0.3676805,"('mean', 'honorable')",0.85626143,0.90640354,1.0467006,1.0881159,0.7789315,0.86591214,5.8065767,5.99461,1.7517963,1.8445444,0.0927481
35,-0.6635613,-0.68174493,"('corrupt', 'incorrupt')",-0.012689829,0.0098404605,-2.4734397,-2.4377456,-0.8125283,-0.9391519,-0.5238425,-0.68850815,-0.8972123,-0.947462,-0.0502497
36,-0.5311592,-0.55858696,"('hostile', 'amicable')",1.1293201,0.98737967,-2.001259,-2.1315782,-0.9905275,-1.1386001,-0.26022214,-0.3308079,-0.5307696,-0.6344387,-0.1036691
37,-0.070655234,-0.09314678,"('fake', 'genuine')",-0.5552705,-0.54774874,0.8589437,0.8659185,0.4864637,0.4371243,0.721305,0.6016201,0.2881573,0.2527535,-0.0354038
38,-0.07285896,-0.1213259,"('untruthful', 'truthful')",1.1107122,1.1118901,0.6923188,0.6300585,-0.18114571,-0.112159714,0.48560113,0.42935774,0.4069255,0.3875641,-0.0193614
39,0.7357515,0.7308917,"('exploitative', 'cooperative')",0.9083406,0.909922,0.7939371,0.7961551,0.91967195,0.9606309,0.11457005,0.15515928,0.6944543,0.7105518,0.0160975
40,0.05996372,0.10447471,"('stingy', 'generous')",1.2508116,1.244782,0.48324907,0.56403226,-0.40358096,-0.3847577,-1.5766909,-1.6655993,-0.0372495,-0.0274137,0.0098358
41,0.06464413,0.09716871,"('unforgiving', 'forgiving')",0.9284295,0.88000435,0.2623572,0.25156075,0.3509822,0.45123106,0.011133628,0.090532504,0.3235093,0.3540995,0.0305902
42,1.6313372,1.6696435,"('unreliable', 'reliable')",1.3805261,1.4217094,1.3699421,1.5129322,1.6189117,1.6683525,-2.619741,-2.6236925,0.6761952,0.7297891,0.0535939
43,0.15469532,0.121845424,"('irresponsible', 'responsible')",0.098597795,0.111474894,0.86505103,0.85752827,0.6496889,0.75243086,1.6277163,1.5750184,0.6791499,0.6836596,0.0045097
44,-0.247915,-0.17964,"('prejudiced', 'unprejudiced')",-0.67730457,-0.55866313,-0.38863358,-0.34675682,0.71146816,0.6373948,-1.5039378,-1.5412996,-0.4212646,-0.3977929,0.0234717
45,-0.1120338,-0.11811073,"('incompetent', 'competent')",-0.9750796,-1.0368642,2.024365,2.0061765,0.3245112,0.36798042,0.07982467,0.025063355,0.2683175,0.2488491,-0.0194684
46,0.27728176,0.20779887,"('uncompetitive', 'competitive')",-0.04388217,-0.09938471,3.7601593,3.7622774,0.56118137,0.6368288,0.12910758,0.13116354,0.9367696,0.9277368,-0.0090328
47,-0.025884565,0.01605745,"('stupid', 'smart')",1.0578642,1.0533298,1.8543643,1.7748357,1.0619979,1.1256148,4.8017144,5.026495,1.7500113,1.7992664,0.0492551
48,-0.47556385,-0.54273516,"('unintelligent', 'intelligent')",-1.1696198,-1.2269086,-0.7083213,-0.76096404,-1.5308825,-1.5514401,0.5498282,0.5009179,-0.6669119,-0.716226,-0.0493141
49,-0.35434872,-0.3130266,"('unable', 'able')",-1.1987804,-1.1375184,0.45596433,0.5330368,-0.3550806,-0.25937945,-0.35705802,-0.2789056,-0.3618607,-0.2911587,0.070702
50,0.36365202,0.34212834,"('clumsy', 'skillful')",1.01162,1.0484222,1.5094857,1.5214216,0.71655715,0.6688123,0.43986735,0.37688527,0.8082365,0.7915339,-0.0167026
51,0.69935757,0.5571104,"('uneducated', 'educated')",-0.16700342,-0.2516353,2.179042,2.1432812,0.61236566,0.48433906,0.94968146,0.82864374,0.8546886,0.7523478,-0.1023408
52,-0.33647436,-0.43815738,"('irrational', 'rational')",1.4025694,1.3235949,-0.3788266,-0.55689657,-0.7866099,-0.91980594,-0.2827407,-0.40675613,-0.0764164,-0.1996042,-0.1231878
53,-0.33601746,-0.3594272,"('uncreative', 'creative')",1.106746,1.0070257,0.0429828,0.027903333,-0.4259187,-0.44400793,1.434469,1.2481929,0.3644523,0.2959373,-0.068515
54,0.041528247,-0.015098082,"('incapable', 'capable')",0.84896326,0.8450251,0.18396474,0.14040683,0.6101724,0.5860794,1.1350671,1.0776768,0.5639391,0.526818,-0.0371211
55,-0.012140223,-0.022222606,"('incompetent', 'clever')",-1.4778117,-1.5612231,1.7844721,1.814216,-0.088309824,0.025310762,0.37190276,0.39724377,0.1156226,0.1306649,0.0150423
56,1.0000436,0.918342,"('impractical', 'practical')",0.8316293,0.8326824,1.6121927,1.5724481,1.7243074,1.8286073,0.18361528,0.15741931,1.0703577,1.0618998,-0.0084579
57,-0.4184724,-0.51774585,"('unimaginative', 'imaginative')",-0.25475445,-0.32083517,-0.13787605,-0.15476196,-0.17910096,-0.19898921,-2.161864,-2.3145778,-0.6304136,-0.701382,-0.0709684
58,0.118905425,0.03713638,"('undiscriminating', 'discriminating')",1.3108512,1.1904209,0.19474146,0.105847314,0.56252265,0.43351573,0.13531697,0.051136382,0.4644675,0.3636113,-0.1008562
59,-0.35597047,-0.3692779,"('foolish', 'wise')",1.3071618,1.3284512,-1.1813703,-1.2522446,-0.3001554,-0.29150087,0.079404585,0.054316115,-0.090186,-0.1060512,-0.0158652
60,0.73189175,0.7078509,"('inefficient', 'efficient')",-0.7101741,-0.69896483,3.1882992,3.148129,1.4986162,1.5418426,0.33842722,0.41302451,1.009412,1.0223764,0.0129644
61,0.22683018,0.14294231,"('illogical', 'logical')",1.691644,1.6485562,1.468168,1.3465192,0.4070228,0.3561423,0.53936404,0.44674745,0.8666058,0.7881815,-0.0784243
62,0.52708393,0.5460911,"('incompetent', 'brilliant')",-0.204932,-0.13843754,2.3822038,2.4273744,0.40710613,0.59787494,0.6644283,0.7603185,0.755178,0.8386442,0.0834662
63,0.66754425,0.64763254,"('unperceptive', 'insightful')",0.87582266,0.8364264,2.9808328,3.014639,0.51131773,0.6596747,1.4406683,1.5139827,1.2952372,1.334471,0.0392338
64,-0.1553505,-0.17650314,"('shy', 'confident')",0.30543143,0.32858714,0.8109038,0.7398656,0.5535002,0.5663881,-6.1232533,-6.152586,-0.9217537,-0.9388496,-0.0170959
65,-0.0646155,-0.12282452,"('insecure', 'secure')",-0.6985332,-0.73525757,0.6021439,0.55613744,0.8001755,0.8101368,-0.3135186,-0.2589696,0.0651304,0.0498445,-0.0152859
66,0.35279644,0.32611883,"('inactive', 'active')",1.6866946,1.6744529,0.70762455,0.6608154,0.24187064,0.13739789,1.0000904,0.9692099,0.7978153,0.753599,-0.0442163
67,0.83864146,0.8229071,"('doubtful', 'determined')",0.61859417,0.6651154,0.39277756,0.42137143,1.0163254,1.0622826,-0.49665907,-0.4215531,0.4739359,0.5100247,0.0360888
68,-0.7139656,-0.8004875,"('dependent', 'independent')",-1.992279,-2.0814774,0.008285653,0.046377316,-0.3982893,-0.44724843,-0.3621024,-0.4642913,-0.6916701,-0.7494255,-0.0577554
69,-0.15173453,-0.04357486,"('lazy', 'industrious')",1.3164756,1.3605387,-0.74561423,-0.6720538,-0.086503506,-0.099693,-0.95499647,-0.957964,-0.1244746,-0.0825494,0.0419252
70,0.6368574,0.6245926,"('lethargic', 'energetic')",-0.26602143,-0.2606037,2.350181,2.47443,1.3744255,1.4377502,1.2158159,1.3721632,1.0622518,1.1296665,0.0674147
71,0.14526832,0.12412531,"('diffident', 'self-confident')",1.6570696,1.6740519,0.3581222,0.38241744,-0.51291287,-0.48476356,0.495716,0.43528736,0.4286526,0.4262237,-0.0024289
72,0.08250517,0.076128274,"('unambitious', 'ambitious')",0.07429749,0.13657328,-0.85738325,-0.9016664,-0.42674157,-0.42303476,-0.7146573,-0.7220914,-0.3683959,-0.3668182,0.0015777
73,0.5015078,0.5199463,"('helpless', 'self-reliant')",1.4032526,1.3558618,-1.1524928,-1.2158549,-0.040519327,-0.010969073,-3.590953,-3.6232247,-0.575841,-0.5948482,-0.0190072
74,0.84853005,0.80190194,"('undedicated', 'dedicated')",0.6754735,0.6670279,1.1520576,1.2013559,0.76357305,0.79298455,0.44910416,0.42920226,0.7777477,0.7784945,0.0007468
75,0.28283605,0.32703802,"('meek', 'impulsive')",-0.21231812,-0.10220054,-0.8881471,-0.72396034,-0.12687485,-0.048569962,-0.55241776,-0.4182435,-0.2993844,-0.1931873,0.1061971
76,0.67624795,0.60870266,"('anxious', 'daring')",-0.27744317,-0.29557544,2.0447772,2.016238,1.3689134,1.3677272,0.6894765,0.6476328,0.9003944,0.868945,-0.0314494
77,-0.12788214,-0.15998149,"('unmotivated', 'motivated')",0.21142301,0.23151162,1.2489778,1.2852715,-0.21990024,-0.18354899,-0.9468822,-0.8629712,0.0331473,0.0620563,0.028909
78,-1.0797999,-1.0583915,"('nonresilient', 'resilient')",0.3385436,0.37041223,1.5729933,1.7058773,-1.0181012,-0.932796,0.14510472,0.20393124,-0.0082519,0.0578067,0.0660586
79,0.06629422,-0.0025397837,"('wavering', 'unwavering')",0.78498703,0.81728125,-0.9597686,-0.9237297,-0.83969957,-0.8347932,0.056841295,-0.035032768,-0.1782691,-0.1957628,-0.0174937
80,0.34475434,0.30664006,"('dominated', 'dominating')",-0.30404574,-0.26460168,2.4751241,2.6037595,1.3666292,1.4222357,-1.1656187,-1.1125594,0.5433687,0.5910949,0.0477262
81,0.63717276,0.5413396,"('submissive', 'aggressive')",0.59248716,0.52337146,2.093488,2.070645,1.1008147,1.2070627,-0.49040794,-0.4103812,0.7867109,0.7864075,-0.0003034
82,0.41377753,0.36914423,"('poor', 'rich')",-0.5851901,-0.6290189,1.0255307,1.0630791,0.6157332,0.6123131,6.3725863,6.4502215,1.5684875,1.5731478,0.0046603
83,0.26993954,0.13641003,"('powerless', 'powerful')",1.3327146,1.3039672,0.81335,0.7026078,-0.007952563,-0.024326764,-0.7980539,-0.86310124,0.3219995,0.2511114,-0.0708881
84,0.060469437,0.017812341,"('inferior', 'superior')",0.42049152,0.41234836,-0.7854932,-0.7984618,0.0048305755,0.012523385,0.3069635,0.33081883,0.0014524,-0.0049918,-0.0064442
85,0.21840562,0.2681376,"('insignificant', 'prestigious')",2.511702,2.533231,-1.073602,-1.0976014,-0.5580599,-0.56760865,0.5918127,0.54717654,0.3380517,0.3366671,-0.0013846
86,-0.39032298,-0.5068686,"('uninfluential', 'influential')",-0.69805384,-0.81495214,0.87163436,0.8936553,-0.78731596,-0.7578055,0.20733906,0.12766623,-0.1593439,-0.211661,-0.0523171
87,0.81988126,0.741655,"('unsuccessful', 'successful')",1.2524008,1.23462,1.4179695,1.4214101,0.82026273,0.79349947,0.50897056,0.49631384,0.963897,0.9374997,-0.0263973
88,0.37450054,0.18480209,"('low', 'eminent')",-0.06323159,-0.14965415,0.30513042,0.20837454,0.32556948,0.12445552,1.0351936,0.8700839,0.3954325,0.2476124,-0.1478201
