,expeditors_male,expeditors_female,tuple,international_male,international_female,wa_male,wa_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.73362035,-0.85365415,"('unsociable', 'sociable')",0.25421557,0.16237175,0.6705697,0.54895973,-0.33081377,-0.39698055,-0.0349122,-0.1348258,-0.0999136
1,-1.7030627,-1.6944126,"('unfriendly', 'friendly')",-1.3161881,-1.3734494,-0.88590765,-0.8760374,1.6277257,1.5521574,-0.5693582,-0.5979355,-0.0285773
2,0.4774729,0.5021785,"('unlikable', 'likable')",1.2022345,1.2117981,1.3209803,1.3618227,0.51895314,0.558608,0.8799102,0.9086019,0.0286917
3,-0.9093561,-0.7948492,"('repellent', 'pleasant')",0.28426513,0.39360908,1.5383767,1.6002107,0.29769844,0.39124104,0.3027461,0.3975529,0.0948068
4,0.6662464,0.6359102,"('disliked', 'liked')",-0.16839539,-0.23634167,-1.8649002,-1.8692341,-6.459663,-6.6227283,-1.956678,-2.0230985,-0.0664205
5,0.13356291,0.22702053,"('distant', 'outgoing')",-0.80407256,-0.7772405,-2.4285154,-2.3929164,-0.2866609,-0.30372596,-0.8464215,-0.8117156,0.0347059
6,-0.4728194,-0.3504246,"('distant', 'open')",-0.96137816,-0.8996301,-2.501866,-2.446085,0.325145,0.33176848,-0.9027297,-0.8410928,0.0616369
7,-0.29051188,-0.2582687,"('insensitive', 'sensitive')",0.18506041,0.21090277,1.6432294,1.7059863,0.82791674,0.9028799,0.5914236,0.6403751,0.0489515
8,-1.6459386,-1.6507403,"('unaffectionate', 'affectionate')",-1.5338688,-1.5760256,-3.1396286,-3.076397,0.45697045,0.3944454,-1.4656165,-1.4771793,-0.0115628
9,-1.311,-1.286277,"('unaffectionate', 'caring')",-0.7595081,-0.7746147,-0.93003905,-0.8793216,1.0938791,1.0970207,-0.476667,-0.4607981,0.0158689
10,-1.0637797,-1.0831276,"('unsympathetic', 'sympathetic')",-0.2548419,-0.16118518,1.4086384,1.4390391,-0.37749776,-0.30854112,-0.0718703,-0.0284537,0.0434166
11,0.23910075,0.22674763,"('unhelpful', 'helpful')",0.9089313,0.9590508,0.9329021,0.96376425,1.6146162,1.7228214,0.9238876,0.968096,0.0442084
12,0.14305276,0.33657393,"('unsupportive', 'supportive')",0.31812358,0.45491633,0.0035050008,0.122949705,-1.794823,-1.7632061,-0.3325354,-0.2121915,0.1203439
13,0.4139706,0.40537748,"('impolite', 'polite')",1.772441,1.8039904,1.8833772,1.8667862,-0.3061665,-0.26435655,0.9409056,0.9529493,0.0120437
14,0.39636928,0.3681791,"('antisocial', 'social')",1.5985923,1.5819188,1.6365656,1.6302973,-0.53131247,-0.5149525,0.7750536,0.7663607,-0.0086929
15,0.3403818,0.20333397,"('boring', 'funny')",0.12366225,0.025640503,0.17618056,0.1064916,0.8688529,0.80795693,0.3772694,0.2858558,-0.0914136
16,-0.86971486,-0.88266873,"('unpopular', 'popular')",-0.3612971,-0.39192826,-1.1821673,-1.2378588,0.40390888,0.34221688,-0.5023176,-0.5425597,-0.0402421
17,0.25144693,0.298972,"('nasty', 'nice')",-1.3868005,-1.3688182,-0.7644959,-0.72364527,-0.37861902,-0.32270846,-0.5696171,-0.5290499,0.0405672
18,-0.674291,-0.59562874,"('disagreeable', 'welcoming')",0.9244919,0.9939667,0.10545317,0.16100004,-0.21927528,-0.27344513,0.0340947,0.0714732,0.0373785
19,-0.69209605,-0.63611454,"('inhospitable', 'hospitable')",-1.2566731,-1.2710613,-1.497125,-1.4253877,-0.3802485,-0.3225978,-0.9565357,-0.9137903,0.0427454
20,-0.08583885,-0.058081903,"('rough', 'thoughtful')",0.008152824,0.032134317,0.15478076,0.17335403,0.92065454,0.9263524,0.2494373,0.2684397,0.0190024
21,0.16329,0.15334643,"('immoral', 'moral')",0.99085087,1.0435655,1.6660893,1.6549782,-0.34828013,-0.31379274,0.6179875,0.6345243,0.0165368
22,0.5295621,0.5392126,"('untrustworthy', 'trustworthy')",0.7486843,0.7929495,1.5315344,1.5225002,-0.6103604,-0.58957726,0.5498551,0.5662713,0.0164162
23,-0.80934674,-0.80065674,"('insincere', 'sincere')",0.12921411,0.14883511,2.4342766,2.442527,5.9584694,6.023019,1.9281533,1.9534311,0.0252778
24,-0.27267358,-0.27912423,"('dishonest', 'honest')",0.032601148,0.059244454,0.47685385,0.49804676,1.0725634,1.083831,0.3273362,0.3404995,0.0131633
25,-0.6793519,-0.6612078,"('egoistic', 'altruistic')",-0.35472763,-0.43052673,-1.2851744,-1.3117843,1.0742463,1.0221297,-0.3112519,-0.3453473,-0.0340954
26,0.26621807,0.2945743,"('hardhearted', 'benevolent')",0.8994121,0.8803413,0.8598566,0.898066,1.5703269,1.5594444,0.8989534,0.9081065,0.0091531
27,-0.4773297,-0.3692294,"('hardhearted', 'softhearted')",-1.2490764,-1.2517982,0.23170094,0.24978064,1.3624678,1.3098614,-0.0330594,-0.0153464,0.017713
28,-1.0106131,-1.1176182,"('disloyal', 'loyal')",-0.32887095,-0.4038933,0.3984556,0.36702505,1.0591743,0.98347706,0.0295365,-0.0427524,-0.0722889
29,-0.36911827,-0.35322085,"('unfair', 'fair')",-0.75265825,-0.8257699,-0.5052811,-0.5526746,-0.31283814,-0.4206497,-0.484974,-0.5380788,-0.0531048
30,0.77747756,0.76032925,"('intolerant', 'tolerant')",0.70604837,0.68173915,2.1439145,2.118359,1.613348,1.6375592,1.3101971,1.2994967,-0.0107004
31,-0.7550952,-0.64135945,"('evil', 'good')",-1.288158,-1.2407372,-2.2570028,-2.2108505,-0.93781906,-0.98855233,-1.3095187,-1.2703748,0.0391439
32,0.16336933,0.16671775,"('unkind', 'kind')",0.53781277,0.4751702,1.5096368,1.5051457,0.7672101,0.68200165,0.7445072,0.7072588,-0.0372484
33,0.34984413,0.40247652,"('wrong', 'right')",-0.25153154,-0.24738835,-0.37957776,-0.37035498,-0.3498097,-0.36235014,-0.1577687,-0.1444042,0.0133645
34,0.22102414,0.33011463,"('mean', 'honorable')",0.724105,0.8188943,0.4801437,0.5222268,6.356913,6.4952035,1.9455465,2.0416098,0.0960633
35,0.83475447,0.8035815,"('corrupt', 'incorrupt')",-0.5598535,-0.706666,-2.6090217,-2.6820676,0.015684826,-0.11885835,-0.579609,-0.6760026,-0.0963936
36,-0.67913127,-0.7140943,"('hostile', 'amicable')",-0.53671676,-0.6362084,-3.2758594,-3.333923,0.114255086,-0.02583507,-1.0943631,-1.1775153,-0.0831522
37,0.19770512,0.23398626,"('fake', 'genuine')",-0.34051797,-0.29639304,-0.107620224,-0.06417847,0.7122805,0.75178796,0.1154619,0.1563007,0.0408388
38,0.44443977,0.46598127,"('untruthful', 'truthful')",-0.2814397,-0.22885045,-0.7393568,-0.671263,-0.0954442,-0.027783494,-0.1679502,-0.1154789,0.0524713
39,0.4513126,0.47459993,"('exploitative', 'cooperative')",1.4560525,1.4734911,2.0712373,2.0990667,0.49353328,0.5305351,1.1180339,1.1444232,0.0263893
40,-0.87659216,-0.8501974,"('stingy', 'generous')",0.05665472,0.12286427,0.046045903,0.09212527,-1.4514692,-1.5346165,-0.5563402,-0.5424561,0.0138841
41,-0.44026226,-0.442852,"('unforgiving', 'forgiving')",0.22678888,0.2613236,0.87467486,0.90112597,0.08804602,0.052580044,0.1873119,0.1930444,0.0057325
42,1.0697697,1.1944664,"('unreliable', 'reliable')",0.95285404,1.0568545,0.8387981,0.941682,-3.2938714,-3.2507288,-0.1081124,-0.0144315,0.0936809
43,-0.11651724,0.00031186081,"('irresponsible', 'responsible')",0.6758453,0.7244506,1.4795,1.5465344,0.939766,1.0120819,0.7446485,0.8208447,0.0761962
44,1.5060521,1.4751513,"('prejudiced', 'unprejudiced')",0.79309046,0.81866616,-0.7351874,-0.7607696,-1.092995,-1.1091483,0.11774,0.1059749,-0.0117651
45,-0.34581304,-0.30061948,"('incompetent', 'competent')",0.26849177,0.34355438,1.4944324,1.4957441,-0.3025189,-0.260931,0.2786481,0.319437,0.0407889
46,-1.1674905,-1.1701163,"('uncompetitive', 'competitive')",1.1904997,1.2972982,2.035154,2.0608072,-0.6236538,-0.60640985,0.3586273,0.3953949,0.0367676
47,0.8606296,0.9505145,"('stupid', 'smart')",0.32949382,0.4197338,1.5131445,1.5610083,5.814622,5.9485826,2.1294725,2.2199597,0.0904872
48,-1.5040613,-1.5346507,"('unintelligent', 'intelligent')",-0.5119216,-0.4905723,-0.011558626,-0.03197033,0.36374792,0.39080748,-0.4159484,-0.4165964,-0.000648
49,-0.30816096,-0.14246854,"('unable', 'able')",-0.24650957,-0.19408739,-0.06466864,0.022187697,-0.7768138,-0.6933636,-0.3490382,-0.2519329,0.0971053
50,0.96300995,0.98831105,"('clumsy', 'skillful')",-0.38498113,-0.38817787,-1.0175021,-0.9921261,-0.114408605,-0.16783157,-0.1384705,-0.1399561,-0.0014856
51,-0.8728096,-1.0176767,"('uneducated', 'educated')",1.2795464,1.1888068,1.1040796,0.9726122,0.13725206,0.06841649,0.4120171,0.3030397,-0.1089774
52,0.09383483,-0.048601136,"('irrational', 'rational')",-1.3173804,-1.4629048,-1.636761,-1.6931813,0.62731916,0.45485213,-0.5582469,-0.6874588,-0.1292119
53,-1.6003729,-1.5721992,"('uncreative', 'creative')",-0.3826507,-0.43572265,-0.31800565,-0.30872762,0.6582654,0.5948746,-0.410691,-0.4304437,-0.0197527
54,-0.26637685,-0.33442405,"('incapable', 'capable')",-0.3140464,-0.34436905,-0.38433856,-0.3767397,0.9101079,0.93778944,-0.0136635,-0.0294358,-0.0157723
55,-1.4296641,-1.4160075,"('incompetent', 'clever')",-0.033918925,0.020782482,1.9685272,1.9862828,-0.18833426,-0.13872427,0.0791525,0.1130834,0.0339309
56,1.380878,1.4132481,"('impractical', 'practical')",1.7257797,1.7240275,2.4923851,2.5031717,0.04850733,0.11176185,1.4118875,1.4380524,0.0261649
57,-0.29379126,-0.32138085,"('unimaginative', 'imaginative')",0.25414374,0.23616593,0.25293636,0.2572555,-2.554391,-2.544625,-0.5852755,-0.5931461,-0.0078706
58,-0.36390743,-0.43196604,"('undiscriminating', 'discriminating')",-0.36561617,-0.4164752,0.8194596,0.80797243,-0.11012257,-0.14646646,-0.0050466,-0.0467338,-0.0416872
59,0.7885667,0.8454154,"('foolish', 'wise')",-0.7802177,-0.8254784,-1.0506006,-1.0659894,0.40837622,0.3817057,-0.1584688,-0.1660867,-0.0076179
