,emerson_male,emerson_female,tuple,electric_male,electric_female,co_male,co_female,average_male,average_female,female-male
33,0.49370113,0.3871802,"('wrong', 'right')",0.98746777,0.8970907,-0.33911577,-0.4262646,0.3806844,0.2860021,-0.0946823
34,-0.99053407,-0.8986649,"('mean', 'honorable')",-0.44073477,-0.38013265,4.6275024,4.673811,1.0654112,1.1316711,0.0662599
35,0.9599851,0.7785052,"('corrupt', 'incorrupt')",0.23461092,0.113614425,-0.20639461,-0.28816068,0.3294005,0.2013197,-0.1280808
36,0.8775508,0.69899166,"('hostile', 'amicable')",0.38009414,0.10944688,0.11304444,-0.04214837,0.4568965,0.2554301,-0.2014664
37,0.427512,0.40829062,"('fake', 'genuine')",0.06671947,0.1321029,0.107761234,0.126193,0.2006642,0.2221955,0.0215313
38,-0.10231282,-0.06874051,"('untruthful', 'truthful')",-0.019764699,-0.05192086,0.042635992,0.092058435,-0.0264805,-0.0095343,0.0169462
39,1.0849507,1.1987368,"('exploitative', 'cooperative')",-0.46413574,-0.3789174,0.25599176,0.26209483,0.2922689,0.3606381,0.0683692
40,1.2867724,1.3034571,"('stingy', 'generous')",0.3707717,0.38596797,-1.9457028,-1.9663831,-0.0960529,-0.0923193,0.0037336
41,0.68451965,0.68662995,"('unforgiving', 'forgiving')",-0.7919561,-0.86911505,0.22903553,0.13058312,0.040533,-0.0173007,-0.0578337
42,-0.60553044,-0.4721859,"('unreliable', 'reliable')",-1.7404342,-1.6675357,-3.1137104,-3.011842,-1.8198916,-1.7171879,0.1027037
43,0.11649732,0.21869679,"('irresponsible', 'responsible')",-0.87944174,-0.73420405,-0.08327654,-0.014311399,-0.2820737,-0.1766062,0.1054675
44,-1.0066819,-0.9524413,"('prejudiced', 'unprejudiced')",-1.1120678,-0.9647791,-1.632291,-1.5340266,-1.2503468,-1.1504157,0.0999311
45,-0.47295275,-0.47875398,"('incompetent', 'competent')",-1.3202903,-1.3593712,-0.2905657,-0.38871136,-0.6946029,-0.7422789,-0.047676
46,-0.360464,-0.34063673,"('uncompetitive', 'competitive')",-1.0984992,-1.0592865,-1.1396703,-1.166498,-0.8662111,-0.8554737,0.0107374
47,-0.6229017,-0.55438584,"('stupid', 'smart')",-0.03872533,-0.04276208,4.859836,4.8414426,1.3994031,1.4147649,0.0153618
48,-0.30520308,-0.38631937,"('unintelligent', 'intelligent')",0.1383135,0.12596634,-0.55414844,-0.58040076,-0.240346,-0.2802513,-0.0399053
49,-1.2666516,-1.189671,"('unable', 'able')",-0.68059397,-0.6266003,-0.9771397,-0.90425694,-0.9747951,-0.9068427,0.0679524
50,0.35245004,0.20223859,"('clumsy', 'skillful')",-0.26315892,-0.46747187,0.0096683875,-0.08742112,0.0329865,-0.1175515,-0.150538
51,0.41800192,0.40526384,"('uneducated', 'educated')",0.0222347,-0.10173285,0.2014814,0.015099682,0.213906,0.1062102,-0.1076958
52,0.6612067,0.4604628,"('irrational', 'rational')",0.22954728,-0.04154347,0.089324445,-0.012824828,0.3266928,0.1353648,-0.191328
53,0.32639432,0.33766612,"('uncreative', 'creative')",0.30882016,0.17725228,0.39988142,0.23194519,0.345032,0.2489545,-0.0960775
54,-0.12301472,-0.20083039,"('incapable', 'capable')",-0.42314854,-0.5248592,0.89909583,0.73670816,0.1176442,0.0036729,-0.1139713
55,-1.0108266,-0.9408294,"('incompetent', 'clever')",-1.3443342,-1.255564,-0.48023307,-0.5463716,-0.9451313,-0.914255,0.0308763
56,-0.3063325,-0.23780696,"('impractical', 'practical')",0.2982676,0.34046808,-0.7656724,-0.7511276,-0.2579124,-0.2161555,0.0417569
57,-0.074510634,-0.0770108,"('unimaginative', 'imaginative')",0.053451765,-0.040644594,-3.0578103,-3.0937757,-1.0262897,-1.070477,-0.0441873
58,0.52214015,0.63688534,"('undiscriminating', 'discriminating')",0.37928042,0.3675919,0.3253191,0.3419561,0.4089132,0.4488111,0.0398979
59,0.8714179,0.82563347,"('foolish', 'wise')",0.8474257,0.73104596,0.14807044,0.25727057,0.6223047,0.60465,-0.0176547
60,-1.0793631,-0.9364074,"('inefficient', 'efficient')",-0.22815232,-0.027112368,-0.9947813,-0.86204076,-0.7674322,-0.6085202,0.158912
61,-0.45156324,-0.52572495,"('illogical', 'logical')",-0.27717602,-0.4027026,-0.39386493,-0.6541793,-0.3742014,-0.5275356,-0.1533342
62,-0.4439245,-0.26651785,"('incompetent', 'brilliant')",-0.41547343,-0.2894744,-0.49160486,-0.3510213,-0.4503342,-0.3023378,0.1479964
63,0.40691563,0.42784336,"('unperceptive', 'insightful')",-0.41639996,-0.51791096,0.2562009,0.25909454,0.0822389,0.0563423,-0.0258966
64,-0.18557075,-0.15081248,"('shy', 'confident')",-0.86670166,-0.78610206,-6.341755,-6.2285333,-2.4646757,-2.3884826,0.0761931
65,-1.4335512,-1.4725823,"('insecure', 'secure')",-1.2147864,-1.186965,-0.4346531,-0.47820014,-1.0276635,-1.0459158,-0.0182523
66,0.01148228,0.050539438,"('inactive', 'active')",-0.22415134,-0.19286582,0.6317823,0.497163,0.1397044,0.1182789,-0.0214255
67,0.058962025,0.11501118,"('doubtful', 'determined')",-0.025795704,0.05148599,-0.1859836,-0.14708637,-0.0509391,0.0064703,0.0574094
68,-0.39376837,-0.3515406,"('dependent', 'independent')",-1.2675451,-1.2911366,-1.9882795,-1.9787183,-1.216531,-1.2071319,0.0093991
69,0.23557061,0.28542235,"('lazy', 'industrious')",0.93612355,0.926841,-0.5548617,-0.4513166,0.2056108,0.2536489,0.0480381
70,0.33059567,0.37063438,"('lethargic', 'energetic')",-0.6536749,-0.57805043,0.22496015,0.2265387,-0.0327064,0.0063742,0.0390806
71,0.812456,0.72253543,"('diffident', 'self-confident')",0.7591475,0.7598822,0.3404233,0.28334856,0.6373423,0.5885887,-0.0487536
72,0.596603,0.6600903,"('unambitious', 'ambitious')",0.47739023,0.5027647,-0.8353093,-0.7244975,0.0795613,0.1461192,0.0665579
73,1.539884,1.5609043,"('helpless', 'self-reliant')",0.6864869,0.6072665,-3.099649,-2.8906116,-0.2910927,-0.2408137,0.050279
74,1.2002035,1.2831239,"('undedicated', 'dedicated')",-0.23105031,-0.2382893,-0.09934996,-0.12346822,0.2899344,0.3071221,0.0171877
75,1.0922563,1.1568863,"('meek', 'impulsive')",0.14615923,0.06438454,-0.098342575,0.040139873,0.3800243,0.4204703,0.040446
76,-0.62165946,-0.4165781,"('anxious', 'daring')",-1.3074528,-1.075508,-0.5767414,-0.46859163,-0.8352846,-0.6535593,0.1817253
77,-1.256973,-1.192159,"('unmotivated', 'motivated')",-0.89561594,-0.8937589,-1.3519504,-1.2821982,-1.1681798,-1.1227054,0.0454744
78,-1.0085421,-1.1158767,"('nonresilient', 'resilient')",-0.22200796,-0.28504685,0.0036340766,-0.05760116,-0.408972,-0.4861749,-0.0772029
79,1.1259466,1.0163193,"('wavering', 'unwavering')",0.6602123,0.47039998,0.08324577,0.086730585,0.6231349,0.5244833,-0.0986516
80,-0.79527926,-0.72094506,"('dominated', 'dominating')",-0.8001574,-0.6561059,-0.4789397,-0.47617453,-0.6914588,-0.6177418,0.073717
81,-0.62251747,-0.58444774,"('submissive', 'aggressive')",-0.15182662,-0.16771366,-0.8800937,-0.9014386,-0.5514793,-0.5512,0.0002793
82,0.046949424,-0.001700066,"('poor', 'rich')",-0.21246985,-0.2688702,5.6526937,5.4995966,1.8290577,1.7430088,-0.0860489
83,-0.037425738,0.042109597,"('powerless', 'powerful')",-0.019908894,0.05943197,-1.6869938,-1.6908035,-0.5814428,-0.529754,0.0516888
84,0.75471205,0.65359145,"('inferior', 'superior')",0.28276983,0.27699035,0.33221617,0.21623775,0.456566,0.3822732,-0.0742928
85,1.4544034,1.389325,"('insignificant', 'prestigious')",0.57970655,0.39366874,0.2931227,0.27409554,0.7757443,0.6856964,-0.0900479
86,0.31864184,0.21396005,"('uninfluential', 'influential')",0.5984999,0.46122694,-0.030026231,-0.24102819,0.2957052,0.1447196,-0.1509856
87,-0.57475674,-0.6315519,"('unsuccessful', 'successful')",-0.2885115,-0.3861053,0.535683,0.42342898,-0.1091951,-0.1980761,-0.088881
88,0.5909529,0.44076154,"('low', 'eminent')",0.5539066,0.41979605,0.020176493,-0.05577085,0.3883454,0.2682622,-0.1200832
