,capri_male,capri_female,tuple,holdings_male,holdings_female,limited_male,limited_female,average_male,average_female,female-male
0,-0.9275837,-0.94240034,"('unsociable', 'sociable')",-0.4886385,-0.6686225,0.57205653,0.49052867,-0.2813886,-0.373498,-0.0921094
1,-1.033594,-1.0236788,"('unfriendly', 'friendly')",0.403533,0.33167177,1.3612465,1.2945201,0.2437285,0.2008377,-0.0428908
2,0.8088256,0.8190144,"('unlikable', 'likable')",1.8376632,1.9057211,0.57833904,0.66336733,1.0749426,1.1293676,0.054425
3,-0.31153968,-0.20831756,"('repellent', 'pleasant')",-0.13520963,-0.1508266,0.6472037,0.70848686,0.0668181,0.1164476,0.0496295
4,0.02890816,0.022269305,"('disliked', 'liked')",0.62942016,0.627883,-4.3754416,-4.331461,-1.2390378,-1.2271029,0.0119349
5,-0.7479976,-0.7318337,"('distant', 'outgoing')",-0.27412468,-0.22680007,-0.45371687,-0.48627153,-0.4919464,-0.4816351,0.0103113
6,-0.9949156,-0.9381651,"('distant', 'open')",-0.02624182,-0.0021813288,0.72128916,0.64135426,-0.0999561,-0.0996641,0.000292
7,0.023106508,0.12396173,"('insensitive', 'sensitive')",0.15576611,0.13049272,0.9818205,1.0196949,0.3868977,0.4247165,0.0378188
8,-0.62722987,-0.6619312,"('unaffectionate', 'affectionate')",0.10703926,0.13244651,0.22871026,0.09786684,-0.0971601,-0.1438726,-0.0467125
9,-0.49879354,-0.48655424,"('unaffectionate', 'caring')",0.58144474,0.5378149,0.9041752,0.83321995,0.3289421,0.2948269,-0.0341152
10,-0.5459973,-0.41118184,"('unsympathetic', 'sympathetic')",-0.9270998,-0.9810893,0.6281196,0.7138163,-0.2816592,-0.2261516,0.0555076
11,-0.25592792,-0.20435953,"('unhelpful', 'helpful')",-0.866898,-0.8669584,1.3800504,1.3948972,0.0857415,0.1078598,0.0221183
12,-0.37743405,-0.2541931,"('unsupportive', 'supportive')",0.01843243,0.10581462,-1.0766282,-1.0868444,-0.4785433,-0.411741,0.0668023
13,-0.61151063,-0.6200284,"('impolite', 'polite')",-0.87243605,-0.90442854,0.21822834,0.19753261,-0.4219061,-0.4423081,-0.020402
14,0.39562264,0.39976108,"('antisocial', 'social')",1.3587991,1.3355993,0.651103,0.64497495,0.8018416,0.7934451,-0.0083965
15,0.20038357,0.06993736,"('boring', 'funny')",-0.25975925,-0.27985123,0.2097953,0.20466368,0.0501399,-0.0017501,-0.05189
16,-0.30362248,-0.30679294,"('unpopular', 'popular')",-0.54303193,-0.5040408,0.4377566,0.41979074,-0.1362993,-0.1303476,0.0059517
17,0.61489624,0.6886875,"('nasty', 'nice')",-1.0141613,-0.9018247,-0.3795793,-0.3414135,-0.2596148,-0.1848502,0.0747646
18,-0.47398558,-0.35412297,"('disagreeable', 'welcoming')",0.05979097,0.099620886,-1.0422229,-1.1087606,-0.4854725,-0.4544209,0.0310516
19,-1.5483526,-1.4666749,"('inhospitable', 'hospitable')",-0.99279666,-0.8819759,-0.7283715,-0.74328053,-1.0898403,-1.0306438,0.0591965
20,-0.33808076,-0.1778293,"('rough', 'thoughtful')",-0.43095154,-0.31154656,1.0005867,0.9810152,0.0771848,0.1638798,0.086695
21,-0.6148291,-0.6181653,"('immoral', 'moral')",-0.68217117,-0.744529,0.06649744,0.14197016,-0.4101676,-0.406908,0.0032596
22,0.18744472,0.2937181,"('untrustworthy', 'trustworthy')",-0.28728008,-0.28299868,-0.48243025,-0.51495206,-0.1940885,-0.1680775,0.026011
23,-1.1762176,-1.13337,"('insincere', 'sincere')",-0.70145154,-0.845645,4.335773,4.1743383,0.819368,0.7317744,-0.0875936
24,-0.12343152,-0.129868,"('dishonest', 'honest')",-0.6392883,-0.7037084,0.14963596,0.11628629,-0.2043613,-0.2390967,-0.0347354
25,0.38953528,0.2799344,"('egoistic', 'altruistic')",1.2453314,1.1936796,0.80194175,0.71350914,0.8122695,0.729041,-0.0832285
26,0.38162017,0.3485747,"('hardhearted', 'benevolent')",2.3359756,2.358087,2.1799276,2.1289482,1.6325078,1.61187,-0.0206378
27,0.21776128,0.33832708,"('hardhearted', 'softhearted')",0.40839416,0.36238202,0.91435033,0.72167367,0.5135019,0.4741276,-0.0393743
28,0.31989348,0.23677725,"('disloyal', 'loyal')",0.33249393,0.2143927,1.0683539,1.0323195,0.5735804,0.4944965,-0.0790839
29,0.1515034,0.13809478,"('unfair', 'fair')",0.04038284,0.0062644854,-0.44560724,-0.5506539,-0.0845737,-0.1354315,-0.0508578
30,0.39124054,0.4197129,"('intolerant', 'tolerant')",0.95496434,0.8800045,1.064049,1.0140314,0.803418,0.7712496,-0.0321684
31,-1.0361023,-0.9593317,"('evil', 'good')",-0.25533667,-0.19984609,-1.1127645,-1.140539,-0.8014011,-0.7665723,0.0348288
