,baker_male,baker_female,tuple,hughes_male,hughes_female,co_male,co_female,average_male,average_female,female-male
0,0.7355191,0.4171843,"('unsociable', 'sociable')",-0.05030429,-0.10344046,-0.39251566,-0.5368737,0.0975664,-0.0743766,-0.171943
1,-0.3948803,-0.599104,"('unfriendly', 'friendly')",1.5371104,1.4283688,1.4517471,1.4003733,0.8646591,0.7432127,-0.1214464
2,-0.05266024,0.025824808,"('unlikable', 'likable')",0.5996881,0.7431756,0.8059213,1.0305127,0.450983,0.5998377,0.1488547
3,0.035816096,0.10293373,"('repellent', 'pleasant')",-0.9390263,-0.8227976,0.4084273,0.42652297,-0.1649276,-0.0977803,0.0671473
4,0.19505574,0.17891502,"('disliked', 'liked')",0.80800253,0.6844625,-5.9087286,-6.0054703,-1.6352234,-1.7140309,-0.0788075
5,-0.99176717,-0.9186146,"('distant', 'outgoing')",0.30101824,0.29579055,-0.6902448,-0.4951624,-0.4603312,-0.3726621,0.0876691
6,-1.2832985,-1.1347252,"('distant', 'open')",0.21723668,0.28513595,-0.38971177,-0.17501555,-0.4852579,-0.3415349,0.143723
7,0.8785572,0.7829625,"('insensitive', 'sensitive')",-0.10426869,-0.013095864,0.1270287,0.07726272,0.3004391,0.2823764,-0.0180627
8,-0.73278695,-0.73793995,"('unaffectionate', 'affectionate')",1.5073236,1.4613526,0.70771766,0.7057317,0.4940848,0.4763815,-0.0177033
9,0.7539626,0.67050016,"('unaffectionate', 'caring')",2.2275307,2.150027,1.3790448,1.3428617,1.4535127,1.3877962,-0.0657165
10,0.49557576,0.31933248,"('unsympathetic', 'sympathetic')",-0.41487634,-0.417472,0.012725726,-0.16752699,0.0311417,-0.0885555,-0.1196972
11,0.19773352,0.012454104,"('unhelpful', 'helpful')",-0.27522153,-0.2381861,1.7723638,1.7203219,0.5649586,0.4981966,-0.066762
12,0.72044885,0.7206554,"('unsupportive', 'supportive')",1.0346482,1.1184158,-1.813723,-1.73883,-0.019542,0.0334138,0.0529558
13,0.3225647,0.19254245,"('impolite', 'polite')",-0.99170125,-0.975868,-0.6225358,-0.70161146,-0.4305574,-0.494979,-0.0644216
14,0.45639834,0.21788049,"('antisocial', 'social')",-0.004283212,-0.11619851,-0.17124778,-0.34713,0.0936224,-0.081816,-0.1754384
15,0.16358986,0.08306454,"('boring', 'funny')",-0.15425962,-0.34501603,0.472648,0.47727868,0.1606594,0.0717757,-0.0888837
16,-0.5839557,-0.54965854,"('unpopular', 'popular')",-0.4113519,-0.4556886,0.06404279,-0.026230607,-0.3104216,-0.3438592,-0.0334376
17,0.8051726,0.8200114,"('nasty', 'nice')",-0.35793105,-0.39960915,-0.4035232,-0.36588702,0.0145728,0.0181717,0.0035989
18,-1.3517741,-1.0806705,"('disagreeable', 'welcoming')",-0.2286281,-0.09545867,-1.2852805,-1.1479328,-0.9552275,-0.7746873,0.1805402
19,0.061290987,0.24975738,"('inhospitable', 'hospitable')",0.7714152,0.78485584,-0.38482594,-0.26234135,0.1492934,0.257424,0.1081306
20,0.46026003,0.43517792,"('rough', 'thoughtful')",-0.1111388,-0.024571208,0.62311673,0.6232283,0.3240793,0.3446117,0.0205324
21,0.79163694,0.75295305,"('immoral', 'moral')",-0.47123706,-0.46937257,-1.063672,-1.0635319,-0.2477574,-0.2599838,-0.0122264
22,-0.6745173,-0.74123013,"('untrustworthy', 'trustworthy')",-0.8315339,-0.8660299,-0.91672194,-0.9148986,-0.807591,-0.8407195,-0.0331285
23,0.65923864,0.52242273,"('insincere', 'sincere')",-0.38648602,-0.36309156,5.105996,5.009195,1.7929163,1.7228421,-0.0700742
24,-0.46434194,-0.41006914,"('dishonest', 'honest')",-0.3911189,-0.32071233,0.6435934,0.661513,-0.0706225,-0.0230895,0.047533
25,-0.014777087,0.1478711,"('egoistic', 'altruistic')",1.2453932,1.2302599,1.0675299,1.0666994,0.7660487,0.8149435,0.0488948
26,-0.072807774,-0.20701814,"('hardhearted', 'benevolent')",2.2002254,2.0364256,2.0697613,1.9193051,1.3990596,1.2495708,-0.1494888
27,-0.4306074,-0.36852968,"('hardhearted', 'softhearted')",0.27102408,0.32136843,0.6063035,0.6797835,0.1489067,0.2108741,0.0619674
28,0.8253575,0.59387463,"('disloyal', 'loyal')",0.9796716,0.8151153,1.2252065,0.9962792,1.0100786,0.8017564,-0.2083222
29,-0.6537638,-0.655079,"('unfair', 'fair')",-0.35825753,-0.37959665,-0.85464174,-0.8203864,-0.622221,-0.618354,0.003867
30,0.6850113,0.70831555,"('intolerant', 'tolerant')",-0.010594636,-0.01931268,-0.02170236,0.090308905,0.2175714,0.2597706,0.0421992
31,-1.842463,-1.5180013,"('evil', 'good')",0.5301525,0.6791463,-1.141635,-0.92035097,-0.8179818,-0.586402,0.2315798
32,0.32917818,0.14042258,"('unkind', 'kind')",0.32127434,0.32459614,1.1000447,0.858289,0.5834991,0.4411026,-0.1423965
