,micron_male,micron_female,tuple,technology_male,technology_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.9504026,-1.0887778,"('unsociable', 'sociable')",0.26705587,0.20403089,-0.40481415,-0.5952397,-0.3627203,-0.4933289,-0.1306086
1,-1.3410325,-1.5524553,"('unfriendly', 'friendly')",-0.5824563,-0.73881286,1.57266,1.515666,-0.116943,-0.258534,-0.141591
2,0.15450706,0.2273116,"('unlikable', 'likable')",0.5206192,0.5914307,0.9834282,1.0957428,0.5528515,0.6381617,0.0853102
3,-0.48410678,-0.29528683,"('repellent', 'pleasant')",0.40594774,0.5576281,0.17264299,0.18580514,0.0314947,0.1493821,0.1178874
4,-0.282803,-0.3734126,"('disliked', 'liked')",-0.61617213,-0.6352254,-5.0624776,-5.1494594,-1.9871508,-2.0526991,-0.0655483
5,-1.804264,-1.7862616,"('distant', 'outgoing')",-2.0106964,-1.9045808,-0.25692296,-0.12773114,-1.3572944,-1.2728578,0.0844366
6,-2.018459,-2.0017586,"('distant', 'open')",-2.240505,-2.1227396,0.07679478,0.20004821,-1.3940565,-1.3081501,0.0859064
7,-0.16550231,-0.15633187,"('insensitive', 'sensitive')",0.77345353,0.8599879,0.29968947,0.31768793,0.3025469,0.340448,0.0379011
8,-0.40502572,-0.54679173,"('unaffectionate', 'affectionate')",-0.38800064,-0.4378816,0.5352259,0.5340361,-0.0859335,-0.1502124,-0.0642789
9,-0.5482843,-0.68376845,"('unaffectionate', 'caring')",-0.28390145,-0.31593955,0.9395434,0.9714145,0.0357859,-0.0094312,-0.0452171
10,-1.275037,-1.2630327,"('unsympathetic', 'sympathetic')",0.2683038,0.35817686,-0.7815965,-0.86132914,-0.5961099,-0.5887283,0.0073816
11,0.08448616,0.10437831,"('unhelpful', 'helpful')",1.2730829,1.3031402,1.9436668,1.9752103,1.1004119,1.1275763,0.0271644
12,-0.24186713,-0.1406333,"('unsupportive', 'supportive')",0.23378131,0.43609497,-1.9102961,-1.8472741,-0.6394606,-0.5172708,0.1221898
