,at&t_male,at&t_female,tuple,inc_male,inc_female,average_male,average_female,female-male
18,-0.6838217,-0.6942689,"('disagreeable', 'welcoming')",0.5058259,0.5215725,-0.0889979,-0.0863482,0.0026497
19,0.5415051,0.6329973,"('inhospitable', 'hospitable')",0.76764894,0.87576663,0.654577,0.754382,0.099805
20,0.22551088,0.2461285,"('rough', 'thoughtful')",0.4078649,0.45363024,0.3166879,0.3498794,0.0331915
21,-0.31737483,-0.47187746,"('immoral', 'moral')",-0.19099325,-0.33840403,-0.254184,-0.4051408,-0.1509568
22,-0.78387666,-0.8422532,"('untrustworthy', 'trustworthy')",-1.1881487,-1.2226665,-0.9860127,-1.0324599,-0.0464472
23,-1.7695237,-1.9238756,"('insincere', 'sincere')",-1.7126551,-1.9596461,-1.7410893,-1.9417608,-0.2006715
24,-0.21722758,-0.17695898,"('dishonest', 'honest')",-0.13664398,-0.2347074,-0.1769358,-0.2058332,-0.0288974
25,0.33107534,0.3940189,"('egoistic', 'altruistic')",0.67726237,0.8311721,0.5041689,0.6125955,0.1084266
26,-0.017608952,-0.06996064,"('hardhearted', 'benevolent')",1.3136386,1.2099893,0.6480148,0.5700144,-0.0780004
27,-0.9158306,-0.9174517,"('hardhearted', 'softhearted')",-0.6665185,-0.63104576,-0.7911745,-0.7742487,0.0169258
28,-1.2993239,-1.3879747,"('disloyal', 'loyal')",-1.1658114,-1.3138068,-1.2325677,-1.3508908,-0.1183231
29,0.5244896,0.5553255,"('unfair', 'fair')",0.7447492,0.83389467,0.6346194,0.6946101,0.0599907
30,-2.3979473,-2.527222,"('intolerant', 'tolerant')",-1.107393,-1.3551052,-1.7526702,-1.9411635,-0.1884933
31,0.40418616,0.5914702,"('evil', 'good')",0.9460031,1.1713793,0.6750946,0.8814248,0.2063302
32,-0.5793978,-0.6589706,"('unkind', 'kind')",-0.13440359,-0.33380377,-0.3569007,-0.4963872,-0.1394865
33,0.806159,0.8683236,"('wrong', 'right')",1.5784079,1.5400357,1.1922834,1.2041796,0.0118962
34,-0.81730616,-0.76646256,"('mean', 'honorable')",-0.70716554,-0.6672779,-0.7622359,-0.7168702,0.0453657
35,1.2255666,1.2360502,"('corrupt', 'incorrupt')",1.0753409,1.1061012,1.1504538,1.1710757,0.0206219
36,0.24903247,0.26903126,"('hostile', 'amicable')",0.5684673,0.63292426,0.4087499,0.4509777,0.0422278
37,1.0819091,1.077157,"('fake', 'genuine')",-0.61741304,-0.7630671,0.232248,0.1570449,-0.0752031
38,-0.5270424,-0.5412559,"('untruthful', 'truthful')",-1.1940141,-1.26423,-0.8605282,-0.902743,-0.0422148
39,-0.07679828,-0.06629435,"('exploitative', 'cooperative')",-0.3892502,-0.45825213,-0.2330242,-0.2622733,-0.0292491
40,0.6561411,0.68501353,"('stingy', 'generous')",-0.33084157,-0.31800002,0.1626498,0.1835068,0.020857
41,-0.6991705,-0.68994725,"('unforgiving', 'forgiving')",-1.1989864,-1.2026986,-0.9490784,-0.9463229,0.0027555
42,-0.08793387,-0.024422012,"('unreliable', 'reliable')",0.65091085,0.71965337,0.2814885,0.3476157,0.0661272
43,-1.7773151,-1.8280985,"('irresponsible', 'responsible')",-2.0902584,-2.1714907,-1.9337867,-1.9997946,-0.0660079
44,0.4168754,0.51500654,"('prejudiced', 'unprejudiced')",0.32488477,0.32830122,0.3708801,0.4216539,0.0507738
45,-0.9634372,-1.0009277,"('incompetent', 'competent')",-2.2024074,-2.189583,-1.5829222,-1.5952554,-0.0123332
46,-1.2889442,-1.4509438,"('uncompetitive', 'competitive')",-1.9206792,-2.0474474,-1.6048117,-1.7491956,-0.1443839
47,-0.9909212,-0.9009557,"('stupid', 'smart')",-0.8446331,-0.88477397,-0.9177772,-0.8928648,0.0249124
48,-0.98621666,-1.1226177,"('unintelligent', 'intelligent')",-0.661135,-0.79971194,-0.8236759,-0.9611648,-0.1374889
49,-0.4034219,-0.39068785,"('unable', 'able')",-0.17492113,-0.03128428,-0.2891715,-0.2109861,0.0781854
50,0.47626138,0.46785754,"('clumsy', 'skillful')",0.6823905,0.78210115,0.5793259,0.6249794,0.0456535
51,-0.33124173,-0.44527173,"('uneducated', 'educated')",-0.2296149,-0.36649486,-0.2804283,-0.4058833,-0.125455
52,0.40484205,0.35766345,"('irrational', 'rational')",1.6251186,1.5528247,1.0149803,0.9552441,-0.0597362
53,-0.14235437,-0.22188593,"('uncreative', 'creative')",0.09367916,0.09980978,-0.0243376,-0.0610381,-0.0367005
54,0.18557099,0.27771512,"('incapable', 'capable')",0.6017104,0.72667336,0.3936407,0.5021942,0.1085535
55,-1.6213511,-1.7250284,"('incompetent', 'clever')",-1.2995354,-1.2845873,-1.4604433,-1.5048078,-0.0443645
56,-1.8738242,-1.95149,"('impractical', 'practical')",-2.1335876,-2.3403149,-2.003706,-2.1459024,-0.1421964
57,-1.5026364,-1.6055889,"('unimaginative', 'imaginative')",-1.8065658,-1.8665826,-1.6546011,-1.7360858,-0.0814847
58,-0.24950986,-0.33386597,"('undiscriminating', 'discriminating')",-0.315555,-0.37556177,-0.2825324,-0.3547139,-0.0721815
59,0.6668032,0.71749544,"('foolish', 'wise')",1.8653811,1.8384347,1.2660922,1.2779651,0.0118729
60,-0.93575895,-1.0653188,"('inefficient', 'efficient')",-1.6017451,-1.8152922,-1.2687521,-1.4403055,-0.1715534
61,0.49346322,0.38249838,"('illogical', 'logical')",0.14560898,0.06738911,0.3195361,0.2249437,-0.0945924
62,0.17761484,0.16670868,"('incompetent', 'brilliant')",-1.2606736,-1.2957666,-0.5415294,-0.5645289,-0.0229995
63,-0.8895547,-1.0105206,"('unperceptive', 'insightful')",-0.94342184,-1.0715421,-0.9164883,-1.0410314,-0.1245431
64,0.25892258,0.2455166,"('shy', 'confident')",-0.4066024,-0.50703466,-0.0738399,-0.130759,-0.0569191
65,-2.270696,-2.406977,"('insecure', 'secure')",-1.4387953,-1.691346,-1.8547456,-2.0491614,-0.1944158
66,0.7290344,0.89295685,"('inactive', 'active')",0.8520421,1.097897,0.7905383,0.995427,0.2048887
67,-0.7427903,-0.70822483,"('doubtful', 'determined')",-0.51385236,-0.5494612,-0.6283213,-0.628843,-0.0005217
68,0.49902475,0.4564289,"('dependent', 'independent')",-0.66822594,-0.7037609,-0.0846006,-0.123666,-0.0390654
69,1.8453956,1.971214,"('lazy', 'industrious')",1.3856899,1.4982688,1.6155427,1.7347414,0.1191987
70,-0.9998266,-1.0410881,"('lethargic', 'energetic')",-1.8445107,-1.8982028,-1.4221686,-1.4696455,-0.0474769
71,0.1678427,0.25840423,"('diffident', 'self-confident')",-0.42631269,-0.3554229,-0.129235,-0.0485093,0.0807257
72,-0.29446304,-0.24681208,"('unambitious', 'ambitious')",-1.024849,-1.0632169,-0.659656,-0.6550145,0.0046415
73,1.2088739,1.2396204,"('helpless', 'self-reliant')",0.5796302,0.49720153,0.8942521,0.868411,-0.0258411
74,0.030819993,0.056226134,"('undedicated', 'dedicated')",-0.21105361,-0.2625525,-0.0901168,-0.1031632,-0.0130464
75,1.7087879,1.9486097,"('meek', 'impulsive')",0.2490212,0.48945317,0.9789045,1.2190315,0.240127
76,-0.39493734,-0.4743682,"('anxious', 'daring')",-0.088807344,-0.054478757,-0.2418723,-0.2644235,-0.0225512
77,-0.835672,-0.85678387,"('unmotivated', 'motivated')",-0.4891755,-0.5106771,-0.6624237,-0.6837305,-0.0213068
78,-0.9493974,-1.0051455,"('nonresilient', 'resilient')",-0.7013248,-0.5266315,-0.8253611,-0.7658885,0.0594726
79,0.17911997,0.18674421,"('wavering', 'unwavering')",0.91785187,1.0966161,0.5484859,0.6416802,0.0931943
80,0.93073857,0.86457914,"('dominated', 'dominating')",-0.6574524,-0.768355,0.1366431,0.0481121,-0.088531
81,-1.6462462,-1.6709292,"('submissive', 'aggressive')",-1.5983683,-1.7811095,-1.6223073,-1.7260194,-0.1037121
82,-1.2372447,-1.2368791,"('poor', 'rich')",-0.866974,-0.76263225,-1.0521094,-0.9997557,0.0523537
83,-0.056556385,-0.08675298,"('powerless', 'powerful')",-0.3026266,-0.39261997,-0.1795915,-0.2396865,-0.060095
84,-0.4592069,-0.5469614,"('inferior', 'superior')",0.18829086,0.12854968,-0.135458,-0.2092059,-0.0737479
85,1.2870902,1.4749827,"('insignificant', 'prestigious')",2.8357346,3.1132517,2.0614123,2.2941172,0.2327049
86,-1.3134924,-1.4663031,"('uninfluential', 'influential')",-1.9719183,-2.110818,-1.6427054,-1.7885605,-0.1458551
87,0.46271196,0.45303458,"('unsuccessful', 'successful')",1.1858909,1.172195,0.8243014,0.8126148,-0.0116866
88,-0.20841955,-0.290899,"('low', 'eminent')",0.18580198,0.0041967854,-0.0113088,-0.1433511,-0.1320423
