,american_male,american_female,tuple,international_male,international_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.2840351,-1.3371402,"('unsociable', 'sociable')",-1.4185236,-1.5421333,0.20835309,0.12133159,-0.74658906,-0.7973935,-0.8101987,-0.8888338,-0.0786351
1,-0.7393419,-0.70128864,"('unfriendly', 'friendly')",0.043983683,-0.05093918,-0.47374937,-0.45153946,1.8281077,1.7354616,0.16475,0.1329236,-0.0318264
2,0.56609666,0.68306553,"('unlikable', 'likable')",1.497327,1.6302606,2.004591,2.08516,1.0181366,1.15733,1.2715378,1.388954,0.1174162
3,-1.004563,-0.81558657,"('repellent', 'pleasant')",-1.0387803,-0.9986708,0.6375494,0.6687137,0.027486823,0.062619075,-0.3445768,-0.2707312,0.0738456
4,-0.13524967,-0.20220403,"('disliked', 'liked')",0.1278402,0.08723684,-0.6170947,-0.7218203,-5.898262,-5.9802885,-1.6306915,-1.7042689,-0.0735774
5,-0.27965865,-0.21710438,"('distant', 'outgoing')",0.33662736,0.4497584,-1.3446288,-1.2966069,-0.2150056,-0.17197582,-0.3756664,-0.3089822,0.0666842
6,-0.19097888,-0.042560168,"('distant', 'open')",0.2803418,0.40670583,-1.7670044,-1.69932,0.3712556,0.37764132,-0.3265964,-0.2393833,0.0872131
7,-0.13529775,-0.10363297,"('insensitive', 'sensitive')",-0.7531483,-0.78614664,-0.09985779,0.014970776,0.52574253,0.5212322,-0.1156403,-0.0883942,0.0272461
8,-0.76269317,-0.75014114,"('unaffectionate', 'affectionate')",-0.030873336,-0.107924014,-0.71406835,-0.7032049,0.47874567,0.40679985,-0.2572223,-0.2886176,-0.0313953
9,-0.21238405,-0.15912066,"('unaffectionate', 'caring')",-0.18032181,-0.22587876,-0.44721937,-0.40556958,0.99456435,0.9983886,0.0386598,0.0519549,0.0132951
10,-0.5897817,-0.49309066,"('unsympathetic', 'sympathetic')",-2.0034544,-2.0199826,-0.7725259,-0.6783134,-0.68976676,-0.6724345,-1.0138823,-0.9659553,0.047927
11,-0.20715398,-0.22053647,"('unhelpful', 'helpful')",-0.5493455,-0.5695738,-0.47661376,-0.46970144,1.6797675,1.7200402,0.1116636,0.1150571,0.0033935
12,0.27474943,0.49432153,"('unsupportive', 'supportive')",-0.21176131,-0.013718136,0.55714136,0.80022085,-1.7158699,-1.6142217,-0.2739351,-0.0833494,0.1905857
13,-0.49716112,-0.56519747,"('impolite', 'polite')",-0.2917974,-0.30241716,0.046390556,0.06534183,-0.70655453,-0.67272866,-0.3622806,-0.3687504,-0.0064698
14,-0.5043852,-0.5276892,"('antisocial', 'social')",0.331966,0.31381795,1.817215,1.8821069,-0.60254514,-0.62693846,0.2605627,0.2603243,-0.0002384
15,0.37351194,0.18060412,"('boring', 'funny')",0.62060535,0.56648564,-0.7385293,-0.8364332,0.540872,0.47425258,0.199115,0.0962273,-0.1028877
16,-1.3566115,-1.3245653,"('unpopular', 'popular')",0.19008756,0.06472627,-0.40018922,-0.40829402,0.4521003,0.37017244,-0.2786532,-0.3244901,-0.0458369
17,-0.11534057,-0.063011125,"('nasty', 'nice')",-0.67411137,-0.60174036,-0.74785984,-0.7190273,-0.37042552,-0.33082724,-0.4769343,-0.4286515,0.0482828
18,0.82826215,0.9486493,"('disagreeable', 'welcoming')",1.0091182,1.0983212,-0.14257944,-0.072360806,-0.37271515,-0.41478243,0.3305215,0.3899568,0.0594353
19,0.34439486,0.46764788,"('inhospitable', 'hospitable')",-0.6036778,-0.5115069,-1.7232375,-1.7361814,-0.22841415,-0.17084649,-0.5527337,-0.4877217,0.065012
20,0.2556955,0.3130187,"('rough', 'thoughtful')",0.5078919,0.5781971,1.0801619,1.1690152,1.0531566,1.0016563,0.7242265,0.7654718,0.0412453
21,0.036119908,0.004497337,"('immoral', 'moral')",-0.36942455,-0.3606603,0.39851695,0.4485747,-0.8520223,-0.80432284,-0.1967025,-0.1779778,0.0187247
22,-0.7662278,-0.75128525,"('untrustworthy', 'trustworthy')",-0.5831295,-0.5726437,0.36028624,0.3524538,-1.0527037,-1.1000038,-0.5104437,-0.5178697,-0.007426
23,-0.43758062,-0.35300055,"('insincere', 'sincere')",-0.8509871,-0.89423764,0.169997,0.19225086,5.423411,5.3269815,1.07621,1.0679985,-0.0082115
24,0.46360278,0.44821215,"('dishonest', 'honest')",-0.649665,-0.6832432,-0.6720114,-0.6652653,0.6479796,0.6156427,-0.0525235,-0.0711634,-0.0186399
25,-0.24862553,-0.3250929,"('egoistic', 'altruistic')",0.8670992,0.83129346,0.12268357,0.08446787,1.5304519,1.4619315,0.5679023,0.51315,-0.0547523
26,0.68663436,0.6641537,"('hardhearted', 'benevolent')",1.7671835,1.7491759,1.2183335,1.2637131,1.9619075,1.9104223,1.4085147,1.3968663,-0.0116484
27,0.21271782,0.28385237,"('hardhearted', 'softhearted')",-0.71440345,-0.6416236,-0.62258285,-0.5406705,1.1680545,1.0915444,0.0109465,0.0482756,0.0373291
28,0.20000823,-0.0030058762,"('disloyal', 'loyal')",-0.44394806,-0.6818463,-0.46293288,-0.5698983,0.97808737,0.8240946,0.0678037,-0.107664,-0.1754677
29,-1.304731,-1.3515732,"('unfair', 'fair')",-1.1020783,-1.0958846,-0.8109967,-0.82500696,-0.6891031,-0.81251824,-0.9767273,-1.0212457,-0.0445184
30,0.018287145,0.021903057,"('intolerant', 'tolerant')",-0.06331363,-0.11969379,0.5129915,0.4221147,1.1997719,1.1439073,0.4169342,0.3670578,-0.0498764
31,-0.65881014,-0.48351333,"('evil', 'good')",0.70705533,0.7568796,-0.6157661,-0.5971474,-0.8693794,-0.9044405,-0.3592251,-0.3070554,0.0521697
32,-0.3094911,-0.3524938,"('unkind', 'kind')",-1.1201718,-1.1944252,0.14490464,0.1143917,0.9024062,0.8234602,-0.095588,-0.1522668,-0.0566788
33,0.42472342,0.2859978,"('wrong', 'right')",1.2955894,1.2885649,0.15194443,0.13264124,-0.24022993,-0.29823998,0.4080068,0.352241,-0.0557658
34,-0.39413297,-0.19903366,"('mean', 'honorable')",-0.1731659,0.008286873,0.16811886,0.27386314,5.6871915,5.751156,1.3220029,1.4585681,0.1365652
35,0.3469775,0.19795612,"('corrupt', 'incorrupt')",0.56828016,0.51431036,-1.5642623,-1.6863614,-0.019807175,-0.21256433,-0.1672029,-0.2966648,-0.1294619
36,-0.77485263,-0.7853912,"('hostile', 'amicable')",0.9406939,0.81916314,-1.2060683,-1.3514146,0.5576922,0.35603622,-0.1206337,-0.2404016,-0.1197679
37,-0.32252726,-0.21732877,"('fake', 'genuine')",-0.61705077,-0.50334275,-0.6364262,-0.61014694,0.14034796,0.1597197,-0.3589141,-0.2927747,0.0661394
38,0.06981097,0.12558253,"('untruthful', 'truthful')",-0.25446802,-0.19850424,-0.95374626,-0.9246293,-0.08303504,-0.023500904,-0.3053596,-0.255263,0.0500966
39,1.3092569,1.2812432,"('exploitative', 'cooperative')",0.8212532,0.85096717,1.8887043,1.9299304,0.27873322,0.29924414,1.074487,1.0903461,0.0158591
40,0.68593866,0.7427067,"('stingy', 'generous')",0.2173667,0.25056058,0.5864898,0.6923522,-1.3918005,-1.509528,0.0244987,0.0440229,0.0195242
41,-0.4619763,-0.3800832,"('unforgiving', 'forgiving')",-0.29366055,-0.31826004,0.7092141,0.723841,0.27251014,0.19385332,0.0565219,0.0548378,-0.0016841
42,0.563198,0.6546947,"('unreliable', 'reliable')",0.27165267,0.47986627,0.6668964,0.81547946,-2.8621664,-2.8127139,-0.3401048,-0.2156684,0.1244364
43,0.047152475,0.22462328,"('irresponsible', 'responsible')",-0.8220475,-0.6449371,0.42118588,0.56912,0.27470765,0.37182224,-0.0197504,0.1301571,0.1499075
44,0.13819191,0.20422891,"('prejudiced', 'unprejudiced')",0.8076131,1.0042446,0.15834664,0.15868574,-1.1332608,-1.0915242,-0.0072773,0.0689087,0.076186
45,-1.5983034,-1.3705053,"('incompetent', 'competent')",-1.2775955,-1.2707826,-0.36862183,-0.32707223,-0.73453903,-0.7569162,-0.9947649,-0.9313191,0.0634458
46,-0.904468,-0.84795916,"('uncompetitive', 'competitive')",-0.9103802,-0.8766386,1.1561174,1.2512993,-0.8834452,-0.8688174,-0.385544,-0.335529,0.050015
47,-1.0809731,-0.9428613,"('stupid', 'smart')",-0.22032191,-0.053668045,0.6176487,0.7153634,5.2893295,5.362456,1.1514208,1.2703224,0.1189016
48,0.08800695,0.057664156,"('unintelligent', 'intelligent')",-0.7906001,-0.852075,-0.69059783,-0.63562185,0.14504379,0.14916155,-0.3120368,-0.3202178,-0.008181
