,championx_male,championx_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.49488628,0.34769285,"('unsociable', 'sociable')",-0.37020028,-0.6265104,0.062343,-0.1394088,-0.2017518
1,-0.5930814,-0.57747287,"('unfriendly', 'friendly')",1.1693392,1.1061562,0.2881289,0.2643417,-0.0237872
2,0.7040857,0.7325643,"('unlikable', 'likable')",0.70680946,0.68101084,0.7054476,0.7067876,0.00134
3,0.6203361,0.6171886,"('repellent', 'pleasant')",0.7256567,0.7822648,0.6729964,0.6997267,0.0267303
4,-1.5130887,-1.5353211,"('disliked', 'liked')",-5.7858825,-5.867809,-3.6494856,-3.701565,-0.0520794
5,-1.309133,-1.1542069,"('distant', 'outgoing')",-0.47968405,-0.2783994,-0.8944086,-0.7163031,0.1781055
6,-1.6118554,-1.4521046,"('distant', 'open')",-0.6853565,-0.48528382,-1.1486059,-0.9686942,0.1799117
7,1.4085218,1.4532012,"('insensitive', 'sensitive')",0.09142835,0.11049563,0.7499751,0.7818484,0.0318733
8,-1.2042686,-1.1517252,"('unaffectionate', 'affectionate')",0.5757293,0.6000882,-0.3142696,-0.2758185,0.0384511
9,-0.41280583,-0.3310668,"('unaffectionate', 'caring')",0.892648,0.9671995,0.2399211,0.3180664,0.0781453
10,1.4805045,1.4188833,"('unsympathetic', 'sympathetic')",-0.95686597,-1.084903,0.2618193,0.1669902,-0.0948291
11,0.8318253,0.84556085,"('unhelpful', 'helpful')",1.2727311,1.3435097,1.0522782,1.0945352,0.042257
12,0.70973074,0.85845524,"('unsupportive', 'supportive')",-1.9210482,-1.888284,-0.6056587,-0.5149144,0.0907443
13,0.81947905,0.73327786,"('impolite', 'polite')",-1.1868975,-1.2891576,-0.1837092,-0.2779399,-0.0942307
14,1.1481506,1.1170642,"('antisocial', 'social')",0.12409627,-0.094440654,0.6361234,0.5113118,-0.1248116
15,-0.2543975,-0.337663,"('boring', 'funny')",0.024929352,-0.001574574,-0.1147341,-0.1696188,-0.0548847
16,-1.15623,-1.122379,"('unpopular', 'popular')",0.4755491,0.5346626,-0.3403404,-0.2938582,0.0464822
17,-0.72912914,-0.6789489,"('nasty', 'nice')",-0.32310694,-0.29477352,-0.526118,-0.4868612,0.0392568
