,thermo_male,thermo_female,tuple,fisher_male,fisher_female,scientific_male,scientific_female,inc_male,inc_female,average_male,average_female,female-male
24,-0.45879078,-0.49536175,"('dishonest', 'honest')",0.09563951,0.12329024,-0.1979367,-0.21954928,0.5735707,0.5181696,0.0031207,-0.0183628,-0.0214835
25,-0.25573078,-0.28294808,"('egoistic', 'altruistic')",0.7135093,0.78839195,0.5050367,0.5126896,1.3927393,1.35755,0.5888886,0.5939208,0.0050322
26,-0.12150578,-0.27194852,"('hardhearted', 'benevolent')",1.7192776,1.7352368,1.2789475,1.2013905,1.6854934,1.5827498,1.1405532,1.0618572,-0.078696
27,-0.5542611,-0.5113352,"('hardhearted', 'softhearted')",-0.9106114,-0.7619332,-1.020674,-1.0021847,1.3565305,1.2736995,-0.282254,-0.2504384,0.0318156
28,-0.9277268,-1.0967417,"('disloyal', 'loyal')",-0.08614402,-0.15803114,0.73362756,0.58097476,0.8330697,0.6963705,0.1382066,0.0056431,-0.1325635
29,-0.23211613,-0.28078687,"('unfair', 'fair')",0.22778685,0.18445672,-0.10319852,-0.09721658,-0.4149999,-0.54897773,-0.1306319,-0.1856311,-0.0549992
30,0.19520807,0.1736933,"('intolerant', 'tolerant')",0.51884204,0.45967832,0.7468754,0.66012305,1.2786566,1.2371385,0.6848955,0.6326583,-0.0522372
31,-0.7387864,-0.7400042,"('evil', 'good')",-1.3157606,-1.1706574,-1.1084095,-1.093376,-1.0864074,-1.1641575,-1.062341,-1.0420488,0.0202922
32,-0.23010692,-0.23491582,"('unkind', 'kind')",0.19931407,0.20808536,0.7131728,0.71959215,0.80411786,0.7312355,0.3716245,0.3559993,-0.0156252
33,0.4403172,0.40526825,"('wrong', 'right')",1.1627901,1.1074967,0.18189496,0.16325946,-0.5970104,-0.65470004,0.296998,0.2553311,-0.0416669
34,-0.106394455,-0.02219173,"('mean', 'honorable')",-0.8507073,-0.7585954,0.41306245,0.45143104,5.6882806,5.808431,1.2860603,1.3697687,0.0837084
35,0.9178031,0.86358535,"('corrupt', 'incorrupt')",-0.10559185,-0.15058637,-0.6876091,-0.73193324,-0.088775024,-0.24667124,0.0089568,-0.0664014,-0.0753582
36,-0.7337182,-0.8659441,"('hostile', 'amicable')",-0.5993587,-0.5327021,-0.9717068,-1.1220883,0.21454957,0.020739682,-0.5225586,-0.6249986,-0.10244
37,-0.44135216,-0.3934655,"('fake', 'genuine')",0.70465267,0.6605025,-0.2428585,-0.19870804,0.055053085,0.06494966,0.0188738,0.0333197,0.0144459
38,-0.69181126,-0.71042997,"('untruthful', 'truthful')",-0.27099645,-0.22780757,0.043424077,0.0017976463,0.012110551,0.017528426,-0.2268183,-0.2297279,-0.0029096
39,0.6045206,0.59091276,"('exploitative', 'cooperative')",2.16024,2.2388525,1.328557,1.4031398,0.3221401,0.34106165,1.1038644,1.1434917,0.0396273
40,-0.011726001,-0.009143325,"('stingy', 'generous')",0.36878437,0.3461639,0.23124951,0.22121705,-1.0853372,-1.2271974,-0.1242573,-0.1672399,-0.0429826
41,0.2515939,0.17759825,"('unforgiving', 'forgiving')",0.85695297,0.82173395,0.7415077,0.6864694,0.24496515,0.16743611,0.5237549,0.4633094,-0.0604455
42,-0.004934933,0.13282946,"('unreliable', 'reliable')",0.07446764,0.11171462,-0.055696726,0.0070792846,-3.070888,-3.0266006,-0.764263,-0.6937443,0.0705187
43,-0.64684904,-0.6154162,"('irresponsible', 'responsible')",0.5002556,0.53709084,0.45739722,0.48629504,0.3536824,0.44018915,0.1661215,0.2120397,0.0459182
44,0.8440441,0.899591,"('prejudiced', 'unprejudiced')",-0.5376397,-0.59544575,-0.101497784,-0.08197963,-1.3530418,-1.3152745,-0.2870338,-0.2732772,0.0137566
45,-0.9719599,-0.99999475,"('incompetent', 'competent')",0.035942946,0.0027531944,0.6986358,0.59133536,-0.4808163,-0.5019364,-0.1795494,-0.2269606,-0.0474112
46,-0.5562857,-0.52880746,"('uncompetitive', 'competitive')",0.17857338,0.21856104,0.083122626,0.11566835,-0.45030692,-0.45975703,-0.1862242,-0.1635838,0.0226404
47,0.2726757,0.3731868,"('stupid', 'smart')",0.040484924,0.13852127,0.6043565,0.65586764,4.69549,4.84233,1.4032518,1.5024765,0.0992247
48,-0.11338075,-0.21429162,"('unintelligent', 'intelligent')",-0.16702871,-0.22490355,1.9548012,1.9086657,0.66939574,0.64858186,0.5859469,0.5295131,-0.0564338
49,-0.22120231,-0.15421435,"('unable', 'able')",-0.5520401,-0.4254431,-0.2281033,-0.12440378,-0.22390148,-0.07048452,-0.3063118,-0.1936364,0.1126754
50,-0.3420752,-0.3655272,"('clumsy', 'skillful')",0.7571711,0.8663373,0.031134374,-0.011405308,0.019815989,-0.023755968,0.1165116,0.1164122,-9.94e-05
51,-0.44287395,-0.50617224,"('uneducated', 'educated')",-0.126434,-0.22794166,0.64504135,0.5907016,0.57569814,0.45910907,0.1628579,0.0789242,-0.0839337
52,-0.12352476,-0.30797893,"('irrational', 'rational')",0.06937764,0.037023786,-0.22819154,-0.35933125,0.14421104,0.009028971,-0.0345319,-0.1553144,-0.1207825
53,-1.42324,-1.4589967,"('uncreative', 'creative')",-0.24482355,-0.15520212,0.56126225,0.4727638,1.0986893,0.9941002,-0.002028,-0.0368337,-0.0348057
54,-1.0117319,-1.0347718,"('incapable', 'capable')",0.25632155,0.2487504,0.07342778,0.0050733844,0.7844794,0.84417266,0.0256242,0.0158062,-0.009818
55,-0.42747203,-0.41582397,"('incompetent', 'clever')",0.23291066,0.22358702,1.961573,1.9297228,-0.029345669,0.008603606,0.4344165,0.4365224,0.0021059
56,0.1722515,0.20160708,"('impractical', 'practical')",0.7038102,0.6570442,0.8641753,0.90268433,-0.2820818,-0.23041035,0.3645388,0.3827313,0.0181925
57,-0.9963474,-1.0336627,"('unimaginative', 'imaginative')",-1.3289391,-1.3856572,-0.20616688,-0.2503372,-2.1202803,-2.1636155,-1.1629333,-1.2083181,-0.0453848
58,0.117150806,0.041516654,"('undiscriminating', 'discriminating')",-0.33430895,-0.31376806,0.37969226,0.30554655,0.15778457,0.09211416,0.0800797,0.0313523,-0.0487274
59,0.24738711,0.2219949,"('foolish', 'wise')",0.84454215,0.86236966,-0.07204637,-0.07545507,0.18739542,0.16478193,0.3018196,0.2934228,-0.0083968
60,0.13727684,0.21610421,"('inefficient', 'efficient')",0.25181425,0.30385935,1.1355472,1.201104,-0.06730325,0.083726004,0.3643337,0.4511984,0.0868647
61,-0.43603253,-0.557489,"('illogical', 'logical')",-0.46584815,-0.5024288,1.0107534,0.8996547,0.061461985,-0.063373744,0.0425837,-0.0559092,-0.0984929
62,0.083384186,0.17690997,"('incompetent', 'brilliant')",0.44550294,0.52117693,1.2483811,1.3197486,-0.14027284,0.07186385,0.4092489,0.5224249,0.113176
63,-1.0765563,-1.0421375,"('unperceptive', 'insightful')",-0.8553499,-0.7778771,0.40453237,0.42343166,0.69223875,0.76294494,-0.2087838,-0.1584095,0.0503743
64,0.2911142,0.29643968,"('shy', 'confident')",0.69920415,0.58466697,0.26432616,0.27183262,-5.968904,-5.9594655,-1.1785649,-1.2016315,-0.0230666
65,-0.17063856,-0.2133719,"('insecure', 'secure')",0.58847034,0.4550041,0.404113,0.3847715,-0.3173599,-0.29963213,0.1261462,0.0816929,-0.0444533
66,-0.75607365,-0.6905336,"('inactive', 'active')",-0.66756,-0.6172943,-0.5161186,-0.5147213,0.7959467,0.8274554,-0.2859513,-0.2487735,0.0371778
67,1.0133018,1.101971,"('doubtful', 'determined')",0.86983323,0.8158973,-0.96680343,-0.89169276,-0.6132939,-0.5340786,0.0757594,0.1230243,0.0472649
68,-0.17777675,-0.1866999,"('dependent', 'independent')",-0.44411492,-0.49935716,-0.10626216,-0.12673113,-0.49878743,-0.5237473,-0.3067353,-0.3341339,-0.0273986
69,1.3520885,1.346175,"('lazy', 'industrious')",0.6499925,0.7304939,0.82924,0.8965973,-0.45445526,-0.40316287,0.5942165,0.6425258,0.0483093
70,-0.7703752,-0.7060598,"('lethargic', 'energetic')",-0.29451114,-0.24254665,0.03417645,0.066036,0.39853814,0.49810326,-0.1580429,-0.0961168,0.0619261
71,0.09122385,0.10085429,"('diffident', 'self-confident')",1.1228142,1.1279377,1.6356329,1.6300867,0.51253414,0.50264263,0.8405513,0.8403803,-0.000171
72,-0.051718734,-0.011181731,"('unambitious', 'ambitious')",0.36433685,0.31198663,-0.03940974,-0.046161156,-1.3024516,-1.2217503,-0.2573108,-0.2417766,0.0155342
73,0.87604207,0.86332697,"('helpless', 'self-reliant')",1.3204342,1.289346,-0.18501572,-0.28116187,-3.013851,-3.0037076,-0.2505976,-0.2830491,-0.0324515
74,-0.5064726,-0.53570104,"('undedicated', 'dedicated')",0.7058315,0.8241023,0.072450526,0.051085208,0.16178764,0.1138894,0.1083993,0.113344,0.0049447
75,0.18113108,0.19684526,"('meek', 'impulsive')",-0.567704,-0.6377814,-0.94004977,-0.98551565,-0.48074096,-0.38098738,-0.4518409,-0.4518598,-1.89e-05
76,-0.1677166,-0.06610297,"('anxious', 'daring')",-0.8404792,-0.7867258,0.034398876,0.08481933,0.14658499,0.23352273,-0.206803,-0.1336217,0.0731813
77,-0.63567376,-0.6741844,"('unmotivated', 'motivated')",-0.15474589,-0.14228341,1.1313208,1.1236947,-1.153428,-1.011175,-0.2031317,-0.175987,0.0271447
78,-1.0389384,-1.0079666,"('nonresilient', 'resilient')",-1.2698492,-1.1005801,0.97218794,1.029904,0.4635814,0.54613054,-0.2182545,-0.133128,0.0851265
79,-1.2272315,-1.2209059,"('wavering', 'unwavering')",-0.6299127,-0.5712901,-1.519931,-1.5884818,-0.10691273,-0.084342375,-0.870997,-0.866255,0.004742
80,0.3785246,0.43215254,"('dominated', 'dominating')",0.026183752,-0.00088652596,0.40535134,0.51063216,-1.2901474,-1.183509,-0.1200219,-0.0604027,0.0596192
81,0.35413125,0.38089323,"('submissive', 'aggressive')",-0.43609402,-0.702876,0.94474363,0.9198632,-0.5277784,-0.49183854,0.0837506,0.0265105,-0.0572401
82,-1.313566,-1.3010833,"('poor', 'rich')",-0.95022225,-0.92328924,0.39050555,0.33871457,5.315118,5.302921,0.8604588,0.8543157,-0.0061431
83,0.054006934,0.10256024,"('powerless', 'powerful')",-0.1135462,-0.10351496,-0.24246167,-0.1507885,-1.2929239,-1.2561381,-0.3987312,-0.3519703,0.0467609
84,0.63582885,0.6002154,"('inferior', 'superior')",1.819594,1.7382283,1.085768,1.0699562,1.084086,0.99558157,1.1563191,1.1009954,-0.0553237
85,-0.03309372,-0.104723275,"('insignificant', 'prestigious')",0.2082205,0.28315833,0.5389416,0.4681913,0.8656054,0.7743562,0.3949184,0.3552456,-0.0396728
86,-1.8174332,-1.8933411,"('uninfluential', 'influential')",-0.25266188,-0.31414652,0.51205814,0.44386038,-0.16672374,-0.29514754,-0.4311902,-0.5146937,-0.0835035
87,0.17091596,0.13712493,"('unsuccessful', 'successful')",0.04432848,-0.019728236,0.20356645,0.2683638,0.56383866,0.65230787,0.2456624,0.2595171,0.0138547
88,-0.44900087,-0.5306305,"('low', 'eminent')",-1.1684176,-1.1839505,0.12924951,0.043450512,0.30381694,0.2683748,-0.296088,-0.3506889,-0.0546009
