,quanta_male,quanta_female,tuple,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.9564261,-0.9983288,"('unsociable', 'sociable')",0.91789997,0.82418525,-0.20420098,-0.35245445,-0.080909,-0.1755327,-0.0946237
1,-1.5685481,-1.586205,"('unfriendly', 'friendly')",0.019571241,-0.09805626,1.9600518,1.8480111,0.137025,0.0545833,-0.0824417
2,0.5838225,0.63501716,"('unlikable', 'likable')",1.4308398,1.5340962,0.70820034,0.7995919,0.9076209,0.9895684,0.0819475
3,-0.44731498,-0.27328396,"('repellent', 'pleasant')",0.25898263,0.38731927,0.032854255,0.07061199,-0.051826,0.0615491,0.1133751
4,-0.3491099,-0.43046424,"('disliked', 'liked')",-0.32422024,-0.39693782,-5.49633,-5.553029,-2.0565534,-2.1268104,-0.070257
5,-0.9964941,-1.0718422,"('distant', 'outgoing')",-0.6249775,-0.66498315,-0.042297643,-0.06436993,-0.5545897,-0.6003984,-0.0458087
6,-1.2115825,-1.1973916,"('distant', 'open')",-0.99325854,-0.9941956,0.6465763,0.58798265,-0.5194216,-0.5345349,-0.0151133
7,-0.0052890833,0.073932566,"('insensitive', 'sensitive')",0.27010047,0.36010158,0.65665096,0.6492667,0.3071541,0.3611003,0.0539462
8,-1.3367163,-1.3447564,"('unaffectionate', 'affectionate')",-0.61887985,-0.57418483,1.0005766,0.91283804,-0.3183399,-0.3353678,-0.0170279
9,-1.4241403,-1.4436774,"('unaffectionate', 'caring')",0.53605324,0.5351513,1.2144878,1.17321,0.1088002,0.088228,-0.0205722
10,-0.88366336,-0.7180543,"('unsympathetic', 'sympathetic')",0.118942305,0.21644181,-0.4399059,-0.46383274,-0.4015423,-0.3218151,0.0797272
11,0.068224676,0.15054858,"('unhelpful', 'helpful')",1.4522458,1.5298343,1.4633937,1.5270636,0.9946214,1.0691489,0.0745275
12,-0.14317958,0.017356161,"('unsupportive', 'supportive')",1.2471448,1.4482169,-1.5078739,-1.4937763,-0.1346362,-0.0094011,0.1252351
13,-0.43625286,-0.5015429,"('impolite', 'polite')",0.761462,0.7903166,-0.33789802,-0.3923983,-0.0042296,-0.0345415,-0.0303119
14,0.67482823,0.6826677,"('antisocial', 'social')",1.3314734,1.3372146,-0.5202611,-0.5561311,0.4953469,0.487917,-0.0074299
15,0.25995764,0.08875352,"('boring', 'funny')",0.042927902,-0.043187384,0.7328235,0.70085764,0.3452363,0.2488079,-0.0964284
16,-0.66073704,-0.6459141,"('unpopular', 'popular')",-0.30531293,-0.2687727,0.45313945,0.4261629,-0.1709702,-0.1628413,0.0081289
17,-0.38916904,-0.32043475,"('nasty', 'nice')",0.27695483,0.3546919,-0.4242277,-0.35691133,-0.178814,-0.1075514,0.0712626
18,-0.28743842,-0.17048535,"('disagreeable', 'welcoming')",0.3958928,0.49865112,-0.19214633,-0.2298801,-0.0278973,0.0327619,0.0606592
19,-1.7524194,-1.7355696,"('inhospitable', 'hospitable')",-0.54312176,-0.53785604,0.12590116,0.17949778,-0.7232133,-0.697976,0.0252373
20,0.048771672,0.13845502,"('rough', 'thoughtful')",0.46657017,0.5220866,0.94806176,0.9082857,0.4878012,0.5229425,0.0351413
