,airgas_male,airgas_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.31779614,-0.42811272,"('unsociable', 'sociable')",-0.10812002,-0.30043674,-0.2129581,-0.3642747,-0.1513166
1,-0.39380446,-0.52595323,"('unfriendly', 'friendly')",1.5541024,1.4043778,0.580149,0.4392123,-0.1409367
2,0.51725674,0.58354247,"('unlikable', 'likable')",0.8083914,0.8541371,0.662824,0.7188398,0.0560158
3,-0.53973836,-0.41624874,"('repellent', 'pleasant')",0.4310182,0.45020777,-0.0543601,0.0169795,0.0713396
4,0.15025379,0.034490984,"('disliked', 'liked')",-6.326007,-6.404366,-3.0878766,-3.1849375,-0.0970609
5,-0.5457113,-0.5343551,"('distant', 'outgoing')",-0.6009986,-0.5892317,-0.573355,-0.5617934,0.0115616
6,-0.739498,-0.7476613,"('distant', 'open')",-0.22295663,-0.21605721,-0.4812273,-0.4818593,-0.000632
7,0.2122578,0.25499526,"('insensitive', 'sensitive')",0.6103062,0.6028008,0.411282,0.428898,0.017616
8,-0.56583446,-0.615219,"('unaffectionate', 'affectionate')",0.38545948,0.31167856,-0.0901875,-0.1517702,-0.0615827
9,-0.35907355,-0.41167125,"('unaffectionate', 'caring')",0.64981353,0.61137307,0.14537,0.0998509,-0.0455191
10,-0.8115416,-0.7843396,"('unsympathetic', 'sympathetic')",-0.0014438517,-0.081714235,-0.4064927,-0.4330269,-0.0265342
11,-0.027965367,0.06992338,"('unhelpful', 'helpful')",2.019279,2.124759,0.9956568,1.0973412,0.1016844
12,-0.20607367,-0.058899164,"('unsupportive', 'supportive')",-2.077101,-2.0314522,-1.1415874,-1.0451757,0.0964117
13,0.06604348,-0.00023011304,"('impolite', 'polite')",-0.24469684,-0.28866965,-0.0893267,-0.1444499,-0.0551232
14,-0.28234667,-0.22019142,"('antisocial', 'social')",-0.141579,-0.24306786,-0.2119628,-0.2316296,-0.0196668
15,0.33312735,0.17068581,"('boring', 'funny')",0.48846507,0.43390012,0.4107962,0.302293,-0.1085032
16,-0.16604337,-0.23263948,"('unpopular', 'popular')",0.5003244,0.5794433,0.1671405,0.1734019,0.0062614
17,-0.23377493,-0.16323057,"('nasty', 'nice')",-0.5303432,-0.43641695,-0.382059,-0.2998238,0.0822352
18,-0.63148683,-0.5024479,"('disagreeable', 'welcoming')",-0.6082221,-0.5860194,-0.6198545,-0.5442337,0.0756208
19,-1.4191341,-1.4126104,"('inhospitable', 'hospitable')",-0.33995512,-0.24605082,-0.8795446,-0.8293306,0.050214
20,-0.72694635,-0.63373387,"('rough', 'thoughtful')",1.2459886,1.1903205,0.2595211,0.2782933,0.0187722
21,-0.09838098,-0.10036095,"('immoral', 'moral')",-0.15061662,-0.11917332,-0.1244988,-0.1097671,0.0147317
22,-0.6510302,-0.7353457,"('untrustworthy', 'trustworthy')",-0.7642956,-0.85639,-0.7076629,-0.7958679,-0.088205
23,-0.16878325,-0.1805345,"('insincere', 'sincere')",5.9840446,5.9226003,2.9076307,2.871033,-0.0365977
24,0.40932336,0.38976708,"('dishonest', 'honest')",1.076603,0.98755336,0.7429632,0.6886602,-0.054303
25,-0.34384102,-0.35639918,"('egoistic', 'altruistic')",1.1445756,1.1133245,0.4003673,0.3784627,-0.0219046
26,0.73550576,0.58725303,"('hardhearted', 'benevolent')",1.447607,1.2947814,1.0915564,0.9410173,-0.1505391
27,-0.15125336,0.051979534,"('hardhearted', 'softhearted')",1.2580674,1.2290745,0.553407,0.640527,0.08712
28,-0.33321655,-0.46465957,"('disloyal', 'loyal')",1.052957,0.9183037,0.3598703,0.2268221,-0.1330482
29,-0.35813624,-0.39503154,"('unfair', 'fair')",-0.48388815,-0.6296842,-0.4210122,-0.5123579,-0.0913457
30,0.9729792,1.0099732,"('intolerant', 'tolerant')",1.4457378,1.4576366,1.2093585,1.2338049,0.0244464
31,-1.160005,-1.1663845,"('evil', 'good')",-1.4561017,-1.5356553,-1.3080533,-1.3510199,-0.0429666
