,xerox_male,xerox_female,tuple,holdings_male,holdings_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.9751521,-2.1279988,"('unsociable', 'sociable')",0.054116264,-0.22466752,-0.27547106,-0.4205128,-0.732169,-0.924393,-0.192224
1,0.24151139,0.054317392,"('unfriendly', 'friendly')",-0.22915868,-0.3399508,0.7661065,0.72562295,0.2594864,0.1466632,-0.1128232
2,0.3937838,0.37084758,"('unlikable', 'likable')",1.578277,1.7428559,0.5538433,0.59588623,0.8419681,0.9031966,0.0612285
3,-1.7642236,-1.7938774,"('repellent', 'pleasant')",0.40357882,0.36999846,0.88609594,0.802045,-0.158183,-0.207278,-0.049095
4,-0.09246756,-0.22430624,"('disliked', 'liked')",-0.022339482,-0.106423855,-6.6810594,-6.835752,-2.2652888,-2.3888273,-0.1235385
5,0.5980192,0.61758476,"('distant', 'outgoing')",-0.85815835,-0.695726,-0.95451105,-0.8613637,-0.4048834,-0.3131683,0.0917151
6,1.2249146,1.1505134,"('distant', 'open')",-0.9405066,-0.82745874,-0.62834966,-0.5857638,-0.1146472,-0.0875697,0.0270775
7,-1.270183,-1.3554472,"('insensitive', 'sensitive')",0.17584492,0.02398447,0.29710904,0.26422662,-0.265743,-0.3557454,-0.0900024
8,0.38979167,0.3636908,"('unaffectionate', 'affectionate')",-0.3896318,-0.37008297,0.26554912,0.27157065,0.0885697,0.0883928,-0.0001769
9,-0.084142886,-0.21983282,"('unaffectionate', 'caring')",0.01706469,-0.04321423,0.8819897,0.92370415,0.2716372,0.220219,-0.0514182
10,-2.9229646,-3.038293,"('unsympathetic', 'sympathetic')",-0.3746964,-0.58112293,-0.335082,-0.42499655,-1.2109144,-1.3481374,-0.137223
11,-1.4892044,-1.5277525,"('unhelpful', 'helpful')",-1.1253679,-1.1673963,1.7247608,1.7655222,-0.2966038,-0.3098756,-0.0132718
12,-1.7060367,-1.754255,"('unsupportive', 'supportive')",-0.15895599,-0.060879663,-2.1546218,-2.160883,-1.3398714,-1.3253392,0.0145322
13,-1.9345769,-1.9806283,"('impolite', 'polite')",-0.13646139,-0.23722616,-0.6294461,-0.7045989,-0.9001614,-0.9741511,-0.0739897
14,-1.9803089,-2.0356054,"('antisocial', 'social')",2.0157077,1.9076725,0.027270187,-0.06613054,0.0208897,-0.0646878,-0.0855775
15,0.7218843,0.6924778,"('boring', 'funny')",-0.9369964,-0.96692735,-0.021554744,-0.015661834,-0.0788889,-0.0967038,-0.0178149
16,0.47572964,0.36557472,"('unpopular', 'popular')",-1.0611805,-0.9421499,-0.035043254,-0.0151806995,-0.2068314,-0.197252,0.0095794
17,0.14033648,0.12350288,"('nasty', 'nice')",-1.2025262,-1.1275047,-0.42839625,-0.39998692,-0.496862,-0.4679963,0.0288657
18,0.28997442,0.26468205,"('disagreeable', 'welcoming')",-0.20009921,-0.18491086,-0.8080632,-0.8655792,-0.239396,-0.261936,-0.02254
19,-0.1047755,-0.19046654,"('inhospitable', 'hospitable')",-0.9527975,-0.8753499,-0.8915918,-0.8096759,-0.6497216,-0.6251641,0.0245575
20,-0.046844635,-0.0659181,"('rough', 'thoughtful')",0.40779445,0.4962516,0.9452703,0.8988361,0.4354067,0.4430565,0.0076498
21,-2.4041274,-2.5032876,"('immoral', 'moral')",0.29498488,0.1293863,-0.71370506,-0.7408672,-0.9409492,-1.0382562,-0.097307
22,-1.7032405,-1.7868607,"('untrustworthy', 'trustworthy')",-0.34153444,-0.46629265,-0.8051769,-0.9231726,-0.949984,-1.0587753,-0.1087913
23,-1.5720847,-1.7287772,"('insincere', 'sincere')",-0.31193078,-0.46529314,5.8555884,5.8157625,1.3238576,1.2072307,-0.1166269
24,-1.1878917,-1.1883056,"('dishonest', 'honest')",-0.576149,-0.67124534,0.3792988,0.30086425,-0.4615806,-0.5195622,-0.0579816
25,0.8545733,0.8039475,"('egoistic', 'altruistic')",0.43915322,0.424816,0.84836066,0.8820088,0.7140291,0.7035908,-0.0104383
26,0.4983503,0.41054526,"('hardhearted', 'benevolent')",1.779298,1.7607172,1.7968332,1.73064,1.3581605,1.3006342,-0.0575263
27,-0.09692673,-0.10047287,"('hardhearted', 'softhearted')",-0.21197887,-0.23015842,0.97288275,0.90280646,0.2213257,0.190725,-0.0306007
28,-0.83338666,-1.0438855,"('disloyal', 'loyal')",0.103705645,-0.14074036,1.220727,1.1374512,0.163682,-0.0157249,-0.1794069
29,0.09595491,0.002863286,"('unfair', 'fair')",-0.72002083,-0.7107751,-0.24709544,-0.3354926,-0.2903871,-0.3478014,-0.0574143
30,-0.5242858,-0.6160862,"('intolerant', 'tolerant')",1.4746664,1.3628163,0.7634908,0.6777699,0.5712905,0.4748333,-0.0964572
