,american_male,american_female,tuple,tower_male,tower_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.4667901,-0.5530145,"('unsociable', 'sociable')",0.3763383,0.3918975,-0.3740425,-0.45961776,-0.1548314,-0.2069116,-0.0520802
1,-0.76921934,-0.8543971,"('unfriendly', 'friendly')",-0.3672782,-0.557317,1.6472985,1.5658903,0.170267,0.0513921,-0.1188749
2,0.61307335,0.65244323,"('unlikable', 'likable')",0.7449914,0.77054685,0.9139745,0.91488075,0.7573465,0.7792903,0.0219438
3,-0.6033204,-0.496483,"('repellent', 'pleasant')",-0.31351933,-0.047813028,0.76283437,0.90348333,-0.0513351,0.1197291,0.1710642
4,-0.4078313,-0.4787685,"('disliked', 'liked')",-0.968532,-1.068699,-6.5761595,-6.6726794,-2.6508409,-2.740049,-0.0892081
5,-0.5125921,-0.4932729,"('distant', 'outgoing')",-1.1488212,-1.2776622,-0.27129552,-0.24122669,-0.6442363,-0.6707206,-0.0264843
6,-0.43490174,-0.38480288,"('distant', 'open')",-1.6175604,-1.7572886,-0.51683486,-0.46048874,-0.8564323,-0.8675268,-0.0110945
7,0.10273832,0.16966292,"('insensitive', 'sensitive')",0.3970226,0.6224398,0.1885739,0.24374388,0.2294449,0.3452822,0.1158373
8,-0.5991699,-0.64009917,"('unaffectionate', 'affectionate')",-0.46887264,-0.67592853,0.60133004,0.5628176,-0.1555708,-0.25107,-0.0954992
9,0.065519154,0.05171317,"('unaffectionate', 'caring')",-0.11616841,-0.24940394,1.1986636,1.2358143,0.3826714,0.3460412,-0.0366302
10,0.46326742,0.4390753,"('unsympathetic', 'sympathetic')",0.26841882,0.3996155,-0.88591236,-0.8596751,-0.0514087,-0.0069948,0.0444139
11,0.37029004,0.42187572,"('unhelpful', 'helpful')",-0.13745928,-0.10239614,1.7380514,1.8290328,0.6569607,0.7161708,0.0592101
12,0.9038299,0.9695013,"('unsupportive', 'supportive')",0.68286794,0.76034653,-1.8160151,-1.8120769,-0.0764391,-0.0274097,0.0490294
13,0.053149067,-0.036574062,"('impolite', 'polite')",0.40774387,0.4462617,-0.9745252,-1.0015607,-0.1712108,-0.197291,-0.0260802
14,0.46376103,0.5162376,"('antisocial', 'social')",1.9811012,2.1839404,0.17971516,0.17003737,0.8748591,0.9567385,0.0818794
15,0.22097552,0.16474426,"('boring', 'funny')",0.58838844,0.42972186,0.00047028624,0.009443179,0.2699447,0.2013031,-0.0686416
16,-1.6154695,-1.6099044,"('unpopular', 'popular')",-1.0015532,-1.0581778,0.39586818,0.3815598,-0.7403847,-0.7621741,-0.0217894
17,0.022190617,0.10621167,"('nasty', 'nice')",-0.6947464,-0.59190387,-0.16103075,-0.09831947,-0.2778622,-0.1946706,0.0831916
18,0.60832393,0.6658283,"('disagreeable', 'welcoming')",-0.59818226,-0.555617,-0.4831239,-0.48703244,-0.1576607,-0.125607,0.0320537
19,0.1130071,0.112907596,"('inhospitable', 'hospitable')",-1.9748712,-2.0040822,-0.5706646,-0.51060736,-0.8108429,-0.800594,0.0102489
