,delphi_male,delphi_female,tuple,technologies_male,technologies_female,plc_male,plc_female,average_male,average_female,female-male
14,-0.52684325,-0.5306284,"('antisocial', 'social')",0.86409426,0.8744398,0.19454642,0.17265287,0.1772658,0.1721547,-0.0051111
15,0.49719623,0.42631632,"('boring', 'funny')",0.19008484,0.1290839,0.36076212,0.27558777,0.3493478,0.276996,-0.0723518
16,-0.0075700637,-0.040105112,"('unpopular', 'popular')",-0.2584945,-0.26587772,0.19048244,0.10191996,-0.025194,-0.068021,-0.042827
17,-0.0044952706,0.005615039,"('nasty', 'nice')",-0.92815953,-0.876505,-0.90860504,-0.9563754,-0.6137533,-0.6090885,0.0046648
18,0.67394954,0.6718239,"('disagreeable', 'welcoming')",0.17541228,0.21303655,-0.8415692,-0.93060917,0.0025976,-0.0152496,-0.0178472
19,-1.0766424,-1.1224643,"('inhospitable', 'hospitable')",-1.1804631,-1.2531536,-0.15494819,-0.18974671,-0.8040179,-0.8551215,-0.0511036
20,0.057982747,0.033449024,"('rough', 'thoughtful')",0.6609327,0.7346439,1.1488249,1.073579,0.6225801,0.6138906,-0.0086895
21,-1.0557954,-1.1166654,"('immoral', 'moral')",-0.042359766,-0.0702625,-1.837799,-1.8006849,-0.9786514,-0.9958709,-0.0172195
22,-0.43025017,-0.49532342,"('untrustworthy', 'trustworthy')",-0.47618413,-0.5619576,-0.64249766,-0.72758865,-0.5163107,-0.5949566,-0.0786459
23,-1.139923,-1.2779855,"('insincere', 'sincere')",-0.62399924,-0.7161739,2.7581143,2.641831,0.3313974,0.2158905,-0.1155069
24,-0.6480061,-0.67129594,"('dishonest', 'honest')",-1.6990843,-1.7783684,0.10995056,-0.021388555,-0.7457132,-0.8236843,-0.0779711
25,-0.21567182,-0.25926432,"('egoistic', 'altruistic')",0.48689175,0.43704975,1.5923702,1.511734,0.6211967,0.5631731,-0.0580236
26,0.62465227,0.54479235,"('hardhearted', 'benevolent')",0.51238245,0.4903456,3.0229733,2.8937032,1.3866693,1.3096137,-0.0770556
27,-0.10634793,-0.09369198,"('hardhearted', 'softhearted')",-0.3398026,-0.3723193,0.26038957,0.009317011,-0.0619203,-0.1522314,-0.0903111
28,-0.7511553,-0.89139867,"('disloyal', 'loyal')",-0.07685952,-0.2153661,0.7565262,0.60059077,-0.0238296,-0.1687247,-0.1448951
29,0.19508126,0.16712326,"('unfair', 'fair')",-0.5266711,-0.5453685,-0.40304202,-0.5532007,-0.2448773,-0.310482,-0.0656047
30,0.033419754,-0.040706202,"('intolerant', 'tolerant')",1.3677977,1.2851517,-0.10794578,-0.16595376,0.4310906,0.3594973,-0.0715933
31,0.091294214,0.13994488,"('evil', 'good')",-0.17547031,-0.15935266,0.7948157,0.79561806,0.2368799,0.2587368,0.0218569
32,-0.8840155,-0.9206392,"('unkind', 'kind')",-0.6483996,-0.70100874,-0.009728899,-0.16240159,-0.514048,-0.5946832,-0.0806352
33,0.5363147,0.509347,"('wrong', 'right')",0.35121825,0.3367684,0.5609197,0.42373824,0.4828176,0.4232845,-0.0595331
34,-0.7296603,-0.6655055,"('mean', 'honorable')",-0.51848483,-0.42264768,3.0618134,3.2142677,0.6045561,0.7087048,0.1041487
35,0.7760084,0.7720622,"('corrupt', 'incorrupt')",-0.34956598,-0.35718283,0.801974,0.70032614,0.4094721,0.3717352,-0.0377369
36,0.2486483,0.1858884,"('hostile', 'amicable')",-0.56415826,-0.66880804,2.1390784,2.015254,0.6078561,0.5107781,-0.097078
37,-0.4879011,-0.50822765,"('fake', 'genuine')",-0.5255,-0.5495422,0.034082703,-0.034852974,-0.3264394,-0.3642076,-0.0377682
38,-1.2806093,-1.3330115,"('untruthful', 'truthful')",-0.9057601,-0.9183554,-0.087530546,-0.07313516,-0.7579667,-0.774834,-0.0168673
39,0.68318003,0.7080978,"('exploitative', 'cooperative')",0.5427457,0.6373051,0.45272854,0.45663065,0.5595514,0.6006779,0.0411265
40,0.95063865,0.94728535,"('stingy', 'generous')",0.22760615,0.22809103,-1.0778131,-1.2734648,0.0334772,-0.0326961,-0.0661733
41,-0.081969365,-0.13439493,"('unforgiving', 'forgiving')",-0.8716396,-0.85626113,0.6321111,0.595491,-0.107166,-0.1317217,-0.0245557
42,-0.2415875,-0.17639577,"('unreliable', 'reliable')",-1.274986,-1.189666,-2.3050804,-2.4155092,-1.2738846,-1.2605236,0.013361
43,-1.3751488,-1.394937,"('irresponsible', 'responsible')",-0.8956406,-0.8727673,0.17006359,0.1331179,-0.700242,-0.7115289,-0.0112869
44,0.2426796,0.36323497,"('prejudiced', 'unprejudiced')",-0.44921514,-0.33789587,-1.3943937,-1.391891,-0.5336431,-0.4555173,0.0781258
45,-1.3954165,-1.4785252,"('incompetent', 'competent')",-0.84349364,-0.93281054,0.43384048,0.40042028,-0.6016899,-0.6703052,-0.0686153
46,-1.4065108,-1.437969,"('uncompetitive', 'competitive')",0.25051868,0.22987473,-1.2895707,-1.319382,-0.8151876,-0.8424921,-0.0273045
47,-0.38874263,-0.34596094,"('stupid', 'smart')",0.7210319,0.7798291,4.2158604,4.2762394,1.5160499,1.5700358,0.0539859
48,-0.072909795,-0.11805965,"('unintelligent', 'intelligent')",1.1758388,1.1278797,-0.44524312,-0.44763488,0.2192286,0.1873951,-0.0318335
49,0.11730526,0.15172626,"('unable', 'able')",0.6111254,0.6976453,-0.6286597,-0.5690711,0.033257,0.0934335,0.0601765
50,0.09740857,0.08344486,"('clumsy', 'skillful')",-0.053007938,-0.006296389,-0.55256164,-0.72385263,-0.169387,-0.215568,-0.046181
51,-1.285146,-1.3483248,"('uneducated', 'educated')",0.102332965,-0.029125188,-0.25460246,-0.31833223,-0.4791385,-0.5652607,-0.0861222
52,1.2142882,1.064737,"('irrational', 'rational')",-0.24172623,-0.35981858,0.52082247,0.35224965,0.4977948,0.3523893,-0.1454055
53,-0.20344093,-0.36425823,"('uncreative', 'creative')",0.49841288,0.43834355,1.4568747,1.3031139,0.5839489,0.4590664,-0.1248825
54,-0.024485223,-0.08617339,"('incapable', 'capable')",0.0906367,-0.028502759,0.52170426,0.47764188,0.1959519,0.1209886,-0.0749633
55,-0.18461858,-0.19361961,"('incompetent', 'clever')",0.45765042,0.39721572,-0.55628103,-0.5517602,-0.0944164,-0.1160547,-0.0216383
56,-1.0180796,-1.093887,"('impractical', 'practical')",-0.18388055,-0.19202028,-0.112021334,-0.06524558,-0.4379938,-0.4503843,-0.0123905
57,-0.10225018,-0.19951347,"('unimaginative', 'imaginative')",0.7057588,0.6260579,-0.5294497,-0.5322509,0.0246863,-0.0352355,-0.0599218
58,0.18471736,0.07316698,"('undiscriminating', 'discriminating')",0.20548955,0.11962817,0.81322056,0.80281407,0.4011425,0.3318697,-0.0692728
59,1.3941474,1.4174912,"('foolish', 'wise')",0.36023188,0.360267,0.48427507,0.41377586,0.7462181,0.7305113,-0.0157068
60,-0.89992106,-0.9159839,"('inefficient', 'efficient')",0.47679466,0.5206068,-1.2702355,-1.1824402,-0.564454,-0.5259391,0.0385149
61,-0.40203413,-0.56111217,"('illogical', 'logical')",0.35114497,0.24465807,0.6513617,0.4819186,0.2001575,0.0551548,-0.1450027
62,-0.33406788,-0.28469193,"('incompetent', 'brilliant')",0.54865026,0.5807706,-0.6108231,-0.599303,-0.1320802,-0.1010748,0.0310054
63,-1.3721932,-1.446809,"('unperceptive', 'insightful')",0.04456505,0.08185732,0.30714306,0.32906052,-0.3401617,-0.3452971,-0.0051354
64,-0.32925594,-0.30073145,"('shy', 'confident')",-0.2696803,-0.22111577,-4.6186466,-4.5931644,-1.7391942,-1.7050039,0.0341903
65,-0.42954352,-0.40395275,"('insecure', 'secure')",-0.3649474,-0.35861075,-0.5775484,-0.55295175,-0.4573464,-0.4385051,0.0188413
66,-0.22035493,-0.14729747,"('inactive', 'active')",-0.43082199,-0.448411,1.3087727,1.2464737,0.2191986,0.2169217,-0.0022769
67,0.045932226,0.036363896,"('doubtful', 'determined')",0.11148785,0.16398269,-0.97353846,-0.89335227,-0.2720395,-0.2310019,0.0410376
68,-0.5458118,-0.5338648,"('dependent', 'independent')",-0.408832,-0.40130886,-1.1141834,-1.1360465,-0.6896091,-0.6904067,-0.0007976
69,0.7219839,0.78966504,"('lazy', 'industrious')",0.8100045,0.94540304,0.67638767,0.68051916,0.7361253,0.8051957,0.0690704
70,-1.0414462,-1.043583,"('lethargic', 'energetic')",-0.278493,-0.30526656,-0.4490497,-0.48938367,-0.5896629,-0.6127444,-0.0230815
71,-0.27897167,-0.36909705,"('diffident', 'self-confident')",0.7624642,0.7468761,0.51471525,0.47467697,0.3327359,0.284152,-0.0485839
72,-0.7921311,-0.7760907,"('unambitious', 'ambitious')",-0.7109602,-0.7037441,0.34085,0.380465,-0.3874138,-0.3664566,0.0209572
73,0.7901365,0.80701035,"('helpless', 'self-reliant')",0.8079672,0.80667144,-1.7969357,-1.8889923,-0.0662773,-0.0917702,-0.0254929
74,-0.13157079,-0.16984425,"('undedicated', 'dedicated')",0.045465235,0.01052561,0.7732077,0.6478278,0.2290341,0.1628364,-0.0661977
75,0.5440963,0.5891099,"('meek', 'impulsive')",0.2779172,0.27875528,-0.43885997,-0.3479595,0.1277178,0.1733019,0.0455841
76,-0.38085312,-0.30540895,"('anxious', 'daring')",-0.23092829,-0.17991833,-1.0990078,-1.1132671,-0.5702631,-0.5328648,0.0373983
77,-0.8406904,-0.91744524,"('unmotivated', 'motivated')",0.7597634,0.737115,-1.4717025,-1.3125054,-0.5175432,-0.4976118,0.0199314
78,-1.1256633,-1.1704091,"('nonresilient', 'resilient')",0.78933656,0.83540994,0.49017498,0.46482193,0.0512828,0.0432743,-0.0080085
79,-0.13897508,-0.1902388,"('wavering', 'unwavering')",-1.1976088,-1.2764225,0.15630795,0.13340126,-0.3934253,-0.44442,-0.0509947
80,-0.7015367,-0.6261386,"('dominated', 'dominating')",0.22989123,0.33877528,-0.10455961,-0.01278621,-0.1920684,-0.1000499,0.0920185
81,-0.71919924,-0.7056075,"('submissive', 'aggressive')",0.6664578,0.62632746,-1.512955,-1.3755207,-0.5218988,-0.4849336,0.0369652
82,-0.8798237,-0.8693579,"('poor', 'rich')",-0.35922447,-0.45129025,3.545108,3.5404508,0.7686866,0.7399342,-0.0287524
83,-0.34162706,-0.40955058,"('powerless', 'powerful')",0.24014318,0.2758853,-1.0760189,-0.9942264,-0.392501,-0.3759639,0.0165371
84,0.9060238,0.8646929,"('inferior', 'superior')",0.2636279,0.26182052,0.54804546,0.52699924,0.5725657,0.5511709,-0.0213948
85,1.5415223,1.5102233,"('insignificant', 'prestigious')",0.65427434,0.6295306,1.3624345,1.261892,1.186077,1.1338819,-0.0521951
86,-1.0824846,-1.294845,"('uninfluential', 'influential')",-0.26511845,-0.48825338,-0.12664604,-0.23902346,-0.4914164,-0.6740406,-0.1826242
87,0.14394085,0.094147146,"('unsuccessful', 'successful')",0.5464138,0.53224295,1.2398816,1.2494694,0.6434121,0.6252865,-0.0181256
88,-0.20282425,-0.26082548,"('low', 'eminent')",0.4936353,0.3742355,0.07726079,0.06829629,0.1226906,0.0605688,-0.0621218
