,xerox_male,xerox_female,tuple,holdings_male,holdings_female,corp_male,corp_female,average_male,average_female,female-male
37,-1.270559,-1.3245572,"('fake', 'genuine')",-0.38736126,-0.33050767,0.09039677,0.16613385,-0.5225078,-0.4963103,0.0261975
38,-1.4364539,-1.5299356,"('untruthful', 'truthful')",-0.9016042,-0.9655445,-0.28426278,-0.29515377,-0.8741069,-0.9302113,-0.0561044
39,0.33965513,0.3161817,"('exploitative', 'cooperative')",-0.14521605,-0.29540566,0.08361849,0.011185106,0.0926859,0.0106537,-0.0820322
40,0.41688898,0.36317122,"('stingy', 'generous')",0.3769318,0.4597039,-1.8818514,-2.0003297,-0.3626769,-0.3924849,-0.029808
41,-1.662629,-1.8186312,"('unforgiving', 'forgiving')",-0.69581985,-0.8125374,-0.27703568,-0.41689897,-0.8784949,-1.0160225,-0.1375276
42,-0.8673694,-0.7796773,"('unreliable', 'reliable')",1.4313605,1.4847262,-2.694254,-2.64716,-0.7100876,-0.6473704,0.0627172
43,-2.0863163,-2.098337,"('irresponsible', 'responsible')",-0.8411298,-0.86206347,0.30885515,0.26569656,-0.8728637,-0.8982346,-0.0253709
44,0.4295944,0.6122224,"('prejudiced', 'unprejudiced')",-0.5865328,-0.46340317,-1.4014827,-1.4019393,-0.5194737,-0.4177067,0.101767
45,-2.6211174,-2.7749588,"('incompetent', 'competent')",-0.4194352,-0.5937015,-0.088842735,-0.06914922,-1.0431317,-1.1459366,-0.1028049
46,-2.3409605,-2.3785117,"('uncompetitive', 'competitive')",0.82573724,0.7874408,-0.5592038,-0.4327715,-0.6914757,-0.6746141,0.0168616
47,-1.0655582,-1.0208927,"('stupid', 'smart')",0.08445787,0.069459096,5.750542,5.9187994,1.5898139,1.6557886,0.0659747
48,-0.31736124,-0.45090508,"('unintelligent', 'intelligent')",-0.535195,-0.723377,0.50603473,0.55554324,-0.1155072,-0.2062463,-0.0907391
49,-0.5612746,-0.6099128,"('unable', 'able')",-0.5580756,-0.4558495,-0.5436773,-0.30884764,-0.5543425,-0.4582033,0.0961392
50,0.29567793,0.2870953,"('clumsy', 'skillful')",0.10061455,0.17642654,0.1445654,0.1911863,0.180286,0.218236,0.03795
51,-1.6840471,-1.7631449,"('uneducated', 'educated')",1.2804152,1.0357016,0.5446696,0.5570082,0.0470126,-0.0568117,-0.1038243
52,1.1270428,0.9060622,"('irrational', 'rational')",-1.1385828,-1.1595901,-0.20928383,-0.37520483,-0.073608,-0.2095776,-0.1359696
53,-0.5226777,-0.7814558,"('uncreative', 'creative')",0.055493183,0.08380901,0.6783472,0.528541,0.0703875,-0.0563686,-0.1267561
54,0.19699015,0.003946796,"('incapable', 'capable')",0.12420955,0.054943666,0.4667969,0.46608263,0.2626655,0.174991,-0.0876745
55,-2.0856228,-2.138434,"('incompetent', 'clever')",-0.12924176,-0.35960436,0.16822632,0.30833605,-0.6822128,-0.7299008,-0.047688
56,-1.9022636,-1.9393404,"('impractical', 'practical')",0.3114568,0.12061222,-0.4825374,-0.44118556,-0.6911147,-0.7533046,-0.0621899
57,-1.8515047,-2.0320737,"('unimaginative', 'imaginative')",-0.40363255,-0.57814777,-2.8662014,-3.0407557,-1.7071129,-1.883659,-0.1765461
58,-0.13617164,-0.24851015,"('undiscriminating', 'discriminating')",0.6195631,0.66521776,0.1367375,0.09355353,0.2067097,0.170087,-0.0366227
59,0.9835215,0.8415528,"('foolish', 'wise')",-0.32212976,-0.33161622,0.014486989,-0.08745789,0.2252929,0.1408262,-0.0844667
60,-1.6881919,-1.6883643,"('inefficient', 'efficient')",0.15939917,0.033168852,-0.17275652,0.026791096,-0.5671831,-0.5428015,0.0243816
61,-0.48828942,-0.7280049,"('illogical', 'logical')",0.22346392,0.14337265,0.8107751,0.7421056,0.1819832,0.0524911,-0.1294921
62,-1.3723835,-1.3342762,"('incompetent', 'brilliant')",0.3842182,0.47565448,0.38132617,0.58250445,-0.2022797,-0.0920391,0.1102406
63,-2.2797039,-2.3906562,"('unperceptive', 'insightful')",1.1826606,1.2028944,0.8091571,0.9130867,-0.0959621,-0.0915584,0.0044037
64,-1.5419859,-1.5106289,"('shy', 'confident')",1.1463226,1.0515376,-6.2860246,-6.4206257,-2.2272293,-2.293239,-0.0660097
65,-1.5759795,-1.5680661,"('insecure', 'secure')",-0.18704337,-0.36897987,-0.1998632,0.010638497,-0.6542954,-0.6421359,0.0121595
66,0.44573027,0.3325597,"('inactive', 'active')",1.4866292,1.5189402,1.3689345,1.2839797,1.1004313,1.0451598,-0.0552715
67,-0.25613633,-0.25971347,"('doubtful', 'determined')",0.6215603,0.58271104,-0.34113222,-0.3509883,0.0080972,-0.0093302,-0.0174274
68,-1.0589625,-1.1219833,"('dependent', 'independent')",-0.22501376,-0.23361287,-0.64734906,-0.5396018,-0.6437751,-0.6317327,0.0120424
69,1.746797,1.7830584,"('lazy', 'industrious')",0.78997236,0.96071833,-0.6983338,-0.7620091,0.6128119,0.6605892,0.0477773
70,-1.9963673,-2.0274525,"('lethargic', 'energetic')",0.87074196,0.8224611,0.66693115,0.7476319,-0.1528981,-0.1524531,0.000445
71,0.32956147,0.25794,"('diffident', 'self-confident')",0.9821096,0.99287444,0.45568794,0.41420376,0.5891197,0.5550061,-0.0341136
72,-1.0226094,-0.8790726,"('unambitious', 'ambitious')",-0.23622055,-0.20773208,-0.6343906,-0.44704476,-0.6310735,-0.5112831,0.1197904
73,0.91650087,0.99692446,"('helpless', 'self-reliant')",0.18894725,0.31670582,-3.779293,-3.7837427,-0.8912816,-0.8233708,0.0679108
74,-1.117362,-1.2002915,"('undedicated', 'dedicated')",0.065953285,0.0020846725,-0.36619446,-0.43860754,-0.4725344,-0.5456048,-0.0730704
75,1.6181034,1.665216,"('meek', 'impulsive')",0.022819936,0.24308634,-0.23190174,-0.20652102,0.4696738,0.5672604,0.0975866
76,-0.6715344,-0.541804,"('anxious', 'daring')",0.6217495,0.7251429,0.12257907,0.30573443,0.0242647,0.1630244,0.1387597
77,-1.0147375,-1.1561326,"('unmotivated', 'motivated')",0.99701077,0.83619356,-0.8587715,-0.664461,-0.2921661,-0.3281333,-0.0359672
78,-0.6584392,-0.65332204,"('nonresilient', 'resilient')",0.41149193,0.55500317,0.15441045,0.38062528,-0.0308456,0.0941021,0.1249477
79,1.0236864,0.9109914,"('wavering', 'unwavering')",-0.94974613,-0.90830725,-0.38604957,-0.41799068,-0.1040364,-0.1384355,-0.0343991
80,-1.0924847,-0.98982847,"('dominated', 'dominating')",0.86002755,0.9443406,-0.4693656,-0.110075645,-0.2339409,-0.0518545,0.1820864
81,-1.7127081,-1.6985674,"('submissive', 'aggressive')",0.6668701,0.4080372,-0.64126956,-0.49936914,-0.5623692,-0.5966331,-0.0342639
82,-0.8436034,-0.83566046,"('poor', 'rich')",0.8253159,0.8487819,6.286419,6.46863,2.0893771,2.1605838,0.0712067
83,0.5244704,0.37256572,"('powerless', 'powerful')",1.2537494,1.2562171,-0.43522644,-0.36543474,0.4476644,0.421116,-0.0265484
84,0.9277097,0.91552746,"('inferior', 'superior')",0.46995825,0.4930667,1.2107251,1.164099,0.8694643,0.8575644,-0.0118999
85,1.8552669,1.6997031,"('insignificant', 'prestigious')",0.73139995,0.83143085,-0.015961032,-0.30994314,0.856902,0.7403969,-0.1165051
86,-1.6035477,-1.9343596,"('uninfluential', 'influential')",0.09520386,-0.13141447,-0.26024067,-0.2655485,-0.5895282,-0.7771075,-0.1875793
87,-0.1829631,-0.17558879,"('unsuccessful', 'successful')",0.70641893,0.8063653,0.94531405,1.1437246,0.48959,0.5915004,0.1019104
88,-0.095891505,-0.16130738,"('low', 'eminent')",0.10000419,-0.10501851,-0.38420114,-0.54283327,-0.1266961,-0.2697197,-0.1430236
