,leidos_male,leidos_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.54362917,-0.7453297,"('unsociable', 'sociable')",0.6468728,0.37193435,-0.3507399,-0.4874611,-0.0824987,-0.2869521,-0.2044534
1,-1.0392468,-1.0121579,"('unfriendly', 'friendly')",-0.16357577,-0.23159754,1.4237144,1.2400558,0.0736306,-0.0012332,-0.0748638
2,1.1240094,1.2336633,"('unlikable', 'likable')",1.8021771,1.8870254,0.8989273,1.0310649,1.2750379,1.3839178,0.1088799
3,0.051870473,0.10080528,"('repellent', 'pleasant')",0.91656834,0.88132715,0.36507732,0.40310705,0.4445054,0.4617465,0.0172411
4,-0.3049042,-0.21448547,"('disliked', 'liked')",-0.22545245,-0.20805278,-6.2904577,-6.288589,-2.2736047,-2.2370424,0.0365623
5,-0.47479126,-0.33693075,"('distant', 'outgoing')",-1.0437428,-0.9294382,-0.21116306,-0.17059377,-0.5765657,-0.4789875,0.0975782
6,-0.87891006,-0.69737303,"('distant', 'open')",-1.3524214,-1.233275,0.46205482,0.46114874,-0.5897588,-0.4898331,0.0999257
7,0.2410283,0.14391933,"('insensitive', 'sensitive')",0.47618717,0.4248256,0.33247617,0.23602243,0.3498972,0.2682558,-0.0816414
8,-0.34567702,-0.24451728,"('unaffectionate', 'affectionate')",-0.80408615,-0.7090839,0.46027857,0.37847656,-0.2298282,-0.1917082,0.03812
9,-0.82027525,-0.8310489,"('unaffectionate', 'caring')",-0.0667587,-0.14726713,0.9043003,0.8626446,0.0057554,-0.0385572,-0.0443126
10,-0.51252127,-0.69462526,"('unsympathetic', 'sympathetic')",0.26168498,0.13613172,-0.24529976,-0.33049977,-0.1653787,-0.2963311,-0.1309524
11,-0.17135888,-0.29790187,"('unhelpful', 'helpful')",-0.18674839,-0.25300953,1.9144223,1.9631153,0.5187716,0.4707346,-0.048037
12,-0.10398764,0.0021365564,"('unsupportive', 'supportive')",0.105804965,0.25509498,-1.9917443,-1.9590243,-0.663309,-0.5672642,0.0960448
13,-0.35193723,-0.49699613,"('impolite', 'polite')",0.045730323,-0.08660719,-0.082670644,-0.14176634,-0.1296259,-0.2417899,-0.112164
14,0.7220734,0.6245227,"('antisocial', 'social')",2.4464304,2.3654451,-0.38274896,-0.48686245,0.9285849,0.8343685,-0.0942164
15,-0.43403307,-0.5197592,"('boring', 'funny')",-1.2938533,-1.3528222,0.50864154,0.42413703,-0.4064149,-0.4828148,-0.0763999
16,-0.809367,-0.6932047,"('unpopular', 'popular')",-0.88142353,-0.69358796,0.5356952,0.58928895,-0.3850318,-0.2658346,0.1191972
17,-0.26706296,-0.1764698,"('nasty', 'nice')",-1.1923459,-0.9900771,-0.4682382,-0.4092948,-0.642549,-0.5252806,0.1172684
18,0.6258584,0.76339555,"('disagreeable', 'welcoming')",-0.19724199,-0.06950885,-0.27113003,-0.27083057,0.0524955,0.1410187,0.0885232
19,-1.2717811,-1.1280245,"('inhospitable', 'hospitable')",-1.54945,-1.3939531,-0.22276756,-0.14216678,-1.0146662,-0.8880481,0.1266181
20,0.5755696,0.557956,"('rough', 'thoughtful')",0.6072471,0.6920371,1.0665882,1.0625329,0.7498016,0.770842,0.0210404
21,0.08125015,-0.10189828,"('immoral', 'moral')",0.7310038,0.66424525,-0.65783644,-0.695759,0.0514725,-0.0444707,-0.0959432
22,0.017215857,0.010992499,"('untrustworthy', 'trustworthy')",-0.006584796,-0.10998857,-1.1372746,-1.2243286,-0.3755478,-0.4411082,-0.0655604
23,-0.09944123,-0.24351421,"('insincere', 'sincere')",0.08789534,-0.05999113,5.66093,5.5157757,1.8831282,1.7374234,-0.1457048
24,0.14576226,0.09119743,"('dishonest', 'honest')",-0.5338174,-0.6027682,0.5509736,0.42467868,0.0543061,-0.028964,-0.0832701
25,-0.4533312,-0.37825608,"('egoistic', 'altruistic')",0.22011432,0.20870025,1.3508416,1.2783645,0.3725416,0.3696029,-0.0029387
26,0.027869161,-0.035950467,"('hardhearted', 'benevolent')",1.5504233,1.4985477,1.4690012,1.283196,1.0157646,0.9152644,-0.1005002
27,-0.5790506,-0.39533105,"('hardhearted', 'softhearted')",-0.16736361,-0.16243291,1.3531318,1.2382313,0.2022392,0.2268225,0.0245833
28,-0.68647015,-0.8355306,"('disloyal', 'loyal')",0.024328198,-0.17014113,1.1438988,0.96048546,0.1605856,-0.0150621,-0.1756477
29,-0.69722086,-0.63912106,"('unfair', 'fair')",-0.49021354,-0.48379818,-0.45252317,-0.61011314,-0.5466526,-0.5776774,-0.0310248
30,0.6169559,0.53891736,"('intolerant', 'tolerant')",1.973293,1.8968676,1.0282549,1.0438044,1.2061679,1.1598632,-0.0463047
31,-1.4715494,-1.1720833,"('evil', 'good')",-2.136254,-2.0291498,-1.334861,-1.4551222,-1.6475547,-1.5521183,0.0954364
32,-0.4463588,-0.57180285,"('unkind', 'kind')",0.676252,0.51707894,0.9222311,0.74152553,0.3840414,0.2289339,-0.1551075
33,-0.1310322,-0.13263345,"('wrong', 'right')",-0.36115754,-0.28697917,-0.79890686,-0.84663254,-0.4303655,-0.4220817,0.0082838
34,0.009200931,0.12516688,"('mean', 'honorable')",0.1569804,0.36896437,6.3057246,6.411432,2.1573019,2.3018543,0.1445524
35,-0.9092009,-0.8004922,"('corrupt', 'incorrupt')",-1.8124398,-1.7212676,-0.22975639,-0.36814082,-0.983799,-0.9633002,0.0204988
36,-0.8733292,-0.7008745,"('hostile', 'amicable')",-1.5493003,-1.5294293,0.3580222,0.15386908,-0.6882025,-0.6921449,-0.0039424
37,-0.03614334,-0.056688286,"('fake', 'genuine')",-0.07596552,-0.050794914,0.40758547,0.41238195,0.0984922,0.1016329,0.0031407
38,-0.82826555,-0.77407426,"('untruthful', 'truthful')",-0.7826482,-0.7259686,-0.061280593,-0.023127105,-0.5573981,-0.5077233,0.0496748
39,1.1781478,1.0332597,"('exploitative', 'cooperative')",0.30296925,0.27964368,-0.12896273,-0.1568982,0.4507181,0.385335,-0.0653831
40,1.1646577,1.1712304,"('stingy', 'generous')",0.438791,0.44097245,-1.587623,-1.7045859,0.0052752,-0.0307943,-0.0360695
41,0.4031272,0.47336966,"('unforgiving', 'forgiving')",0.07573345,0.12255065,0.31487894,0.25550994,0.2645799,0.2838101,0.0192302
42,0.2859982,0.3835125,"('unreliable', 'reliable')",1.3526012,1.5349808,-2.8585455,-2.6965895,-0.4066487,-0.2593654,0.1472833
43,0.060176812,0.080032244,"('irresponsible', 'responsible')",0.31672055,0.39066413,0.51451236,0.5011912,0.2971366,0.3239625,0.0268259
44,0.7966352,0.7402136,"('prejudiced', 'unprejudiced')",-0.42463827,-0.3498977,-1.2617259,-1.2168392,-0.2965763,-0.2755078,0.0210685
45,-0.439377,-0.3979484,"('incompetent', 'competent')",0.4882939,0.36750877,-0.32946634,-0.44711852,-0.0935165,-0.1591861,-0.0656696
46,0.21805082,0.13320519,"('uncompetitive', 'competitive')",1.8592979,1.8180321,-0.18111977,-0.1369592,0.6320763,0.6047594,-0.0273169
47,-0.0042394307,-0.012830833,"('stupid', 'smart')",0.8496859,0.85404664,5.8581634,5.856413,2.2345366,2.2325428,-0.0019938
48,-0.35369265,-0.44507504,"('unintelligent', 'intelligent')",-0.2623215,-0.27947322,0.2745213,0.25935534,-0.1138309,-0.1550643,-0.0412334
49,-0.091321036,0.048798837,"('unable', 'able')",-0.44510886,-0.32667822,-0.11143215,0.058276467,-0.215954,-0.073201,0.142753
50,0.01493635,0.12849765,"('clumsy', 'skillful')",-0.35579535,-0.23267663,-0.06864571,0.04285029,-0.1365016,-0.0204429,0.1160587
51,-0.6315726,-0.7782265,"('uneducated', 'educated')",0.7332515,0.56732374,0.31963333,0.28846356,0.1404374,0.0258536,-0.1145838
