,fry_male,fry_female,tuple,average_male,average_female,female-male
28,0.9609502,0.88239557,"('disloyal', 'loyal')",0.9609502,0.8823956,-0.0785546
29,-0.30344033,-0.4821667,"('unfair', 'fair')",-0.3034403,-0.4821667,-0.1787264
30,0.5911831,0.67061925,"('intolerant', 'tolerant')",0.5911831,0.6706192,0.0794361
31,-1.1565357,-1.2267206,"('evil', 'good')",-1.1565357,-1.2267206,-0.0701849
32,1.1136948,0.9754823,"('unkind', 'kind')",1.1136948,0.9754823,-0.1382125
33,-0.39212903,-0.41529578,"('wrong', 'right')",-0.392129,-0.4152958,-0.0231668
34,4.0778065,4.2466455,"('mean', 'honorable')",4.0778065,4.2466455,0.168839
35,-0.98830116,-1.2670151,"('corrupt', 'incorrupt')",-0.9883012,-1.2670151,-0.2787139
36,-0.6267108,-0.75687313,"('hostile', 'amicable')",-0.6267108,-0.7568731,-0.1301623
37,0.77996033,0.77616084,"('fake', 'genuine')",0.7799603,0.7761608,-0.0037995
38,-0.51222193,-0.43102628,"('untruthful', 'truthful')",-0.5122219,-0.4310263,0.0811956
39,0.38872188,0.37095147,"('exploitative', 'cooperative')",0.3887219,0.3709515,-0.0177704
40,-1.1591526,-1.3390344,"('stingy', 'generous')",-1.1591526,-1.3390344,-0.1798818
41,0.34961528,0.32409325,"('unforgiving', 'forgiving')",0.3496153,0.3240933,-0.025522
42,-1.5549924,-1.5470536,"('unreliable', 'reliable')",-1.5549924,-1.5470536,0.0079388
43,0.98371196,1.0836521,"('irresponsible', 'responsible')",0.983712,1.0836521,0.0999401
44,-0.86575204,-0.80773264,"('prejudiced', 'unprejudiced')",-0.865752,-0.8077326,0.0580194
45,0.26295426,0.13803126,"('incompetent', 'competent')",0.2629543,0.1380313,-0.124923
46,-0.18080917,-0.14171596,"('uncompetitive', 'competitive')",-0.1808092,-0.141716,0.0390932
47,4.5808096,4.7492585,"('stupid', 'smart')",4.5808096,4.7492585,0.1684489
48,0.2802418,0.25017267,"('unintelligent', 'intelligent')",0.2802418,0.2501727,-0.0300691
49,-0.40432093,-0.2608695,"('unable', 'able')",-0.4043209,-0.2608695,0.1434514
50,-0.21248153,-0.22975108,"('clumsy', 'skillful')",-0.2124815,-0.2297511,-0.0172696
51,-0.10460463,-0.12442237,"('uneducated', 'educated')",-0.1046046,-0.1244224,-0.0198178
52,-0.235508,-0.4617629,"('irrational', 'rational')",-0.235508,-0.4617629,-0.2262549
53,0.0147241,-0.109395266,"('uncreative', 'creative')",0.0147241,-0.1093953,-0.1241194
54,0.6930896,0.75746,"('incapable', 'capable')",0.6930896,0.75746,0.0643704
55,0.622448,0.6744849,"('incompetent', 'clever')",0.622448,0.6744849,0.0520369
56,0.47955844,0.501015,"('impractical', 'practical')",0.4795584,0.501015,0.0214566
57,-2.007694,-2.105546,"('unimaginative', 'imaginative')",-2.007694,-2.105546,-0.097852
58,0.23256078,0.17559932,"('undiscriminating', 'discriminating')",0.2325608,0.1755993,-0.0569615
59,0.06400894,0.033319447,"('foolish', 'wise')",0.0640089,0.0333194,-0.0306895
60,0.28232723,0.5366057,"('inefficient', 'efficient')",0.2823272,0.5366057,0.2542785
61,0.30085984,0.13317476,"('illogical', 'logical')",0.3008598,0.1331748,-0.167685
62,0.4964221,0.6298331,"('incompetent', 'brilliant')",0.4964221,0.6298331,0.133411
63,-0.028494116,0.07957116,"('unperceptive', 'insightful')",-0.0284941,0.0795712,0.1080653
64,-5.5689387,-5.4396243,"('shy', 'confident')",-5.5689387,-5.4396243,0.1293144
65,0.7125546,0.85762274,"('insecure', 'secure')",0.7125546,0.8576227,0.1450681
66,0.17815469,0.03828813,"('inactive', 'active')",0.1781547,0.0382881,-0.1398666
67,-0.7174261,-0.6174573,"('doubtful', 'determined')",-0.7174261,-0.6174573,0.0999688
68,-0.88585675,-0.79949164,"('dependent', 'independent')",-0.8858567,-0.7994916,0.0863651
69,-1.7257574,-1.7615596,"('lazy', 'industrious')",-1.7257574,-1.7615596,-0.0358022
70,1.5438898,1.5383877,"('lethargic', 'energetic')",1.5438898,1.5383877,-0.0055021
71,0.6370593,0.53129673,"('diffident', 'self-confident')",0.6370593,0.5312967,-0.1057626
72,0.88727,1.0621642,"('unambitious', 'ambitious')",0.88727,1.0621642,0.1748942
73,-2.835644,-2.8226273,"('helpless', 'self-reliant')",-2.835644,-2.8226273,0.0130167
74,0.3158868,0.14669703,"('undedicated', 'dedicated')",0.3158868,0.146697,-0.1691898
75,-0.6594943,-0.5369503,"('meek', 'impulsive')",-0.6594943,-0.5369503,0.122544
76,0.50600356,0.610279,"('anxious', 'daring')",0.5060036,0.610279,0.1042754
77,-1.4360508,-1.2318039,"('unmotivated', 'motivated')",-1.4360508,-1.2318039,0.2042469
78,-0.91470474,-0.9232471,"('nonresilient', 'resilient')",-0.9147047,-0.9232471,-0.0085424
79,-0.45098695,-0.42722213,"('wavering', 'unwavering')",-0.450987,-0.4272221,0.0237649
80,-0.084791325,-0.17900698,"('dominated', 'dominating')",-0.0847913,-0.179007,-0.0942157
81,-0.108472146,0.073514625,"('submissive', 'aggressive')",-0.1084721,0.0735146,0.1819867
82,5.548255,5.6637573,"('poor', 'rich')",5.548255,5.6637573,0.1155023
83,-0.3131762,-0.22479323,"('powerless', 'powerful')",-0.3131762,-0.2247932,0.088383
84,0.17400084,0.14817333,"('inferior', 'superior')",0.1740008,0.1481733,-0.0258275
85,-0.92566556,-1.074546,"('insignificant', 'prestigious')",-0.9256656,-1.074546,-0.1488804
86,0.40969437,0.30096698,"('uninfluential', 'influential')",0.4096944,0.300967,-0.1087274
87,-0.29148245,-0.35303977,"('unsuccessful', 'successful')",-0.2914824,-0.3530398,-0.0615574
88,-0.077066004,-0.057193927,"('low', 'eminent')",-0.077066,-0.0571939,0.0198721
