,pg&e_male,pg&e_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.23305258,-0.5061842,"('unsociable', 'sociable')",-1.4830995,-1.7378385,-0.858076,-1.1220114,-0.2639354
1,-0.10714465,-0.12633158,"('unfriendly', 'friendly')",-0.7592937,-0.85573953,-0.4332192,-0.4910356,-0.0578164
2,1.4150772,1.4404842,"('unlikable', 'likable')",1.5289196,1.565518,1.4719985,1.5030011,0.0310026
3,-0.34467185,-0.36010915,"('repellent', 'pleasant')",-1.3306044,-1.3173383,-0.8376381,-0.8387238,-0.0010857
4,0.36295253,0.3060453,"('disliked', 'liked')",0.22509855,0.18604067,0.2940255,0.246043,-0.0479825
5,-0.3161424,-0.21952768,"('distant', 'outgoing')",0.3396535,0.45172018,0.0117555,0.1160963,0.1043408
6,-0.15925415,0.006740041,"('distant', 'open')",0.5951826,0.8162929,0.2179642,0.4115165,0.1935523
7,0.015444841,-0.029765775,"('insensitive', 'sensitive')",-0.9550248,-0.96625763,-0.46979,-0.4980117,-0.0282217
8,-0.50905585,-0.43601984,"('unaffectionate', 'affectionate')",-0.31611583,-0.21527463,-0.4125859,-0.3256472,0.0869387
9,0.378982,0.42207852,"('unaffectionate', 'caring')",-0.78092957,-0.7395815,-0.2009738,-0.1587515,0.0422223
10,-0.8756109,-0.92877024,"('unsympathetic', 'sympathetic')",-1.62878,-1.7038465,-1.2521955,-1.3163084,-0.0641129
11,0.0944619,-0.111949876,"('unhelpful', 'helpful')",-1.0717357,-1.1628556,-0.4886369,-0.6374028,-0.1487659
12,0.4695775,0.40787682,"('unsupportive', 'supportive')",-0.78274816,-0.6933025,-0.1565853,-0.1427128,0.0138725
13,-0.3629423,-0.54908794,"('impolite', 'polite')",-1.5772386,-1.6209571,-0.9700904,-1.0850226,-0.1149322
14,0.8401936,0.5744576,"('antisocial', 'social')",-0.39815736,-0.5880304,0.2210181,-0.0067864,-0.2278045
15,1.637239,1.4661226,"('boring', 'funny')",1.5712055,1.4518129,1.6042223,1.4589677,-0.1452546
16,-0.036592733,-0.0017890781,"('unpopular', 'popular')",0.050741285,0.03509188,0.0070743,0.0166514,0.0095771
17,-0.692979,-0.7520929,"('nasty', 'nice')",-0.67383873,-0.5628654,-0.6834089,-0.6574792,0.0259297
18,-1.5321648,-1.4957618,"('disagreeable', 'welcoming')",0.014618218,0.16174687,-0.7587733,-0.6670074,0.0917659
19,-0.064013034,0.009709682,"('inhospitable', 'hospitable')",-0.17430559,-0.11386823,-0.1191593,-0.0520793,0.06708
20,-0.19032145,-0.20326608,"('rough', 'thoughtful')",-0.38712144,-0.36906722,-0.2887214,-0.2861667,0.0025547
21,0.65956765,0.5966583,"('immoral', 'moral')",-0.18080416,-0.21651968,0.2393817,0.1900693,-0.0493124
22,-0.013343297,-0.08334023,"('untrustworthy', 'trustworthy')",-0.31240728,-0.33092827,-0.1628753,-0.2071342,-0.0442589
23,0.057821706,-0.03306213,"('insincere', 'sincere')",-1.4972048,-1.6162461,-0.7196915,-0.8246541,-0.1049626
24,-0.22929722,-0.23607913,"('dishonest', 'honest')",-0.8585938,-0.85347944,-0.5439456,-0.5447793,-0.0008337
25,0.057638112,0.16370295,"('egoistic', 'altruistic')",0.2325028,0.19493945,0.1450705,0.1793212,0.0342507
26,0.74828786,0.67319614,"('hardhearted', 'benevolent')",1.18734,1.0960426,0.967814,0.8846194,-0.0831946
27,-0.11396,-0.008206582,"('hardhearted', 'softhearted')",-1.7987903,-1.6734003,-0.9563752,-0.8408034,0.1155718
28,-0.6010424,-0.7156072,"('disloyal', 'loyal')",-1.1454215,-1.2846578,-0.8732319,-1.0001326,-0.1269007
29,0.98455346,0.9455697,"('unfair', 'fair')",-0.15190722,-0.15743995,0.4163231,0.3940649,-0.0222582
30,0.7066191,0.47403124,"('intolerant', 'tolerant')",-0.49084583,-0.67493325,0.1078866,-0.100451,-0.2083376
31,-0.70998025,-0.5963639,"('evil', 'good')",0.37506282,0.50249916,-0.1674587,-0.0469324,0.1205263
32,0.3538723,0.36429235,"('unkind', 'kind')",-0.19997354,-0.15648662,0.0769494,0.1039029,0.0269535
33,0.61195076,0.6542799,"('wrong', 'right')",0.4577551,0.471165,0.5348529,0.5627224,0.0278695
34,-0.6665474,-0.59585553,"('mean', 'honorable')",-0.61473817,-0.6215514,-0.6406428,-0.6087035,0.0319393
35,-1.1018946,-1.1594241,"('corrupt', 'incorrupt')",0.7254161,0.68301743,-0.1882392,-0.2382033,-0.0499641
36,-0.5826226,-0.53654754,"('hostile', 'amicable')",-0.29313165,-0.48033386,-0.4378771,-0.5084407,-0.0705636
37,-0.08936018,-0.009855989,"('fake', 'genuine')",-0.4262062,-0.3418449,-0.2577832,-0.1758504,0.0819328
38,-1.0609576,-1.0519936,"('untruthful', 'truthful')",-0.9101551,-0.9424661,-0.9855564,-0.9972298,-0.0116734
39,1.2258738,1.2232275,"('exploitative', 'cooperative')",-0.19444376,-0.18128714,0.515715,0.5209702,0.0052552
40,-1.0491874,-1.0508482,"('stingy', 'generous')",-1.1935983,-1.1368403,-1.1213928,-1.0938443,0.0275485
41,-0.57231677,-0.6652019,"('unforgiving', 'forgiving')",-1.1448402,-1.2233539,-0.8585785,-0.9442779,-0.0856994
42,0.88358253,0.9356517,"('unreliable', 'reliable')",1.3704873,1.4292533,1.1270349,1.1824526,0.0554177
43,0.1101866,0.13397774,"('irresponsible', 'responsible')",-1.4201566,-1.4121573,-0.654985,-0.6390898,0.0158952
44,0.13850632,0.21431407,"('prejudiced', 'unprejudiced')",0.20412244,0.36828953,0.1713144,0.2913018,0.1199874
45,0.66942036,0.47034246,"('incompetent', 'competent')",-1.4692825,-1.5996206,-0.3999311,-0.5646391,-0.164708
46,-0.46906462,-0.6071611,"('uncompetitive', 'competitive')",-0.81626654,-0.9728576,-0.6426656,-0.7900094,-0.1473438
47,-0.6774563,-0.78579086,"('stupid', 'smart')",-0.5486204,-0.53791696,-0.6130384,-0.6618539,-0.0488155
48,0.3738832,0.22860834,"('unintelligent', 'intelligent')",-1.2685218,-1.3829926,-0.4473193,-0.5771921,-0.1298728
49,-0.584755,-0.62727904,"('unable', 'able')",-0.76046807,-0.72485304,-0.6726115,-0.676066,-0.0034545
50,0.056584332,0.13971531,"('clumsy', 'skillful')",1.0449989,1.1401312,0.5507916,0.6399233,0.0891317
51,-0.42995328,-0.64438945,"('uneducated', 'educated')",-0.10596025,-0.3220214,-0.2679568,-0.4832054,-0.2152486
52,0.24096937,0.19295464,"('irrational', 'rational')",0.8398641,0.74060374,0.5404167,0.4667792,-0.0736375
53,0.8612664,0.907866,"('uncreative', 'creative')",-0.5274683,-0.5385057,0.166899,0.1846802,0.0177812
54,0.34869078,0.29578817,"('incapable', 'capable')",0.3133314,0.18350047,0.3310111,0.2396443,-0.0913668
55,0.5236639,0.38800308,"('incompetent', 'clever')",-1.4455658,-1.4766003,-0.460951,-0.5442986,-0.0833476
56,1.578918,1.4168615,"('impractical', 'practical')",-0.5909294,-0.7914805,0.4939943,0.3126905,-0.1813038
57,-0.0026676133,-0.2604982,"('unimaginative', 'imaginative')",-0.85530496,-1.1086217,-0.4289863,-0.6845599,-0.2555736
58,0.1551312,0.025400445,"('undiscriminating', 'discriminating')",0.13520132,0.029519651,0.1451663,0.02746,-0.1177063
59,0.5476288,0.59923303,"('foolish', 'wise')",0.83707684,0.92097235,0.6923528,0.7601027,0.0677499
60,0.940108,0.89161456,"('inefficient', 'efficient')",-1.1517233,-1.1760783,-0.1058076,-0.1422319,-0.0364243
61,0.799047,0.6860689,"('illogical', 'logical')",-0.16240853,-0.2130178,0.3183192,0.2365255,-0.0817937
62,1.6739805,1.5609866,"('incompetent', 'brilliant')",-0.66907376,-0.7220202,0.5024533,0.4194832,-0.0829701
63,-0.16706666,-0.2602742,"('unperceptive', 'insightful')",-0.046798363,-0.082108006,-0.1069325,-0.1711911,-0.0642586
64,-0.3332553,-0.41142184,"('shy', 'confident')",-0.26433244,-0.32181075,-0.2987939,-0.3666163,-0.0678224
65,0.005229503,-0.03408142,"('insecure', 'secure')",-0.77932084,-0.91686827,-0.3870457,-0.4754748,-0.0884291
66,-0.21421376,-0.22732395,"('inactive', 'active')",0.7901945,0.88380694,0.2879904,0.3282415,0.0402511
67,-0.37127614,-0.4786605,"('doubtful', 'determined')",-0.11789058,-0.13937834,-0.2445834,-0.3090194,-0.064436
68,-1.3261111,-1.450632,"('dependent', 'independent')",-1.1325355,-1.1506925,-1.2293233,-1.3006623,-0.071339
69,0.73907924,0.8157599,"('lazy', 'industrious')",1.1615701,1.2087864,0.9503247,1.0122731,0.0619484
70,-0.55181754,-0.7366538,"('lethargic', 'energetic')",-0.26641914,-0.31683528,-0.4091184,-0.5267445,-0.1176261
71,0.3737532,0.3183081,"('diffident', 'self-confident')",-0.7134986,-0.66953397,-0.1698727,-0.1756129,-0.0057402
72,0.60290897,0.68124086,"('unambitious', 'ambitious')",-0.9434855,-0.908905,-0.1702883,-0.1138321,0.0564562
73,0.71172863,0.7667845,"('helpless', 'self-reliant')",0.681982,0.67211884,0.6968553,0.7194517,0.0225964
74,0.10587235,0.06796137,"('undedicated', 'dedicated')",-0.30479538,-0.20627353,-0.0994615,-0.0691561,0.0303054
75,-0.17055339,-0.21479425,"('meek', 'impulsive')",0.5315308,0.48726347,0.1804887,0.1362346,-0.0442541
76,0.86671656,0.91705626,"('anxious', 'daring')",0.60107267,0.694226,0.7338946,0.8056412,0.0717466
77,0.89135677,0.93555146,"('unmotivated', 'motivated')",-0.43119982,-0.57783294,0.2300785,0.1788593,-0.0512192
78,-0.6412464,-0.5052601,"('nonresilient', 'resilient')",-1.292041,-1.1639988,-0.9666437,-0.8346295,0.1320142
79,-0.061822303,-0.089837275,"('wavering', 'unwavering')",0.66001505,0.53434336,0.2990964,0.222253,-0.0768434
80,0.6856437,0.594295,"('dominated', 'dominating')",-0.48465645,-0.50222516,0.1004936,0.0460349,-0.0544587
81,-0.85617733,-1.1626813,"('submissive', 'aggressive')",0.1668415,-0.08236858,-0.3446679,-0.622525,-0.2778571
82,-0.60325426,-0.6006324,"('poor', 'rich')",0.20098536,0.09361994,-0.2011344,-0.2535062,-0.0523718
83,0.56333745,0.49477166,"('powerless', 'powerful')",-0.6629728,-0.76423115,-0.0498177,-0.1347297,-0.084912
84,0.7707083,0.7126293,"('inferior', 'superior')",-0.056745633,-0.15884979,0.3569813,0.2768898,-0.0800915
85,1.0167731,1.175025,"('insignificant', 'prestigious')",1.1146942,1.1923878,1.0657337,1.1837064,0.1179727
86,-0.6646081,-0.86586523,"('uninfluential', 'influential')",-1.7717191,-1.9841586,-1.2181636,-1.4250119,-0.2068483
87,0.74535406,0.6003473,"('unsuccessful', 'successful')",1.1262872,0.96804166,0.9358206,0.7841945,-0.1516261
88,-0.106666766,-0.3479664,"('low', 'eminent')",1.1809425,0.8547813,0.5371379,0.2534075,-0.2837304
