,carefusion_male,carefusion_female,tuple,corp_male,corp_female,average_male,average_female,female-male
27,1.1870016,1.1392287,"('hardhearted', 'softhearted')",1.5739672,1.4803426,1.3804843,1.3097856,-0.0706987
28,-0.127123,-0.18276682,"('disloyal', 'loyal')",0.9523408,0.9244248,0.4126089,0.370829,-0.0417799
29,-0.22572742,-0.20025921,"('unfair', 'fair')",-0.25112996,-0.4012945,-0.2384287,-0.3007768,-0.0623481
30,0.81589174,0.78467363,"('intolerant', 'tolerant')",0.62241924,0.56059253,0.7191555,0.6726331,-0.0465224
31,-0.89252156,-0.7881847,"('evil', 'good')",-0.6791392,-0.79239297,-0.7858304,-0.7902888,-0.0044584
32,1.9018152,1.7442486,"('unkind', 'kind')",1.2794751,1.0954949,1.5906451,1.4198718,-0.1707733
33,1.1626705,1.127158,"('wrong', 'right')",-0.42855752,-0.48763898,0.3670565,0.3197595,-0.047297
34,0.3326145,0.39921874,"('mean', 'honorable')",5.59865,5.859576,2.9656322,3.1293974,0.1637652
35,-1.0276362,-1.0328103,"('corrupt', 'incorrupt')",-0.29243463,-0.31596828,-0.6600354,-0.6743893,-0.0143539
36,-1.3454372,-1.3087465,"('hostile', 'amicable')",-0.2775887,-0.3887497,-0.8115129,-0.8487481,-0.0372352
37,0.21566764,0.16415057,"('fake', 'genuine')",0.12039036,0.14149086,0.168029,0.1528207,-0.0152083
38,0.5604394,0.5843061,"('untruthful', 'truthful')",0.05255985,0.20708133,0.3064996,0.3956937,0.0891941
39,0.9776487,0.9062203,"('exploitative', 'cooperative')",0.1590703,0.12799752,0.5683595,0.5171089,-0.0512506
40,0.9166077,0.98480475,"('stingy', 'generous')",-1.5966871,-1.6910429,-0.3400397,-0.3531191,-0.0130794
41,1.4473115,1.4953767,"('unforgiving', 'forgiving')",0.16438559,0.051014178,0.8058485,0.7731954,-0.0326531
42,0.92337,0.9200984,"('unreliable', 'reliable')",-3.6770673,-3.6907628,-1.3768487,-1.3853321,-0.0084834
43,1.031601,0.98169106,"('irresponsible', 'responsible')",0.23673478,0.18611613,0.6341679,0.5839036,-0.0502643
44,-0.43376216,-0.5160415,"('prejudiced', 'unprejudiced')",-1.6405226,-1.7549437,-1.0371424,-1.1354926,-0.0983502
45,0.31885695,0.5017325,"('incompetent', 'competent')",0.032900088,0.049990647,0.1758785,0.2758616,0.0999831
46,-0.06377306,-0.046867736,"('uncompetitive', 'competitive')",-1.0876782,-1.1024342,-0.5757256,-0.5746509,0.0010747
47,0.452379,0.42955735,"('stupid', 'smart')",5.5046563,5.698334,2.9785175,3.0639458,0.0854283
48,0.3570205,0.3009092,"('unintelligent', 'intelligent')",0.77500105,0.75603056,0.5660108,0.5284699,-0.0375409
49,0.48506498,0.49713024,"('unable', 'able')",0.007563086,0.141104,0.246314,0.3191171,0.0728031
50,-0.03724184,-0.069837235,"('clumsy', 'skillful')",-0.021275412,0.0050732903,-0.0292586,-0.032382,-0.0031234
51,-0.20866716,-0.31290382,"('uneducated', 'educated')",0.5400245,0.46021616,0.1656787,0.0736562,-0.0920225
52,-0.46886086,-0.65563285,"('irrational', 'rational')",0.18110254,0.030302294,-0.1438792,-0.3126653,-0.1687861
53,-1.5229453,-1.5331838,"('uncreative', 'creative')",0.1827481,0.17263593,-0.6700986,-0.680274,-0.0101754
54,-0.2548887,-0.3698556,"('incapable', 'capable')",0.7192049,0.81556547,0.2321581,0.2228549,-0.0093032
55,-0.16375665,-0.14707437,"('incompetent', 'clever')",0.35430986,0.32333046,0.0952766,0.088128,-0.0071486
56,1.2861143,1.2957156,"('impractical', 'practical')",-0.915974,-0.8489927,0.1850702,0.2233614,0.0382912
57,-0.44481674,-0.4258561,"('unimaginative', 'imaginative')",-3.3067489,-3.3506315,-1.8757828,-1.8882438,-0.012461
58,-0.8683614,-0.78455615,"('undiscriminating', 'discriminating')",-0.078343995,-0.043114327,-0.4733527,-0.4138352,0.0595175
59,0.4546214,0.37170395,"('foolish', 'wise')",0.20330991,0.26041663,0.3289657,0.3160603,-0.0129054
60,1.2377588,1.2750652,"('inefficient', 'efficient')",-0.0049610324,0.064187124,0.6163989,0.6696262,0.0532273
61,0.09319632,-0.058568608,"('illogical', 'logical')",0.6053255,0.37924662,0.3492609,0.160339,-0.1889219
62,0.9488787,1.0082073,"('incompetent', 'brilliant')",0.19948697,0.37829947,0.5741829,0.6932534,0.1190705
63,0.5941661,0.5948158,"('unperceptive', 'insightful')",0.6881782,0.75845045,0.6411722,0.6766331,0.0354609
64,0.29931924,0.22628888,"('shy', 'confident')",-6.5357943,-6.682408,-3.1182375,-3.2280595,-0.109822
65,-0.35423967,-0.53421515,"('insecure', 'secure')",-0.16292906,-0.16222039,-0.2585844,-0.3482178,-0.0896334
66,-1.0961497,-1.1514968,"('inactive', 'active')",0.21113218,0.15668255,-0.4425088,-0.4974071,-0.0548983
67,0.53199583,0.5196873,"('doubtful', 'determined')",-0.75175613,-0.8420094,-0.1098801,-0.1611611,-0.051281
68,-0.7447222,-0.79780775,"('dependent', 'independent')",-0.6739104,-0.5727099,-0.7093163,-0.6852589,0.0240574
69,0.95669353,0.9663453,"('lazy', 'industrious')",-0.487108,-0.5526308,0.2347928,0.2068573,-0.0279355
70,-0.09207249,-0.13366258,"('lethargic', 'energetic')",-0.11422709,-0.07170967,-0.1031498,-0.1026861,0.0004637
71,1.3502892,1.4357179,"('diffident', 'self-confident')",0.5158257,0.55289346,0.9330574,0.9943057,0.0612483
72,-0.17472817,-0.14004332,"('unambitious', 'ambitious')",-0.47424027,-0.37357426,-0.3244842,-0.2568088,0.0676754
73,0.07891253,0.042874902,"('helpless', 'self-reliant')",-3.4143503,-3.320703,-1.6677189,-1.6389141,0.0288048
74,0.3087715,0.3688938,"('undedicated', 'dedicated')",-0.3126709,-0.40679273,-0.0019497,-0.0189495,-0.0169998
75,-0.86687374,-0.7857027,"('meek', 'impulsive')",-1.1071336,-0.9641159,-0.9870037,-0.8749093,0.1120944
76,-0.49333757,-0.53388256,"('anxious', 'daring')",-0.7867425,-0.75123787,-0.64004,-0.6425602,-0.0025202
77,0.31854928,0.3993947,"('unmotivated', 'motivated')",-1.1652904,-1.0113978,-0.4233705,-0.3060016,0.1173689
78,1.097573,1.231698,"('nonresilient', 'resilient')",0.41906726,0.4677529,0.7583202,0.8497255,0.0914053
79,-0.80761385,-0.8696608,"('wavering', 'unwavering')",-0.48479486,-0.45946753,-0.6462044,-0.6645641,-0.0183597
80,0.36008683,0.32234076,"('dominated', 'dominating')",-0.6714232,-0.5654431,-0.1556682,-0.1215512,0.034117
81,0.54115087,0.47095755,"('submissive', 'aggressive')",-0.7670317,-0.7278233,-0.1129404,-0.1284329,-0.0154925
82,-0.73905516,-0.7019356,"('poor', 'rich')",6.2060404,6.413906,2.7334926,2.8559852,0.1224926
83,-0.08989573,-0.07154893,"('powerless', 'powerful')",-1.2502837,-1.2667593,-0.6700897,-0.6691541,0.0009356
84,0.1936378,0.11186085,"('inferior', 'superior')",0.69630253,0.701741,0.4449702,0.4068009,-0.0381693
85,0.13915503,0.061965004,"('insignificant', 'prestigious')",-0.17025296,-0.26558223,-0.015549,-0.1018086,-0.0862596
86,-0.16390878,-0.17101832,"('uninfluential', 'influential')",0.005736375,-0.1740395,-0.0790862,-0.1725289,-0.0934427
87,-0.1109129,-0.20532136,"('unsuccessful', 'successful')",0.7951704,0.8904721,0.3421288,0.3425754,0.0004466
88,-0.55484414,-0.66006625,"('low', 'eminent')",-0.3816644,-0.3896506,-0.4682543,-0.5248584,-0.0566041
