,marriott_male,marriott_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,0.012148511,-0.13106707,"('unsociable', 'sociable')",0.3358413,0.25004292,-0.2855833,-0.48483956,0.0208022,-0.1219546,-0.1427568
1,3.027748,2.8952546,"('unfriendly', 'friendly')",0.6894756,0.5634507,1.9416327,1.760902,1.8862855,1.7398691,-0.1464164
2,1.1778146,1.2550237,"('unlikable', 'likable')",1.8315185,1.9539262,1.1038824,1.2270659,1.3710718,1.478672,0.1076002
3,-1.8029888,-1.6429034,"('repellent', 'pleasant')",-0.36637425,-0.293927,0.013804993,0.060832627,-0.7185194,-0.6253326,0.0931868
4,0.10507006,0.0070795864,"('disliked', 'liked')",0.2963648,0.23120394,-5.5570626,-5.585218,-1.7185426,-1.7823114,-0.0637688
5,1.9902322,1.9585663,"('distant', 'outgoing')",0.03910419,-0.010295346,0.15040198,0.22956479,0.7265795,0.7259452,-0.0006343
6,2.2729,2.26482,"('distant', 'open')",0.059884533,0.0013199225,0.7093216,0.7640613,1.0140354,1.0100671,-0.0039683
7,-0.29391935,-0.22438791,"('insensitive', 'sensitive')",-0.5534661,-0.48934174,0.24397838,0.19401364,-0.2011357,-0.1732387,0.027897
8,1.5043794,1.5054994,"('unaffectionate', 'affectionate')",-0.2800731,-0.35674083,0.5300584,0.5160227,0.5847882,0.5549271,-0.0298611
9,1.8276019,1.8063817,"('unaffectionate', 'caring')",0.39555684,0.39911473,1.2031928,1.2146463,1.1421172,1.1400476,-0.0020696
10,-1.4510678,-1.4682258,"('unsympathetic', 'sympathetic')",-0.98687595,-0.84738165,-0.52697086,-0.6365595,-0.9883049,-0.9840557,0.0042492
11,-1.5885123,-1.4751192,"('unhelpful', 'helpful')",-0.0023482963,0.10064007,1.5821704,1.5941635,-0.0028967,0.0732281,0.0761248
12,0.8443115,0.9227434,"('unsupportive', 'supportive')",0.6917125,0.87679124,-1.4374901,-1.3897605,0.0328446,0.1365914,0.1037468
13,-0.7312768,-0.72948945,"('impolite', 'polite')",0.365899,0.40442085,-0.53011656,-0.6015153,-0.2984981,-0.3088613,-0.0103632
14,-0.60303134,-0.544164,"('antisocial', 'social')",1.0220045,1.0866138,-0.64715093,-0.65722495,-0.0760593,-0.0382584,0.0378009
15,0.39058283,0.28602222,"('boring', 'funny')",0.070989385,-0.053196754,0.5306071,0.49774012,0.3307264,0.2435218,-0.0872046
16,0.9433826,0.89670014,"('unpopular', 'popular')",1.175394,1.0980271,1.3954995,1.3103441,1.1714254,1.1016905,-0.0697349
17,0.36249185,0.38431773,"('nasty', 'nice')",-0.87432194,-0.828988,-0.571731,-0.5026314,-0.361187,-0.3157672,0.0454198
18,1.9497808,1.8411874,"('disagreeable', 'welcoming')",1.4953167,1.5556327,0.0819134,0.0055345297,1.1756703,1.1341182,-0.0415521
19,0.82070136,0.78877926,"('inhospitable', 'hospitable')",-0.69137263,-0.71600634,0.044338778,0.0753161,0.0578892,0.049363,-0.0085262
20,0.17292157,0.22750007,"('rough', 'thoughtful')",0.76856863,0.7693873,1.1771263,1.1156043,0.7062055,0.7041639,-0.0020416
21,-1.929997,-1.9680284,"('immoral', 'moral')",0.14077929,0.24392228,-0.91003925,-0.96500885,-0.8997523,-0.8963717,0.0033806
22,-1.3779249,-1.4080316,"('untrustworthy', 'trustworthy')",-0.23728749,-0.20182066,-0.93461,-1.0357518,-0.8499408,-0.881868,-0.0319272
