,perrigo_male,perrigo_female,tuple,co_male,co_female,plc_male,plc_female,average_male,average_female,female-male
0,-0.21684672,-0.26879162,"('unsociable', 'sociable')",0.4503008,0.29624298,-0.778534,-0.8747402,-0.1816933,-0.2824296,-0.1007363
1,-1.2134181,-1.2935084,"('unfriendly', 'friendly')",0.5117471,0.31020156,2.793598,2.5033367,0.697309,0.5066766,-0.1906324
2,0.68382674,0.77524686,"('unlikable', 'likable')",1.4072063,1.5377556,0.3708346,0.43813694,0.8206225,0.9170465,0.096424
3,-0.91836244,-0.7980002,"('repellent', 'pleasant')",0.046564102,0.09457042,-0.4263341,-0.31236827,-0.4327108,-0.3385994,0.0941114
4,0.70200634,0.6587907,"('disliked', 'liked')",0.025966015,0.0132378675,-5.2292542,-4.9215508,-1.5004272,-1.4165074,0.0839198
5,0.0870587,0.03716474,"('distant', 'outgoing')",-0.15613261,-0.18820187,0.99405724,0.8640288,0.3083278,0.2376639,-0.0706639
6,-0.13081667,-0.17358011,"('distant', 'open')",-0.43870535,-0.45996252,1.1317261,0.9554069,0.1874014,0.1072881,-0.0801133
7,-0.5789512,-0.52510494,"('insensitive', 'sensitive')",-0.61674875,-0.6491409,0.65257984,0.6806056,-0.18104,-0.1645467,0.0164933
8,-0.757305,-0.7825062,"('unaffectionate', 'affectionate')",-0.4810413,-0.54694235,1.4949297,1.1981224,0.0855278,-0.0437754,-0.1293032
9,-0.9545763,-0.96916044,"('unaffectionate', 'caring')",-0.35166273,-0.47540066,1.8935403,1.6513146,0.1957671,0.0689178,-0.1268493
10,-0.94362336,-0.9492151,"('unsympathetic', 'sympathetic')",-1.0384295,-1.1327305,-0.82368416,-0.74231493,-0.9352457,-0.9414202,-0.0061745
11,-0.9861356,-0.9080701,"('unhelpful', 'helpful')",-0.9931886,-0.9942978,0.80896145,0.80196846,-0.3901209,-0.3667998,0.0233211
12,-0.7165522,-0.65584886,"('unsupportive', 'supportive')",-0.09804493,-0.044816267,-1.3630096,-1.2532369,-0.7258689,-0.6513007,0.0745682
13,-0.07803038,-0.06037645,"('impolite', 'polite')",-0.40516388,-0.36927187,-1.1277755,-1.0177766,-0.5369899,-0.482475,0.0545149
14,0.33627465,0.38408843,"('antisocial', 'social')",1.352786,1.3532405,-0.16023354,0.0057449555,0.509609,0.5810246,0.0714156
15,-0.0064358953,-0.06028328,"('boring', 'funny')",0.3197182,0.19140187,0.22381534,0.17329505,0.1790325,0.1014712,-0.0775613
16,0.00077404827,0.021453623,"('unpopular', 'popular')",-0.32602683,-0.35054737,0.083128676,-0.062388968,-0.080708,-0.1304942,-0.0497862
17,0.4735027,0.52929187,"('nasty', 'nice')",0.054196473,0.044835385,-0.90623367,-0.9516552,-0.1261782,-0.1258427,0.0003355
18,0.22449073,0.32548788,"('disagreeable', 'welcoming')",-0.66514355,-0.52464885,-0.93879735,-1.0354625,-0.4598167,-0.4115411,0.0482756
19,-0.85098606,-0.8168948,"('inhospitable', 'hospitable')",-0.89454585,-0.9200441,0.22381392,0.11214814,-0.5072393,-0.5415969,-0.0343576
20,-0.46960908,-0.38144118,"('rough', 'thoughtful')",0.20752367,0.2823235,0.7560847,0.75686955,0.1646664,0.2192506,0.0545842
21,-0.37641156,-0.3082698,"('immoral', 'moral')",-0.6965734,-0.7196425,-1.7333264,-1.5319331,-0.9354371,-0.8532818,0.0821553
22,0.5791837,0.6304254,"('untrustworthy', 'trustworthy')",0.86679965,0.8156067,-0.9150281,-0.7832427,0.1769851,0.2209298,0.0439447
23,-1.8073995,-1.8303001,"('insincere', 'sincere')",-1.016594,-1.1085252,4.6928563,4.384961,0.6229542,0.4820453,-0.1409089
24,-0.54728884,-0.58635473,"('dishonest', 'honest')",-0.26892954,-0.23653686,0.61726695,0.54355025,-0.0663171,-0.0931138,-0.0267967
25,0.42132494,0.37689304,"('egoistic', 'altruistic')",1.5273794,1.4143285,1.8263128,1.6635811,1.2583391,1.1516008,-0.1067383
26,-0.003700439,-0.12886724,"('hardhearted', 'benevolent')",2.8201525,2.6440856,2.9938333,2.8635375,1.9367619,1.7929187,-0.1438432
27,-0.75851643,-0.73733824,"('hardhearted', 'softhearted')",-0.37089232,-0.39799517,0.9795749,0.6836877,-0.0499446,-0.1505486,-0.100604
28,-0.67059016,-0.7856297,"('disloyal', 'loyal')",-0.020812644,-0.22163744,1.3287792,1.1129681,0.2124588,0.0352337,-0.1772251
29,0.4102187,0.36500525,"('unfair', 'fair')",0.1179059,0.0297798,-0.20931444,-0.40045458,0.10627,-0.0018898,-0.1081598
