,constellation_male,constellation_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
0,0.06511187,-0.10610838,"('unsociable', 'sociable')",1.0959407,0.8663324,-0.66426224,-0.8448505,0.1655968,-0.0282088,-0.1938056
1,0.04069354,-0.05344524,"('unfriendly', 'friendly')",0.66627675,0.68013126,1.8941861,1.9022759,0.8670522,0.8429873,-0.0240649
2,0.118812524,0.1280385,"('unlikable', 'likable')",0.85671806,0.93832046,0.7038205,0.79967755,0.5597837,0.6220121,0.0622284
3,-0.6830169,-0.604635,"('repellent', 'pleasant')",-0.31523156,-0.14591463,-0.36946398,-0.31655395,-0.4559042,-0.3557012,0.100203
4,-1.6128502,-1.7342094,"('disliked', 'liked')",-0.5033505,-0.40404156,-5.9853377,-6.0700455,-2.7005129,-2.7360989,-0.035586
5,-1.2117227,-1.162772,"('distant', 'outgoing')",-0.3752794,-0.18118578,0.04795614,0.18860674,-0.5130153,-0.3851171,0.1278982
6,-1.7430311,-1.6873891,"('distant', 'open')",-0.9851602,-0.8056699,0.48131964,0.620494,-0.7489572,-0.6241884,0.1247688
7,0.83145356,0.8257138,"('insensitive', 'sensitive')",0.72053665,0.75271237,0.6571342,0.6678956,0.7363749,0.7487739,0.012399
8,-0.057518225,-0.06777675,"('unaffectionate', 'affectionate')",-0.3692725,-0.24475229,0.9551056,0.9598913,0.176105,0.2157874,0.0396824
9,0.5600555,0.52442837,"('unaffectionate', 'caring')",0.52715844,0.5709696,1.1279099,1.1856817,0.7383746,0.7603599,0.0219853
10,0.9185315,0.89358175,"('unsympathetic', 'sympathetic')",0.36897764,0.34397572,-0.7449646,-0.84824544,0.1808482,0.1297707,-0.0510775
11,0.5695636,0.62906855,"('unhelpful', 'helpful')",0.5700834,0.60314345,1.7321329,1.8454237,0.95726,1.0258786,0.0686186
12,0.48248145,0.5478417,"('unsupportive', 'supportive')",0.85983104,1.0635644,-1.5929924,-1.5457561,-0.08356,0.0218833,0.1054433
13,-0.10540124,-0.21757258,"('impolite', 'polite')",0.6395969,0.4913521,-0.5045963,-0.6233831,0.0098665,-0.1165345,-0.126401
14,0.19195691,0.15680715,"('antisocial', 'social')",1.0128337,0.94411576,-0.764321,-0.86839855,0.1468232,0.0775081,-0.0693151
15,0.506597,0.36833617,"('boring', 'funny')",0.20792677,0.16941331,0.8464885,0.8047344,0.5203374,0.4474946,-0.0728428
16,-1.8459728,-1.8769859,"('unpopular', 'popular')",-0.6023346,-0.45869908,0.35347328,0.49597794,-0.6982781,-0.6132357,0.0850424
17,-0.62641597,-0.61219037,"('nasty', 'nice')",-0.7648074,-0.5884096,-0.68475235,-0.54309696,-0.691992,-0.5812323,0.1107597
18,0.16182734,0.17155443,"('disagreeable', 'welcoming')",-0.2358925,-0.11031403,-0.11370906,-0.08792254,-0.0625914,-0.008894,0.0536974
19,-0.4719174,-0.43599257,"('inhospitable', 'hospitable')",-0.44335857,-0.41590887,0.28043687,0.45266423,-0.211613,-0.1330791,0.0785339
20,1.4772083,1.5834792,"('rough', 'thoughtful')",0.61540943,0.71441174,0.79273546,0.7546816,0.9617844,1.0175242,0.0557398
21,0.54061574,0.41857225,"('immoral', 'moral')",0.9669871,0.9032446,-0.7372789,-0.7534624,0.2567746,0.1894515,-0.0673231
22,0.1823509,0.13901563,"('untrustworthy', 'trustworthy')",0.416767,0.32919383,-0.7126562,-0.7908776,-0.0378461,-0.107556,-0.0697099
23,1.6659821,1.6645966,"('insincere', 'sincere')",1.0568993,1.0019863,5.533111,5.58159,2.7519976,2.7493909,-0.0026067
24,0.6951242,0.6693038,"('dishonest', 'honest')",-0.20521681,-0.27633572,0.7921482,0.67777073,0.4273519,0.3569129,-0.070439
25,-0.02879912,-0.09587751,"('egoistic', 'altruistic')",-0.040299065,0.07592553,1.581409,1.5669854,0.5041036,0.5156778,0.0115742
26,0.7597502,0.5963338,"('hardhearted', 'benevolent')",0.9522331,0.9370416,1.6056849,1.470164,1.1058893,1.0011798,-0.1047095
27,0.6769333,0.7450484,"('hardhearted', 'softhearted')",0.4358837,0.49633056,1.6057734,1.4960716,0.9061968,0.9124835,0.0062867
28,0.29415298,0.14753406,"('disloyal', 'loyal')",-0.21130604,-0.31867486,0.972186,0.89315516,0.3516777,0.2406715,-0.1110062
29,-1.1929059,-1.2487397,"('unfair', 'fair')",-1.0459942,-1.1309376,-0.30357355,-0.4334059,-0.8474913,-0.9376944,-0.0902031
30,0.9454671,0.89500165,"('intolerant', 'tolerant')",1.8865322,1.7912474,1.096321,1.0729207,1.3094401,1.2530565,-0.0563836
31,-1.1319338,-1.1049482,"('evil', 'good')",-1.6989461,-1.6046716,-0.65345037,-0.62171143,-1.1614434,-1.1104438,0.0509996
32,0.5121711,0.37591562,"('unkind', 'kind')",1.1080203,0.86641276,1.0731142,0.8512845,0.8977685,0.697871,-0.1998975
33,0.1095825,-0.0018579215,"('wrong', 'right')",0.5859101,0.6168555,-0.07528467,-0.10902908,0.206736,0.1686562,-0.0380798
34,0.38029653,0.5432517,"('mean', 'honorable')",-0.037008263,0.102795094,5.9214497,6.154487,2.088246,2.2668446,0.1785986
35,-0.7954438,-0.8100428,"('corrupt', 'incorrupt')",-2.3018327,-2.2778633,0.021064002,-0.114937395,-1.0254041,-1.0676145,-0.0422104
36,-1.0629251,-1.1405913,"('hostile', 'amicable')",-1.9811724,-1.9033871,0.31078744,0.20024067,-0.9111033,-0.9479125,-0.0368092
37,-0.17430103,-0.104100645,"('fake', 'genuine')",-0.12967381,-0.11079735,0.578513,0.57802606,0.0915127,0.1210427,0.02953
38,-0.068753764,-0.021180766,"('untruthful', 'truthful')",-0.53551394,-0.44716114,-0.014618857,0.10135694,-0.2062955,-0.1223283,0.0839672
39,3.5065176,3.525827,"('exploitative', 'cooperative')",1.6325908,1.490947,0.38451535,0.3266725,1.841208,1.7811489,-0.0600591
40,-0.23037915,-0.22719137,"('stingy', 'generous')",-0.17665642,-0.07497237,-1.2152429,-1.3396304,-0.5407595,-0.5472647,-0.0065052
41,0.22231108,0.13238586,"('unforgiving', 'forgiving')",-0.16386391,-0.0803692,0.19998728,0.10354868,0.0861448,0.0518551,-0.0342897
42,-0.20430627,-0.1898387,"('unreliable', 'reliable')",0.5304566,0.64839363,-2.815529,-2.7874372,-0.8297929,-0.7762941,0.0534988
43,0.77360743,0.87038696,"('irresponsible', 'responsible')",1.3877432,1.4470457,0.5120952,0.52850413,0.8911486,0.9486456,0.057497
44,-0.5592301,-0.5046496,"('prejudiced', 'unprejudiced')",0.0581981,0.13728479,-1.2769048,-1.275199,-0.5926456,-0.5475213,0.0451243
45,-0.5979379,-0.6104218,"('incompetent', 'competent')",0.21163061,0.29539332,-0.3530189,-0.3471395,-0.2464421,-0.2207227,0.0257194
46,0.59631544,0.62522316,"('uncompetitive', 'competitive')",1.623951,1.6617283,-0.607988,-0.72923595,0.5374261,0.5192386,-0.0181875
47,-0.35170966,-0.2848913,"('stupid', 'smart')",1.2634026,1.3207436,5.29859,5.478984,2.0700944,2.1716121,0.1015177
48,0.2421551,0.12678978,"('unintelligent', 'intelligent')",-0.390943,-0.44878554,0.2848419,0.20690352,0.0453513,-0.0383641,-0.0837154
49,0.3541292,0.37498623,"('unable', 'able')",0.36676478,0.50530523,-0.13182713,0.08261211,0.1963556,0.3209679,0.1246123
50,-0.55330294,-0.54377306,"('clumsy', 'skillful')",-0.014178008,0.12049137,0.28847462,0.3250686,-0.0930021,-0.0327377,0.0602644
51,-0.20523614,-0.3230911,"('uneducated', 'educated')",0.09921871,-0.1950903,0.466333,0.31843457,0.1201052,-0.0665823,-0.1866875
52,-0.8701948,-1.0025146,"('irrational', 'rational')",-0.69878894,-0.78156435,0.20549741,0.22631033,-0.4544955,-0.5192562,-0.0647607
53,0.3958402,0.36063913,"('uncreative', 'creative')",0.8216213,0.93952703,0.85718036,0.8706659,0.6915472,0.7236107,0.0320635
54,0.62927926,0.58452845,"('incapable', 'capable')",0.75358874,0.7598193,1.1920732,1.342191,0.8583137,0.8955129,0.0371992
55,0.12763311,0.11306185,"('incompetent', 'clever')",0.88712955,0.823069,-0.20256718,-0.24204293,0.2707318,0.2313626,-0.0393692
56,1.3939978,1.3680942,"('impractical', 'practical')",1.5066793,1.4882199,-0.34338564,-0.27115452,0.8524305,0.8617199,0.0092894
57,-0.58742136,-0.668046,"('unimaginative', 'imaginative')",-0.3906894,-0.3541147,-2.4513474,-2.5504265,-1.1431527,-1.1908624,-0.0477097
58,0.81382746,0.83158636,"('undiscriminating', 'discriminating')",0.57406574,0.6484174,0.19608517,0.2035343,0.5279928,0.5611794,0.0331866
