,cintas_male,cintas_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.726884,-0.788123,"('unsociable', 'sociable')",-0.052363064,-0.22500956,-0.3896235,-0.5065663,-0.1169428
1,-1.5829548,-1.5803021,"('unfriendly', 'friendly')",0.9489423,0.78508174,-0.3170062,-0.3976102,-0.080604
2,0.93839914,0.94275194,"('unlikable', 'likable')",0.711206,0.72573596,0.8248026,0.834244,0.0094414
3,-0.51472914,-0.40153658,"('repellent', 'pleasant')",0.91442627,0.951726,0.1998486,0.2750947,0.0752461
4,-0.3301683,-0.3278274,"('disliked', 'liked')",-6.510562,-6.645719,-3.4203651,-3.4867733,-0.0664082
5,-1.2318707,-1.2208571,"('distant', 'outgoing')",-0.9465323,-1.0354748,-1.0892015,-1.128166,-0.0389645
6,-1.6381376,-1.5860232,"('distant', 'open')",-0.95360655,-1.0658816,-1.2958721,-1.3259524,-0.0300803
7,-0.16658194,-0.1375298,"('insensitive', 'sensitive')",0.20332614,0.21962376,0.0183721,0.041047,0.0226749
8,-1.1572475,-1.1803457,"('unaffectionate', 'affectionate')",0.24066795,0.17232797,-0.4582898,-0.5040088,-0.045719
9,-1.5457085,-1.5291835,"('unaffectionate', 'caring')",0.49032292,0.45087442,-0.5276928,-0.5391545,-0.0114617
10,-0.7748085,-0.7686694,"('unsympathetic', 'sympathetic')",-0.6191686,-0.6251332,-0.6969886,-0.6969013,8.73e-05
11,0.12726,0.107330665,"('unhelpful', 'helpful')",1.3128879,1.3788431,0.7200739,0.7430869,0.023013
12,-0.28500053,-0.12523714,"('unsupportive', 'supportive')",-2.2401133,-2.2580936,-1.2625569,-1.1916654,0.0708915
13,-0.10141815,-0.16726017,"('impolite', 'polite')",-1.0186999,-0.98158026,-0.560059,-0.5744202,-0.0143612
14,0.9291204,0.9311221,"('antisocial', 'social')",0.51833946,0.4295399,0.72373,0.680331,-0.043399
15,0.32418793,0.19143938,"('boring', 'funny')",0.25219598,0.23888667,0.288192,0.215163,-0.073029
16,-0.36640182,-0.3375789,"('unpopular', 'popular')",0.49224648,0.42973533,0.0629223,0.0460782,-0.0168441
17,-0.2721274,-0.17733465,"('nasty', 'nice')",-0.47465172,-0.42836598,-0.3733895,-0.3028503,0.0705392
18,0.09181682,0.21820714,"('disagreeable', 'welcoming')",-0.6280115,-0.72770196,-0.2680973,-0.2547474,0.0133499
19,-1.4637228,-1.4249485,"('inhospitable', 'hospitable')",-1.0760851,-1.0504624,-1.2699039,-1.2377055,0.0321984
20,0.19697976,0.26369503,"('rough', 'thoughtful')",1.0086266,1.0085574,0.6028032,0.6361262,0.033323
21,0.60851204,0.566687,"('immoral', 'moral')",-0.12458834,-0.07606496,0.2419619,0.245311,0.0033491
22,0.11669529,0.16595684,"('untrustworthy', 'trustworthy')",-0.91610414,-1.013591,-0.3997044,-0.4238171,-0.0241127
23,-0.47529796,-0.4937145,"('insincere', 'sincere')",5.221687,5.186873,2.3731945,2.3465793,-0.0266152
24,-0.43383884,-0.477063,"('dishonest', 'honest')",0.31748176,0.2965957,-0.0581785,-0.0902337,-0.0320552
25,-0.13175377,-0.13491453,"('egoistic', 'altruistic')",1.3486767,1.323436,0.6084614,0.5942608,-0.0142006
26,0.16303574,0.17164692,"('hardhearted', 'benevolent')",1.7604566,1.6810737,0.9617462,0.9263603,-0.0353859
27,-0.21346189,-0.10795724,"('hardhearted', 'softhearted')",1.079842,1.0484632,0.43319,0.470253,0.037063
28,-0.7940767,-0.90726054,"('disloyal', 'loyal')",0.83765614,0.7198125,0.0217897,-0.093724,-0.1155137
29,-0.48737088,-0.5638253,"('unfair', 'fair')",-0.37322208,-0.5329879,-0.4302965,-0.5484066,-0.1181101
30,0.8637814,0.8333908,"('intolerant', 'tolerant')",1.2611663,1.212256,1.0624739,1.0228233,-0.0396506
31,-0.7706287,-0.6078058,"('evil', 'good')",-0.7480816,-0.82528067,-0.7593552,-0.7165432,0.042812
32,0.3929538,0.33253282,"('unkind', 'kind')",0.35956794,0.23731989,0.3762609,0.2849264,-0.0913345
33,-0.09077072,-0.12039295,"('wrong', 'right')",-0.76337546,-0.79661775,-0.4270731,-0.4585053,-0.0314322
34,-0.27557683,-0.1861329,"('mean', 'honorable')",5.2388797,5.3806744,2.4816513,2.5972707,0.1156194
35,-0.25870845,-0.37043688,"('corrupt', 'incorrupt')",-0.5083853,-0.60122055,-0.3835469,-0.4858287,-0.1022818
36,-1.2171382,-1.2263652,"('hostile', 'amicable')",-0.2977056,-0.47835946,-0.7574219,-0.8523623,-0.0949404
37,-0.05933453,-0.07011906,"('fake', 'genuine')",-0.24427527,-0.21587265,-0.1518049,-0.1429958,0.0088091
38,-0.7358112,-0.7148166,"('untruthful', 'truthful')",-0.46123186,-0.41026706,-0.5985215,-0.5625418,0.0359797
39,1.0871572,1.0837586,"('exploitative', 'cooperative')",0.38071918,0.4225926,0.7339382,0.7531756,0.0192374
40,0.27809748,0.3182197,"('stingy', 'generous')",-1.6933526,-1.8372508,-0.7076275,-0.7595156,-0.0518881
41,0.3048531,0.44096288,"('unforgiving', 'forgiving')",0.054994766,-0.059507765,0.1799239,0.1907276,0.0108037
42,1.0902312,1.1527855,"('unreliable', 'reliable')",-3.2545533,-3.2773674,-1.0821611,-1.0622909,0.0198702
43,-0.36959723,-0.3002565,"('irresponsible', 'responsible')",0.29404384,0.30496055,-0.0377767,0.002352,0.0401287
44,0.8409925,0.79166776,"('prejudiced', 'unprejudiced')",-1.2119493,-1.2142599,-0.1854784,-0.2112961,-0.0258177
45,-0.52635086,-0.3860464,"('incompetent', 'competent')",0.18472496,0.12918004,-0.1708129,-0.1284332,0.0423797
46,-0.32949257,-0.26170376,"('uncompetitive', 'competitive')",-0.75263935,-0.7473202,-0.5410659,-0.504512,0.0365539
47,0.1993968,0.2785203,"('stupid', 'smart')",5.0941863,5.1762295,2.6467915,2.7273748,0.0805833
48,0.051231485,0.032366816,"('unintelligent', 'intelligent')",0.9625989,0.99727094,0.5069152,0.5148189,0.0079037
49,-0.13077143,0.017200496,"('unable', 'able')",-0.2670787,-0.230777,-0.1989251,-0.1067882,0.0921369
50,0.13580434,0.13293716,"('clumsy', 'skillful')",-0.24387686,-0.3323286,-0.0540363,-0.0996957,-0.0456594
51,-0.17908691,-0.2763957,"('uneducated', 'educated')",0.115129456,0.048410863,-0.0319787,-0.1139924,-0.0820137
52,-0.27549025,-0.4594338,"('irrational', 'rational')",0.034535624,-0.071219,-0.1204773,-0.2653264,-0.1448491
53,-0.9888352,-0.98733956,"('uncreative', 'creative')",0.14199823,0.002054315,-0.4234185,-0.4926426,-0.0692241
54,-0.3070824,-0.40521815,"('incapable', 'capable')",0.35657823,0.40219972,0.0247479,-0.0015092,-0.0262571
55,0.19387332,0.29738852,"('incompetent', 'clever')",0.7150231,0.7289146,0.4544482,0.5131516,0.0587034
56,0.33179623,0.3378252,"('impractical', 'practical')",-0.3288587,-0.3775559,0.0014688,-0.0198653,-0.0213341
57,-0.548224,-0.56249326,"('unimaginative', 'imaginative')",-2.7935917,-2.8557837,-1.6709079,-1.7091385,-0.0382306
58,-0.40324745,-0.3612464,"('undiscriminating', 'discriminating')",0.15771812,0.062401533,-0.1227647,-0.1494224,-0.0266577
59,-0.14719366,-0.19621621,"('foolish', 'wise')",-0.024520822,-0.027786056,-0.0858572,-0.1120011,-0.0261439
60,0.645764,0.7511826,"('inefficient', 'efficient')",0.017449692,0.14873391,0.3316068,0.4499583,0.1183515
