,blackrock_male,blackrock_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.07446041,-0.20502806,"('unsociable', 'sociable')",-0.2693875,-0.45108628,-0.0974635,-0.3280572,-0.2305937
1,-0.8909253,-1.1273764,"('unfriendly', 'friendly')",2.169609,2.1549475,0.6393419,0.5137855,-0.1255564
2,0.42399362,0.48315993,"('unlikable', 'likable')",0.6315142,0.67711586,0.5277539,0.5801379,0.052384
3,-0.20253229,-0.015380453,"('repellent', 'pleasant')",0.033064604,0.09008814,-0.0847338,0.0373538,0.1220876
4,-1.0125386,-1.0755159,"('disliked', 'liked')",-6.568094,-6.5851007,-3.7903161,-3.8303082,-0.0399921
5,-0.94655585,-0.91298944,"('distant', 'outgoing')",0.123193964,0.26181886,-0.4116809,-0.3255853,0.0860956
6,-1.2771382,-1.1884292,"('distant', 'open')",0.3681422,0.50817037,-0.454498,-0.3401294,0.1143686
7,0.22953476,0.31955156,"('insensitive', 'sensitive')",0.6566505,0.771452,0.4430926,0.5455018,0.1024092
8,-0.9174855,-1.0363677,"('unaffectionate', 'affectionate')",1.1573657,1.1498866,0.1199401,0.0567595,-0.0631806
9,-0.07505401,-0.076810904,"('unaffectionate', 'caring')",1.2901541,1.3732187,0.60755,0.6482038,0.0406538
10,0.25285798,0.26380986,"('unsympathetic', 'sympathetic')",-0.61273414,-0.6493076,-0.1799381,-0.1927489,-0.0128108
11,0.34721628,0.43030015,"('unhelpful', 'helpful')",1.6730506,1.8506176,1.0101335,1.1404589,0.1303254
12,0.3629518,0.55593115,"('unsupportive', 'supportive')",-1.6603333,-1.5633715,-0.6486908,-0.5037202,0.1449706
13,0.11806561,-0.06569276,"('impolite', 'polite')",-0.5337885,-0.60791254,-0.2078615,-0.3368027,-0.1289412
14,0.9884802,0.95933235,"('antisocial', 'social')",-0.49142706,-0.6017681,0.2485266,0.1787821,-0.0697445
15,-0.647751,-0.8176865,"('boring', 'funny')",0.567877,0.5434551,-0.039937,-0.1371157,-0.0971787
16,-1.5769969,-1.5726329,"('unpopular', 'popular')",0.2279993,0.3243943,-0.6744988,-0.6241193,0.0503795
17,-1.4378755,-1.3545104,"('nasty', 'nice')",-0.3081672,-0.24188219,-0.8730214,-0.7981963,0.0748251
18,-0.6533606,-0.60606986,"('disagreeable', 'welcoming')",-0.10638296,-0.07249665,-0.3798718,-0.3392833,0.0405885
19,-1.8283991,-1.7269609,"('inhospitable', 'hospitable')",0.18884307,0.2797241,-0.819778,-0.7236184,0.0961596
20,-0.25996834,-0.1702155,"('rough', 'thoughtful')",0.8701,0.82474923,0.3050658,0.3272669,0.0222011
21,0.538091,0.4559834,"('immoral', 'moral')",-0.69611096,-0.6688676,-0.07901,-0.1064421,-0.0274321
22,0.5319298,0.42410445,"('untrustworthy', 'trustworthy')",-0.6592047,-0.68030936,-0.0636375,-0.1281025,-0.064465
23,0.91697204,0.96112126,"('insincere', 'sincere')",5.9847355,6.075117,3.4508538,3.5181191,0.0672653
24,0.75297207,0.64308625,"('dishonest', 'honest')",0.8515074,0.7888496,0.8022398,0.7159679,-0.0862719
25,-0.67411906,-0.66954553,"('egoistic', 'altruistic')",1.5418496,1.5431031,0.4338653,0.4367788,0.0029135
26,-0.28826836,-0.525479,"('hardhearted', 'benevolent')",1.8102756,1.5963136,0.7610036,0.5354173,-0.2255863
27,-1.3354024,-1.1594222,"('hardhearted', 'softhearted')",1.681591,1.6171587,0.1730943,0.2288682,0.0557739
28,0.22197835,0.030783867,"('disloyal', 'loyal')",0.9574667,0.88582975,0.5897225,0.4583068,-0.1314157
29,-0.63136697,-0.6474268,"('unfair', 'fair')",-0.06920625,-0.20671046,-0.3502866,-0.4270686,-0.076782
30,0.76928914,0.6867307,"('intolerant', 'tolerant')",1.1573856,1.0815206,0.9633374,0.8841256,-0.0792118
31,-2.152158,-2.1280148,"('evil', 'good')",-0.6808413,-0.64969236,-1.4164996,-1.3888535,0.0276461
32,0.52639294,0.3292016,"('unkind', 'kind')",1.1081504,0.93634295,0.8172716,0.6327723,-0.1844993
33,0.30793628,0.23333067,"('wrong', 'right')",-0.21300405,-0.21629399,0.0474661,0.0085183,-0.0389478
34,-0.76000553,-0.61961496,"('mean', 'honorable')",5.8695617,6.1073003,2.5547781,2.7438426,0.1890645
35,-1.384271,-1.3740752,"('corrupt', 'incorrupt')",-0.14265387,-0.28482392,-0.7634624,-0.8294495,-0.0659871
