,medco_male,medco_female,tuple,health_male,health_female,solutions_male,solutions_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.69189095,-0.7187881,"('unsociable', 'sociable')",0.2767561,0.18171291,0.42390645,0.30303955,-0.5240541,-0.6481248,-0.1288206,-0.2205401,-0.0917195
1,-1.6714371,-1.6704683,"('unfriendly', 'friendly')",1.243343,1.2326729,0.34428617,0.1997216,2.1186934,2.0332963,0.5087214,0.4488056,-0.0599158
2,0.77877843,0.79556656,"('unlikable', 'likable')",1.2242773,1.2172614,1.6192924,1.7036891,0.8506613,0.9504313,1.1182523,1.1667371,0.0484848
3,-0.4578118,-0.42273566,"('repellent', 'pleasant')",-1.4361433,-1.2495198,-0.17506121,-0.123464376,-0.06344769,-0.029141668,-0.533116,-0.4562154,0.0769006
4,0.12820151,0.15695633,"('disliked', 'liked')",0.9331026,0.9427626,0.3166723,0.325867,-5.615288,-5.7884445,-1.0593278,-1.0907147,-0.0313869
5,-0.10503039,-0.07035459,"('distant', 'outgoing')",0.5390167,0.65960747,-0.015454942,0.014606327,0.08283611,0.09196583,0.1253419,0.1739563,0.0486144
6,-0.37700737,-0.3116438,"('distant', 'open')",0.67251074,0.8273879,-0.12521906,-0.09769626,0.7490235,0.73543787,0.229827,0.2883714,0.0585444
7,-0.8832646,-0.8372959,"('insensitive', 'sensitive')",-0.31812966,-0.27093163,0.25557286,0.22846541,0.48856393,0.505099,-0.1143144,-0.0936658,0.0206486
8,-1.3924723,-1.4350568,"('unaffectionate', 'affectionate')",0.30313784,0.25946635,-1.2844938,-1.2953699,0.7562926,0.7162243,-0.404384,-0.438684,-0.0343
9,-0.7420995,-0.7227465,"('unaffectionate', 'caring')",1.330853,1.3198016,0.49133128,0.4401172,1.249185,1.2520616,0.5823175,0.5723085,-0.010009
10,-1.2334771,-1.1964017,"('unsympathetic', 'sympathetic')",-0.26649064,-0.21358384,-0.30014035,-0.3245103,-0.46546558,-0.4626397,-0.5663934,-0.5492839,0.0171095
