,southwestern_male,southwestern_female,tuple,energy_male,energy_female,co_male,co_female,average_male,average_female,female-male
0,0.18262716,0.14744681,"('unsociable', 'sociable')",-0.2713258,-0.41127357,-0.31571403,-0.4338969,-0.1348042,-0.2325745,-0.0977703
1,0.34873554,0.24851176,"('unfriendly', 'friendly')",0.8333533,0.5330434,1.8210806,1.7585406,1.0010565,0.8466986,-0.1543579
2,0.9199535,1.0212644,"('unlikable', 'likable')",1.2951138,1.2862127,0.84872293,0.99956095,1.0212634,1.1023459,0.0810825
3,0.12229655,0.10141449,"('repellent', 'pleasant')",-0.019879922,-0.032025404,0.64270496,0.69398636,0.2483739,0.2544585,0.0060846
4,-0.8651996,-0.94512266,"('disliked', 'liked')",0.5269361,0.3374179,-7.241372,-7.285276,-2.5265452,-2.6309935,-0.1044483
5,-1.1947001,-1.2173029,"('distant', 'outgoing')",0.149093,0.054858327,-0.47514233,-0.3746629,-0.5069165,-0.5123692,-0.0054527
6,-0.94698083,-0.9763747,"('distant', 'open')",-0.25789276,-0.44428393,-0.047840696,0.025724601,-0.4175714,-0.464978,-0.0474066
7,1.2835933,1.3227887,"('insensitive', 'sensitive')",0.9667041,1.040557,0.6326037,0.6183098,0.960967,0.9938851,0.0329181
8,-0.5106826,-0.5028083,"('unaffectionate', 'affectionate')",-0.349369,-0.5674052,0.74156415,0.7111469,-0.0394958,-0.1196889,-0.0801931
9,0.69380933,0.6962321,"('unaffectionate', 'caring')",0.64361006,0.47058547,1.1210686,1.0870705,0.819496,0.751296,-0.0682
10,0.5831913,0.6338616,"('unsympathetic', 'sympathetic')",-0.54033184,-0.5383482,-0.30818197,-0.34672505,-0.0884408,-0.0837372,0.0047036
11,0.36701006,0.4301276,"('unhelpful', 'helpful')",0.4176752,0.5062213,1.7293849,1.7774496,0.8380233,0.9045995,0.0665762
12,0.9614041,0.9751543,"('unsupportive', 'supportive')",1.1707339,1.171001,-1.8111472,-1.8050439,0.1069969,0.1137038,0.0067069
13,0.5774807,0.6075532,"('impolite', 'polite')",-0.1646145,-0.027370028,-0.29363596,-0.2935287,0.0397434,0.0955515,0.0558081
14,0.18623435,0.18241984,"('antisocial', 'social')",0.65080106,0.6915985,-0.3078633,-0.37658346,0.1763907,0.1658116,-0.0105791
15,0.43441018,0.45554304,"('boring', 'funny')",-0.20878334,-0.35129294,0.34695226,0.3628919,0.1908597,0.155714,-0.0351457
16,-1.1369839,-1.2396307,"('unpopular', 'popular')",-0.2694211,-0.41888696,-0.06763314,-0.08373682,-0.491346,-0.5807515,-0.0894055
17,-1.0112337,-0.9894536,"('nasty', 'nice')",-1.1821542,-1.0647728,-0.2406407,-0.1668907,-0.8113429,-0.7403723,0.0709706
18,0.45445654,0.463687,"('disagreeable', 'welcoming')",-0.6459512,-0.6305871,-0.5599266,-0.48766965,-0.2504738,-0.2181899,0.0322839
19,-0.001824867,0.032565095,"('inhospitable', 'hospitable')",-0.609693,-0.6749312,-0.1508302,-0.040775727,-0.254116,-0.2277139,0.0264021
20,-0.14599577,-0.14031029,"('rough', 'thoughtful')",-0.17164467,-0.07202373,0.33674258,0.26576525,0.0063674,0.0178104,0.011443
21,1.1410793,1.1777396,"('immoral', 'moral')",1.0976787,1.1222215,-0.633587,-0.5634332,0.535057,0.5788426,0.0437856
22,0.015082695,-0.0010061786,"('untrustworthy', 'trustworthy')",-0.48870957,-0.56110525,-0.5638869,-0.551523,-0.3458379,-0.3712114,-0.0253735
23,1.4082556,1.4067745,"('insincere', 'sincere')",0.13044089,0.08826203,6.0323224,5.9963946,2.5236731,2.4971437,-0.0265294
24,1.3551702,1.3933228,"('dishonest', 'honest')",0.61169547,0.6365973,0.729865,0.67888045,0.8989103,0.9029335,0.0040232
25,0.6846127,0.6459281,"('egoistic', 'altruistic')",1.3431603,1.2056195,1.7816167,1.7193105,1.2697965,1.190286,-0.0795105
