,ruckus_male,ruckus_female,tuple,average_male,average_female,female-male
0,-0.4732657,-0.5155579,"('unsociable', 'sociable')",-0.4732657,-0.5155579,-0.0422922
1,-1.0186197,-1.3596083,"('unfriendly', 'friendly')",-1.0186197,-1.3596083,-0.3409886
2,-0.21214871,-0.11696834,"('unlikable', 'likable')",-0.2121487,-0.1169683,0.0951804
3,-1.2813714,-1.1531768,"('repellent', 'pleasant')",-1.2813714,-1.1531768,0.1281946
4,-1.3802178,-1.3897259,"('disliked', 'liked')",-1.3802178,-1.3897259,-0.0095081
5,0.09031659,0.07082813,"('distant', 'outgoing')",0.0903166,0.0708281,-0.0194885
6,-0.69961905,-0.78342056,"('distant', 'open')",-0.6996191,-0.7834206,-0.0838015
7,-1.1546507,-1.0910869,"('insensitive', 'sensitive')",-1.1546507,-1.0910869,0.0635638
8,-1.5551833,-1.806041,"('unaffectionate', 'affectionate')",-1.5551833,-1.806041,-0.2508577
9,-1.4231899,-1.6140654,"('unaffectionate', 'caring')",-1.4231899,-1.6140654,-0.1908755
10,-1.8037744,-1.7253355,"('unsympathetic', 'sympathetic')",-1.8037744,-1.7253355,0.0784389
11,0.20598793,0.32402942,"('unhelpful', 'helpful')",0.2059879,0.3240294,0.1180415
12,-1.6621553,-1.6819865,"('unsupportive', 'supportive')",-1.6621553,-1.6819865,-0.0198312
13,-0.5065434,-0.58819103,"('impolite', 'polite')",-0.5065434,-0.588191,-0.0816476
14,-0.53779626,-0.387922,"('antisocial', 'social')",-0.5377963,-0.387922,0.1498743
15,0.21966168,-0.002295034,"('boring', 'funny')",0.2196617,-0.002295,-0.2219567
16,-0.6340813,-0.6374754,"('unpopular', 'popular')",-0.6340813,-0.6374754,-0.0033941
17,-1.402721,-1.4196746,"('nasty', 'nice')",-1.402721,-1.4196746,-0.0169536
18,-1.3072815,-1.4533604,"('disagreeable', 'welcoming')",-1.3072815,-1.4533604,-0.1460789
19,-0.7449914,-0.62452793,"('inhospitable', 'hospitable')",-0.7449914,-0.6245279,0.1204635
20,-0.3274226,-0.39757535,"('rough', 'thoughtful')",-0.3274226,-0.3975753,-0.0701527
21,-0.3252905,-0.23092036,"('immoral', 'moral')",-0.3252905,-0.2309204,0.0943701
22,-0.45376226,-0.3062583,"('untrustworthy', 'trustworthy')",-0.4537623,-0.3062583,0.147504
23,0.33018,0.17476071,"('insincere', 'sincere')",0.33018,0.1747607,-0.1554193
24,-1.1314794,-1.2244427,"('dishonest', 'honest')",-1.1314794,-1.2244427,-0.0929633
25,-1.071181,-1.20964,"('egoistic', 'altruistic')",-1.0711811,-1.20964,-0.1384589
26,-0.37742904,-0.6735106,"('hardhearted', 'benevolent')",-0.377429,-0.6735106,-0.2960816
27,-1.1712731,-1.2077677,"('hardhearted', 'softhearted')",-1.1712731,-1.2077677,-0.0364946
28,-0.7944372,-0.967427,"('disloyal', 'loyal')",-0.7944372,-0.967427,-0.1729898
29,-0.34716028,-0.35788023,"('unfair', 'fair')",-0.3471603,-0.3578802,-0.0107199
30,-0.5715637,-0.77953446,"('intolerant', 'tolerant')",-0.5715637,-0.7795345,-0.2079708
31,-1.3506137,-1.3524916,"('evil', 'good')",-1.3506137,-1.3524916,-0.0018779
32,-0.4787991,-0.6904045,"('unkind', 'kind')",-0.4787991,-0.6904045,-0.2116054
33,0.12799823,0.09480686,"('wrong', 'right')",0.1279982,0.0948069,-0.0331913
34,0.6714104,0.79177344,"('mean', 'honorable')",0.6714104,0.7917734,0.120363
35,0.14382234,0.14956613,"('corrupt', 'incorrupt')",0.1438223,0.1495661,0.0057438
36,-0.5313605,-0.6868642,"('hostile', 'amicable')",-0.5313605,-0.6868642,-0.1555037
37,-1.1723584,-1.0488093,"('fake', 'genuine')",-1.1723584,-1.0488093,0.1235491
38,-0.20147529,-0.3040276,"('untruthful', 'truthful')",-0.2014753,-0.3040276,-0.1025523
39,-0.3295298,-0.3260332,"('exploitative', 'cooperative')",-0.3295298,-0.3260332,0.0034966
40,-2.1461546,-2.25377,"('stingy', 'generous')",-2.1461546,-2.2537701,-0.1076155
41,-0.40126723,-0.59063226,"('unforgiving', 'forgiving')",-0.4012672,-0.5906323,-0.1893651
42,-0.68423134,-0.5678024,"('unreliable', 'reliable')",-0.6842313,-0.5678024,0.1164289
43,-0.8084128,-0.85254836,"('irresponsible', 'responsible')",-0.8084128,-0.8525484,-0.0441356
44,-0.6356116,-0.5731924,"('prejudiced', 'unprejudiced')",-0.6356116,-0.5731924,0.0624192
45,-1.3731483,-1.2845155,"('incompetent', 'competent')",-1.3731483,-1.2845155,0.0886328
46,-0.8813401,-0.7707602,"('uncompetitive', 'competitive')",-0.8813401,-0.7707602,0.1105799
47,1.0164118,1.1611259,"('stupid', 'smart')",1.0164118,1.1611259,0.1447141
48,-1.2118644,-1.6179804,"('unintelligent', 'intelligent')",-1.2118644,-1.6179804,-0.406116
49,-0.40694326,-0.56095004,"('unable', 'able')",-0.4069433,-0.56095,-0.1540067
50,-0.18053886,-0.18453792,"('clumsy', 'skillful')",-0.1805389,-0.1845379,-0.003999
51,0.07649726,0.17395894,"('uneducated', 'educated')",0.0764973,0.1739589,0.0974616
52,-0.9226694,-1.1698729,"('irrational', 'rational')",-0.9226694,-1.1698729,-0.2472035
53,-1.5342429,-1.5953951,"('uncreative', 'creative')",-1.5342429,-1.5953951,-0.0611522
54,-0.05923748,-0.1054868,"('incapable', 'capable')",-0.0592375,-0.1054868,-0.0462493
55,-0.941663,-0.99223673,"('incompetent', 'clever')",-0.941663,-0.9922367,-0.0505737
56,0.5290507,0.6132213,"('impractical', 'practical')",0.5290507,0.6132213,0.0841706
57,-1.8836849,-1.8767077,"('unimaginative', 'imaginative')",-1.8836849,-1.8767077,0.0069772
58,-0.20516802,-0.15474954,"('undiscriminating', 'discriminating')",-0.205168,-0.1547495,0.0504185
59,0.101691745,0.084636204,"('foolish', 'wise')",0.1016917,0.0846362,-0.0170555
60,-0.14041388,-0.25967664,"('inefficient', 'efficient')",-0.1404139,-0.2596766,-0.1192627
61,-1.1197226,-1.1272274,"('illogical', 'logical')",-1.1197226,-1.1272274,-0.0075048
62,-0.51096827,-0.4361213,"('incompetent', 'brilliant')",-0.5109683,-0.4361213,0.074847
63,-0.017956262,0.033454176,"('unperceptive', 'insightful')",-0.0179563,0.0334542,0.0514105
64,-1.4664167,-1.3947228,"('shy', 'confident')",-1.4664167,-1.3947228,0.0716939
65,-1.200334,-1.3212308,"('insecure', 'secure')",-1.200334,-1.3212308,-0.1208968
66,-1.4095405,-1.1567619,"('inactive', 'active')",-1.4095405,-1.1567619,0.2527786
67,1.1412001,1.1644248,"('doubtful', 'determined')",1.1412001,1.1644248,0.0232247
68,0.07686539,0.1216525,"('dependent', 'independent')",0.0768654,0.1216525,0.0447871
69,-0.34047785,-0.20840791,"('lazy', 'industrious')",-0.3404779,-0.2084079,0.13207
70,-0.48657885,-0.2575559,"('lethargic', 'energetic')",-0.4865789,-0.2575559,0.229023
71,-0.37241316,-0.44637284,"('diffident', 'self-confident')",-0.3724132,-0.4463728,-0.0739596
72,-0.7297156,-0.894353,"('unambitious', 'ambitious')",-0.7297156,-0.894353,-0.1646374
73,-0.49590427,-0.4989252,"('helpless', 'self-reliant')",-0.4959043,-0.4989252,-0.0030209
74,-0.5093035,-0.46343094,"('undedicated', 'dedicated')",-0.5093035,-0.4634309,0.0458726
75,0.6435921,0.76960266,"('meek', 'impulsive')",0.6435921,0.7696027,0.1260106
76,-0.7414342,-0.8411481,"('anxious', 'daring')",-0.7414342,-0.8411481,-0.0997139
77,-0.023648718,0.07016177,"('unmotivated', 'motivated')",-0.0236487,0.0701618,0.0938105
78,0.16233703,0.24339312,"('nonresilient', 'resilient')",0.162337,0.2433931,0.0810561
79,-1.0604151,-0.98885936,"('wavering', 'unwavering')",-1.0604151,-0.9888594,0.0715557
80,-0.6836942,-0.4502098,"('dominated', 'dominating')",-0.6836942,-0.4502098,0.2334844
