,chipotle_male,chipotle_female,tuple,mexican_male,mexican_female,grill_male,grill_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3780476,-1.4896798,"('unsociable', 'sociable')",0.5136821,0.38662952,1.5557299,1.4314785,-0.32573283,-0.45751747,0.0914079,-0.0322723,-0.1236802
1,-0.3972788,-0.500892,"('unfriendly', 'friendly')",-0.5871729,-0.5450159,0.85221595,0.65193707,1.7170533,1.4530966,0.3962044,0.2647815,-0.1314229
2,-0.11704521,-0.012019223,"('unlikable', 'likable')",-0.050328806,0.03086117,1.0406082,1.0343438,0.57498026,0.6191604,0.3620536,0.4180866,0.056033
3,-1.3071547,-1.2715173,"('repellent', 'pleasant')",-0.6206458,-0.6441524,-1.2476094,-1.1820344,-0.12581047,0.00096884184,-0.825305,-0.7741838,0.0511212
4,0.26831546,0.3208163,"('disliked', 'liked')",0.25158238,0.32446694,0.22494239,0.22862364,-5.9780893,-5.979249,-1.3083123,-1.2763355,0.0319768
5,1.5402799,1.5027617,"('distant', 'outgoing')",-0.7893782,-0.6519203,-0.05517114,-0.021661328,-0.033305556,-0.07928455,0.1656062,0.1874739,0.0218677
6,1.4666057,1.4413251,"('distant', 'open')",-1.011819,-0.863161,0.3688683,0.35397178,0.54017496,0.44527593,0.3409575,0.3443529,0.0033954
7,-1.5095189,-1.5330353,"('insensitive', 'sensitive')",-0.7402264,-0.7323388,-0.15492192,-0.124997705,0.52712953,0.64705694,-0.4693845,-0.4358287,0.0335558
8,-0.5863005,-0.6444321,"('unaffectionate', 'affectionate')",-0.79550153,-0.76941764,-0.3586303,-0.46375147,0.6308607,0.48073873,-0.2773929,-0.3492156,-0.0718227
9,-0.72373384,-0.8071471,"('unaffectionate', 'caring')",-0.6566785,-0.6245231,0.054891445,-0.023657873,1.0719476,1.0441694,-0.0633933,-0.1027897,-0.0393964
10,-2.1740656,-2.2494767,"('unsympathetic', 'sympathetic')",-1.3409848,-1.4535998,-0.85642403,-1.0243615,-0.5569902,-0.52872264,-1.2321161,-1.3140402,-0.0819241
11,-1.9290357,-1.9603118,"('unhelpful', 'helpful')",-0.36479387,-0.39744803,-0.14568807,-0.12324029,1.6908957,1.8167816,-0.1871555,-0.1660546,0.0211009
12,-0.6724138,-0.74591976,"('unsupportive', 'supportive')",0.49433708,0.47193536,0.42023677,0.40478006,-1.5317888,-1.4712815,-0.3224072,-0.3351215,-0.0127143
13,-1.5885528,-1.6670778,"('impolite', 'polite')",0.7056365,0.62535226,1.251526,1.183263,-0.43463144,-0.43318078,-0.0165054,-0.0729108,-0.0564054
14,-1.4462891,-1.4274396,"('antisocial', 'social')",-0.20516756,-0.23527156,0.6112385,0.65813565,-0.6833274,-0.55523455,-0.4308864,-0.3899525,0.0409339
15,0.32692704,0.3374972,"('boring', 'funny')",0.44704688,0.47642228,1.1359743,1.1499695,0.48910296,0.49967238,0.5997628,0.6158903,0.0161275
16,0.44968075,0.4863605,"('unpopular', 'popular')",-0.12166229,-0.07317491,-0.38986444,-0.2527667,0.7342974,0.7356651,0.1681128,0.224021,0.0559082
17,-0.3955472,-0.32790938,"('nasty', 'nice')",-0.950848,-0.9046245,-1.25507,-1.144473,-0.7162171,-0.6637689,-0.8294206,-0.7601939,0.0692267
18,-0.26220635,-0.25971925,"('disagreeable', 'welcoming')",0.7442635,0.7708235,-0.39915356,-0.41746303,-0.50494987,-0.57100606,-0.1055116,-0.1193412,-0.0138296
19,-0.05795194,-0.009329932,"('inhospitable', 'hospitable')",-0.522664,-0.4746118,-0.043301314,-0.03909471,-0.2321945,-0.2628116,-0.2140279,-0.196462,0.0175659
20,-1.1947976,-1.1317248,"('rough', 'thoughtful')",-1.0523802,-0.9715184,-0.22987202,-0.18263367,0.7351545,0.77430886,-0.4354738,-0.377892,0.0575818
21,-1.696265,-1.7172451,"('immoral', 'moral')",-0.74852335,-0.8348804,0.5003769,0.36462167,-0.9109405,-0.79625535,-0.713838,-0.7459398,-0.0321018
22,-0.6857044,-0.6792972,"('untrustworthy', 'trustworthy')",-0.47777128,-0.47213882,-0.021248255,-0.113891475,-1.1239785,-1.038711,-0.5771756,-0.5760096,0.001166
23,-1.6859255,-1.7589004,"('insincere', 'sincere')",-0.49179676,-0.5046931,0.21347627,0.22119062,5.4962254,5.532092,0.8829949,0.8724223,-0.0105726
24,-1.136095,-1.1894284,"('dishonest', 'honest')",-0.6093103,-0.5587876,0.054690346,-0.0580068,0.8593787,0.88801855,-0.2078341,-0.2295511,-0.021717
25,0.81428534,0.795967,"('egoistic', 'altruistic')",-0.23941329,-0.1753211,0.2671347,0.23502278,1.4632407,1.3450131,0.5763118,0.5501704,-0.0261414
26,-1.0952963,-1.1354691,"('hardhearted', 'benevolent')",-0.6291805,-0.58790463,0.5216612,0.44790888,1.2364693,1.1010516,0.0084134,-0.0436033,-0.0520167
27,-0.3255065,-0.32730922,"('hardhearted', 'softhearted')",-1.4761487,-1.3682009,-0.30572942,-0.22544555,1.2122864,1.1215537,-0.2237746,-0.1998505,0.0239241
28,-1.4738467,-1.5450163,"('disloyal', 'loyal')",-0.630083,-0.66407967,-0.6106217,-0.7601929,0.7218598,0.5927892,-0.4981729,-0.5941249,-0.095952
29,-0.06534637,-0.07787525,"('unfair', 'fair')",-0.08052428,-0.08504877,0.23339976,0.23757817,-0.30446345,-0.4492606,-0.0542336,-0.0936516,-0.039418
30,-1.4763263,-1.4964379,"('intolerant', 'tolerant')",-0.33239418,-0.37597215,-0.2714898,-0.26716655,1.0218363,1.0591322,-0.2645935,-0.2701111,-0.0055176
31,0.73197705,0.7880659,"('evil', 'good')",-0.81265706,-0.7363812,-0.7611824,-0.678042,-0.8001719,-0.96038365,-0.4105086,-0.3966852,0.0138234
32,-1.0108963,-1.0329659,"('unkind', 'kind')",-0.35936695,-0.42685422,0.42703316,0.38002673,0.7247213,0.6745279,-0.0546272,-0.1013164,-0.0466892
33,1.1514305,1.0317333,"('wrong', 'right')",0.36309192,0.36038175,0.25787365,0.13183045,-0.52166885,-0.59198,0.3126818,0.2329914,-0.0796904
34,-0.31194937,-0.2644518,"('mean', 'honorable')",-1.2931869,-1.2017485,0.4468553,0.49684584,5.615705,5.7102246,1.114356,1.1852175,0.0708615
35,1.8869994,1.9129007,"('corrupt', 'incorrupt')",-1.475956,-1.3585688,-0.7670566,-0.733339,-0.26195738,-0.41395748,-0.1544926,-0.1482411,0.0062515
36,0.7678133,0.7386633,"('hostile', 'amicable')",-1.1496643,-1.0764362,0.028549872,-0.09716271,0.085190415,-0.1802626,-0.0670277,-0.1537995,-0.0867718
37,-0.90641755,-0.85810596,"('fake', 'genuine')",-1.2853326,-1.2359267,-0.44592333,-0.49242425,0.29924154,0.33214772,-0.584608,-0.5635773,0.0210307
38,-0.23381644,-0.28408945,"('untruthful', 'truthful')",-0.09696456,-0.0739168,0.30827767,0.24753568,0.17701742,0.2525132,0.0386285,0.0355107,-0.0031178
39,-0.35445905,-0.3673859,"('exploitative', 'cooperative')",0.37521133,0.43399438,1.122489,1.1410118,-0.20886612,-0.13488851,0.2335938,0.268183,0.0345892
40,-0.098551385,-0.08920674,"('stingy', 'generous')",0.22131988,0.23986104,-0.8025198,-0.8223859,-1.7647458,-1.7368872,-0.6111243,-0.6021547,0.0089696
41,-0.8099779,-0.83473116,"('unforgiving', 'forgiving')",-0.48391157,-0.44417873,0.47649622,0.45628867,-0.1594514,-0.18845499,-0.2442112,-0.2527691,-0.0085579
42,-0.19810325,-0.18528987,"('unreliable', 'reliable')",0.65793353,0.6381126,-0.13702843,-0.14267778,-2.915269,-2.7653983,-0.6481168,-0.6138133,0.0343035
43,-1.8774035,-1.929191,"('irresponsible', 'responsible')",-0.2127482,-0.23584288,0.75474226,0.7239403,0.74380386,0.79306924,-0.1479014,-0.1620061,-0.0141047
44,-0.38122332,-0.31310815,"('prejudiced', 'unprejudiced')",-0.663469,-0.62304986,-1.3229991,-1.2254964,-1.5381377,-1.5067647,-0.9764573,-0.9171048,0.0593525
45,-2.0015762,-1.9706113,"('incompetent', 'competent')",-0.3673623,-0.35900918,-0.058530897,-0.089473166,-0.07208641,-0.049183898,-0.6248889,-0.6170694,0.0078195
46,-2.2122903,-2.2544947,"('uncompetitive', 'competitive')",-0.120737545,-0.26594192,0.0806023,-0.055031933,-1.021889,-0.98813415,-0.8185786,-0.8909007,-0.0723221
47,-0.5984653,-0.5529413,"('stupid', 'smart')",-0.8685254,-0.827569,0.56391746,0.58700824,5.4671664,5.5453453,1.1410233,1.1879609,0.0469376
48,-1.4474096,-1.489044,"('unintelligent', 'intelligent')",0.09300149,-0.01134387,0.2272561,0.100718156,0.43520942,0.407208,-0.1729857,-0.2481154,-0.0751297
49,-1.2740598,-1.1838696,"('unable', 'able')",-0.49159807,-0.38196176,-0.04997392,0.077976815,-0.79995054,-0.60213417,-0.6538956,-0.5224972,0.1313984
50,0.118035845,0.14979817,"('clumsy', 'skillful')",-0.13018477,-0.19065244,-1.3008394,-1.3426468,-0.1880818,-0.23520592,-0.3752676,-0.4046767,-0.0294091
51,-0.6188493,-0.6588027,"('uneducated', 'educated')",0.37375185,0.11387767,-0.068760574,-0.24006118,0.23223472,0.21319214,-0.0204058,-0.1429485,-0.1225427
52,0.7053903,0.6619662,"('irrational', 'rational')",0.1677272,0.14251402,0.28210327,0.16762006,-0.10012211,-0.27384722,0.2637747,0.1745633,-0.0892114
53,-0.6049356,-0.6940952,"('uncreative', 'creative')",-1.0290229,-1.0071056,-0.17851877,-0.29783157,0.6122643,0.537191,-0.3000533,-0.3654603,-0.065407
54,0.4591743,0.41129035,"('incapable', 'capable')",0.20421684,0.1446867,1.1216031,0.98484075,0.9533621,0.89056575,0.6845891,0.6078459,-0.0767432
55,-2.0835412,-2.0526202,"('incompetent', 'clever')",0.26215,0.20935036,0.34526816,0.3008047,-0.08453226,-0.02107896,-0.3901638,-0.390886,-0.0007222
56,-0.86867416,-0.9231463,"('impractical', 'practical')",1.0580074,0.98714715,1.1774521,1.1125903,-0.06669232,0.06319633,0.3250232,0.3099469,-0.0150763
57,-1.3155069,-1.3919942,"('unimaginative', 'imaginative')",-0.3923046,-0.51485217,0.1445268,0.031541184,-2.709391,-2.7178202,-1.068169,-1.1482813,-0.0801123
58,-1.2113446,-1.202434,"('undiscriminating', 'discriminating')",-0.81125957,-0.82522136,-0.20482668,-0.22968487,-0.26750153,-0.28862497,-0.6237331,-0.6364913,-0.0127582
59,0.5060797,0.49577203,"('foolish', 'wise')",-0.2913847,-0.25844017,0.09829429,0.124189034,0.25674278,0.23533347,0.142433,0.1492136,0.0067806
60,-1.7375638,-1.7817953,"('inefficient', 'efficient')",0.34991455,0.331959,1.5740736,1.5989617,0.18668571,0.3475456,0.0932775,0.1241678,0.0308903
61,-1.0914034,-1.1483386,"('illogical', 'logical')",-0.9679938,-1.0315584,-0.036301464,-0.12033298,-0.20841928,-0.3227586,-0.5760295,-0.6557471,-0.0797176
62,-1.6576084,-1.5887005,"('incompetent', 'brilliant')",-0.35925165,-0.3098432,-0.069637954,-0.018990621,0.034723688,0.29449907,-0.5129436,-0.4057588,0.1071848
63,-0.8108215,-0.82849145,"('unperceptive', 'insightful')",0.0074839257,-0.044648286,0.04771238,0.0050786636,0.6940085,0.85831726,-0.0154042,-0.002436,0.0129682
64,-0.53404975,-0.5381046,"('shy', 'confident')",0.22979449,0.11613852,-0.068831176,-0.149962,-6.276605,-6.2284718,-1.6624229,-1.7000999,-0.037677
