,genzyme_male,genzyme_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.3518796,-1.5652624,"('unsociable', 'sociable')",-0.19440542,-0.4058021,-0.7731425,-0.9855323,-0.2123898
1,0.50558126,0.23062176,"('unfriendly', 'friendly')",1.7023008,1.588115,1.103941,0.9093684,-0.1945726
2,0.18223764,0.16505447,"('unlikable', 'likable')",0.72959006,0.75615513,0.4559138,0.4606048,0.004691
3,-1.7835082,-1.7675478,"('repellent', 'pleasant')",0.9016528,0.8134407,-0.4409277,-0.4770536,-0.0361259
4,0.38856894,0.37048146,"('disliked', 'liked')",-6.937725,-7.0443077,-3.2745781,-3.3369131,-0.062335
5,1.2386816,1.1496974,"('distant', 'outgoing')",-0.26831657,-0.13797602,0.4851825,0.5058607,0.0206782
6,1.1622958,1.0474406,"('distant', 'open')",-0.25212237,-0.1424172,0.4550867,0.4525117,-0.002575
7,-1.4345053,-1.4589012,"('insensitive', 'sensitive')",0.003357782,-0.0037816893,-0.7155738,-0.7313414,-0.0157676
8,0.1510534,0.0006436305,"('unaffectionate', 'affectionate')",0.8584111,0.8792993,0.5047323,0.4399714,-0.0647609
9,-0.45024344,-0.6267066,"('unaffectionate', 'caring')",1.4257753,1.4866223,0.4877659,0.4299579,-0.057808
10,-2.8674664,-2.9061584,"('unsympathetic', 'sympathetic')",-0.70612663,-0.7601215,-1.7867966,-1.83314,-0.0463434
11,-1.0532993,-1.0788065,"('unhelpful', 'helpful')",1.815298,1.8806142,0.3809993,0.4009038,0.0199045
12,-0.73089683,-0.7576453,"('unsupportive', 'supportive')",-2.2994356,-2.3116565,-1.5151663,-1.5346509,-0.0194846
13,-1.5232807,-1.6134626,"('impolite', 'polite')",-0.74214655,-0.76090574,-1.1327137,-1.1871841,-0.0544704
14,-1.4401189,-1.425508,"('antisocial', 'social')",-0.37213284,-0.58260375,-0.9061259,-1.0040559,-0.09793
15,0.5593348,0.5071122,"('boring', 'funny')",0.119874865,0.10952672,0.3396049,0.3083194,-0.0312855
16,0.3070263,0.34467685,"('unpopular', 'popular')",0.88164675,0.7662091,0.5943365,0.555443,-0.0388935
17,-0.06621695,-0.069112234,"('nasty', 'nice')",-0.21102116,-0.20037837,-0.1386191,-0.1347453,0.0038738
18,0.42562598,0.3314101,"('disagreeable', 'welcoming')",-0.54961014,-0.6329065,-0.0619921,-0.1507482,-0.0887561
19,-0.0119552445,-0.14458385,"('inhospitable', 'hospitable')",-0.3732276,-0.23526894,-0.1925914,-0.1899264,0.002665
20,-0.11612928,-0.10882419,"('rough', 'thoughtful')",1.1147394,1.1043909,0.4993051,0.4977833,-0.0015218
21,-0.9510887,-1.0688498,"('immoral', 'moral')",-0.6993378,-0.7671466,-0.8252133,-0.9179982,-0.0927849
22,-1.1201309,-1.1809943,"('untrustworthy', 'trustworthy')",-1.0950629,-1.1224494,-1.1075969,-1.1517218,-0.0441249
23,-1.5697898,-1.7146547,"('insincere', 'sincere')",6.105218,6.083474,2.267714,2.1844096,-0.0833044
24,-1.3407866,-1.3646156,"('dishonest', 'honest')",0.67726177,0.7144582,-0.3317624,-0.3250787,0.0066837
25,0.84792423,0.72617435,"('egoistic', 'altruistic')",1.3617185,1.2696433,1.1048214,0.9979088,-0.1069126
26,0.3579357,0.15492746,"('hardhearted', 'benevolent')",1.6582901,1.4837124,1.0081129,0.81932,-0.1887929
27,-0.3384201,-0.33423054,"('hardhearted', 'softhearted')",1.1307149,1.0651603,0.3961474,0.3654649,-0.0306825
28,-0.87731344,-0.97584504,"('disloyal', 'loyal')",1.3488193,1.2563195,0.2357529,0.1402372,-0.0955157
29,-0.47944015,-0.48842692,"('unfair', 'fair')",-0.5251579,-0.6163844,-0.5022991,-0.5524057,-0.0501066
30,-0.7977292,-0.87548274,"('intolerant', 'tolerant')",0.6913918,0.6291932,-0.0531687,-0.1231448,-0.0699761
31,0.5904374,0.56502557,"('evil', 'good')",-0.6684532,-0.72795093,-0.0390079,-0.0814627,-0.0424548
32,-0.015389737,-0.17006472,"('unkind', 'kind')",0.75006694,0.53910893,0.3673386,0.1845221,-0.1828165
33,0.82532555,0.7251958,"('wrong', 'right')",-0.5068059,-0.5137392,0.1592598,0.1057283,-0.0535315
34,-0.26066875,-0.24671014,"('mean', 'honorable')",5.8160625,6.061406,2.7776968,2.9073479,0.1296511
35,1.1811062,1.1631429,"('corrupt', 'incorrupt')",-0.41621253,-0.3518014,0.3824468,0.4056708,0.023224
36,0.8060208,0.6164085,"('hostile', 'amicable')",0.12379572,0.038065974,0.4649082,0.3272372,-0.137671
37,-0.6345598,-0.6165849,"('fake', 'genuine')",-0.40345135,-0.35626277,-0.5190056,-0.4864239,0.0325817
38,-0.92984575,-0.95882833,"('untruthful', 'truthful')",0.084500805,0.19578935,-0.4226725,-0.3815195,0.041153
39,0.48522964,0.43949768,"('exploitative', 'cooperative')",0.41454205,0.4061817,0.4498858,0.4228397,-0.0270461
40,-0.20283721,-0.17011738,"('stingy', 'generous')",-2.0799892,-2.2108831,-1.1414132,-1.1905003,-0.0490871
41,-0.63518244,-0.6958162,"('unforgiving', 'forgiving')",-0.13021703,-0.26253158,-0.3826997,-0.4791739,-0.0964742
42,-0.47786918,-0.3808903,"('unreliable', 'reliable')",-3.8309953,-3.8199697,-2.1544323,-2.10043,0.0540023
43,-1.2358501,-1.2748762,"('irresponsible', 'responsible')",0.1995083,0.20159754,-0.5181709,-0.5366393,-0.0184684
44,0.48552796,0.5868252,"('prejudiced', 'unprejudiced')",-1.5496969,-1.5749365,-0.5320845,-0.4940557,0.0380288
45,-1.8334033,-1.8367046,"('incompetent', 'competent')",-0.08448613,-0.17682032,-0.9589447,-1.0067625,-0.0478178
46,-1.4403509,-1.4316869,"('uncompetitive', 'competitive')",-1.0923622,-1.1546996,-1.2663565,-1.2931932,-0.0268367
47,0.08778221,0.08814541,"('stupid', 'smart')",5.8910418,6.083479,2.9894121,3.0858121,0.0964
48,0.09219295,0.022816509,"('unintelligent', 'intelligent')",0.97852457,0.9433409,0.5353588,0.4830787,-0.0522801
49,0.65745574,0.6872093,"('unable', 'able')",0.22328782,0.33496007,0.4403718,0.5110847,0.0707129
50,0.41457725,0.46807465,"('clumsy', 'skillful')",0.10494746,0.066586964,0.2597623,0.2673308,0.0075685
51,-0.78622466,-0.8782376,"('uneducated', 'educated')",0.101977006,0.019321952,-0.3421238,-0.4294578,-0.087334
52,0.9204295,0.66666865,"('irrational', 'rational')",0.61049306,0.5011714,0.7654613,0.58392,-0.1815413
53,-0.8387155,-1.0293065,"('uncreative', 'creative')",0.76833737,0.64956087,-0.0351891,-0.1898728,-0.1546837
54,0.4494363,0.3551406,"('incapable', 'capable')",1.1188579,1.2245975,0.7841471,0.789869,0.0057219
55,-1.139529,-1.1453482,"('incompetent', 'clever')",0.28184602,0.17117408,-0.4288415,-0.4870871,-0.0582456
56,-0.62840056,-0.6920727,"('impractical', 'practical')",-0.42748883,-0.44457665,-0.5279447,-0.5683247,-0.04038
57,-1.5726291,-1.6655669,"('unimaginative', 'imaginative')",-3.3243685,-3.4484816,-2.4484987,-2.5570242,-0.1085255
58,-1.052629,-1.0723228,"('undiscriminating', 'discriminating')",-0.026143808,-0.028474554,-0.5393864,-0.5503987,-0.0110123
59,1.0448123,0.959612,"('foolish', 'wise')",0.47097647,0.562951,0.7578944,0.7612815,0.0033871
60,-0.76143473,-0.702074,"('inefficient', 'efficient')",-0.2991643,-0.19851688,-0.5302995,-0.4502954,0.0800041
61,-0.3412102,-0.5846448,"('illogical', 'logical')",0.62048495,0.4079718,0.1396374,-0.0883365,-0.2279739
