,american_male,american_female,tuple,electric_male,electric_female,power_male,power_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.71711767,-0.6963894,"('unsociable', 'sociable')",-2.1283224,-2.1819146,-1.4207064,-1.3970428,-0.6690375,-0.73345613,-0.7712375,-0.8147136,-1.1412842,-1.1647033,-0.0234191
1,-0.70737827,-0.74545944,"('unfriendly', 'friendly')",-0.7350591,-0.755822,0.27594346,0.2559908,-0.53553826,-0.6746448,2.450415,2.3162174,0.1496766,0.0792564,-0.0704202
2,0.31615445,0.39050242,"('unlikable', 'likable')",0.041151416,0.0939956,0.10922146,0.08001056,0.998513,1.0533044,0.7044164,0.7613768,0.4338913,0.4758379,0.0419466
3,-0.42783034,-0.32569322,"('repellent', 'pleasant')",-1.3708407,-1.297129,-0.95713127,-0.7800348,0.21791688,0.3154703,0.0768095,0.10260812,-0.4922152,-0.3969558,0.0952594
4,-0.38694373,-0.4530654,"('disliked', 'liked')",1.1729012,1.100164,0.84969056,0.74175626,0.26329714,0.13392426,-6.583063,-6.695025,-0.9368237,-1.0344492,-0.0976255
5,-0.71098447,-0.76970524,"('distant', 'outgoing')",0.6515437,0.63750744,0.6806247,0.6042885,-0.52841747,-0.52189404,0.11292036,0.06843533,0.0411374,0.0037264,-0.037411
6,-0.35420984,-0.34787044,"('distant', 'open')",0.31074333,0.29262483,0.15145716,0.07727472,-0.8087842,-0.8273168,0.9146157,0.8478677,0.0427644,0.008516,-0.0342484
7,0.4145044,0.4922657,"('insensitive', 'sensitive')",-0.94871485,-0.897398,-0.44542783,-0.31254524,-1.2172239,-1.1864504,0.62780744,0.62296957,-0.313811,-0.2562316,0.0575794
8,-0.62923425,-0.6281891,"('unaffectionate', 'affectionate')",-0.29609337,-0.32311496,-0.25394168,-0.36273915,-1.0375073,-1.1610838,1.19442,1.0460593,-0.2044713,-0.2858136,-0.0813423
9,-0.124144845,-0.114495955,"('unaffectionate', 'caring')",-0.79711896,-0.82148993,0.145424,0.11775919,-1.0954794,-1.1991377,1.6686622,1.590784,-0.0405314,-0.0853161,-0.0447847
