,agilent_male,agilent_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3195674,-1.479053,"('unsociable', 'sociable')",-0.9065593,-1.0083835,-0.5923288,-0.7763469,-0.9394852,-1.0879278,-0.1484426
1,0.6679293,0.5146842,"('unfriendly', 'friendly')",0.21049525,0.013631847,2.1861143,2.1368585,1.021513,0.8883915,-0.1331215
2,0.2515275,0.32337174,"('unlikable', 'likable')",0.39428246,0.422066,0.71590674,0.77402204,0.4539056,0.5064866,0.052581
3,-1.8852112,-1.8778386,"('repellent', 'pleasant')",0.23986587,0.3240471,0.052643143,0.069936864,-0.5309007,-0.4946182,0.0362825
4,0.6636011,0.6289405,"('disliked', 'liked')",-0.07349464,-0.067971796,-5.427045,-5.617862,-1.6123128,-1.6856311,-0.0733183
5,1.8496883,1.894543,"('distant', 'outgoing')",0.15111077,0.1783126,0.08604812,0.19052729,0.6956158,0.754461,0.0588452
6,1.4523677,1.5139143,"('distant', 'open')",-0.2648501,-0.27184647,0.6796077,0.7933607,0.6223751,0.6784762,0.0561011
7,-0.23218608,-0.2026819,"('insensitive', 'sensitive')",0.030050272,0.114454836,0.5960385,0.67741215,0.1313009,0.196395,0.0650941
8,0.07742635,-0.050242703,"('unaffectionate', 'affectionate')",-0.4209619,-0.518971,0.9371213,0.93745065,0.1978619,0.1227456,-0.0751163
9,-0.09151725,-0.14478959,"('unaffectionate', 'caring')",0.010052722,-0.04700276,1.4379803,1.4971256,0.4521719,0.4351111,-0.0170608
10,-2.642992,-2.6780686,"('unsympathetic', 'sympathetic')",-1.272506,-1.2279488,-0.83453554,-0.87350845,-1.5833445,-1.5931753,-0.0098308
11,-0.1975236,-0.12567425,"('unhelpful', 'helpful')",0.87931836,0.94533765,1.5607307,1.56652,0.7475085,0.7953944,0.0478859
12,0.5929174,0.6466456,"('unsupportive', 'supportive')",0.5922077,0.6901423,-1.5724584,-1.5987874,-0.1291111,-0.0873332,0.0417779
13,-0.768382,-0.7671507,"('impolite', 'polite')",-0.711398,-0.6621556,-0.74040926,-0.79973674,-0.740063,-0.7430143,-0.0029513
14,-1.7031871,-1.6630743,"('antisocial', 'social')",0.025657358,0.13168956,-1.0865723,-1.1024634,-0.9213673,-0.8779494,0.0434179
15,0.95984364,0.9181478,"('boring', 'funny')",-0.34289435,-0.4082493,0.75323576,0.72424334,0.4567284,0.4113806,-0.0453478
16,0.32893974,0.26393446,"('unpopular', 'popular')",0.5085958,0.48837873,0.6221912,0.6652948,0.4865756,0.472536,-0.0140396
17,0.31706685,0.34565535,"('nasty', 'nice')",-0.06554687,-0.018775389,-0.30164492,-0.23017281,-0.0167083,0.0322357,0.048944
18,0.18085182,0.2056799,"('disagreeable', 'welcoming')",0.42615283,0.48949254,-0.16392379,-0.15877418,0.1476936,0.1787994,0.0311058
19,0.5516017,0.56421214,"('inhospitable', 'hospitable')",0.17124441,0.09305066,0.35204,0.44134966,0.3582954,0.3662041,0.0079087
20,0.7783424,0.7237096,"('rough', 'thoughtful')",1.2324035,1.2653449,0.84838456,0.81912607,0.9530435,0.9360602,-0.0169833
21,-1.2454402,-1.246074,"('immoral', 'moral')",0.1391013,0.14279431,-1.0697207,-1.0465726,-0.7253532,-0.7166174,0.0087358
22,-0.6670563,-0.74192744,"('untrustworthy', 'trustworthy')",-0.36368495,-0.42079002,-0.96726847,-1.0922105,-0.6660032,-0.7516427,-0.0856395
23,-0.5938767,-0.62438434,"('insincere', 'sincere')",-0.52078617,-0.5731931,5.1691694,5.189086,1.3515021,1.3305028,-0.0209993
24,-1.9411396,-1.9022707,"('dishonest', 'honest')",-2.2807662,-2.2933078,0.52684885,0.48322922,-1.2316856,-1.2374498,-0.0057642
25,0.3183582,0.23132284,"('egoistic', 'altruistic')",0.6783124,0.6695749,1.96633,1.97532,0.9876669,0.9587393,-0.0289276
26,0.77900326,0.69151074,"('hardhearted', 'benevolent')",0.421279,0.3823402,1.7883614,1.69008,0.9962145,0.9213103,-0.0749042
27,0.49204218,0.5288203,"('hardhearted', 'softhearted')",0.35870498,0.38864842,1.8052919,1.7715853,0.8853463,0.8963513,0.011005
28,-1.3128392,-1.4336206,"('disloyal', 'loyal')",-0.46010774,-0.5678998,0.8846496,0.78934973,-0.2960991,-0.4040569,-0.1079578
29,-0.24183246,-0.28667653,"('unfair', 'fair')",-0.6927024,-0.6862007,-0.28690124,-0.3789346,-0.4071454,-0.4506039,-0.0434585
30,-0.16482571,-0.1887643,"('intolerant', 'tolerant')",1.0638453,0.9915598,0.82421345,0.7612728,0.574411,0.5213561,-0.0530549
31,0.6265183,0.58086264,"('evil', 'good')",0.08237245,0.0056222267,-0.3096198,-0.33876726,0.1330903,0.0825725,-0.0505178
32,-1.2505194,-1.2607932,"('unkind', 'kind')",-0.5674092,-0.562315,1.0163728,0.91747403,-0.2671853,-0.3018781,-0.0346928
33,1.535317,1.4640187,"('wrong', 'right')",0.7150526,0.6645755,-0.12060421,-0.19827661,0.7099218,0.6434392,-0.0664826
34,0.87531793,0.9910939,"('mean', 'honorable')",-0.15485634,-0.07773962,5.880426,6.1318326,2.2002958,2.3483957,0.1480999
35,1.3236836,1.2401334,"('corrupt', 'incorrupt')",0.20687531,0.07887066,0.3154148,0.21719941,0.6153246,0.5120678,-0.1032568
36,1.6647983,1.4847257,"('hostile', 'amicable')",-0.048722975,-0.28385666,0.98566246,0.8305359,0.8672459,0.677135,-0.1901109
37,-0.24190971,-0.19898982,"('fake', 'genuine')",-0.2304062,-0.22867292,0.13608783,0.20642488,-0.112076,-0.073746,0.03833
38,-0.81980807,-0.74539167,"('untruthful', 'truthful')",-0.58650327,-0.5457658,0.04796624,0.07657869,-0.4527817,-0.4048596,0.0479221
39,0.70811474,0.7043467,"('exploitative', 'cooperative')",0.79948586,0.78507674,0.19113082,0.15058792,0.5662438,0.5466705,-0.0195733
40,-0.45230752,-0.4917531,"('stingy', 'generous')",0.092476755,0.18607625,-1.0754904,-1.1966187,-0.4784404,-0.5007652,-0.0223248
41,-1.0625974,-1.1876622,"('unforgiving', 'forgiving')",-0.7211423,-0.694837,0.47491077,0.30695134,-0.4362763,-0.5251826,-0.0889063
42,-0.8476242,-0.6961656,"('unreliable', 'reliable')",-1.3820343,-1.1769017,-3.337442,-3.354914,-1.8557002,-1.7426605,0.1130397
43,-1.2176665,-1.101422,"('irresponsible', 'responsible')",-1.4638247,-1.3646927,-0.22526751,-0.19181299,-0.9689196,-0.8859758,0.0829438
44,-0.10996014,-0.01499939,"('prejudiced', 'unprejudiced')",-0.19147612,-0.13711756,-1.5484185,-1.5496671,-0.6166182,-0.5672614,0.0493568
45,-2.3316867,-2.3498151,"('incompetent', 'competent')",-1.2216496,-1.2182015,-0.7287083,-0.77362585,-1.4273483,-1.4472141,-0.0198658
46,-1.0387826,-1.0528866,"('uncompetitive', 'competitive')",0.46753955,0.52794445,-1.0097468,-1.131794,-0.5269966,-0.5522454,-0.0252488
47,0.3587981,0.53151166,"('stupid', 'smart')",0.8430388,0.9509666,5.195838,5.4190974,2.1325582,2.3005252,0.167967
48,-0.59058046,-0.7180835,"('unintelligent', 'intelligent')",0.5192075,0.46733838,0.54781556,0.51107424,0.1588142,0.0867764,-0.0720378
49,0.6687706,0.8005951,"('unable', 'able')",0.66540885,0.74488205,0.10380035,0.2696656,0.4793266,0.6050476,0.125721
50,0.86483073,0.98853314,"('clumsy', 'skillful')",0.75804687,0.8132721,0.11964197,0.09830655,0.5808399,0.6333706,0.0525307
51,-1.3471302,-1.4393915,"('uneducated', 'educated')",-0.04718505,-0.13416994,0.549548,0.4697829,-0.2815891,-0.3679262,-0.0863371
52,1.6516441,1.5084862,"('irrational', 'rational')",0.41615936,0.18357801,0.7878236,0.68515253,0.9518757,0.7924056,-0.1594701
53,0.8336816,0.77191746,"('uncreative', 'creative')",1.1392696,1.0900015,1.2154938,1.1834575,1.062815,1.0151254,-0.0476896
54,0.9173913,0.8740441,"('incapable', 'capable')",0.57547146,0.46322522,1.2093526,1.3155773,0.9007384,0.8842822,-0.0164562
55,-1.8381741,-1.9398952,"('incompetent', 'clever')",-0.31407613,-0.3091228,-0.4290018,-0.4583818,-0.8604174,-0.9024666,-0.0420492
56,-0.7780066,-0.70451814,"('impractical', 'practical')",-1.0112137,-0.93384147,-0.8443452,-0.8489592,-0.8778551,-0.8291063,0.0487488
57,-0.4402294,-0.53666544,"('unimaginative', 'imaginative')",0.32641298,0.2747624,-2.2424712,-2.3674872,-0.7854292,-0.8764634,-0.0910342
58,0.42182282,0.37408832,"('undiscriminating', 'discriminating')",0.77815115,0.77112424,0.16024467,0.14710522,0.4534062,0.4307726,-0.0226336
59,1.0380698,1.0457213,"('foolish', 'wise')",0.5384071,0.42509523,0.55302924,0.57808286,0.7098354,0.6829665,-0.0268689
60,-1.2421343,-1.1664871,"('inefficient', 'efficient')",-0.086278126,0.008130722,-0.8583679,-0.82288647,-0.7289268,-0.6604143,0.0685125
61,0.61066777,0.4707758,"('illogical', 'logical')",0.4238533,0.30187243,0.2546324,0.12780194,0.4297179,0.3001501,-0.1295678
62,-1.4492658,-1.3513851,"('incompetent', 'brilliant')",0.17809126,0.30390292,-0.53426397,-0.38763297,-0.6018128,-0.4783717,0.1234411
63,-0.23142578,-0.19461332,"('unperceptive', 'insightful')",0.67576665,0.7498608,0.825377,0.84374934,0.4232393,0.4663323,0.043093
64,-0.61331195,-0.62613267,"('shy', 'confident')",-0.5816157,-0.5170526,-6.5305166,-6.743511,-2.5751481,-2.6288988,-0.0537507
65,-1.3188009,-1.36448,"('insecure', 'secure')",-0.77150697,-0.7585168,-0.8522298,-0.8736597,-0.9808459,-0.9988855,-0.0180396
66,0.019300085,0.080947965,"('inactive', 'active')",-0.2801582,-0.26206902,1.2018182,1.2565954,0.3136534,0.3584914,0.044838
67,0.19049148,0.27447593,"('doubtful', 'determined')",0.16234541,0.15715897,-1.0301584,-0.99135655,-0.2257738,-0.1865739,0.0391999
68,0.2426348,0.27231354,"('dependent', 'independent')",0.14543878,0.13742836,-0.43746307,-0.40288457,-0.0164632,0.0022858,0.018749
69,2.0428584,2.1255598,"('lazy', 'industrious')",1.308126,1.4501023,-0.24793804,-0.17260927,1.0343488,1.1343509,0.1000021
70,-1.5633293,-1.5414172,"('lethargic', 'energetic')",-0.76423115,-0.6887087,-0.048062135,-0.027890217,-0.7918742,-0.752672,0.0392022
71,1.422577,1.4495997,"('diffident', 'self-confident')",1.0061686,1.068593,0.6957269,0.7351878,1.0414909,1.0844602,0.0429693
72,-1.0289123,-0.98257744,"('unambitious', 'ambitious')",-1.4299909,-1.3962673,-1.3075863,-1.2147856,-1.2554965,-1.1978768,0.0576197
73,1.3261316,1.3903096,"('helpless', 'self-reliant')",0.66302013,0.6540373,-2.9276576,-2.961946,-0.3128353,-0.3058664,0.0069689
74,-0.40125564,-0.3536877,"('undedicated', 'dedicated')",-0.27435124,-0.2077609,0.19161198,0.12065385,-0.1613316,-0.1469316,0.0144
75,-0.18564102,-0.1990741,"('meek', 'impulsive')",-0.030686922,-0.043453,-0.30320755,-0.19466291,-0.1731785,-0.14573,0.0274485
76,-1.8832818,-1.7646791,"('anxious', 'daring')",-0.34378093,-0.18680042,-0.46352857,-0.4237472,-0.8968638,-0.7917422,0.1051216
77,-0.08207141,-0.117652684,"('unmotivated', 'motivated')",0.8813129,0.93175197,-1.4111514,-1.3242131,-0.20397,-0.1700379,0.0339321
78,0.32514125,0.33097082,"('nonresilient', 'resilient')",1.7520257,1.8569223,0.4119817,0.488546,0.8297162,0.8921464,0.0624302
79,0.066385895,0.045361668,"('wavering', 'unwavering')",-1.0258229,-1.1120614,0.056176856,0.122199096,-0.3010867,-0.3148335,-0.0137468
80,-1.0337926,-0.9225546,"('dominated', 'dominating')",0.10445166,0.2231259,-1.2433484,-1.2000064,-0.7242298,-0.633145,0.0910848
81,-2.065464,-2.0840933,"('submissive', 'aggressive')",-0.2372719,-0.19988155,-1.1947358,-1.2325294,-1.1658239,-1.1721681,-0.0063442
82,-1.6489453,-1.6863208,"('poor', 'rich')",-0.19931646,-0.21215457,5.592179,5.796181,1.2479723,1.2992353,0.051263
83,0.4972528,0.519194,"('powerless', 'powerful')",0.25968352,0.29995298,-1.0643775,-1.0842818,-0.1024804,-0.0883783,0.0141021
84,1.3119246,1.2443149,"('inferior', 'superior')",0.54160255,0.48072147,0.840928,0.79021555,0.8981517,0.8384173,-0.0597344
85,1.6576178,1.5703926,"('insignificant', 'prestigious')",1.1771622,1.1094306,1.2742887,1.270063,1.3696896,1.3166288,-0.0530608
86,-1.6107268,-1.8463931,"('uninfluential', 'influential')",-0.34824377,-0.57163113,-0.09878147,-0.29888672,-0.6859174,-0.905637,-0.2197196
87,0.3321211,0.37984222,"('unsuccessful', 'successful')",0.9243155,0.95041156,0.6425055,0.76220906,0.6329807,0.6974877,0.064507
88,-0.15705264,-0.16701326,"('low', 'eminent')",0.006187953,-0.08199902,0.09603986,0.08897843,-0.0182749,-0.0533446,-0.0350697
