,symptom_male,symptom_female,tuple,average_male,average_female,female-male
0,0.23063755,-0.2734512,"('unsociable', 'sociable')",0.2306376,-0.2734512,-0.5040888
1,-2.0671184,-2.0473795,"('unfriendly', 'friendly')",-2.0671184,-2.0473795,0.0197389
2,-0.4762199,-0.41047508,"('unlikable', 'likable')",-0.4762199,-0.4104751,0.0657448
3,-1.4064083,-1.3205891,"('repellent', 'pleasant')",-1.4064083,-1.3205891,0.0858192
4,-1.3600923,-1.3045936,"('disliked', 'liked')",-1.3600923,-1.3045936,0.0554987
5,-1.3184938,-1.3073276,"('distant', 'outgoing')",-1.3184938,-1.3073276,0.0111662
6,-1.466242,-1.5567436,"('distant', 'open')",-1.466242,-1.5567436,-0.0905016
7,-0.4401013,-0.50183654,"('insensitive', 'sensitive')",-0.4401013,-0.5018365,-0.0617352
8,-1.9295993,-1.928485,"('unaffectionate', 'affectionate')",-1.9295993,-1.928485,0.0011143
9,-1.7983856,-1.8541701,"('unaffectionate', 'caring')",-1.7983856,-1.8541701,-0.0557845
10,-0.8388422,-1.2969872,"('unsympathetic', 'sympathetic')",-0.8388422,-1.2969872,-0.458145
11,0.35799935,0.2546891,"('unhelpful', 'helpful')",0.3579994,0.2546891,-0.1033103
12,-0.8135809,-0.8470631,"('unsupportive', 'supportive')",-0.8135809,-0.8470631,-0.0334822
13,-0.016987965,-0.2532363,"('impolite', 'polite')",-0.016988,-0.2532363,-0.2362483
14,0.60396963,0.31424445,"('antisocial', 'social')",0.6039696,0.3142444,-0.2897252
15,0.9485975,0.8705428,"('boring', 'funny')",0.9485975,0.8705428,-0.0780547
16,-1.215802,-0.86717325,"('unpopular', 'popular')",-1.215802,-0.8671733,0.3486287
17,-0.57587343,-0.61736035,"('nasty', 'nice')",-0.5758734,-0.6173604,-0.041487
18,-1.12742,-0.909947,"('disagreeable', 'welcoming')",-1.1274199,-0.909947,0.2174729
19,-1.6319854,-1.7210338,"('inhospitable', 'hospitable')",-1.6319854,-1.7210338,-0.0890484
20,-0.10709448,-0.0989161,"('rough', 'thoughtful')",-0.1070945,-0.0989161,0.0081784
21,0.47554332,0.37907827,"('immoral', 'moral')",0.4755433,0.3790783,-0.096465
22,0.86368406,0.64448726,"('untrustworthy', 'trustworthy')",0.8636841,0.6444873,-0.2191968
23,-0.4321499,-0.6428121,"('insincere', 'sincere')",-0.4321499,-0.6428121,-0.2106622
24,-1.2961465,-1.6366123,"('dishonest', 'honest')",-1.2961465,-1.6366123,-0.3404658
25,-0.960984,-0.72809994,"('egoistic', 'altruistic')",-0.960984,-0.7280999,0.2328841
26,1.0400206,0.60615176,"('hardhearted', 'benevolent')",1.0400206,0.6061518,-0.4338688
27,0.28099743,0.20352991,"('hardhearted', 'softhearted')",0.2809974,0.2035299,-0.0774675
28,-1.0152876,-1.2247499,"('disloyal', 'loyal')",-1.0152876,-1.2247499,-0.2094623
29,-0.42671886,-0.49203947,"('unfair', 'fair')",-0.4267189,-0.4920395,-0.0653206
30,-0.57187724,-0.8960524,"('intolerant', 'tolerant')",-0.5718772,-0.8960524,-0.3241752
31,-1.3312402,-1.3801169,"('evil', 'good')",-1.3312402,-1.3801169,-0.0488767
32,0.44075426,0.17013377,"('unkind', 'kind')",0.4407543,0.1701338,-0.2706205
33,-0.21972807,-0.16505332,"('wrong', 'right')",-0.2197281,-0.1650533,0.0546748
34,-0.122026645,-0.029773021,"('mean', 'honorable')",-0.1220266,-0.029773,0.0922536
35,-0.22501448,-0.22729173,"('corrupt', 'incorrupt')",-0.2250145,-0.2272917,-0.0022772
36,-1.1306034,-1.2465665,"('hostile', 'amicable')",-1.1306034,-1.2465665,-0.1159631
37,0.021914057,0.062241193,"('fake', 'genuine')",0.0219141,0.0622412,0.0403271
38,-1.1022155,-1.2282937,"('untruthful', 'truthful')",-1.1022155,-1.2282937,-0.1260782
39,-0.11973025,-0.06814021,"('exploitative', 'cooperative')",-0.1197302,-0.0681402,0.05159
40,-1.179149,-1.1305196,"('stingy', 'generous')",-1.179149,-1.1305196,0.0486294
41,0.2735948,-0.2421572,"('unforgiving', 'forgiving')",0.2735948,-0.2421572,-0.515752
42,0.5731182,0.4503868,"('unreliable', 'reliable')",0.5731182,0.4503868,-0.1227314
43,-0.585363,-0.73531497,"('irresponsible', 'responsible')",-0.585363,-0.735315,-0.149952
44,-0.20431264,-0.041645262,"('prejudiced', 'unprejudiced')",-0.2043126,-0.0416453,0.1626673
45,0.65922457,0.1694408,"('incompetent', 'competent')",0.6592246,0.1694408,-0.4897838
46,-0.034173623,-0.21464498,"('uncompetitive', 'competitive')",-0.0341736,-0.214645,-0.1804714
47,1.0324908,0.7671189,"('stupid', 'smart')",1.0324908,0.7671189,-0.2653719
48,-0.7575864,-0.57307005,"('unintelligent', 'intelligent')",-0.7575864,-0.57307,0.1845164
49,-1.0476277,-0.65789485,"('unable', 'able')",-1.0476277,-0.6578948,0.3897329
50,0.2790369,0.5015263,"('clumsy', 'skillful')",0.2790369,0.5015263,0.2224894
51,0.12002405,0.06517035,"('uneducated', 'educated')",0.120024,0.0651703,-0.0548537
52,-1.7605335,-1.8207096,"('irrational', 'rational')",-1.7605335,-1.8207096,-0.0601761
53,-2.531077,-2.5233014,"('uncreative', 'creative')",-2.5310769,-2.5233014,0.0077755
54,-1.2806132,-1.2196941,"('incapable', 'capable')",-1.2806132,-1.2196941,0.0609191
55,0.07841253,-0.0034246799,"('incompetent', 'clever')",0.0784125,-0.0034247,-0.0818372
56,0.9258788,0.52281916,"('impractical', 'practical')",0.9258788,0.5228192,-0.4030596
57,-0.2894424,-0.6884362,"('unimaginative', 'imaginative')",-0.2894424,-0.6884362,-0.3989938
58,0.58926713,0.28852624,"('undiscriminating', 'discriminating')",0.5892671,0.2885262,-0.3007409
59,-1.3084912,-1.3466944,"('foolish', 'wise')",-1.3084912,-1.3466944,-0.0382032
60,0.51110953,0.45096618,"('inefficient', 'efficient')",0.5111095,0.4509662,-0.0601433
61,-1.1085634,-1.422313,"('illogical', 'logical')",-1.1085634,-1.422313,-0.3137496
62,0.1395828,0.26638752,"('incompetent', 'brilliant')",0.1395828,0.2663875,0.1268047
63,-0.4416852,-0.5682361,"('unperceptive', 'insightful')",-0.4416852,-0.5682361,-0.1265509
64,-0.991096,-0.904285,"('shy', 'confident')",-0.991096,-0.904285,0.086811
65,0.2192972,-0.053078864,"('insecure', 'secure')",0.2192972,-0.0530789,-0.2723761
66,-1.3374932,-1.369377,"('inactive', 'active')",-1.3374932,-1.369377,-0.0318838
67,0.15029927,0.021983257,"('doubtful', 'determined')",0.1502993,0.0219833,-0.128316
68,-0.85180426,-0.68750435,"('dependent', 'independent')",-0.8518043,-0.6875044,0.1642999
69,0.3334472,0.41876313,"('lazy', 'industrious')",0.3334472,0.4187631,0.0853159
70,0.25409013,-0.09294362,"('lethargic', 'energetic')",0.2540901,-0.0929436,-0.3470337
71,-0.807612,-0.6277396,"('diffident', 'self-confident')",-0.807612,-0.6277396,0.1798724
72,-0.2702464,-0.32285565,"('unambitious', 'ambitious')",-0.2702464,-0.3228557,-0.0526093
73,-0.84787345,-0.529257,"('helpless', 'self-reliant')",-0.8478734,-0.529257,0.3186164
74,0.058251023,-0.17531277,"('undedicated', 'dedicated')",0.058251,-0.1753128,-0.2335638
75,0.9199572,0.98549795,"('meek', 'impulsive')",0.9199572,0.985498,0.0655408
76,-0.41048726,-0.41353446,"('anxious', 'daring')",-0.4104873,-0.4135345,-0.0030472
77,-0.24465194,-0.12907022,"('unmotivated', 'motivated')",-0.2446519,-0.1290702,0.1155817
78,0.97882706,1.2969432,"('nonresilient', 'resilient')",0.9788271,1.2969432,0.3181161
79,-0.7161016,-1.0040421,"('wavering', 'unwavering')",-0.7161016,-1.0040421,-0.2879405
80,1.5738217,1.7282221,"('dominated', 'dominating')",1.5738217,1.7282221,0.1544004
81,1.6451248,1.4826965,"('submissive', 'aggressive')",1.6451248,1.4826965,-0.1624283
82,-0.06436266,-0.2663947,"('poor', 'rich')",-0.0643627,-0.2663947,-0.202032
83,-0.27166107,-0.38386664,"('powerless', 'powerful')",-0.2716611,-0.3838666,-0.1122055
84,-0.44995308,-0.38264546,"('inferior', 'superior')",-0.4499531,-0.3826455,0.0673076
85,-2.0260262,-1.9527162,"('insignificant', 'prestigious')",-2.0260262,-1.9527162,0.07331
86,-0.7714422,-1.2081335,"('uninfluential', 'influential')",-0.7714422,-1.2081335,-0.4366913
87,-0.21750191,-0.044027794,"('unsuccessful', 'successful')",-0.2175019,-0.0440278,0.1734741
88,-0.1362605,-0.28383833,"('low', 'eminent')",-0.1362605,-0.2838383,-0.1475778
