,kraft_male,kraft_female,tuple,heinz_male,heinz_female,co_male,co_female,average_male,average_female,female-male
0,-0.7052191,-0.7289689,"('unsociable', 'sociable')",-0.37376806,-0.32308435,-0.08244629,-0.16850877,-0.3871445,-0.406854,-0.0197095
1,1.0576041,1.1199814,"('unfriendly', 'friendly')",1.9465837,1.9522352,1.4268472,1.3510205,1.4770117,1.4744123,-0.0025994
2,0.095491394,0.06349237,"('unlikable', 'likable')",0.25050375,0.2470624,0.59813964,0.6824528,0.3147116,0.3310025,0.0162909
3,-1.7837483,-1.6870286,"('repellent', 'pleasant')",-2.0177286,-1.9449356,0.4648912,0.4477368,-1.1121953,-1.0614092,0.0507861
4,0.12699452,0.18868303,"('disliked', 'liked')",0.6225377,0.6118741,-7.485422,-7.5000887,-2.2452966,-2.2331772,0.0121194
5,0.62075645,0.64762586,"('distant', 'outgoing')",1.7725117,1.7570795,-1.1098423,-1.0498819,0.4278086,0.4516078,0.0237992
6,0.27563524,0.3665822,"('distant', 'open')",1.4371641,1.4672763,-0.73695135,-0.6428697,0.3252827,0.3969963,0.0717136
7,-0.6180285,-0.52541155,"('insensitive', 'sensitive')",-0.47304285,-0.37978238,-0.08831326,-0.06510585,-0.3931282,-0.3234333,0.0696949
8,0.7568854,0.7328691,"('unaffectionate', 'affectionate')",2.024389,1.9459223,0.47046438,0.44945222,1.0839129,1.0427478,-0.0411651
9,1.091595,1.0979924,"('unaffectionate', 'caring')",1.9792835,1.9586296,0.7446648,0.74568045,1.2718477,1.2674341,-0.0044136
10,-1.3261383,-1.246221,"('unsympathetic', 'sympathetic')",-1.0528462,-0.9243579,-0.30591726,-0.3087817,-0.8949672,-0.8264535,0.0685137
11,-0.9965422,-0.9969095,"('unhelpful', 'helpful')",-0.4568927,-0.43822744,1.8957287,1.8972867,0.1474313,0.1540499,0.0066186
12,0.021488313,0.14484143,"('unsupportive', 'supportive')",0.98583996,1.0630158,-2.2355225,-2.1857116,-0.4093981,-0.3259515,0.0834466
13,-0.18798997,-0.1992585,"('impolite', 'polite')",-0.1472362,-0.10155939,-0.29976216,-0.3194889,-0.2116628,-0.2067689,0.0048939
14,-0.49657744,-0.54261875,"('antisocial', 'social')",-0.8674747,-0.91181296,-0.072114035,-0.18999621,-0.478722,-0.5481427,-0.0694207
15,0.74098873,0.62550277,"('boring', 'funny')",1.7556523,1.6823761,0.23751305,0.23546782,0.9113847,0.8477823,-0.0636024
16,-0.14095351,-0.21532992,"('unpopular', 'popular')",-0.12661622,-0.18998379,0.12558506,-0.038765214,-0.0473282,-0.1480263,-0.1006981
17,-1.4834423,-1.4747136,"('nasty', 'nice')",-0.18513365,-0.12345483,-0.7211724,-0.6632305,-0.7965828,-0.7537996,0.0427832
18,-0.27832976,-0.24937503,"('disagreeable', 'welcoming')",0.252024,0.29406303,-0.8712523,-0.927356,-0.299186,-0.2942227,0.0049633
19,-0.20672409,-0.12953553,"('inhospitable', 'hospitable')",0.2682331,0.26914075,-0.5653517,-0.47830835,-0.1679476,-0.112901,0.0550466
20,-0.43927374,-0.43775377,"('rough', 'thoughtful')",-0.5177185,-0.4915829,0.4403379,0.398143,-0.1722181,-0.1770646,-0.0048465
21,-0.3976364,-0.3749773,"('immoral', 'moral')",-0.3137553,-0.2270574,-0.58698606,-0.5992224,-0.4327926,-0.400419,0.0323736
22,-0.31182805,-0.31923193,"('untrustworthy', 'trustworthy')",-0.85713214,-0.8685924,-0.9171695,-0.9309399,-0.6953766,-0.7062547,-0.0108781
23,-0.38869825,-0.40659416,"('insincere', 'sincere')",-0.23766443,-0.17657071,6.2642484,6.1144395,1.8792952,1.8437583,-0.0355369
24,0.42134446,0.4038769,"('dishonest', 'honest')",0.8098441,0.8547175,0.8491948,0.8483339,0.6934611,0.7023094,0.0088483
25,1.5936913,1.5903467,"('egoistic', 'altruistic')",2.0864952,2.0351417,1.4935137,1.4539541,1.7245668,1.6931475,-0.0314193
26,0.85627127,0.8546515,"('hardhearted', 'benevolent')",1.6515049,1.5957416,1.375283,1.3697505,1.2943531,1.2733812,-0.0209719
27,-0.46176878,-0.47049403,"('hardhearted', 'softhearted')",0.11848568,0.05459457,0.48790318,0.43543714,0.0482067,0.0065126,-0.0416941
28,-0.64900744,-0.6901774,"('disloyal', 'loyal')",0.7815726,0.8016087,1.1727313,1.0812038,0.4350988,0.397545,-0.0375538
29,-0.8641355,-0.87290704,"('unfair', 'fair')",-1.1888065,-1.1514491,-1.0922923,-1.1037427,-1.0484114,-1.0426997,0.0057117
30,-1.0546653,-1.0657512,"('intolerant', 'tolerant')",-0.5189309,-0.4560423,0.19913092,0.21195339,-0.4581551,-0.4366134,0.0215417
31,-0.3172117,-0.16956359,"('evil', 'good')",0.44594553,0.52535474,-1.3842391,-1.2951766,-0.4185017,-0.3131285,0.1053732
32,0.3801182,0.32638624,"('unkind', 'kind')",0.53697765,0.4909244,1.1294498,1.0301644,0.6821819,0.615825,-0.0663569
33,1.5029639,1.447871,"('wrong', 'right')",1.5965648,1.5262254,-0.44633165,-0.4679872,0.884399,0.8353697,-0.0490293
34,-1.331851,-1.1964306,"('mean', 'honorable')",-0.37921005,-0.24366531,5.1220202,5.1476016,1.1369864,1.2358352,0.0988488
35,0.38396394,0.27022853,"('corrupt', 'incorrupt')",0.90312684,0.7945311,-0.65411335,-0.6984813,0.2109925,0.1220928,-0.0888997
36,0.5936022,0.63639605,"('hostile', 'amicable')",0.95107967,0.9191309,-0.36618972,-0.4683984,0.3928307,0.3623762,-0.0304545
37,-0.060934313,-0.009086123,"('fake', 'genuine')",-0.26864988,-0.17368914,0.10821565,0.15148301,-0.0737895,-0.0104307,0.0633588
38,-0.12879254,-0.08269929,"('untruthful', 'truthful')",0.5341617,0.5522035,0.13318199,0.19474505,0.1795171,0.2214164,0.0418993
39,1.5742836,1.6107383,"('exploitative', 'cooperative')",1.5102478,1.5945067,0.58006,0.66652447,1.2215304,1.2905898,0.0690594
40,0.11834572,0.1215006,"('stingy', 'generous')",0.3336501,0.41248903,-2.6007,-2.6697278,-0.7162347,-0.7119127,0.004322
41,-0.30242783,-0.26262787,"('unforgiving', 'forgiving')",-0.17899641,-0.07744831,0.18215883,0.11314886,-0.0997551,-0.0756424,0.0241127
42,-0.00055827945,0.04887776,"('unreliable', 'reliable')",-0.3183052,-0.21298343,-3.4881895,-3.3927631,-1.2690176,-1.1856229,0.0833947
43,-0.63393205,-0.564338,"('irresponsible', 'responsible')",-0.51951885,-0.45068246,0.3487617,0.42150986,-0.2682298,-0.1978369,0.0703929
