,newmont_male,newmont_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.7725555,-1.0736597,"('unsociable', 'sociable')",-0.04294714,-0.13198623,-0.4077513,-0.602823,-0.1950717
1,-2.0830786,-2.1117537,"('unfriendly', 'friendly')",1.4523704,1.1969888,-0.3153541,-0.4573824,-0.1420283
2,0.22208063,0.22906326,"('unlikable', 'likable')",0.96137685,0.9130554,0.5917287,0.5710593,-0.0206694
3,-0.18784435,-0.05195977,"('repellent', 'pleasant')",0.4423316,0.53170997,0.1272436,0.2398751,0.1126315
4,-0.35817033,-0.27669117,"('disliked', 'liked')",-6.196684,-6.2164807,-3.2774272,-3.2465858,0.0308414
5,-0.31022617,-0.25981945,"('distant', 'outgoing')",-0.13450898,-0.21821293,-0.2223676,-0.2390162,-0.0166486
6,-0.96403635,-0.8261986,"('distant', 'open')",-0.13619189,-0.29792038,-0.5501141,-0.5620595,-0.0119454
7,-0.05779317,-0.03221257,"('insensitive', 'sensitive')",0.35315225,0.394918,0.1476795,0.1813527,0.0336732
8,-1.3996558,-1.4194057,"('unaffectionate', 'affectionate')",0.5675402,0.39798668,-0.4160578,-0.5107095,-0.0946517
9,-0.9022318,-0.82763976,"('unaffectionate', 'caring')",1.1222558,1.0327257,0.110012,0.102543,-0.007469
10,-0.26768005,-0.40848234,"('unsympathetic', 'sympathetic')",-0.4494332,-0.504742,-0.3585566,-0.4566122,-0.0980556
11,-0.010754554,-0.08977806,"('unhelpful', 'helpful')",1.6109611,1.6875331,0.8001032,0.7988775,-0.0012257
12,-0.040306874,0.02581661,"('unsupportive', 'supportive')",-1.7647389,-1.7346067,-0.9025229,-0.8543951,0.0481278
13,0.43108836,0.17217205,"('impolite', 'polite')",-0.5471766,-0.49949697,-0.0580441,-0.1636625,-0.1056184
14,0.9423234,0.85480106,"('antisocial', 'social')",0.37593743,0.41960773,0.6591304,0.6372044,-0.021926
15,-0.8447979,-1.0250648,"('boring', 'funny')",0.19635169,0.165114,-0.3242231,-0.4299754,-0.1057523
16,-0.7394632,-0.6247033,"('unpopular', 'popular')",0.13214722,0.10468877,-0.303658,-0.2600073,0.0436507
17,-0.40786913,-0.3348682,"('nasty', 'nice')",-0.7026017,-0.6590088,-0.5552354,-0.4969385,0.0582969
18,-0.19361296,-0.12259185,"('disagreeable', 'welcoming')",-0.59787023,-0.62688893,-0.3957416,-0.3747404,0.0210012
19,-0.98252237,-0.96353453,"('inhospitable', 'hospitable')",-0.63273215,-0.6978277,-0.8076273,-0.8306811,-0.0230538
20,0.0016043968,0.11095813,"('rough', 'thoughtful')",0.7426298,0.686291,0.3721171,0.3986245,0.0265074
21,0.21983582,0.07003045,"('immoral', 'moral')",-0.33567202,-0.22627753,-0.0579181,-0.0781235,-0.0202054
22,0.32018328,0.27298346,"('untrustworthy', 'trustworthy')",-0.8112051,-0.8065796,-0.2455109,-0.2667981,-0.0212872
23,0.11739304,0.01819672,"('insincere', 'sincere')",5.187228,5.223968,2.6523106,2.6210823,-0.0312283
24,0.07282093,0.007272739,"('dishonest', 'honest')",0.65512806,0.6972853,0.3639745,0.352279,-0.0116955
25,-1.1042118,-0.92685324,"('egoistic', 'altruistic')",1.1448821,1.0194471,0.0203351,0.0462969,0.0259618
26,-0.76448154,-0.86292285,"('hardhearted', 'benevolent')",1.5938356,1.3827055,0.414677,0.2598913,-0.1547857
27,-1.1720527,-1.0604143,"('hardhearted', 'softhearted')",0.9484607,0.8493413,-0.111796,-0.1055365,0.0062595
28,-0.5315604,-0.60830986,"('disloyal', 'loyal')",0.9707176,0.91664433,0.2195786,0.1541672,-0.0654114
29,-0.3115504,-0.3197118,"('unfair', 'fair')",-0.21704432,-0.29653245,-0.2642974,-0.3081221,-0.0438247
30,0.3135618,0.13688712,"('intolerant', 'tolerant')",1.1448683,1.1246891,0.729215,0.6307881,-0.0984269
31,-1.7571392,-1.7247406,"('evil', 'good')",-0.60190606,-0.7589595,-1.1795226,-1.24185,-0.0623274
32,-0.8521632,-0.94317293,"('unkind', 'kind')",0.4203536,0.33344898,-0.2159048,-0.304862,-0.0889572
33,-0.09991745,-0.07622895,"('wrong', 'right')",-0.34071407,-0.39389953,-0.2203158,-0.2350642,-0.0147484
34,-0.17739607,-0.12326239,"('mean', 'honorable')",5.227742,5.294751,2.5251729,2.5857444,0.0605715
35,-0.6627284,-0.534929,"('corrupt', 'incorrupt')",-0.5374942,-0.65500224,-0.6001113,-0.5949656,0.0051457
36,-1.1644641,-1.0816212,"('hostile', 'amicable')",-0.23409294,-0.46189815,-0.6992785,-0.7717596,-0.0724811
37,0.4151572,0.34953117,"('fake', 'genuine')",0.10992177,0.11676032,0.2625395,0.2331457,-0.0293938
38,-0.39295864,-0.38401818,"('untruthful', 'truthful')",0.016037669,0.10248412,-0.1884605,-0.140767,0.0476935
39,0.5031189,0.44935668,"('exploitative', 'cooperative')",0.112736136,0.085024714,0.3079275,0.2671907,-0.0407368
40,0.5712605,0.61960346,"('stingy', 'generous')",-1.4686159,-1.5139282,-0.4486777,-0.4471624,0.0015153
41,-0.27343252,-0.37572712,"('unforgiving', 'forgiving')",-0.020316074,-0.09701498,-0.1468743,-0.236371,-0.0894967
42,1.1513513,1.1860504,"('unreliable', 'reliable')",-2.631655,-2.5803304,-0.7401518,-0.69714,0.0430118
43,-0.06331619,-0.18769678,"('irresponsible', 'responsible')",0.35703927,0.31243622,0.1468615,0.0623697,-0.0844918
44,0.5457548,0.5320045,"('prejudiced', 'unprejudiced')",-1.6914049,-1.7492297,-0.5728251,-0.6086126,-0.0357875
45,-0.487747,-0.66164577,"('incompetent', 'competent')",0.15985906,0.11646392,-0.163944,-0.2725909,-0.1086469
46,0.091172636,-0.024140038,"('uncompetitive', 'competitive')",-0.9017955,-0.8557733,-0.4053114,-0.4399567,-0.0346453
47,-0.23586267,-0.23176926,"('stupid', 'smart')",4.9593763,5.0156474,2.3617568,2.3919392,0.0301824
48,-0.94964874,-1.0550251,"('unintelligent', 'intelligent')",0.79725856,0.8018297,-0.0761951,-0.1265977,-0.0504026
49,-0.86268973,-0.74200255,"('unable', 'able')",-0.408046,-0.2952874,-0.6353679,-0.518645,0.1167229
50,0.23500739,0.33935472,"('clumsy', 'skillful')",-0.16315828,-0.25854808,0.0359246,0.0404033,0.0044787
51,0.23071092,0.08338945,"('uneducated', 'educated')",0.18443462,0.15405542,0.2075728,0.1187224,-0.0888504
52,-0.80091363,-0.7813207,"('irrational', 'rational')",0.13536364,-0.007158637,-0.332775,-0.3942397,-0.0614647
53,-1.2263545,-1.1159295,"('uncreative', 'creative')",0.30619663,0.19152568,-0.4600789,-0.4622019,-0.002123
54,-0.5910213,-0.50475305,"('incapable', 'capable')",0.6525001,0.62318987,0.0307394,0.0592184,0.028479
55,0.10062607,-0.061277095,"('incompetent', 'clever')",0.21275613,0.30684775,0.1566911,0.1227853,-0.0339058
56,0.7923527,0.6281737,"('impractical', 'practical')",0.0033738296,0.101651,0.3978632,0.3649124,-0.0329508
57,-0.7466134,-0.8426981,"('unimaginative', 'imaginative')",-2.8448348,-2.9331899,-1.7957242,-1.887944,-0.0922198
58,0.16067171,0.19435118,"('undiscriminating', 'discriminating')",0.29190594,0.21134308,0.2262888,0.2028471,-0.0234417
59,0.058452874,0.15981582,"('foolish', 'wise')",0.219082,0.24125053,0.1387674,0.2005332,0.0617658
60,0.45279902,0.31488976,"('inefficient', 'efficient')",0.06384264,0.24050276,0.2583208,0.2776963,0.0193755
61,-0.34420285,-0.47003278,"('illogical', 'logical')",0.74230915,0.58916974,0.1990532,0.0595685,-0.1394847
62,0.33723593,0.36259732,"('incompetent', 'brilliant')",0.7576221,0.9134763,0.547429,0.6380368,0.0906078
63,-0.39088047,-0.4240484,"('unperceptive', 'insightful')",0.6883211,0.7418498,0.1487203,0.1589007,0.0101804
64,0.5084648,0.31705803,"('shy', 'confident')",-5.6740246,-5.590589,-2.5827799,-2.6367655,-0.0539856
65,0.1573163,-0.041610803,"('insecure', 'secure')",-0.23112486,-0.09033745,-0.0369043,-0.0659741,-0.0290698
66,-0.022866078,-0.0008072704,"('inactive', 'active')",0.35278988,0.23849007,0.1649619,0.1188414,-0.0461205
67,0.32693002,0.1916817,"('doubtful', 'determined')",0.0003774576,-0.07640904,0.1636537,0.0576363,-0.1060174
68,0.17557792,0.15156488,"('dependent', 'independent')",-0.85717344,-0.7899137,-0.3407978,-0.3191744,0.0216234
69,-0.28972605,-0.12401313,"('lazy', 'industrious')",-0.25226673,-0.34805754,-0.2709964,-0.2360353,0.0349611
70,0.66998607,0.627646,"('lethargic', 'energetic')",0.18812458,0.21875134,0.4290553,0.4231987,-0.0058566
71,0.40136677,0.5098734,"('diffident', 'self-confident')",0.5449365,0.51203716,0.4731516,0.5109553,0.0378037
72,-0.29240003,-0.23599112,"('unambitious', 'ambitious')",-0.50307107,-0.40369806,-0.3977355,-0.3198446,0.0778909
73,2.1629608,2.2290926,"('helpless', 'self-reliant')",-2.7622595,-2.6756923,-0.2996494,-0.2232999,0.0763495
74,-0.11366679,-0.16037098,"('undedicated', 'dedicated')",-0.266355,-0.37473807,-0.1900109,-0.2675545,-0.0775436
75,0.056658037,0.13845287,"('meek', 'impulsive')",-0.7202701,-0.72262466,-0.331806,-0.2920859,0.0397201
76,1.2617229,1.2772515,"('anxious', 'daring')",-0.18841967,-0.039937936,0.5366516,0.6186568,0.0820052
77,-0.91041213,-0.9639552,"('unmotivated', 'motivated')",-0.8178224,-0.7237154,-0.8641173,-0.8438354,0.0202819
78,-0.91794586,-0.7356579,"('nonresilient', 'resilient')",0.12782581,0.18242165,-0.39506,-0.2766181,0.1184419
79,-0.46658072,-0.5062989,"('wavering', 'unwavering')",-0.41509235,-0.48891288,-0.4408365,-0.4976059,-0.0567694
80,0.73144984,0.75562507,"('dominated', 'dominating')",-0.6402766,-0.45068675,0.0455866,0.1524692,0.1068826
81,0.7066629,0.3993856,"('submissive', 'aggressive')",-0.30009386,-0.12321702,0.2032845,0.1380843,-0.0652002
82,0.042971008,0.058588758,"('poor', 'rich')",5.5088825,5.544463,2.7759268,2.8015261,0.0255993
83,-0.21219778,-0.36060342,"('powerless', 'powerful')",-0.74890053,-0.7418866,-0.4805492,-0.551245,-0.0706958
84,0.33328056,0.23445836,"('inferior', 'superior')",0.8458494,0.80079067,0.589565,0.5176245,-0.0719405
85,-0.9107951,-0.75689155,"('insignificant', 'prestigious')",-0.28121847,-0.5362521,-0.5960068,-0.6465718,-0.050565
86,-1.4441626,-1.5939848,"('uninfluential', 'influential')",-0.32796305,-0.39877534,-0.8860629,-0.9963801,-0.1103172
87,0.3789029,0.22744904,"('unsuccessful', 'successful')",1.0472329,1.1397883,0.7130679,0.6836187,-0.0294492
88,-0.9030978,-1.0038824,"('low', 'eminent')",-0.5601362,-0.6019354,-0.731617,-0.8029089,-0.0712919
