,el_male,el_female,tuple,paso_male,paso_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.6111804,-1.6527388,"('unsociable', 'sociable')",-0.24088818,-0.43063295,-0.39692253,-0.534054,-0.7496638,-0.8724752,-0.1228114
1,-2.0249956,-2.2151492,"('unfriendly', 'friendly')",0.50787175,0.33037964,1.0203813,0.80069846,-0.1655808,-0.3613571,-0.1957763
2,0.4221357,0.3651901,"('unlikable', 'likable')",1.3876549,1.3350434,0.83235896,0.89504975,0.8807165,0.8650944,-0.0156221
3,0.30460626,0.4159037,"('repellent', 'pleasant')",-0.6856944,-0.6459339,0.6995897,0.6962876,0.1061672,0.1554191,0.0492519
4,0.31393194,0.15608707,"('disliked', 'liked')",0.2818157,0.23181719,-6.947423,-7.029421,-2.1172252,-2.2138389,-0.0966137
5,-0.29310223,-0.41326278,"('distant', 'outgoing')",0.9166986,0.8911892,-0.5258802,-0.50996035,0.032572,-0.010678,-0.04325
6,-0.2612321,-0.2736365,"('distant', 'open')",1.5318627,1.5082493,-0.62883353,-0.63407105,0.2139324,0.2001806,-0.0137518
7,-1.1748406,-0.98483807,"('insensitive', 'sensitive')",-0.37805933,-0.28784907,0.117650524,0.15431185,-0.4784164,-0.3727918,0.1056246
8,-2.0896983,-2.1696546,"('unaffectionate', 'affectionate')",0.47626802,0.40652138,0.26726723,0.18089198,-0.448721,-0.5274138,-0.0786928
9,-1.5037014,-1.4711944,"('unaffectionate', 'caring')",0.8105548,0.7805502,1.0243855,1.0324553,0.1104129,0.113937,0.0035241
10,-1.7060292,-1.5094798,"('unsympathetic', 'sympathetic')",-0.6405048,-0.6516285,-0.5478978,-0.5691253,-0.9648106,-0.9100779,0.0547327
11,-0.66361076,-0.6562551,"('unhelpful', 'helpful')",-0.54576284,-0.5471649,1.9620969,2.0365021,0.2509078,0.277694,0.0267862
12,-0.9340004,-0.89847535,"('unsupportive', 'supportive')",0.37203965,0.34150648,-1.9482483,-1.9217424,-0.8367364,-0.8262371,0.0104993
13,-0.33968735,-0.43510032,"('impolite', 'polite')",-0.012952998,-0.14914763,-0.826543,-0.828954,-0.3930611,-0.4710673,-0.0780062
14,-1.4309846,-1.2003112,"('antisocial', 'social')",-0.8544166,-0.8749831,0.10060227,0.07849441,-0.7282664,-0.6655999,0.0626665
15,-0.88055134,-1.1288497,"('boring', 'funny')",0.21024565,0.09159852,0.26468942,0.2825619,-0.1352054,-0.2515631,-0.1163577
16,-0.5377844,-0.66630954,"('unpopular', 'popular')",-0.34784544,-0.3604752,0.20719132,0.052397788,-0.2261462,-0.3247957,-0.0986495
17,-0.9610442,-0.90885156,"('nasty', 'nice')",-0.307502,-0.25671437,-0.35493925,-0.3072845,-0.5411618,-0.4909501,0.0502117
18,-0.18241653,-0.014816536,"('disagreeable', 'welcoming')",0.5671823,0.6912705,-0.8152391,-0.842453,-0.1434911,-0.055333,0.0881581
19,-0.85380507,-0.9129694,"('inhospitable', 'hospitable')",0.4032303,0.40318614,-0.9525129,-0.87488204,-0.4676959,-0.4615551,0.0061408
20,-0.61520225,-0.4158278,"('rough', 'thoughtful')",0.18304342,0.12815562,0.5872912,0.5364909,0.0517108,0.0829396,0.0312288
21,-0.6304822,-0.6271155,"('immoral', 'moral')",-1.0251057,-1.0973618,-0.22924781,-0.20425099,-0.6282786,-0.6429094,-0.0146308
22,-1.5003717,-1.4125761,"('untrustworthy', 'trustworthy')",-0.70519614,-0.6672639,-1.2839934,-1.2784561,-1.163187,-1.119432,0.043755
23,-0.8742391,-0.9309178,"('insincere', 'sincere')",0.09317255,-0.011999756,5.820551,5.732341,1.6798282,1.5964743,-0.0833539
24,-1.1708196,-1.0140364,"('dishonest', 'honest')",0.5515269,0.595689,0.82471293,0.83515084,0.0684734,0.1389345,0.0704611
25,-0.47991663,-0.6717223,"('egoistic', 'altruistic')",1.1738645,1.0816491,1.1132636,1.0342542,0.6024038,0.4813937,-0.1210101
26,-1.5067436,-1.7069368,"('hardhearted', 'benevolent')",0.6550306,0.3285015,1.6323495,1.4722676,0.2602122,0.0312774,-0.2289348
27,-1.0466994,-0.7157254,"('hardhearted', 'softhearted')",-0.8022268,-0.75093716,0.61459184,0.60776186,-0.4114448,-0.2863003,0.1251445
28,-1.9842736,-2.062234,"('disloyal', 'loyal')",0.4569983,0.30953702,0.99207383,0.8182545,-0.1784005,-0.3114808,-0.1330803
29,-0.59406257,-0.6350265,"('unfair', 'fair')",0.2039982,0.21178481,-0.10142906,-0.15838704,-0.1638311,-0.1938762,-0.0300451
30,-0.9438698,-0.89187235,"('intolerant', 'tolerant')",-0.2067149,-0.22740325,0.8333152,0.88655096,-0.1057565,-0.0775749,0.0281816
31,-1.1201354,-1.28596,"('evil', 'good')",0.09038751,0.14572845,-1.1211059,-1.1790622,-0.7169513,-0.7730979,-0.0561466
32,-1.0098222,-1.1685718,"('unkind', 'kind')",0.110417694,-0.05469756,0.8766668,0.6718074,-0.0075792,-0.1838206,-0.1762414
33,-0.2702097,-0.36532882,"('wrong', 'right')",1.3880383,1.3328441,-0.56074995,-0.57673395,0.1856929,0.1302605,-0.0554324
34,-0.21068405,-0.08675036,"('mean', 'honorable')",0.02962478,0.11708239,5.403833,5.6114597,1.7409245,1.8805973,0.1396728
35,-0.16744158,-0.19418655,"('corrupt', 'incorrupt')",0.3807301,0.5138457,-0.939575,-0.99728817,-0.2420955,-0.2258764,0.0162191
36,-0.6931033,-1.0067831,"('hostile', 'amicable')",-0.027263768,-0.15234257,-0.81160784,-0.9771138,-0.5106583,-0.7120798,-0.2014215
37,-1.0909603,-0.89447075,"('fake', 'genuine')",0.21056935,0.298728,0.00062315166,0.04603964,-0.2932559,-0.1832344,0.1100215
38,-0.12201154,-0.21848562,"('untruthful', 'truthful')",0.96105945,0.91499555,0.15423359,0.17789744,0.3310938,0.2914691,-0.0396247
39,-0.85434794,-0.8501327,"('exploitative', 'cooperative')",0.4843787,0.45267057,0.37102747,0.4428845,0.0003527,0.0151408,0.0147881
40,-0.16880174,0.061095048,"('stingy', 'generous')",0.7156954,0.7653935,-2.3183172,-2.4131567,-0.5904745,-0.5288894,0.0615851
41,-1.4467468,-1.4094555,"('unforgiving', 'forgiving')",-0.52290875,-0.59171534,-0.19235384,-0.26999956,-0.7206697,-0.7570568,-0.0363871
42,-0.10118868,-0.07925595,"('unreliable', 'reliable')",0.46049446,0.4418815,-3.162715,-3.080397,-0.9344697,-0.9059238,0.0285459
43,-1.135922,-0.89293474,"('irresponsible', 'responsible')",-0.3941224,-0.42731464,0.5131857,0.5362716,-0.3389529,-0.2613259,0.077627
44,1.0954946,1.2390226,"('prejudiced', 'unprejudiced')",-0.49696517,-0.4304334,-1.5176753,-1.5122291,-0.3063819,-0.2345466,0.0718353
