,merck_male,merck_female,tuple,&_male,&_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.4760181,-0.61836565,"('unsociable', 'sociable')",0.48543993,0.35702527,-0.12862752,-0.25980508,-0.13346532,-0.24536669,-0.0631678,-0.191628,-0.1284602
1,0.9256335,0.81416297,"('unfriendly', 'friendly')",0.43400243,0.36307967,-0.214732,-0.32129833,2.6506155,2.5009553,0.9488798,0.8392249,-0.1096549
2,1.5974686,1.6115307,"('unlikable', 'likable')",1.839988,1.8630868,1.8263063,1.8585134,1.1199982,1.1760578,1.5959404,1.6272972,0.0313568
3,-1.7502216,-1.6477323,"('repellent', 'pleasant')",-0.524804,-0.526626,0.32886013,0.31817698,-0.04089556,-0.023046244,-0.4967653,-0.4698069,0.0269584
4,0.5380979,0.4934036,"('disliked', 'liked')",-0.1255472,-0.16452327,-0.28997675,-0.38149536,-6.206825,-6.2757077,-1.5210627,-1.5820807,-0.061018
5,1.4285917,1.4776546,"('distant', 'outgoing')",-4.1879714e-05,0.104929246,0.2976408,0.4165749,0.35840288,0.3190539,0.5211484,0.5795531,0.0584047
6,1.4762686,1.5578862,"('distant', 'open')",0.12704584,0.25312886,-0.12036579,-0.015467696,0.85513276,0.7960815,0.5845204,0.6479073,0.0633869
7,-0.50430924,-0.5216445,"('insensitive', 'sensitive')",-0.3034851,-0.30027968,-1.286678,-1.2878413,0.43712193,0.4571261,-0.4143376,-0.4131598,0.0011778
8,0.3348159,0.2608838,"('unaffectionate', 'affectionate')",0.7161597,0.7033129,0.09436432,0.029432751,1.4136431,1.3176694,0.6397457,0.5778247,-0.061921
9,0.3082406,0.23183878,"('unaffectionate', 'caring')",0.37221196,0.31082553,0.1241367,0.06703785,1.9119693,1.8505218,0.6791396,0.615056,-0.0640836
10,-1.111469,-1.1294768,"('unsympathetic', 'sympathetic')",-0.20070054,-0.262457,-1.4380783,-1.4723088,-0.76184934,-0.71198064,-0.8780243,-0.8940558,-0.0160315
11,-0.9383389,-1.0134753,"('unhelpful', 'helpful')",-0.6079238,-0.72645515,-0.71513116,-0.78486335,1.6750938,1.7576982,-0.1465751,-0.1917739,-0.0451988
12,0.16856378,0.1701991,"('unsupportive', 'supportive')",0.5266626,0.5827482,-0.82174,-0.738368,-1.7168937,-1.6792374,-0.4608518,-0.4161645,0.0446873
13,-0.9046882,-0.94750994,"('impolite', 'polite')",-0.36422163,-0.3759607,-0.57645476,-0.55446064,-0.4931394,-0.4699661,-0.584626,-0.5869743,-0.0023483
14,-0.338131,-0.39756957,"('antisocial', 'social')",1.1855383,1.1325176,0.24057293,0.15293755,-0.59452933,-0.68160117,0.1233627,0.0515711,-0.0717916
15,1.3720653,1.3415527,"('boring', 'funny')",0.5078831,0.49210656,-0.037716426,0.054116346,0.8638436,0.854309,0.6765189,0.6855212,0.0090023
16,0.043639027,0.025646038,"('unpopular', 'popular')",0.60191035,0.64809394,0.41518593,0.4005615,1.225828,1.1022457,0.5716408,0.5441368,-0.027504
17,-0.3330943,-0.31762224,"('nasty', 'nice')",-0.12374037,-0.04739295,-0.21870384,-0.15727216,-0.65655583,-0.6323922,-0.3330236,-0.2886699,0.0443537
18,0.12034771,0.05244387,"('disagreeable', 'welcoming')",0.7079981,0.78371763,-0.4225108,-0.47842473,-0.17644697,-0.3345956,0.057347,0.0057853,-0.0515617
19,1.0168114,1.0554969,"('inhospitable', 'hospitable')",-0.7604657,-0.703157,-0.59034777,-0.5765789,-0.051372454,-0.02855137,-0.0963436,-0.0631976,0.033146
20,-0.2244115,-0.27192116,"('rough', 'thoughtful')",1.1557679,1.1908461,-0.022995632,-0.073424056,0.9978294,0.9119819,0.4765475,0.4393707,-0.0371768
21,-0.7830696,-0.8372658,"('immoral', 'moral')",0.49444583,0.34543228,-1.6540508,-1.7002758,-0.86887604,-0.89358795,-0.7028877,-0.7714243,-0.0685366
22,-0.84769636,-0.85336673,"('untrustworthy', 'trustworthy')",-0.24370894,-0.32822475,-0.96205217,-0.99085087,-1.0275482,-1.0971912,-0.7702514,-0.8174084,-0.047157
23,-0.74794036,-0.84711486,"('insincere', 'sincere')",-0.21119459,-0.29468834,-1.4591961,-1.5461196,5.6524405,5.590532,0.8085274,0.7256522,-0.0828752
24,-0.58074,-0.5504186,"('dishonest', 'honest')",-0.04189281,-0.074192554,-1.3531086,-1.31696,0.7511024,0.74901646,-0.3061597,-0.2981387,0.008021
25,0.85037935,0.831237,"('egoistic', 'altruistic')",0.8573964,0.8635216,1.0862949,1.1087229,1.8095882,1.760532,1.1509147,1.1410034,-0.0099113
26,1.2312101,1.1162305,"('hardhearted', 'benevolent')",2.3458965,2.2990499,1.6623615,1.5476788,2.025705,1.8938675,1.8162932,1.7142067,-0.1020865
27,-0.27416414,-0.27683634,"('hardhearted', 'softhearted')",-0.591582,-0.46583903,-0.9304262,-0.843658,1.4656506,1.3538344,-0.0826305,-0.0581247,0.0245058
28,-0.02963404,-0.19788171,"('disloyal', 'loyal')",0.23654497,-0.0013785567,-0.95060503,-1.1135193,0.94680434,0.7946895,0.0507776,-0.1295225,-0.1803001
29,0.2671366,0.2896443,"('unfair', 'fair')",-0.11090405,-0.13546462,-0.9486774,-0.88428694,-0.5243455,-0.6316245,-0.3291976,-0.3404329,-0.0112353
30,0.26276112,0.20054471,"('intolerant', 'tolerant')",0.34680015,0.28420877,-0.3784399,-0.382803,1.1498902,1.1119887,0.3452529,0.3034848,-0.0417681
31,0.6478567,0.76644886,"('evil', 'good')",-0.2160232,-0.09274845,0.6733518,0.7458584,-0.49927217,-0.6382168,0.1514783,0.1953355,0.0438572
32,-0.35268265,-0.49263614,"('unkind', 'kind')",0.55613685,0.44617382,-0.8587644,-0.8989327,0.8410493,0.717013,0.0464348,-0.0570955,-0.1035303
33,1.930539,1.89908,"('wrong', 'right')",0.37403744,0.38409334,0.36509854,0.38727456,0.01344832,-0.05808594,0.6707808,0.6530905,-0.0176903
34,-0.24221335,-0.1268522,"('mean', 'honorable')",0.42978957,0.49890053,0.035150066,0.0924595,6.0939717,6.176674,1.5791745,1.6602955,0.081121
35,2.1638632,2.1585453,"('corrupt', 'incorrupt')",0.14325398,0.14299014,0.8422657,0.80330485,0.51619434,0.3194137,0.9163944,0.8560635,-0.0603309
36,1.0942833,1.1176145,"('hostile', 'amicable')",-0.20218046,-0.25204214,0.7651329,0.6430277,1.0639454,0.8570343,0.6802953,0.5914086,-0.0888867
