,tractor_male,tractor_female,tuple,supply_male,supply_female,co_male,co_female,average_male,average_female,female-male
15,0.8398189,0.72987705,"('boring', 'funny')",-0.023369782,-0.24494058,0.4082317,0.39724165,0.4082269,0.2940594,-0.1141675
16,-0.7498932,-0.67261034,"('unpopular', 'popular')",-0.79154307,-0.6784567,0.31672335,0.40182102,-0.4082376,-0.3164153,0.0918223
17,-0.46752256,-0.35620925,"('nasty', 'nice')",0.40634292,0.433826,-0.28914404,-0.30876097,-0.1167746,-0.0770481,0.0397265
18,-1.8874975,-1.800411,"('disagreeable', 'welcoming')",-1.8366963,-1.6267186,-1.130598,-1.0104482,-1.6182639,-1.4791927,0.1390712
19,-0.5514141,-0.5821267,"('inhospitable', 'hospitable')",-1.0090312,-1.0462958,-0.35011813,-0.35170794,-0.6368545,-0.6600435,-0.023189
20,-0.56523746,-0.5087338,"('rough', 'thoughtful')",-0.17213002,-0.123665966,0.24255723,0.2326352,-0.1649368,-0.1332549,0.0316819
21,0.26703036,0.32105315,"('immoral', 'moral')",0.12555364,0.46237114,-0.49647832,-0.31490365,-0.0346314,0.1561735,0.1908049
22,-0.6439052,-0.6411973,"('untrustworthy', 'trustworthy')",-0.11182561,0.06190167,-0.45722467,-0.3550197,-0.4043185,-0.3114384,0.0928801
23,0.7334921,0.82540864,"('insincere', 'sincere')",0.74442613,0.881126,6.6397386,6.699126,2.7058856,2.8018869,0.0960013
24,-0.27393898,-0.15007842,"('dishonest', 'honest')",-0.022210173,0.1936314,1.0632781,1.1353142,0.2557096,0.3929557,0.1372461
25,0.46204177,0.56246006,"('egoistic', 'altruistic')",0.90277684,1.0095007,1.1409717,1.0978085,0.8352634,0.8899231,0.0546597
26,0.63029206,0.4664471,"('hardhearted', 'benevolent')",1.7458138,1.5347887,1.6502353,1.4647698,1.3421137,1.1553352,-0.1867785
27,-1.0400646,-0.91394484,"('hardhearted', 'softhearted')",-0.5166658,-0.3679398,0.65556884,0.6397939,-0.3003872,-0.2140303,0.0863569
28,0.6965728,0.61924934,"('disloyal', 'loyal')",0.7213292,0.70212895,1.3160793,1.1484127,0.911327,0.8232636,-0.0880634
29,-0.21993406,-0.17956553,"('unfair', 'fair')",-0.53199154,-0.5474495,-0.95539856,-1.00823,-0.569108,-0.578415,-0.009307
30,0.9189576,0.89206624,"('intolerant', 'tolerant')",0.3678454,0.5597584,0.7234546,0.8749781,0.6700859,0.7756009,0.105515
31,-1.6441069,-1.5857546,"('evil', 'good')",-1.5246285,-1.5964259,-1.3511882,-1.3571639,-1.5066412,-1.5131148,-0.0064736
32,0.7427141,0.6585308,"('unkind', 'kind')",0.50968206,0.6421758,1.4524536,1.3739194,0.9016166,0.891542,-0.0100746
33,0.50856817,0.53359634,"('wrong', 'right')",0.42031032,0.3394595,-0.83329034,-0.76750296,0.0318627,0.0351843,0.0033216
34,-0.14538246,0.03296353,"('mean', 'honorable')",-0.17041408,0.04930989,5.4070754,5.6445413,1.697093,1.9089382,0.2118452
35,-0.25121975,-0.36820382,"('corrupt', 'incorrupt')",-0.7837959,-1.0822805,-0.7640044,-0.9437452,-0.5996734,-0.7980765,-0.1984031
36,-1.3951538,-1.4122088,"('hostile', 'amicable')",-0.85353476,-1.0103066,-0.7127494,-0.84395957,-0.987146,-1.088825,-0.101679
37,-0.07764386,-0.06726741,"('fake', 'genuine')",-0.21397007,-0.18837857,0.03529703,0.045518436,-0.085439,-0.0700425,0.0153965
38,0.5816411,0.64341354,"('untruthful', 'truthful')",0.77494395,0.84209085,0.4667553,0.5138777,0.6077801,0.6664607,0.0586806
39,0.19541787,0.25198376,"('exploitative', 'cooperative')",-0.45558017,-0.30713123,-0.044240743,-0.01330375,-0.1014677,-0.0228171,0.0786506
40,-0.227522,-0.05066761,"('stingy', 'generous')",-0.7683832,-0.53677726,-2.7244475,-2.703472,-1.2401175,-1.0969722,0.1431453
41,-0.31547123,-0.24773467,"('unforgiving', 'forgiving')",-0.07283724,0.059710033,0.4991946,0.49084327,0.036962,0.1009395,0.0639775
42,-0.7417192,-0.66829765,"('unreliable', 'reliable')",-0.4068933,-0.18814296,-3.5724297,-3.3815868,-1.5736807,-1.4126759,0.1610048
43,0.19662045,0.27020594,"('irresponsible', 'responsible')",0.28085813,0.5243767,0.9323743,1.0746058,0.469951,0.6230628,0.1531118
44,-1.4932024,-1.5151391,"('prejudiced', 'unprejudiced')",-0.012476128,-0.11023302,-1.6212219,-1.6517463,-1.0423001,-1.0923728,-0.0500727
45,0.2764526,0.41355452,"('incompetent', 'competent')",0.92409855,1.1963359,0.2561861,0.29298675,0.4855791,0.6342924,0.1487133
46,-0.13039134,-0.1543735,"('uncompetitive', 'competitive')",0.1691093,0.39802393,-0.3593655,-0.35585555,-0.1068825,-0.0374017,0.0694808
47,0.6388341,0.7563327,"('stupid', 'smart')",1.228705,1.3746862,5.889012,6.162233,2.5855169,2.7644173,0.1789004
48,0.3264068,0.4054276,"('unintelligent', 'intelligent')",-0.621102,-0.4108028,0.15518779,0.2399732,-0.0465025,0.0781993,0.1247018
49,-1.255061,-1.2139434,"('unable', 'able')",-0.6368083,-0.4785086,-0.47908762,-0.35396624,-0.790319,-0.6821394,0.1081796
50,-0.87242174,-0.8539083,"('clumsy', 'skillful')",-0.1755692,-0.06208057,-0.33583444,-0.19494534,-0.4612751,-0.3703114,0.0909637
51,-0.8058827,-0.9465635,"('uneducated', 'educated')",-0.21650758,-0.24926782,0.57255584,0.5652846,-0.1499448,-0.2101822,-0.0602374
52,-0.7149041,-0.8157847,"('irrational', 'rational')",-0.48577285,-0.7455751,-0.80254936,-0.8480563,-0.6677421,-0.8031387,-0.1353966
53,-0.48700756,-0.53497833,"('uncreative', 'creative')",-1.0273873,-0.9876119,0.4067443,0.39359918,-0.3692168,-0.3763303,-0.0071135
54,-0.8038491,-0.86942977,"('incapable', 'capable')",-0.38231853,-0.45312282,0.8729406,0.90037096,-0.104409,-0.1407272,-0.0363182
55,0.1513813,0.24622048,"('incompetent', 'clever')",-0.39023802,-0.04316133,0.39476463,0.5066313,0.0519693,0.2365635,0.1845942
56,2.9632185,2.89578,"('impractical', 'practical')",1.6165245,1.7487448,0.00865448,0.13075435,1.5294658,1.5917598,0.062294
57,-0.5361837,-0.6272874,"('unimaginative', 'imaginative')",-0.94765484,-0.92147774,-3.2679002,-3.3439603,-1.5839128,-1.6309085,-0.0469957
58,0.016238749,-0.06958337,"('undiscriminating', 'discriminating')",0.28165674,0.15582499,0.066327535,0.07376038,0.1214077,0.053334,-0.0680737
59,-0.14540297,-0.08895635,"('foolish', 'wise')",0.3034982,0.2328139,-0.32373554,-0.20905125,-0.0552134,-0.0217312,0.0334822
60,1.0482872,1.2322652,"('inefficient', 'efficient')",1.2730378,1.6874174,0.054598324,0.36530063,0.7919744,1.0949944,0.30302
61,0.0132411085,0.01799304,"('illogical', 'logical')",-0.10884459,-0.04902254,-0.23280624,-0.22193035,-0.1094699,-0.0843199,0.02515
62,-0.21249026,-0.05428708,"('incompetent', 'brilliant')",0.17473236,0.41909876,0.2572877,0.5452077,0.0731766,0.3033398,0.2301632
63,0.2913176,0.38899398,"('unperceptive', 'insightful')",-0.17786966,0.0552138,0.6077321,0.8137441,0.2403934,0.4193173,0.1789239
64,0.2180261,0.16220792,"('shy', 'confident')",0.13897137,0.24291661,-6.6442943,-6.5235796,-2.0957656,-2.039485,0.0562806
65,0.16645011,0.1741432,"('insecure', 'secure')",0.89229494,1.0893964,0.2082901,0.36580497,0.422345,0.5431148,0.1207698
66,-0.83752334,-0.93782216,"('inactive', 'active')",-0.7007593,-0.8870715,0.39398703,0.22633953,-0.3814319,-0.5328514,-0.1514195
67,1.5577799,1.5129285,"('doubtful', 'determined')",1.1728023,1.107967,-0.21758954,-0.2221727,0.8376642,0.7995742,-0.03809
68,-1.3090962,-1.3296211,"('dependent', 'independent')",-1.6348149,-1.554177,-1.5724388,-1.4722472,-1.5054499,-1.4520151,0.0534348
69,-0.31462473,-0.27952558,"('lazy', 'industrious')",0.48534882,0.43449622,-1.312394,-1.31155,-0.3805567,-0.3855265,-0.0049698
70,0.34779397,0.3965869,"('lethargic', 'energetic')",-0.20613761,-0.049095437,0.39831534,0.50444245,0.1799906,0.283978,0.1039874
71,0.8368986,0.92350906,"('diffident', 'self-confident')",0.80680925,0.92927295,0.1561335,0.267189,0.5999471,0.706657,0.1067099
72,0.21077411,0.24377163,"('unambitious', 'ambitious')",0.111407965,0.033833623,-0.32282564,-0.20865424,-0.0002145,0.0229837,0.0231982
73,0.45074615,0.38345227,"('helpless', 'self-reliant')",0.052239034,0.08377682,-3.9501874,-3.83595,-1.1490674,-1.1229069,0.0261605
74,0.6050709,0.5929445,"('undedicated', 'dedicated')",0.6859267,0.8094037,-0.18188986,-0.20502682,0.3697025,0.3991071,0.0294046
75,-1.1856279,-1.2352102,"('meek', 'impulsive')",-1.0206898,-1.1557772,-0.3445819,-0.3565951,-0.8502999,-0.9158608,-0.0655609
76,-0.1229022,-0.08496375,"('anxious', 'daring')",-0.39175624,-0.25815195,0.12205242,0.19144133,-0.1308687,-0.0505581,0.0803106
77,-0.09824959,-0.022862796,"('unmotivated', 'motivated')",-0.2812945,-0.11577639,-0.8787687,-0.76068974,-0.4194376,-0.2997763,0.1196613
78,-0.43655837,-0.3322433,"('nonresilient', 'resilient')",-0.0591551,0.16742897,-0.17839059,-0.041182168,-0.2247014,-0.0686655,0.1560359
79,-0.2711671,-0.31501913,"('wavering', 'unwavering')",-0.7100924,-0.89823484,-0.5302648,-0.50879496,-0.5038414,-0.5740163,-0.0701749
80,0.9649774,0.9150732,"('dominated', 'dominating')",1.2239193,1.2890236,-0.042543054,-0.09199101,0.7154512,0.7040353,-0.0114159
81,0.15043867,0.08698863,"('submissive', 'aggressive')",0.3604713,0.45629895,-0.1785408,-0.040515542,0.1107897,0.1675907,0.056801
82,0.05166325,0.0046589244,"('poor', 'rich')",-0.10858119,-0.101281986,7.11212,7.1377025,2.351734,2.3470265,-0.0047075
83,-0.2503868,-0.34323183,"('powerless', 'powerful')",-0.021834701,-0.10877833,-1.1851192,-1.2673172,-0.4857802,-0.5731091,-0.0873289
84,0.41665047,0.43062904,"('inferior', 'superior')",0.8309997,0.7288494,0.40625498,0.4378642,0.5513017,0.5324475,-0.0188542
85,-0.8405841,-0.822211,"('insignificant', 'prestigious')",-0.85980254,-1.0877197,-0.61184937,-0.6809982,-0.7707454,-0.863643,-0.0928976
86,0.23009364,0.14431071,"('uninfluential', 'influential')",-0.13749465,0.037434716,0.07124986,0.06365246,0.0546163,0.0817993,0.027183
87,-0.10122435,-0.16433798,"('unsuccessful', 'successful')",1.2516075,1.2122858,0.54817486,0.5721466,0.566186,0.5400314,-0.0261546
88,-0.90047145,-1.1291882,"('low', 'eminent')",-0.36655524,-0.6320841,-0.21419135,-0.31702805,-0.4937393,-0.6927667,-0.1990274
