,big_male,big_female,tuple,lots_male,lots_female,inc_male,inc_female,average_male,average_female,female-male
0,0.5562459,0.52723426,"('unsociable', 'sociable')",2.3314583,2.617487,-0.0067775166,-0.07604749,0.9603089,1.0228913,0.0625824
1,-0.06624398,-0.11894137,"('unfriendly', 'friendly')",-1.0217223,-1.0671597,2.2297454,2.143813,0.380593,0.3192373,-0.0613557
2,0.50386804,0.5638392,"('unlikable', 'likable')",0.18892077,0.21828967,0.27073115,0.33425757,0.3211733,0.3721288,0.0509555
3,-0.015083368,0.033194806,"('repellent', 'pleasant')",1.7140914,1.9553083,0.04773908,0.06190222,0.582249,0.6834684,0.1012194
4,-0.012527209,-0.11400345,"('disliked', 'liked')",-1.7384845,-1.9764601,-6.4065924,-6.4734716,-2.7192014,-2.8546451,-0.1354437
5,-0.4354026,-0.4069148,"('distant', 'outgoing')",-1.8174936,-1.9972025,0.055726305,0.014658861,-0.7323899,-0.7964861,-0.0640962
6,-0.6873934,-0.6619725,"('distant', 'open')",-2.032443,-2.22479,0.19635257,0.117058344,-0.8411613,-0.9232348,-0.0820735
7,0.18242487,0.2603455,"('insensitive', 'sensitive')",1.4710261,1.7225913,0.7939916,0.85533756,0.8158142,0.9460914,0.1302772
8,0.038349576,-0.01046117,"('unaffectionate', 'affectionate')",-1.7085679,-1.808527,0.97623324,0.87773854,-0.2313283,-0.3137499,-0.0824216
9,1.0628392,1.0766516,"('unaffectionate', 'caring')",-0.42271337,-0.4429026,1.2484205,1.2394624,0.6295154,0.6244038,-0.0051116
10,0.14110509,0.18906604,"('unsympathetic', 'sympathetic')",1.9180055,2.3371782,-0.29340836,-0.2795755,0.5885674,0.7488895,0.1603221
11,1.3521119,1.4556985,"('unhelpful', 'helpful')",1.2990018,1.5115325,2.0524542,2.2126293,1.567856,1.72662,0.158764
12,1.0428113,1.1131247,"('unsupportive', 'supportive')",0.96366876,1.0854335,-1.4846282,-1.4140823,0.1739506,0.261492,0.0875414
13,0.90789086,0.91988343,"('impolite', 'polite')",2.4337337,2.6804311,-0.3259068,-0.3295622,1.0052392,1.0902508,0.0850116
14,0.5300907,0.5972086,"('antisocial', 'social')",2.708744,2.88927,-0.48996168,-0.49221748,0.9162911,0.9980871,0.081796
15,-0.41621235,-0.49943697,"('boring', 'funny')",-0.20485185,-0.2004564,0.47550616,0.4568597,-0.0485193,-0.0810112,-0.0324919
16,-1.4922838,-1.5219656,"('unpopular', 'popular')",-1.2387483,-1.2129558,0.31481233,0.33771512,-0.8054066,-0.7990688,0.0063378
17,-0.8856756,-0.7856813,"('nasty', 'nice')",-0.12563868,-0.12573949,-0.36093876,-0.2967567,-0.4574177,-0.4027259,0.0546918
18,-0.1286916,-0.066442154,"('disagreeable', 'welcoming')",0.026535332,0.077111274,-0.44222152,-0.46131337,-0.1814593,-0.1502148,0.0312445
19,-1.2345157,-1.1434082,"('inhospitable', 'hospitable')",-1.8329796,-1.9016966,-0.30899668,-0.26990843,-1.1254973,-1.1050044,0.0204929
20,-1.2204431,-1.068808,"('rough', 'thoughtful')",-0.3637792,-0.29263064,1.0834861,1.126828,-0.1669121,-0.0782036,0.0887085
21,0.89027464,0.9305789,"('immoral', 'moral')",2.4684746,2.7255754,-0.36237714,-0.27603608,0.9987907,1.1267061,0.1279154
22,0.49112424,0.56827646,"('untrustworthy', 'trustworthy')",1.1062231,1.2516162,-0.7757067,-0.7664347,0.2738802,0.3511527,0.0772725
