,kb_male,kb_female,tuple,home_male,home_female,average_male,average_female,female-male
0,4.4099035,4.394643,"('unsociable', 'sociable')",0.96479183,1.0591872,2.6873477,2.7269149,0.0395672
1,-2.2726846,-2.3650713,"('unfriendly', 'friendly')",1.8413508,1.7336779,-0.2156669,-0.3156967,-0.1000298
2,0.09849946,0.06533827,"('unlikable', 'likable')",0.05584562,0.13639763,0.0771725,0.1008679,0.0236954
3,2.3769152,2.4495084,"('repellent', 'pleasant')",-0.05563619,-0.038821414,1.1606395,1.2053435,0.044704
4,-2.5231154,-2.5615852,"('disliked', 'liked')",-6.9640718,-6.801761,-4.7435937,-4.681673,0.0619207
5,-4.420743,-4.525347,"('distant', 'outgoing')",-0.5576964,-0.66548777,-2.4892197,-2.5954175,-0.1061978
6,-5.156333,-5.2326145,"('distant', 'open')",0.03652236,-0.08480352,-2.5599053,-2.658709,-0.0988037
7,4.3462467,4.492194,"('insensitive', 'sensitive')",1.7290366,1.9382883,3.0376415,3.2152412,0.1775997
8,-1.9113351,-1.8730248,"('unaffectionate', 'affectionate')",1.0853671,0.97538626,-0.412984,-0.4488193,-0.0358353
9,0.03533262,0.12975177,"('unaffectionate', 'caring')",1.6674594,1.7076296,0.851396,0.9186907,0.0672947
10,5.473395,5.64056,"('unsympathetic', 'sympathetic')",0.21269882,0.47585246,2.8430469,3.0582063,0.2151594
11,3.3787165,3.5102508,"('unhelpful', 'helpful')",1.5991607,1.6966374,2.4889386,2.6034441,0.1145055
12,3.3674483,3.5440805,"('unsupportive', 'supportive')",-1.0813395,-0.79902506,1.1430545,1.3725277,0.2294732
13,3.9072995,3.9569328,"('impolite', 'polite')",0.008799091,0.07316416,1.9580493,2.0150485,0.0569992
14,5.1754293,5.212756,"('antisocial', 'social')",0.8728201,0.9752463,3.0241246,3.0940013,0.0698767
15,-0.11379194,-0.4145381,"('boring', 'funny')",-0.048056144,-0.18673816,-0.080924,-0.3006381,-0.2197141
16,-2.6056979,-2.533363,"('unpopular', 'popular')",0.13872826,0.13140558,-1.2334847,-1.2009788,0.0325059
17,-1.3987138,-1.3868954,"('nasty', 'nice')",0.24031349,0.3373246,-0.5792001,-0.5247854,0.0544147
18,-0.024329051,0.16943078,"('disagreeable', 'welcoming')",0.2574558,0.29655284,0.1165634,0.2329918,0.1164284
19,-2.9058645,-2.8613946,"('inhospitable', 'hospitable')",-0.67829406,-0.6544565,-1.7920792,-1.7579255,0.0341537
20,0.77943015,0.80719036,"('rough', 'thoughtful')",0.6452396,0.56764394,0.7123349,0.6874171,-0.0249178
21,4.371538,4.614205,"('immoral', 'moral')",0.27227443,0.58059394,2.3219063,2.5973995,0.2754932
22,3.2228959,3.2696557,"('untrustworthy', 'trustworthy')",-0.24452147,-0.14256199,1.4891872,1.5635469,0.0743597
23,4.096842,4.159887,"('insincere', 'sincere')",6.149483,6.0450544,5.1231623,5.1024704,-0.0206919
24,2.5788798,2.5213735,"('dishonest', 'honest')",1.3113624,1.2807591,1.945121,1.9010663,-0.0440547
25,-2.6782968,-2.9060423,"('egoistic', 'altruistic')",1.0175053,0.8681627,-0.8303958,-1.0189399,-0.1885441
26,0.018250562,-0.031792827,"('hardhearted', 'benevolent')",1.829791,1.946399,0.9240208,0.957303,0.0332822
27,-0.66606975,-0.81685656,"('hardhearted', 'softhearted')",1.3770833,1.299491,0.3555068,0.2413172,-0.1141896
28,1.5325288,1.4991072,"('disloyal', 'loyal')",1.6928251,1.6870065,1.6126769,1.5930569,-0.01962
29,-1.0879729,-1.1520958,"('unfair', 'fair')",-0.8224401,-0.96942306,-0.9552065,-1.0607594,-0.1055529
