,intuitive_male,intuitive_female,tuple,surgical_male,surgical_female,inc_male,inc_female,average_male,average_female,female-male
0,0.19166335,0.09525318,"('unsociable', 'sociable')",1.2338451,1.2683382,-0.2339175,-0.3025831,0.397197,0.3536694,-0.0435276
1,-0.84793246,-0.74263275,"('unfriendly', 'friendly')",0.67488176,0.58586174,1.9851247,1.8723009,0.6040246,0.5718433,-0.0321813
2,0.049355853,0.1091037,"('unlikable', 'likable')",0.28955227,0.3751951,0.31955713,0.43085438,0.2194884,0.305051,0.0855626
3,-0.20067754,-0.110295296,"('repellent', 'pleasant')",-1.0763445,-0.9012246,0.14893018,0.2561622,-0.3760306,-0.2517859,0.1242447
4,-1.3197585,-1.1775336,"('disliked', 'liked')",-0.7535099,-0.6897262,-6.2538652,-6.414344,-2.7757111,-2.7605346,0.0151765
5,-1.1325016,-0.9789285,"('distant', 'outgoing')",-0.61350346,-0.66048944,-0.25193048,-0.30650508,-0.6659785,-0.648641,0.0173375
6,-1.2195678,-1.0383214,"('distant', 'open')",-0.31447968,-0.3807262,0.4197494,0.36903852,-0.3714327,-0.350003,0.0214297
7,0.87145543,0.8853037,"('insensitive', 'sensitive')",0.09300832,0.1376513,0.4379996,0.45912626,0.4674878,0.4940271,0.0265393
8,-0.5780159,-0.48306036,"('unaffectionate', 'affectionate')",0.22988617,0.15136588,0.8870527,0.7989631,0.179641,0.1557562,-0.0238848
9,0.5316307,0.62600756,"('unaffectionate', 'caring')",0.7910664,0.7321495,1.2547089,1.2423687,0.8591353,0.866842,0.0077067
10,1.3534975,1.3652854,"('unsympathetic', 'sympathetic')",0.07100709,0.13853031,-0.6227618,-0.59065115,0.2672476,0.3043882,0.0371406
11,1.1727742,1.2242367,"('unhelpful', 'helpful')",0.23132831,0.2867844,1.3878756,1.4799331,0.9306594,0.9969848,0.0663254
12,1.6477131,1.8580846,"('unsupportive', 'supportive')",1.6288605,1.7796867,-1.5558707,-1.5639343,0.5735677,0.6912789,0.1177112
13,0.523262,0.3663844,"('impolite', 'polite')",1.2620102,1.2689236,-0.29585433,-0.3164292,0.4964726,0.4396263,-0.0568463
14,0.5670024,0.4121131,"('antisocial', 'social')",1.0629555,1.1551974,-0.70368886,-0.7063067,0.3087564,0.2870013,-0.0217551
15,0.85089546,0.79090834,"('boring', 'funny')",0.78119856,0.6738572,0.39141253,0.31098837,0.6745022,0.591918,-0.0825842
16,-1.2350855,-1.1601423,"('unpopular', 'popular')",-1.2953992,-1.2264718,0.36953408,0.351402,-0.7203169,-0.678404,0.0419129
17,-0.3615555,-0.2939016,"('nasty', 'nice')",-1.2378772,-1.1550615,-0.5470614,-0.53170675,-0.7154981,-0.6602232,0.0552749
18,-0.7090911,-0.65506023,"('disagreeable', 'welcoming')",0.40416238,0.5127341,0.012289727,-0.08410489,-0.0975463,-0.075477,0.0220693
19,-0.25068858,-0.14766689,"('inhospitable', 'hospitable')",-0.1302567,-0.14248915,0.24539194,0.27872378,-0.0451844,-0.0038108,0.0413736
20,1.1573889,1.1003857,"('rough', 'thoughtful')",-0.25438696,-0.23264869,1.0812008,1.0275487,0.661401,0.6317619,-0.0296391
21,1.3137746,1.2319102,"('immoral', 'moral')",1.1512613,1.21944,-0.8360901,-0.76557356,0.5429819,0.5619256,0.0189437
22,0.6696966,0.6478408,"('untrustworthy', 'trustworthy')",0.16053393,0.16237754,-0.7855684,-0.80395985,0.0148874,0.0020862,-0.0128012
23,1.9162534,1.9184643,"('insincere', 'sincere')",0.626162,0.62150913,5.536918,5.5584683,2.6931111,2.6994807,0.0063696
24,1.162858,1.1515062,"('dishonest', 'honest')",-0.1881735,-0.21013,0.6305729,0.59444445,0.5350858,0.5119402,-0.0231456
25,-1.2684957,-1.2390381,"('egoistic', 'altruistic')",-0.09847327,-0.15303153,1.7427285,1.6645818,0.1252532,0.0908374,-0.0344158
26,0.025016988,0.0149737485,"('hardhearted', 'benevolent')",2.0612028,1.9787842,1.8716905,1.8386675,1.3193034,1.2774752,-0.0418282
27,1.4847876,1.4751449,"('hardhearted', 'softhearted')",0.86873513,0.7864608,1.8627266,1.6709572,1.4054165,1.3108543,-0.0945622
28,-0.4750966,-0.48998043,"('disloyal', 'loyal')",-0.07271885,-0.17887187,0.84473807,0.7808143,0.0989742,0.0373207,-0.0616535
29,0.31606826,0.2324909,"('unfair', 'fair')",-0.28090557,-0.29596198,-0.23984043,-0.3932226,-0.0682259,-0.1522312,-0.0840053
30,1.8880618,1.8232019,"('intolerant', 'tolerant')",0.046030637,0.070139214,1.0299054,0.99302673,0.9879993,0.9621226,-0.0258767
31,-2.5283077,-2.3100383,"('evil', 'good')",-0.8389501,-0.7926749,-0.7108165,-0.77465475,-1.3593582,-1.292456,0.0669022
32,0.7093851,0.65754175,"('unkind', 'kind')",1.5184218,1.4297706,0.9626439,0.8843814,1.0634836,0.9905645,-0.0729191
33,-0.11564754,-0.11892413,"('wrong', 'right')",0.28645936,0.24982962,-0.33891776,-0.43204334,-0.0560353,-0.1003793,-0.044344
34,0.52810985,0.66734433,"('mean', 'honorable')",-0.0863387,0.04837497,5.44737,5.6052217,1.963047,2.1069803,0.1439333
35,-1.2732462,-1.3185506,"('corrupt', 'incorrupt')",-1.3241731,-1.4306203,0.3319681,0.16645682,-0.7551504,-0.8609047,-0.1057543
36,-1.5446436,-1.3723493,"('hostile', 'amicable')",-1.2775079,-1.2596465,0.5140568,0.35178047,-0.769365,-0.7600718,0.0092932
37,1.0661032,1.0294288,"('fake', 'genuine')",0.06325883,0.008431397,0.46133986,0.46977377,0.530234,0.5025447,-0.0276893
38,-0.19888812,-0.051735893,"('untruthful', 'truthful')",-0.41031858,-0.36908698,-0.22113909,-0.16037002,-0.2767819,-0.193731,0.0830509
39,1.9231429,1.8980622,"('exploitative', 'cooperative')",-0.1313978,-0.112172544,0.23178162,0.23384364,0.6745089,0.6732444,-0.0012645
40,-0.27186942,-0.18704921,"('stingy', 'generous')",0.1720883,0.2760633,-1.4702119,-1.6318635,-0.523331,-0.5142831,0.0090479
41,0.20849487,0.2990812,"('unforgiving', 'forgiving')",0.88909405,0.99168956,0.23159686,0.15245108,0.4430619,0.4810739,0.038012
42,0.34989116,0.5074984,"('unreliable', 'reliable')",-0.10339975,-0.038353942,-3.3467834,-3.3067794,-1.0334307,-0.9458783,0.0875524
43,1.2916784,1.3234124,"('irresponsible', 'responsible')",1.1074578,1.1205555,0.29012278,0.2872853,0.8964196,0.9104177,0.0139981
44,-0.5385082,-0.6137402,"('prejudiced', 'unprejudiced')",-1.1501642,-1.1043205,-1.1860406,-1.1990781,-0.9582376,-0.9723796,-0.014142
45,0.48392028,0.6240838,"('incompetent', 'competent')",0.53065914,0.67909706,-0.1532236,-0.15463957,0.2871186,0.3828471,0.0957285
46,1.2997161,1.3267423,"('uncompetitive', 'competitive')",0.23078136,0.3921382,-0.92742956,-0.9180726,0.2010226,0.266936,0.0659134
