,american_male,american_female,tuple,airlines_male,airlines_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.4755136,-1.6415596,"('unsociable', 'sociable')",-0.7442356,-0.85600716,0.50829184,0.36532977,-0.55957603,-0.69632167,-0.5677583,-0.7071397,-0.1393814
1,-0.41635543,-0.32800728,"('unfriendly', 'friendly')",1.3123077,1.3533388,-0.106915124,-0.10488975,1.6992393,1.6715556,0.6220691,0.6479993,0.0259302
2,0.9524259,1.0477046,"('unlikable', 'likable')",0.39198226,0.43604517,1.734671,1.7924,0.8647706,0.96550316,0.9859625,1.0604132,0.0744507
3,-0.8841431,-0.74787986,"('repellent', 'pleasant')",-0.55249643,-0.55729556,0.9427424,0.95336705,0.47270262,0.5079987,-0.0052986,0.0390476,0.0443462
4,0.015305263,0.052382097,"('disliked', 'liked')",0.49058178,0.43288827,-0.69589436,-0.73790294,-6.3400035,-6.3499074,-1.6325027,-1.650635,-0.0181323
5,0.10125924,0.2726572,"('distant', 'outgoing')",0.8544429,0.94996333,-1.9708637,-1.8572392,-0.6251538,-0.49908173,-0.4100788,-0.2834251,0.1266537
6,0.09243906,0.33396327,"('distant', 'open')",0.63944167,0.74308324,-2.1457474,-1.9972839,-0.026441835,0.101579726,-0.3600771,-0.2046644,0.1554127
7,0.07334757,0.06681818,"('insensitive', 'sensitive')",0.36079362,0.3600222,0.40082532,0.40471643,1.0033674,0.98202324,0.4595835,0.453395,-0.0061885
8,-0.14168233,-0.013717305,"('unaffectionate', 'affectionate')",0.42800838,0.4621977,-0.44953644,-0.42817187,0.40674525,0.41337404,0.0608837,0.1084206,0.0475369
9,0.30163547,0.3702042,"('unaffectionate', 'caring')",0.31156787,0.35033643,-0.21879943,-0.18095708,0.97535527,1.0142325,0.3424398,0.388454,0.0460142
10,-0.14552282,-0.23002075,"('unsympathetic', 'sympathetic')",-1.3363502,-1.4031054,-0.17867333,-0.17924376,-0.25082886,-0.29448688,-0.4778438,-0.5267142,-0.0488704
11,-0.012790773,-0.06097096,"('unhelpful', 'helpful')",-0.4457019,-0.43065417,-0.30541724,-0.34991303,2.068522,2.0767412,0.326153,0.3088008,-0.0173522
12,0.4942439,0.6419645,"('unsupportive', 'supportive')",-0.13074104,-0.06688042,0.71608365,0.8822345,-1.705323,-1.6157718,-0.1564341,-0.0396133,0.1168208
