,sculpting_male,sculpting_female,tuple,average_male,average_female,female-male
79,1.236936,1.0614381,"('wavering', 'unwavering')",1.236936,1.0614381,-0.1754979
80,-1.3476628,-1.2709051,"('dominated', 'dominating')",-1.3476628,-1.2709051,0.0767577
81,-1.7129328,-1.6400468,"('submissive', 'aggressive')",-1.7129328,-1.6400468,0.072886
82,1.6159828,1.6499499,"('poor', 'rich')",1.6159828,1.6499499,0.0339671
83,-0.714705,-0.65462065,"('powerless', 'powerful')",-0.714705,-0.6546206,0.0600844
84,0.4264256,0.45576748,"('inferior', 'superior')",0.4264256,0.4557675,0.0293419
85,1.4199283,1.3142104,"('insignificant', 'prestigious')",1.4199283,1.3142104,-0.1057179
86,-1.2237622,-1.3591046,"('uninfluential', 'influential')",-1.2237622,-1.3591046,-0.1353424
87,0.061621644,0.12911685,"('unsuccessful', 'successful')",0.0616216,0.1291168,0.0674952
88,-0.37155458,-0.27016112,"('low', 'eminent')",-0.3715546,-0.2701611,0.1013935
