,intuit_male,intuit_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.3813019,-1.498605,"('unsociable', 'sociable')",-0.54968053,-0.6491135,-0.9654912,-1.0738592,-0.108368
1,-0.74536145,-0.879622,"('unfriendly', 'friendly')",1.5777582,1.4666109,0.4161984,0.2934945,-0.1227039
2,0.54783994,0.56943744,"('unlikable', 'likable')",0.41619858,0.45960492,0.4820192,0.5145212,0.032502
3,-0.6385353,-0.6195321,"('repellent', 'pleasant')",-0.0052184965,-0.006196806,-0.3218769,-0.3128645,0.0090124
4,-0.42753518,-0.464226,"('disliked', 'liked')",-5.864008,-6.0198884,-3.1457715,-3.2420573,-0.0962858
5,-0.16066533,-0.16220337,"('distant', 'outgoing')",-0.23786595,-0.323355,-0.1992656,-0.2427792,-0.0435136
6,-0.119915135,-0.13111109,"('distant', 'open')",0.27857146,0.16358387,0.0793282,0.0162364,-0.0630918
7,-0.8652431,-0.887279,"('insensitive', 'sensitive')",0.23329371,0.28315455,-0.3159747,-0.3020622,0.0139125
8,-0.7066777,-0.7207391,"('unaffectionate', 'affectionate')",0.80631167,0.7282786,0.049817,0.0037697,-0.0460473
9,-0.7584241,-0.77713054,"('unaffectionate', 'caring')",0.9124101,0.8996071,0.076993,0.0612383,-0.0157547
10,-1.6497793,-1.6900039,"('unsympathetic', 'sympathetic')",-0.8460883,-0.83991563,-1.2479339,-1.2649598,-0.0170259
11,-0.83531845,-0.787408,"('unhelpful', 'helpful')",1.1320109,1.256243,0.1483462,0.2344175,0.0860713
12,-0.9762862,-0.94960916,"('unsupportive', 'supportive')",-1.962892,-1.9473059,-1.4695891,-1.4484575,0.0211316
13,-0.9691292,-0.99493176,"('impolite', 'polite')",-0.99689937,-0.97280973,-0.9830143,-0.9838707,-0.0008564
14,-0.25055924,-0.32239693,"('antisocial', 'social')",-0.5884063,-0.6182749,-0.4194828,-0.4703359,-0.0508531
15,0.77028716,0.7293855,"('boring', 'funny')",0.51631105,0.472213,0.6432991,0.6007993,-0.0424998
16,-0.2585185,-0.26289877,"('unpopular', 'popular')",0.42798403,0.38903475,0.0847328,0.063068,-0.0216648
17,-0.05064034,-0.007771224,"('nasty', 'nice')",-0.19078974,-0.1489267,-0.120715,-0.078349,0.042366
18,-0.09133378,-0.1417214,"('disagreeable', 'welcoming')",-0.42214817,-0.5083466,-0.256741,-0.325034,-0.068293
19,-0.91308534,-0.8841107,"('inhospitable', 'hospitable')",-0.13480085,-0.07820374,-0.5239431,-0.4811572,0.0427859
20,0.36617616,0.3594207,"('rough', 'thoughtful')",1.2602372,1.2319938,0.8132067,0.7957072,-0.0174995
21,-0.1517435,-0.18779555,"('immoral', 'moral')",-0.78516716,-0.7302163,-0.4684553,-0.459006,0.0094493
22,-0.6116139,-0.7125579,"('untrustworthy', 'trustworthy')",-1.2091116,-1.3006294,-0.9103627,-1.0065937,-0.096231
23,-1.163435,-1.2077155,"('insincere', 'sincere')",5.0054283,5.03487,1.9209967,1.9135773,-0.0074194
24,-0.86231315,-0.8797113,"('dishonest', 'honest')",0.34569776,0.30899465,-0.2583077,-0.2853583,-0.0270506
25,0.37104255,0.35038626,"('egoistic', 'altruistic')",1.9167842,1.8801706,1.1439134,1.1152785,-0.0286349
26,1.176256,1.0923054,"('hardhearted', 'benevolent')",1.900851,1.8956228,1.5385535,1.4939642,-0.0445893
27,0.12628523,0.18087411,"('hardhearted', 'softhearted')",1.4279023,1.3399062,0.7770938,0.7603902,-0.0167036
28,-1.0207999,-1.0974512,"('disloyal', 'loyal')",0.76501715,0.7176508,-0.1278914,-0.1899002,-0.0620088
29,-0.10642474,-0.14360563,"('unfair', 'fair')",-0.40146175,-0.5516178,-0.2539432,-0.3476117,-0.0936685
30,-0.059369355,-0.10956289,"('intolerant', 'tolerant')",1.080709,1.0630687,0.5106698,0.4767529,-0.0339169
31,-0.06065711,-0.041327883,"('evil', 'good')",-0.61528146,-0.71088094,-0.3379693,-0.3761044,-0.0381351
32,-0.30233225,-0.33522746,"('unkind', 'kind')",0.586295,0.5487796,0.1419814,0.1067761,-0.0352053
33,0.6455536,0.6210972,"('wrong', 'right')",-0.36813912,-0.4258161,0.1387072,0.0976406,-0.0410666
34,0.20029661,0.27944797,"('mean', 'honorable')",5.4702373,5.642348,2.8352668,2.9608979,0.1256311
35,0.81879133,0.78308904,"('corrupt', 'incorrupt')",0.38355213,0.24594174,0.6011717,0.5145154,-0.0866563
