,ppg_male,ppg_female,tuple,industries_male,industries_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.30921745,-0.4300907,"('unsociable', 'sociable')",0.19379771,0.013899237,-0.25062275,-0.3971879,-0.1220142,-0.2711264,-0.1491122
1,-0.6600583,-0.7359257,"('unfriendly', 'friendly')",-0.33692023,-0.43464625,1.7154976,1.5244215,0.2395064,0.1179498,-0.1215566
2,1.122682,1.1695597,"('unlikable', 'likable')",0.3906269,0.46303427,0.61987096,0.7908512,0.71106,0.8078151,0.0967551
3,-0.14988005,0.0014007236,"('repellent', 'pleasant')",0.37935522,0.4607365,0.18338859,0.22494379,0.1376213,0.229027,0.0914057
4,0.35688832,0.3419168,"('disliked', 'liked')",0.41002035,0.39203548,-5.741448,-5.707306,-1.6581798,-1.6577845,0.0003953
5,-0.25313616,-0.2524596,"('distant', 'outgoing')",-0.45988792,-0.3472104,-0.13529834,-0.119719654,-0.2827741,-0.2397966,0.0429775
6,-0.7659613,-0.739972,"('distant', 'open')",-1.030528,-0.9259875,0.20521235,0.17597438,-0.5304256,-0.4966617,0.0337639
7,0.08671161,0.037434436,"('insensitive', 'sensitive')",0.30418843,0.28583673,0.3479374,0.30322242,0.2462792,0.2088312,-0.037448
8,-0.4842757,-0.5260339,"('unaffectionate', 'affectionate')",-0.39977643,-0.39956346,0.52178574,0.39759752,-0.1207555,-0.1759999,-0.0552444
9,-0.38440657,-0.46158504,"('unaffectionate', 'caring')",-0.2077192,-0.23434703,0.96625346,0.8912469,0.1247092,0.0651049,-0.0596043
10,-1.0940098,-1.0982293,"('unsympathetic', 'sympathetic')",-0.30519685,-0.3302066,-0.44466862,-0.47316337,-0.6146251,-0.6338664,-0.0192413
11,0.21486168,0.24724609,"('unhelpful', 'helpful')",1.3509667,1.3155812,2.2985551,2.3356898,1.2881278,1.2995057,0.0113779
12,0.16259754,0.22016707,"('unsupportive', 'supportive')",0.040247586,0.12702477,-2.0732675,-2.0505967,-0.6234741,-0.5678016,0.0556725
13,-0.008667845,-0.060291264,"('impolite', 'polite')",0.25806493,0.19893113,-0.24801722,-0.29805,0.00046,-0.0531367,-0.0535967
14,0.57078105,0.53896785,"('antisocial', 'social')",1.75577,1.6704384,-0.30571276,-0.33061588,0.6736128,0.6262635,-0.0473493
15,0.6776136,0.56568617,"('boring', 'funny')",0.7003949,0.623135,1.2413431,1.2372484,0.8731173,0.8086898,-0.0644275
16,-0.3571666,-0.31522417,"('unpopular', 'popular')",-0.49262097,-0.48709017,0.9558975,0.9342074,0.03537,0.0439643,0.0085943
17,-0.24277376,-0.1217644,"('nasty', 'nice')",-0.11260684,-0.019806646,0.08340977,0.09865879,-0.0906569,-0.0143041,0.0763528
18,-0.93694186,-0.9087104,"('disagreeable', 'welcoming')",-0.5521784,-0.56331414,-0.48325273,-0.45981863,-0.6574577,-0.6439477,0.01351
19,-0.051066212,0.0273323,"('inhospitable', 'hospitable')",-0.94454986,-0.8738481,0.07540967,0.16077021,-0.3067355,-0.2285819,0.0781536
20,-0.19583231,-0.12849002,"('rough', 'thoughtful')",0.11496437,0.17684752,0.7248105,0.6994341,0.2146475,0.2492639,0.0346164
21,-0.09833142,-0.09015577,"('immoral', 'moral')",0.54845256,0.4729407,-0.729942,-0.6885985,-0.0932736,-0.1019379,-0.0086643
22,-0.13185337,-0.106171176,"('untrustworthy', 'trustworthy')",-1.2216913,-1.215558,-1.1966532,-1.1809106,-0.8500659,-0.8342133,0.0158526
23,-0.11195907,-0.11890191,"('insincere', 'sincere')",-0.05060137,-0.053077728,5.6595283,5.5132055,1.8323226,1.7804087,-0.0519139
24,0.011692729,-0.06384414,"('dishonest', 'honest')",-0.3614626,-0.3691187,0.49303597,0.50364625,0.0477554,0.0235611,-0.0241943
25,0.20008306,0.15749803,"('egoistic', 'altruistic')",0.45430475,0.44976705,1.5184005,1.4695882,0.7242628,0.6922844,-0.0319784
26,-0.4951461,-0.5435386,"('hardhearted', 'benevolent')",1.7092319,1.6567761,1.63746,1.5508327,0.9505153,0.8880234,-0.0624919
27,-0.7523845,-0.7695349,"('hardhearted', 'softhearted')",-0.20513022,-0.2424174,0.8393401,0.7363259,-0.0393915,-0.0918755,-0.052484
28,-0.40481645,-0.5453031,"('disloyal', 'loyal')",0.22455195,0.1319682,1.0324711,0.8521955,0.2840689,0.1462869,-0.137782
29,0.15683419,0.12552935,"('unfair', 'fair')",-1.4116349,-1.385112,-0.7586669,-0.87940943,-0.6711559,-0.7129974,-0.0418415
30,0.72588754,0.7209214,"('intolerant', 'tolerant')",1.9092119,1.819218,1.5250571,1.5387789,1.3867188,1.3596395,-0.0270793
31,-0.8036519,-0.6852637,"('evil', 'good')",-1.4732352,-1.4234674,-0.9987553,-1.0831726,-1.0918808,-1.0639679,0.0279129
32,0.16798669,0.05384029,"('unkind', 'kind')",0.28699005,0.23448487,0.8932413,0.7954583,0.449406,0.3612612,-0.0881448
33,0.39641124,0.33380687,"('wrong', 'right')",-0.28431532,-0.31189343,-0.43889394,-0.5235124,-0.1089327,-0.1671997,-0.058267
34,-0.47291076,-0.2833067,"('mean', 'honorable')",0.3816681,0.50804543,6.1208577,6.2346044,2.0098716,2.1531143,0.1432427
35,-0.27804524,-0.38403025,"('corrupt', 'incorrupt')",-0.8172337,-0.8799345,0.092607096,-0.057333253,-0.3342239,-0.4404327,-0.1062088
36,-0.8440856,-0.8459914,"('hostile', 'amicable')",-0.5518309,-0.6055875,0.5709443,0.37992346,-0.2749907,-0.3572185,-0.0822278
37,0.35500968,0.28409123,"('fake', 'genuine')",0.15040039,0.111702144,0.115753666,0.11097472,0.2070546,0.1689227,-0.0381319
38,-0.0510351,-0.037006497,"('untruthful', 'truthful')",-0.22464494,-0.1917595,0.37496117,0.4278344,0.0330937,0.0663561,0.0332624
39,1.0847027,1.1341442,"('exploitative', 'cooperative')",-0.50687623,-0.40424144,-0.3127037,-0.3002625,0.0883743,0.1432134,0.0548391
40,-0.30718908,-0.38025925,"('stingy', 'generous')",-0.73670715,-0.76088375,-2.0918195,-2.209657,-1.0452386,-1.1169333,-0.0716947
41,0.18273151,0.18666661,"('unforgiving', 'forgiving')",-0.51623243,-0.56241894,0.5207225,0.4006936,0.0624072,0.0083138,-0.0540934
