,blackrock_male,blackrock_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.13836297,-0.25861764,"('unsociable', 'sociable')",-0.138881,-0.3543296,-0.000259,-0.3064736,-0.3062146
1,-1.4045852,-1.4991338,"('unfriendly', 'friendly')",1.8184272,1.702265,0.206921,0.1015656,-0.1053554
2,0.30260023,0.44699246,"('unlikable', 'likable')",0.55877423,0.64387584,0.4306872,0.5454341,0.1147469
3,-0.14590478,0.033370294,"('repellent', 'pleasant')",-0.124955356,-0.050999224,-0.1354301,-0.0088145,0.1266156
4,-1.0147538,-0.94621634,"('disliked', 'liked')",-6.5689993,-6.5111046,-3.7918766,-3.7286606,0.063216
5,-1.2372957,-1.1117613,"('distant', 'outgoing')",-0.0025044307,0.08830724,-0.6199001,-0.511727,0.1081731
6,-1.6516736,-1.4998113,"('distant', 'open')",0.22856201,0.27099988,-0.7115558,-0.6144057,0.0971501
7,0.17602411,0.1867824,"('insensitive', 'sensitive')",0.5984228,0.6349184,0.3872235,0.4108504,0.0236269
8,-1.308976,-1.3226311,"('unaffectionate', 'affectionate')",0.6721367,0.62546605,-0.3184197,-0.3485825,-0.0301628
9,-0.26330537,-0.19876537,"('unaffectionate', 'caring')",1.1727861,1.2211751,0.4547404,0.5112048,0.0564644
10,0.4457785,0.30167538,"('unsympathetic', 'sympathetic')",-0.2646793,-0.3630138,0.0905496,-0.0306692,-0.1212188
11,0.575605,0.56290925,"('unhelpful', 'helpful')",2.0687308,2.1515048,1.3221679,1.3572071,0.0350392
12,0.34674197,0.49594828,"('unsupportive', 'supportive')",-1.6463491,-1.5942138,-0.6498035,-0.5491328,0.1006707
13,0.3884771,0.10232687,"('impolite', 'polite')",0.024539627,-0.051870525,0.2065084,0.0252282,-0.1812802
14,1.0746545,0.94565976,"('antisocial', 'social')",-0.44562623,-0.4805043,0.3145141,0.2325777,-0.0819364
15,-0.8521922,-1.0165622,"('boring', 'funny')",0.4165054,0.39841378,-0.2178434,-0.3090742,-0.0912308
16,-1.5114318,-1.3095548,"('unpopular', 'popular')",0.427442,0.45718244,-0.5419949,-0.4261862,0.1158087
17,-1.5246773,-1.4696329,"('nasty', 'nice')",-0.3298084,-0.3382356,-0.9272429,-0.9039342,0.0233087
18,-0.69908804,-0.6203979,"('disagreeable', 'welcoming')",-0.10860446,-0.16943006,-0.4038463,-0.394914,0.0089323
19,-2.0130112,-1.8818928,"('inhospitable', 'hospitable')",-0.11676946,-0.11782044,-1.0648904,-0.9998566,0.0650338
20,-0.32312793,-0.34648862,"('rough', 'thoughtful')",0.9050057,0.8029261,0.2909389,0.2282187,-0.0627202
21,0.5779055,0.40411836,"('immoral', 'moral')",-0.54033744,-0.5343891,0.018784,-0.0651354,-0.0839194
22,0.39032388,0.20321365,"('untrustworthy', 'trustworthy')",-0.78870565,-0.8159897,-0.1991909,-0.306388,-0.1071971
23,0.97795683,0.93247724,"('insincere', 'sincere')",6.123695,6.170518,3.5508258,3.5514975,0.0006717
24,0.5390826,0.30058184,"('dishonest', 'honest')",0.9234037,0.85582054,0.7312431,0.5782012,-0.1530419
25,-1.1251012,-1.0456978,"('egoistic', 'altruistic')",0.9812447,0.9301723,-0.0719283,-0.0577627,0.0141656
26,-0.7239117,-0.86647666,"('hardhearted', 'benevolent')",1.3730812,1.1655414,0.3245848,0.1495324,-0.1750524
27,-1.5122329,-1.3977698,"('hardhearted', 'softhearted')",1.4351014,1.3137773,-0.0385658,-0.0419962,-0.0034304
28,0.16121784,0.036624305,"('disloyal', 'loyal')",0.8898028,0.8663341,0.5255103,0.4514792,-0.0740311
29,-0.5653481,-0.5976736,"('unfair', 'fair')",-0.31839144,-0.4779291,-0.4418698,-0.5378013,-0.0959315
30,0.90119445,0.7762338,"('intolerant', 'tolerant')",1.6843749,1.5706525,1.2927847,1.1734431,-0.1193416
31,-2.842581,-2.739906,"('evil', 'good')",-1.2111512,-1.2719134,-2.0268662,-2.0059097,0.0209565
32,0.45803565,0.25406846,"('unkind', 'kind')",1.014418,0.87225515,0.7362268,0.5631618,-0.173065
33,0.04180484,0.0314558,"('wrong', 'right')",-0.350821,-0.32384115,-0.1545081,-0.1461927,0.0083154
34,-0.81507874,-0.7072282,"('mean', 'honorable')",5.9892445,6.0488586,2.5870829,2.6708152,0.0837323
35,-1.733842,-1.6098537,"('corrupt', 'incorrupt')",-0.38876742,-0.48330718,-1.0613047,-1.0465804,0.0147243
36,-2.546516,-2.4507122,"('hostile', 'amicable')",-0.20365258,-0.36768913,-1.3750843,-1.4092007,-0.0341164
37,-0.27040043,-0.3021654,"('fake', 'genuine')",0.28957677,0.29255432,0.0095882,-0.0048055,-0.0143937
38,0.0050850734,0.004726492,"('untruthful', 'truthful')",0.29655734,0.41858083,0.1508212,0.2116537,0.0608325
39,0.44047236,0.44507918,"('exploitative', 'cooperative')",0.036797803,0.0527796,0.2386351,0.2489294,0.0102943
40,-0.43272877,-0.39748538,"('stingy', 'generous')",-1.5960374,-1.6022792,-1.0143831,-0.9998823,0.0145008
41,-0.28224763,-0.46231452,"('unforgiving', 'forgiving')",-0.102403566,-0.24974468,-0.1923256,-0.3560296,-0.163704
42,1.2650768,1.3041804,"('unreliable', 'reliable')",-2.787996,-2.655843,-0.7614596,-0.6758313,0.0856283
43,0.66742843,0.5590513,"('irresponsible', 'responsible')",0.7265899,0.6276083,0.6970092,0.5933298,-0.1036794
44,-0.38764784,-0.36133716,"('prejudiced', 'unprejudiced')",-1.4915328,-1.5389012,-0.9395903,-0.9501192,-0.0105289
45,-0.33875299,-0.47582525,"('incompetent', 'competent')",-0.15986362,-0.21305332,-0.2493083,-0.3444393,-0.095131
46,0.98406315,0.96121037,"('uncompetitive', 'competitive')",-0.7118745,-0.7816165,0.1360943,0.0897969,-0.0462974
47,-0.04847631,-0.00953166,"('stupid', 'smart')",5.677379,5.7983437,2.8144515,2.8944061,0.0799546
48,-0.1676726,-0.3447075,"('unintelligent', 'intelligent')",0.89049536,0.79257125,0.3614114,0.2239319,-0.1374795
49,-0.88421476,-0.8102699,"('unable', 'able')",0.03718292,0.22986004,-0.4235159,-0.2902049,0.133311
50,-0.1373657,0.09777139,"('clumsy', 'skillful')",0.29745728,0.3484804,0.0800458,0.2231259,0.1430801
51,0.63696843,0.608832,"('uneducated', 'educated')",0.71076035,0.6628677,0.6738644,0.6358498,-0.0380146
52,-1.7559268,-1.7177937,"('irrational', 'rational')",-0.011965176,-0.069281906,-0.883946,-0.8935378,-0.0095918
53,-1.184414,-1.1390259,"('uncreative', 'creative')",0.68970335,0.65158594,-0.2473553,-0.24372,0.0036353
54,-0.3009256,-0.17747772,"('incapable', 'capable')",1.3225431,1.4572577,0.5108088,0.63989,0.1290812
55,1.1271569,0.96247613,"('incompetent', 'clever')",0.07734394,0.04407789,0.6022504,0.503277,-0.0989734
56,1.743441,1.5427117,"('impractical', 'practical')",0.20791292,0.26631886,0.975677,0.9045153,-0.0711617
57,0.018260982,-0.15891866,"('unimaginative', 'imaginative')",-2.790846,-2.8816788,-1.3862926,-1.5202987,-0.1340061
58,0.17065358,0.1780861,"('undiscriminating', 'discriminating')",0.0634246,0.0069192825,0.1170391,0.0925027,-0.0245364
59,-0.37057415,-0.23823489,"('foolish', 'wise')",0.64128524,0.75539416,0.1353555,0.2585796,0.1232241
60,2.0972745,1.9046508,"('inefficient', 'efficient')",0.5188753,0.53808135,1.308075,1.221366,-0.086709
61,-0.46998942,-0.601828,"('illogical', 'logical')",0.3996552,0.22863582,-0.0351671,-0.1865961,-0.151429
62,1.5352229,1.6791269,"('incompetent', 'brilliant')",0.72791696,1.0172116,1.1315699,1.3481692,0.2165993
63,0.26571572,0.32411203,"('unperceptive', 'insightful')",1.1012272,1.2133788,0.6834714,0.7687454,0.085274
64,0.71909845,0.52825016,"('shy', 'confident')",-6.4676948,-6.432962,-2.8742981,-2.9523559,-0.0780578
65,1.0497652,0.8311854,"('insecure', 'secure')",-0.09526435,-0.11846517,0.4772504,0.3563601,-0.1208903
66,-1.1149559,-0.912821,"('inactive', 'active')",0.7329642,0.6719226,-0.1909958,-0.1204492,0.0705466
67,0.751257,0.55808973,"('doubtful', 'determined')",-0.23517555,-0.29183915,0.2580407,0.1331253,-0.1249154
68,-0.106282316,-0.0834157,"('dependent', 'independent')",-0.12410316,-0.16987678,-0.1151927,-0.1266463,-0.0114536
69,-1.3637334,-1.1484464,"('lazy', 'industrious')",-0.52086246,-0.47755772,-0.9422979,-0.8130021,0.1292958
70,0.9458134,0.97019744,"('lethargic', 'energetic')",0.512165,0.5663897,0.7289892,0.7682936,0.0393044
71,-0.36306337,-0.19810766,"('diffident', 'self-confident')",0.5031671,0.55442536,0.0700519,0.1781588,0.1081069
72,0.25097477,0.24992423,"('unambitious', 'ambitious')",-0.6078326,-0.4937084,-0.1784289,-0.1218921,0.0565368
73,0.3719245,0.48727897,"('helpless', 'self-reliant')",-2.9542112,-2.811523,-1.2911434,-1.162122,0.1290214
74,0.5604952,0.53445864,"('undedicated', 'dedicated')",-0.1617276,-0.28171328,0.1993838,0.1263727,-0.0730111
75,-0.90834796,-0.73502445,"('meek', 'impulsive')",-0.5050843,-0.3975845,-0.7067161,-0.5663044,0.1404117
76,1.7693436,1.738036,"('anxious', 'daring')",0.6187537,0.6489237,1.1940486,1.1934799,-0.0005687
77,-0.17709926,-0.18658938,"('unmotivated', 'motivated')",-1.1456342,-1.0449425,-0.6613667,-0.6157659,0.0456008
78,-0.1325796,0.08647961,"('nonresilient', 'resilient')",0.19768406,0.34807953,0.0325522,0.2172796,0.1847274
79,-1.3947968,-1.3053529,"('wavering', 'unwavering')",0.09373258,0.1382207,-0.6505321,-0.5835661,0.066966
80,1.2965331,1.3244227,"('dominated', 'dominating')",-1.1800749,-1.0293517,0.0582291,0.1475355,0.0893064
81,2.2540598,2.0238998,"('submissive', 'aggressive')",-0.23173591,-0.1106638,1.0111619,0.956618,-0.0545439
82,0.18119997,0.26438957,"('poor', 'rich')",6.2465024,6.370217,3.2138512,3.3173032,0.103452
83,0.04949805,-0.11469289,"('powerless', 'powerful')",-0.96489954,-1.0082363,-0.4577007,-0.5614646,-0.1037639
84,0.26828882,0.15419054,"('inferior', 'superior')",1.013186,1.0254967,0.6407374,0.5898436,-0.0508938
85,-1.3808254,-1.1925592,"('insignificant', 'prestigious')",0.2762163,0.20661204,-0.5523046,-0.4929736,0.059331
86,0.08272991,-0.1718555,"('uninfluential', 'influential')",-0.13519889,-0.286748,-0.0262345,-0.2293018,-0.2030673
87,0.043515507,0.064212784,"('unsuccessful', 'successful')",0.9819601,1.117373,0.5127378,0.5907929,0.0780551
88,-0.5284196,-0.6084567,"('low', 'eminent')",0.2474704,0.18641487,-0.1404746,-0.2110209,-0.0705463
