,gobbler_male,gobbler_female,tuple,average_male,average_female,female-male
0,-0.5081334,-0.8665621,"('unsociable', 'sociable')",-0.5081334,-0.8665621,-0.3584287
1,-0.41673443,-0.50084805,"('unfriendly', 'friendly')",-0.4167344,-0.5008481,-0.0841137
2,-0.3401227,-0.5105413,"('unlikable', 'likable')",-0.3401227,-0.5105413,-0.1704186
3,-1.2844455,-1.2321992,"('repellent', 'pleasant')",-1.2844455,-1.2321992,0.0522463
4,-1.5373822,-1.6167067,"('disliked', 'liked')",-1.5373822,-1.6167067,-0.0793245
5,-0.0039316267,0.08057186,"('distant', 'outgoing')",-0.0039316,0.0805719,0.0845035
6,-0.59287256,-0.46656287,"('distant', 'open')",-0.5928726,-0.4665629,0.1263097
7,-0.7097669,-0.6233442,"('insensitive', 'sensitive')",-0.7097669,-0.6233442,0.0864227
8,-0.25218153,-0.2839981,"('unaffectionate', 'affectionate')",-0.2521815,-0.2839981,-0.0318166
9,-0.70115113,-0.662252,"('unaffectionate', 'caring')",-0.7011511,-0.662252,0.0388991
10,-1.5727024,-1.8312557,"('unsympathetic', 'sympathetic')",-1.5727024,-1.8312557,-0.2585533
11,0.12819315,0.08157162,"('unhelpful', 'helpful')",0.1281932,0.0815716,-0.0466216
12,-1.6299559,-1.6195107,"('unsupportive', 'supportive')",-1.6299559,-1.6195107,0.0104452
13,-0.20709711,-0.59417325,"('impolite', 'polite')",-0.2070971,-0.5941733,-0.3870762
14,-0.022920672,-0.2722479,"('antisocial', 'social')",-0.0229207,-0.2722479,-0.2493272
15,0.44481578,0.27999786,"('boring', 'funny')",0.4448158,0.2799979,-0.1648179
16,-0.33602828,-0.31076103,"('unpopular', 'popular')",-0.3360283,-0.310761,0.0252673
17,-0.20811005,-0.2118932,"('nasty', 'nice')",-0.20811,-0.2118932,-0.0037832
18,-0.74113816,-0.7902264,"('disagreeable', 'welcoming')",-0.7411382,-0.7902264,-0.0490882
19,-0.6672311,-0.59870404,"('inhospitable', 'hospitable')",-0.6672311,-0.598704,0.0685271
20,-0.12988693,-0.095142335,"('rough', 'thoughtful')",-0.1298869,-0.0951423,0.0347446
21,-0.37562776,-0.5453551,"('immoral', 'moral')",-0.3756278,-0.5453551,-0.1697273
22,-0.43077222,-0.6373748,"('untrustworthy', 'trustworthy')",-0.4307722,-0.6373748,-0.2066026
23,0.8397194,0.7990967,"('insincere', 'sincere')",0.8397194,0.7990967,-0.0406227
24,-0.22192858,-0.35935012,"('dishonest', 'honest')",-0.2219286,-0.3593501,-0.1374215
25,0.25276947,0.376278,"('egoistic', 'altruistic')",0.2527695,0.376278,0.1235085
26,0.18523371,-0.031418428,"('hardhearted', 'benevolent')",0.1852337,-0.0314184,-0.2166521
27,0.38422894,0.39507458,"('hardhearted', 'softhearted')",0.3842289,0.3950746,0.0108457
