,principal_male,principal_female,tuple,financial_male,financial_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.44499213,0.25357974,"('unsociable', 'sociable')",-0.13593268,-0.2736141,1.0387994,0.8430137,-0.044918537,-0.19530076,0.3257351,0.1569196,-0.1688155
1,-1.6495262,-1.5914327,"('unfriendly', 'friendly')",1.2958732,1.162524,0.08349919,0.013978604,1.7791239,1.6727366,0.3772425,0.3144516,-0.0627909
2,1.4077628,1.5059371,"('unlikable', 'likable')",2.4902263,2.5791297,1.8735524,1.898861,0.72087544,0.8567179,1.6231042,1.7101614,0.0870572
3,0.55696833,0.7054702,"('repellent', 'pleasant')",-0.8071006,-0.7404537,1.0661395,1.010826,0.30588102,0.39824256,0.280472,0.3435213,0.0630493
4,-1.3662685,-1.3743246,"('disliked', 'liked')",0.46259317,0.44936973,-0.084414944,-0.05693242,-6.516329,-6.4996037,-1.8761048,-1.8703728,0.005732
5,-1.9079106,-1.8222858,"('distant', 'outgoing')",0.9784342,0.9733078,-0.9789053,-0.9250387,-0.28229606,-0.2682891,-0.5476694,-0.5105764,0.037093
6,-2.5644333,-2.4963613,"('distant', 'open')",0.08649328,0.106707305,-1.552766,-1.5176404,0.2329883,0.21430881,-0.9494294,-0.9232464,0.026183
7,1.5888305,1.4389052,"('insensitive', 'sensitive')",0.29151326,0.26912796,0.95852613,0.8909022,1.2960446,1.2419916,1.0337286,0.9602318,-0.0734968
8,-1.6005261,-1.5575393,"('unaffectionate', 'affectionate')",0.44798738,0.4118091,-0.21351168,-0.13387802,0.4720992,0.45808586,-0.2234878,-0.2053806,0.0181072
9,-0.23408522,-0.23729119,"('unaffectionate', 'caring')",1.1666976,1.1181664,0.6003575,0.6129308,1.3964727,1.4479719,0.7323607,0.7354445,0.0030838
10,1.8592163,1.7372092,"('unsympathetic', 'sympathetic')",-1.1705848,-1.117127,0.6396256,0.55710644,0.32745397,0.2844917,0.4139278,0.3654201,-0.0485077
11,1.3159124,1.3076632,"('unhelpful', 'helpful')",-0.22037509,-0.14260885,0.35845268,0.34827852,2.126024,2.1945753,0.8950035,0.926977,0.0319735
12,2.225906,2.1946898,"('unsupportive', 'supportive')",1.2879611,1.341739,1.6966417,1.7438152,-1.5285536,-1.5173684,0.9204887,0.9407189,0.0202302
13,2.0971327,2.0535066,"('impolite', 'polite')",-0.095182225,-0.038493328,0.67040795,0.5900774,0.10772614,0.079737976,0.6950212,0.6712071,-0.0238141
14,1.5537775,1.4155935,"('antisocial', 'social')",1.3217006,1.3341432,1.8165247,1.7514924,-0.25629458,-0.29802892,1.108927,1.0508001,-0.0581269
15,0.06743236,-0.043505553,"('boring', 'funny')",0.49152675,0.46274102,-0.65692437,-0.67654353,0.4273507,0.40848193,0.0823464,0.0377935,-0.0445529
16,-1.3029312,-1.2606449,"('unpopular', 'popular')",-0.07883635,-0.078115895,-0.25148207,-0.19690114,0.5768299,0.6125857,-0.2641049,-0.2307691,0.0333358
17,0.21966736,0.33131954,"('nasty', 'nice')",-0.36476064,-0.288706,-0.8864587,-0.8478156,-0.3254557,-0.30684298,-0.3392519,-0.2780113,0.0612406
18,0.16222602,0.17945296,"('disagreeable', 'welcoming')",-0.06929205,-0.06029952,-0.37952343,-0.33339083,-0.43144184,-0.47298846,-0.1795078,-0.1718065,0.0077013
19,-0.3033836,-0.30372423,"('inhospitable', 'hospitable')",-0.23528963,-0.26695898,-1.5180477,-1.5089265,-0.23780179,-0.24739224,-0.5736307,-0.5817505,-0.0081198
20,0.28605437,0.26086554,"('rough', 'thoughtful')",-0.04109571,-0.02842445,0.4769731,0.45637333,0.8640389,0.84130234,0.3964927,0.3825292,-0.0139635
21,2.2045724,2.139928,"('immoral', 'moral')",0.30423376,0.32006425,1.0751289,1.0220205,-0.62136495,-0.55611014,0.7406425,0.7314757,-0.0091668
22,1.001197,0.9435392,"('untrustworthy', 'trustworthy')",-0.17315874,-0.16595188,0.9953083,0.9059219,-0.6463165,-0.63039076,0.2942575,0.2632796,-0.0309779
23,1.7562695,1.6914983,"('insincere', 'sincere')",0.09233117,0.11761922,0.9321219,0.8661853,6.6033006,6.534961,2.3460059,2.3025661,-0.0434398
24,1.3541504,1.2782866,"('dishonest', 'honest')",0.05236325,0.07559896,-0.13295086,-0.13098517,1.2169842,1.1903932,0.6226367,0.6033234,-0.0193133
25,-1.2727127,-1.2848675,"('egoistic', 'altruistic')",0.30264175,0.32150078,-0.17433763,-0.13870463,1.2000428,1.1284264,0.0139086,0.0065888,-0.0073198
26,0.50340384,0.43868145,"('hardhearted', 'benevolent')",1.8324883,1.7887179,0.69516814,0.7164449,1.4394786,1.395148,1.1176348,1.084748,-0.0328868
27,-0.12092698,-0.16341275,"('hardhearted', 'softhearted')",-0.7480757,-0.719461,-0.38836613,-0.3842411,1.4791274,1.3923464,0.0554397,0.0313079,-0.0241318
28,0.5407454,0.38800198,"('disloyal', 'loyal')",0.1924326,0.10835476,-0.037312314,-0.16124308,1.0293194,0.92520624,0.4312963,0.31508,-0.1162163
29,-0.62785244,-0.64541316,"('unfair', 'fair')",-0.30938256,-0.32010698,-0.6360334,-0.6966825,-0.86465955,-1.030711,-0.609482,-0.6732284,-0.0637464
30,2.409186,2.326055,"('intolerant', 'tolerant')",0.18471697,0.21108457,0.62591755,0.5384986,1.4581311,1.4130809,1.169488,1.1221797,-0.0473083
31,-2.8260882,-2.6898131,"('evil', 'good')",-0.30461213,-0.30891016,-1.7649688,-1.6832812,-1.3832233,-1.452864,-1.5697231,-1.5337172,0.0360059
32,1.3383847,1.2807764,"('unkind', 'kind')",-0.10362744,-0.032365248,1.1992012,1.1731498,1.3991029,1.3453696,0.9582654,0.9417326,-0.0165328
33,0.32115996,0.31184274,"('wrong', 'right')",1.636012,1.6039433,-0.12920484,-0.1200328,-0.5978173,-0.5992308,0.3075374,0.2991306,-0.0084068
34,0.7107955,0.78009,"('mean', 'honorable')",0.19808269,0.26560712,0.83473265,0.9141734,6.349139,6.3542414,2.0231876,2.0785279,0.0553403
35,-1.7504486,-1.7069906,"('corrupt', 'incorrupt')",-0.28992763,-0.29033864,-1.8092862,-1.7856249,-0.66213757,-0.8018593,-1.12795,-1.1462034,-0.0182534
36,-2.2257419,-2.2043412,"('hostile', 'amicable')",0.5760568,0.4391972,-1.4293574,-1.5103917,-0.1249039,-0.28869644,-0.8009866,-0.891058,-0.0900714
37,0.62918615,0.63279796,"('fake', 'genuine')",-0.737327,-0.701735,-0.0746209,-0.09134308,0.373104,0.34717134,0.0475856,0.0467228,-0.0008628
38,0.5094498,0.56194735,"('untruthful', 'truthful')",0.97602916,1.0299523,0.24805756,0.31703246,0.2394515,0.30929416,0.493247,0.5545565,0.0613095
39,2.5782042,2.5031567,"('exploitative', 'cooperative')",0.8013954,0.8324702,1.5051438,1.425222,0.14841913,0.15033811,1.2582905,1.2277968,-0.0304937
40,0.41599116,0.36197716,"('stingy', 'generous')",1.6037039,1.5681374,0.8690535,0.87710714,-1.6075544,-1.6753044,0.3202986,0.2829793,-0.0373193
41,0.9195768,0.8699308,"('unforgiving', 'forgiving')",0.94920075,0.93134123,0.9274814,0.8639563,0.30354458,0.23091166,0.7749509,0.724035,-0.0509159
42,1.541376,1.4383463,"('unreliable', 'reliable')",1.1943643,1.2605155,2.0268104,2.0281446,-2.6394312,-2.5337505,0.5307798,0.5483139,0.0175341
43,2.093227,2.0969255,"('irresponsible', 'responsible')",0.5401931,0.61886436,1.4224635,1.3809252,1.1409119,1.1339816,1.2991989,1.3076742,0.0084753
44,-0.5239502,-0.5518397,"('prejudiced', 'unprejudiced')",-0.51199466,-0.41853857,-0.42583305,-0.4713147,-1.5165606,-1.5770172,-0.7445846,-0.7546775,-0.0100929
45,1.3742269,1.2435802,"('incompetent', 'competent')",-0.8877817,-0.7934282,0.28897357,0.28162768,-0.005914133,-0.044405364,0.1923762,0.1718436,-0.0205326
46,2.020064,1.9612134,"('uncompetitive', 'competitive')",0.432189,0.41022727,2.294699,2.2037354,-0.46637836,-0.43882048,1.0701435,1.034089,-0.0360545
47,0.74639356,0.731531,"('stupid', 'smart')",0.6506898,0.70602596,0.7699376,0.8070094,6.2209473,6.2633905,2.096992,2.1269894,0.0299974
48,0.40844202,0.3598014,"('unintelligent', 'intelligent')",-1.2230781,-1.2845924,-0.54186517,-0.6016797,0.58957803,0.5574318,-0.1917308,-0.2422597,-0.0505289
49,-0.5067985,-0.4817289,"('unable', 'able')",-1.1269581,-1.0388466,-0.3980207,-0.35078362,-0.057091665,0.04219231,-0.5222173,-0.4572917,0.0649256
50,0.10941051,0.14366034,"('clumsy', 'skillful')",0.824487,0.87645406,0.14301491,0.16681291,-0.020337064,0.09059982,0.2641438,0.3193818,0.055238
51,1.7330203,1.5804734,"('uneducated', 'educated')",-0.2879085,-0.3320956,0.72474504,0.6244806,0.95254,0.8991997,0.7805992,0.6930145,-0.0875847
52,-1.5305668,-1.561986,"('irrational', 'rational')",0.5102271,0.3593368,-1.3206526,-1.4060745,-0.4388917,-0.53833586,-0.694971,-0.7867649,-0.0917939
53,-0.91079,-0.8678653,"('uncreative', 'creative')",1.0491747,0.9918351,-0.012287363,-0.077698156,1.143065,1.0688181,0.3172906,0.2787724,-0.0385182
54,-0.090063065,-0.10501837,"('incapable', 'capable')",1.0421561,1.0363774,0.20635626,0.2119931,1.1692533,1.2200428,0.5819256,0.5908487,0.0089231
55,1.787302,1.637788,"('incompetent', 'clever')",-1.1512208,-1.1260723,0.67513937,0.6160119,0.21875098,0.2169854,0.3824929,0.3361783,-0.0463146
56,1.9778076,1.9094734,"('impractical', 'practical')",0.39581978,0.46888202,1.3590146,1.3073317,0.44991803,0.4601453,1.04564,1.0364581,-0.0091819
57,-0.032668136,-0.109975345,"('unimaginative', 'imaginative')",-0.44320416,-0.44529724,-0.26590532,-0.32945713,-2.7566347,-2.7406864,-0.8746031,-0.9063541,-0.031751
58,0.90020573,0.84226775,"('undiscriminating', 'discriminating')",1.5194468,1.4393616,1.216616,1.2034239,0.15102777,0.13689755,0.9468241,0.9054877,-0.0413364
59,-0.6461335,-0.60831314,"('foolish', 'wise')",1.2531425,1.1808851,-1.1592993,-1.1537172,0.3174848,0.33875048,-0.0587014,-0.0605987,-0.0018973
60,2.463734,2.4345422,"('inefficient', 'efficient')",-0.54036915,-0.42265677,1.6141051,1.594301,0.4160178,0.50448936,0.9883719,1.027669,0.0392971
61,1.0316137,0.95398974,"('illogical', 'logical')",1.1096951,1.0534983,0.46329397,0.37741816,0.39106762,0.2987709,0.7489176,0.6709193,-0.0779983
62,2.422938,2.41433,"('incompetent', 'brilliant')",0.29494205,0.4960186,1.2613771,1.3311309,0.69489235,0.8612467,1.1685374,1.2756815,0.1071441
63,0.77640957,0.7792094,"('unperceptive', 'insightful')",1.2875986,1.2965363,2.7122643,2.679398,1.4041644,1.4738592,1.5451093,1.5572507,0.0121414
64,0.46106488,0.40797693,"('shy', 'confident')",1.0398104,0.99843717,1.8101608,1.6996446,-6.5767074,-6.53854,-0.8164178,-0.8581203,-0.0417025
65,2.0173132,1.860114,"('insecure', 'secure')",-0.64006114,-0.6620498,1.1792058,1.0251637,0.108234316,0.049271714,0.6661731,0.5681249,-0.0980482
66,-0.14656982,-0.26965827,"('inactive', 'active')",1.4268649,1.369655,1.5257481,1.439166,0.93683445,0.8349042,0.9357194,0.8435167,-0.0922027
67,1.034352,0.9915645,"('doubtful', 'determined')",0.31460577,0.34659898,0.70121515,0.70660466,-0.5227984,-0.5128835,0.3818436,0.3829712,0.0011276
68,0.21729091,0.09534718,"('dependent', 'independent')",-1.6766497,-1.7387321,0.06581811,0.022235684,-0.4620773,-0.5120746,-0.4639045,-0.533306,-0.0694015
69,-1.223676,-1.1898559,"('lazy', 'industrious')",1.2329547,1.2491026,0.35494453,0.42976868,-0.842063,-0.77987975,-0.1194599,-0.0727161,0.0467438
70,2.4779022,2.3189368,"('lethargic', 'energetic')",0.0063303523,0.07445728,1.6253418,1.5995879,1.2489554,1.2738619,1.3396324,1.3167109,-0.0229215
71,0.17913651,0.145545,"('diffident', 'self-confident')",1.5959758,1.6039711,0.774883,0.81156427,0.6930524,0.66323,0.8107619,0.8060776,-0.0046843
72,1.2263218,1.2087057,"('unambitious', 'ambitious')",0.34113035,0.3649589,0.657237,0.67660785,-0.5410566,-0.44530144,0.4209082,0.4512427,0.0303345
73,1.5724221,1.633041,"('helpless', 'self-reliant')",1.5000036,1.4092901,0.18752351,0.16552776,-3.6191685,-3.5206125,-0.0898048,-0.0781884,0.0116164
74,1.3424321,1.2752512,"('undedicated', 'dedicated')",0.84273165,0.8797693,1.2159861,1.1831292,0.37558413,0.3786676,0.9441835,0.9292043,-0.0149792
75,-1.1969552,-1.1086565,"('meek', 'impulsive')",0.009738669,0.09073609,-0.7153751,-0.5793966,-0.5591412,-0.44380328,-0.6154332,-0.5102801,0.1051531
76,1.3385066,1.2519408,"('anxious', 'daring')",-0.38082084,-0.32359588,1.0538869,0.9978241,0.4581104,0.4494752,0.6174207,0.5939111,-0.0235096
77,0.85785025,0.8544171,"('unmotivated', 'motivated')",0.8041365,0.75963306,1.0343235,1.0056006,-0.88265455,-0.7925642,0.4534139,0.4567717,0.0033578
78,-0.9905998,-0.9198986,"('nonresilient', 'resilient')",0.8928709,0.92155755,1.379373,1.4145819,0.122940876,0.2043231,0.3511463,0.405141,0.0539947
79,-0.7127179,-0.7156188,"('wavering', 'unwavering')",0.17743117,0.16094768,-1.1179323,-1.0793201,-0.2331278,-0.22326851,-0.4715867,-0.4643149,0.0072718
80,1.8271104,1.6673642,"('dominated', 'dominating')",-0.16744426,-0.0986743,1.9843885,1.9277081,-0.84451157,-0.7801965,0.6998858,0.6790504,-0.0208354
81,1.4463147,1.2091233,"('submissive', 'aggressive')",0.4778336,0.4766289,2.5395317,2.4499042,-0.03706769,0.00894139,1.1066531,1.0361494,-0.0705037
82,-0.26831537,-0.23718432,"('poor', 'rich')",-0.6062267,-0.51905465,0.060882263,0.09946866,6.757204,6.786239,1.4858861,1.5323672,0.0464811
83,1.3556948,1.1954513,"('powerless', 'powerful')",1.162742,1.0816323,0.3258497,0.32727894,-0.8234802,-0.8850325,0.5052016,0.4298325,-0.0753691
84,1.058078,0.94089514,"('inferior', 'superior')",0.3106224,0.2773655,0.06823416,0.002470225,0.42471945,0.3522526,0.4654135,0.3932459,-0.0721676
85,-1.5445362,-1.5035824,"('insignificant', 'prestigious')",1.8566934,1.7386625,-0.47763598,-0.40158957,-0.07933377,-0.15091209,-0.0612031,-0.0793554,-0.0181523
86,0.48198628,0.34811336,"('uninfluential', 'influential')",-0.41252306,-0.48940885,0.698957,0.64701355,0.4625741,0.43552792,0.3077486,0.2353115,-0.0724371
87,0.5485393,0.44740924,"('unsuccessful', 'successful')",1.2621442,1.2317683,1.4429269,1.383173,0.90508306,0.97583324,1.0396733,1.0095459,-0.0301274
