,sempra_male,sempra_female,tuple,energy_male,energy_female,average_male,average_female,female-male
0,-1.0578886,-1.1238117,"('unsociable', 'sociable')",-0.1814071,-0.24596003,-0.6196479,-0.6848859,-0.065238
1,-1.3814769,-1.503446,"('unfriendly', 'friendly')",2.0294113,1.9638436,0.3239672,0.2301988,-0.0937684
2,0.925215,0.9513469,"('unlikable', 'likable')",0.7771385,0.7893426,0.8511767,0.8703448,0.0191681
3,-0.50579447,-0.3954353,"('repellent', 'pleasant')",-0.030325115,0.03121446,-0.2680598,-0.1821104,0.0859494
4,0.25508386,0.22108303,"('disliked', 'liked')",-7.047407,-7.1078124,-3.3961616,-3.4433646,-0.047203
5,-0.9083088,-0.9784137,"('distant', 'outgoing')",0.27933586,0.21799552,-0.3144865,-0.3802091,-0.0657226
6,-1.1776041,-1.2073632,"('distant', 'open')",0.30814928,0.18738344,-0.4347274,-0.5099899,-0.0752625
7,-0.6565459,-0.61850667,"('insensitive', 'sensitive')",0.51949936,0.6191617,-0.0685233,0.0003275,0.0688508
8,-1.3812615,-1.4873866,"('unaffectionate', 'affectionate')",1.3155713,1.1616603,-0.0328451,-0.1628631,-0.130018
9,-1.2632565,-1.3603919,"('unaffectionate', 'caring')",1.8319054,1.7623239,0.2843244,0.200966,-0.0833584
10,-1.4183265,-1.4152476,"('unsympathetic', 'sympathetic')",-0.63903344,-0.60292673,-1.02868,-1.0090871,0.0195929
11,-0.77199715,-0.7412677,"('unhelpful', 'helpful')",1.6216849,1.7125705,0.4248439,0.4856514,0.0608075
12,-1.108153,-1.0389938,"('unsupportive', 'supportive')",-1.6269579,-1.6595712,-1.3675554,-1.3492825,0.0182729
13,-0.6315629,-0.6471023,"('impolite', 'polite')",-0.5515655,-0.5186572,-0.5915642,-0.5828798,0.0086844
14,-0.077537455,-0.032883056,"('antisocial', 'social')",0.12380564,0.1563116,0.0231341,0.0617143,0.0385802
15,0.5363112,0.44272316,"('boring', 'funny')",0.031721976,-0.044357903,0.2840166,0.1991826,-0.084834
16,-0.26317698,-0.23753546,"('unpopular', 'popular')",0.56289405,0.5624701,0.1498585,0.1624673,0.0126088
17,-0.03831591,-0.0012118965,"('nasty', 'nice')",-0.31396496,-0.29086623,-0.1761404,-0.1460391,0.0301013
18,-0.33271313,-0.30041093,"('disagreeable', 'welcoming')",-0.34205204,-0.44532722,-0.3373826,-0.3728691,-0.0354865
19,-1.0647029,-1.0765064,"('inhospitable', 'hospitable')",-0.38425073,-0.42943305,-0.7244768,-0.7529697,-0.0284929
20,-0.2086268,-0.16595566,"('rough', 'thoughtful')",0.46970212,0.5096815,0.1305377,0.1718629,0.0413252
21,-0.3691132,-0.3361132,"('immoral', 'moral')",-0.5364063,-0.42500705,-0.4527597,-0.3805601,0.0721996
22,0.24967037,0.3139663,"('untrustworthy', 'trustworthy')",-1.3051302,-1.3185852,-0.5277299,-0.5023094,0.0254205
23,-0.72467065,-0.7486322,"('insincere', 'sincere')",6.521799,6.550831,2.8985643,2.9010992,0.0025349
24,-0.22719593,-0.29958528,"('dishonest', 'honest')",1.0250694,0.9979847,0.3989367,0.3491997,-0.049737
25,0.07090902,-0.023571288,"('egoistic', 'altruistic')",1.4270146,1.3748655,0.7489618,0.6756471,-0.0733147
26,0.18812887,0.16643225,"('hardhearted', 'benevolent')",1.3777885,1.3557961,0.7829587,0.7611142,-0.0218445
27,-0.2648053,-0.29707646,"('hardhearted', 'softhearted')",1.0032554,0.9214387,0.369225,0.3121811,-0.0570439
28,-0.85630846,-0.9488582,"('disloyal', 'loyal')",1.1080809,1.053205,0.1258862,0.0521734,-0.0737128
29,-0.7706871,-0.8670905,"('unfair', 'fair')",-0.61559236,-0.76977473,-0.6931397,-0.8184326,-0.1252929
30,0.35702297,0.33679345,"('intolerant', 'tolerant')",1.151952,1.2013847,0.7544875,0.769089,0.0146015
31,-0.6460111,-0.59404004,"('evil', 'good')",-0.964991,-1.0540553,-0.805501,-0.8240477,-0.0185467
32,0.14840382,0.07971018,"('unkind', 'kind')",0.8304186,0.7436923,0.4894112,0.4117012,-0.07771
33,-0.04659441,-0.112904504,"('wrong', 'right')",0.72987103,0.66286594,0.3416383,0.2749807,-0.0666576
34,-0.383435,-0.28567368,"('mean', 'honorable')",5.424138,5.545706,2.5203514,2.6300161,0.1096647
35,0.553035,0.40421525,"('corrupt', 'incorrupt')",-0.30972308,-0.44849518,0.121656,-0.02214,-0.143796
36,-0.68760467,-0.8297774,"('hostile', 'amicable')",-0.091316454,-0.31267887,-0.3894606,-0.5712281,-0.1817675
37,0.046176065,-0.0035613105,"('fake', 'genuine')",0.20554382,0.14035527,0.1258599,0.068397,-0.0574629
38,-0.72111654,-0.7328264,"('untruthful', 'truthful')",0.4731268,0.48913115,-0.1239949,-0.1218476,0.0021473
39,0.88142395,0.9237988,"('exploitative', 'cooperative')",-0.06868655,-0.00516269,0.4063687,0.459318,0.0529493
40,-0.011920058,-0.0851903,"('stingy', 'generous')",-1.7814673,-1.8997977,-0.8966937,-0.992494,-0.0958003
41,-0.07821243,-0.08111988,"('unforgiving', 'forgiving')",0.07015523,-0.044151947,-0.0040286,-0.0626359,-0.0586073
42,0.5687687,0.65072566,"('unreliable', 'reliable')",-3.7550154,-3.7451608,-1.5931233,-1.5472176,0.0459057
43,-0.788676,-0.7137656,"('irresponsible', 'responsible')",0.6144953,0.66596144,-0.0870904,-0.0239021,0.0631883
44,0.9076935,0.8990481,"('prejudiced', 'unprejudiced')",-1.2457825,-1.2745295,-0.1690445,-0.1877407,-0.0186962
45,-1.0599399,-0.9336806,"('incompetent', 'competent')",-0.2866034,-0.27208334,-0.6732717,-0.602882,0.0703897
46,-1.018289,-0.9757722,"('uncompetitive', 'competitive')",-1.1892778,-1.08278,-1.1037834,-1.0292761,0.0745073
47,-0.10575649,-0.053844783,"('stupid', 'smart')",6.3969283,6.4632173,3.145586,3.2046862,0.0591002
48,-0.77088803,-0.7574802,"('unintelligent', 'intelligent')",0.93331057,0.9728424,0.0812113,0.1076811,0.0264698
49,-0.22039437,-0.056719214,"('unable', 'able')",0.08455442,0.16968143,-0.06792,0.0564811,0.1244011
50,0.12397559,0.1608114,"('clumsy', 'skillful')",0.16851753,0.12611586,0.1462466,0.1434636,-0.002783
51,-0.93252665,-1.0268745,"('uneducated', 'educated')",-0.2002619,-0.24492884,-0.5663943,-0.6359017,-0.0695074
52,-0.26507592,-0.45887256,"('irrational', 'rational')",0.38625118,0.18408482,0.0605876,-0.1373939,-0.1979815
53,-0.92466354,-0.95323366,"('uncreative', 'creative')",0.74693555,0.75569886,-0.088864,-0.0987674,-0.0099034
54,-0.6275932,-0.75039387,"('incapable', 'capable')",1.2087708,1.2228072,0.2905888,0.2362067,-0.0543821
55,-0.6291818,-0.48860332,"('incompetent', 'clever')",-0.13669617,-0.06203855,-0.382939,-0.2753209,0.1076181
56,-0.1871064,-0.107246384,"('impractical', 'practical')",0.10155207,0.15767777,-0.0427772,0.0252157,0.0679929
57,-0.9605328,-0.9488272,"('unimaginative', 'imaginative')",-3.041504,-3.010922,-2.0010183,-1.9798746,0.0211437
58,-0.3778713,-0.35771778,"('undiscriminating', 'discriminating')",0.07289285,0.0854599,-0.1524892,-0.1361289,0.0163603
59,0.20285195,0.18887424,"('foolish', 'wise')",0.8403518,0.7671349,0.5216019,0.4780046,-0.0435973
60,0.12677382,0.26453397,"('inefficient', 'efficient')",0.63679373,0.83073056,0.3817838,0.5476323,0.1658485
61,-0.70579445,-0.80855256,"('illogical', 'logical')",0.63463104,0.5737351,-0.0355817,-0.1174087,-0.081827
62,-0.06316644,0.05943513,"('incompetent', 'brilliant')",0.361993,0.518664,0.1494133,0.2890496,0.1396363
63,-0.63499266,-0.51672703,"('unperceptive', 'insightful')",0.16208234,0.27071583,-0.2364552,-0.1230056,0.1134496
64,0.1011052,0.092016935,"('shy', 'confident')",-6.385155,-6.4722047,-3.142025,-3.190094,-0.048069
65,0.14543298,0.18486965,"('insecure', 'secure')",-0.31139165,-0.17885336,-0.0829793,0.0030081,0.0859874
66,-0.7643572,-0.8489615,"('inactive', 'active')",-0.090660974,-0.1732946,-0.4275091,-0.5111281,-0.083619
67,0.23677333,0.30202714,"('doubtful', 'determined')",-0.18537635,-0.16537797,0.0256985,0.0683246,0.0426261
68,-0.577176,-0.5863546,"('dependent', 'independent')",-0.87601286,-0.8743557,-0.7265944,-0.7303551,-0.0037607
69,0.44313544,0.44768515,"('lazy', 'industrious')",-0.43510908,-0.49802414,0.0040132,-0.0251695,-0.0291827
70,-0.37765503,-0.3263213,"('lethargic', 'energetic')",-0.095595345,-0.060292818,-0.2366252,-0.1933071,0.0433181
71,-0.38771346,-0.42548501,"('diffident', 'self-confident')",1.1547298,1.1502173,0.3835082,0.3623661,-0.0211421
72,-0.26627105,-0.29905096,"('unambitious', 'ambitious')",0.23560427,0.25156862,-0.0153334,-0.0237412,-0.0084078
73,1.03049,0.96366704,"('helpless', 'self-reliant')",-3.2482305,-3.295094,-1.1088703,-1.1657135,-0.0568432
74,-0.24929628,-0.17343247,"('undedicated', 'dedicated')",-0.3136887,-0.3183649,-0.2814925,-0.2458987,0.0355938
75,0.108742245,0.07662754,"('meek', 'impulsive')",-0.7809258,-0.763157,-0.3360918,-0.3432647,-0.0071729
76,0.76342124,0.8632123,"('anxious', 'daring')",-0.37026542,-0.2727066,0.1965779,0.2952529,0.098675
77,-0.94217044,-0.9012545,"('unmotivated', 'motivated')",-1.1144187,-0.9757504,-1.0282946,-0.9385024,0.0897922
78,-1.2134118,-1.1342742,"('nonresilient', 'resilient')",0.030356288,0.08428216,-0.5915278,-0.524996,0.0665318
79,-0.554137,-0.57852006,"('wavering', 'unwavering')",0.25366876,0.19194804,-0.1502341,-0.193286,-0.0430519
80,0.08935426,0.15957811,"('dominated', 'dominating')",-1.0535847,-0.91044,-0.4821152,-0.3754309,0.1066843
81,-0.13045311,-0.1821334,"('submissive', 'aggressive')",-0.30842826,-0.118896574,-0.2194407,-0.150515,0.0689257
82,-0.47530538,-0.5049415,"('poor', 'rich')",6.412382,6.4421105,2.9685383,2.9685845,4.62e-05
83,-0.36093235,-0.34257734,"('powerless', 'powerful')",9.427965e-05,-0.0053556114,-0.180419,-0.1739665,0.0064525
84,0.12460944,-0.0014041942,"('inferior', 'superior')",0.43551993,0.42338198,0.2800647,0.2109889,-0.0690758
85,0.06748714,-0.033757843,"('insignificant', 'prestigious')",1.1596302,1.039459,0.6135587,0.5028506,-0.1107081
86,-1.8051618,-1.8074163,"('uninfluential', 'influential')",0.04872514,-0.038481876,-0.8782184,-0.9229491,-0.0447307
87,0.27483445,0.24192041,"('unsuccessful', 'successful')",0.24113475,0.36577472,0.2579846,0.3038476,0.045863
88,0.1862333,0.0492394,"('low', 'eminent')",0.34993684,0.30556417,0.2680851,0.1774018,-0.0906833
