,citizens_male,citizens_female,tuple,financial_male,financial_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.02549757,-0.016385159,"('unsociable', 'sociable')",-0.6539732,-0.7628216,0.8816124,0.7947518,-0.503436,-0.5929116,-0.0625748,-0.1443416,-0.0817668
1,0.07065926,-0.014883169,"('unfriendly', 'friendly')",1.4643438,1.2609004,-0.050843887,-0.19929549,1.8268273,1.6784263,0.8277466,0.681287,-0.1464596
2,0.6097279,0.6737051,"('unlikable', 'likable')",2.2472072,2.313095,1.8631096,1.8259538,0.55248106,0.6462966,1.3181314,1.3647627,0.0466313
3,-0.26944607,-0.15802665,"('repellent', 'pleasant')",-1.0220995,-0.9034258,0.8584285,0.9383328,0.17446083,0.27472976,-0.0646641,0.0379025,0.1025666
4,0.29097918,0.23815161,"('disliked', 'liked')",0.77538425,0.7203483,-0.14861034,-0.24966364,-6.6731296,-6.688538,-1.4388441,-1.4949255,-0.0560814
5,1.0244135,0.90793645,"('distant', 'outgoing')",1.4921755,1.387922,-0.75571924,-0.82726574,0.01578775,-0.046381112,0.4441644,0.3555529,-0.0886115
6,0.5942302,0.49135494,"('distant', 'open')",0.7890396,0.68638325,-1.2256687,-1.3513681,0.59189034,0.48762938,0.1873729,0.0784999,-0.108873
7,0.7631996,0.84576356,"('insensitive', 'sensitive')",-0.105861716,-0.056276318,0.8859637,0.9499812,1.0495913,1.0570638,0.6482232,0.699133,0.0509098
8,-0.0054827086,-0.019357007,"('unaffectionate', 'affectionate')",0.32625318,0.23653805,-0.34493136,-0.3820799,0.7764419,0.6898223,0.1880702,0.1312309,-0.0568393
9,1.5211575,1.5164529,"('unaffectionate', 'caring')",1.2092978,1.1225194,0.47788098,0.44633883,1.378148,1.3466007,1.1466211,1.107978,-0.0386431
10,0.8535492,0.9389891,"('unsympathetic', 'sympathetic')",-1.688158,-1.5962543,0.38886383,0.45768502,0.08549106,0.09383131,-0.0900635,-0.0264372,0.0636263
11,1.1338359,1.218504,"('unhelpful', 'helpful')",-0.29587922,-0.22791255,0.764246,0.8407143,1.9689375,2.021181,0.8927851,0.9631217,0.0703366
12,2.171137,2.266398,"('unsupportive', 'supportive')",0.9635503,1.0167384,1.738912,1.8516155,-1.7664872,-1.731883,0.7767781,0.8507172,0.0739391
13,0.34152615,0.36696225,"('impolite', 'polite')",-0.26796234,-0.19048293,0.73025006,0.74153525,-0.24390094,-0.23970495,0.1399782,0.1695774,0.0295992
14,0.5390186,0.5558802,"('antisocial', 'social')",0.99646294,1.0520753,1.7583057,1.8167595,-0.52963364,-0.49824262,0.6910384,0.7316181,0.0405797
15,0.71905786,0.6518976,"('boring', 'funny')",0.51208735,0.5077969,-0.71738553,-0.79497445,0.3385945,0.273701,0.2130885,0.1596052,-0.0534833
16,-1.2146472,-1.2289672,"('unpopular', 'popular')",-0.15133646,-0.18526866,-0.6437658,-0.61114013,0.3315451,0.31406543,-0.4195511,-0.4278276,-0.0082765
17,0.11948787,0.16409929,"('nasty', 'nice')",-0.22513154,-0.115416616,-0.91636807,-0.7998169,-0.3537228,-0.28527546,-0.3439336,-0.2591024,0.0848312
18,0.034982324,0.08771476,"('disagreeable', 'welcoming')",-0.19706929,-0.20416167,-0.28489062,-0.26104632,-0.44703048,-0.4536203,-0.223502,-0.2077784,0.0157236
19,1.0225415,0.9329913,"('inhospitable', 'hospitable')",0.09066604,0.020628862,-1.1718918,-1.2569605,0.037321925,0.0100548575,-0.0053406,-0.0733214,-0.0679808
20,0.2413024,0.29692233,"('rough', 'thoughtful')",-0.20641296,-0.15465647,0.27775547,0.3475161,0.86590654,0.8883461,0.2946379,0.344532,0.0498941
21,0.6267336,0.666739,"('immoral', 'moral')",-0.2478668,-0.16960636,1.004652,1.0037689,-0.91945827,-0.8422779,0.1160151,0.1646559,0.0486408
22,0.08398309,0.15946752,"('untrustworthy', 'trustworthy')",-0.8445398,-0.8067859,0.56017566,0.5735883,-1.1681846,-1.1204501,-0.3421414,-0.2985451,0.0435963
23,0.7574987,0.7939514,"('insincere', 'sincere')",-0.11044476,-0.063439146,0.69625664,0.7346794,6.285648,6.2253585,1.9072397,1.9226375,0.0153978
24,1.5756494,1.5719064,"('dishonest', 'honest')",-0.10255609,-0.045244616,-0.115914844,-0.10262114,1.1208786,1.1123961,0.6195142,0.6341093,0.0145951
25,-0.24084455,-0.32387143,"('egoistic', 'altruistic')",0.36974567,0.31369737,-0.33457482,-0.42431194,1.4291332,1.3342619,0.3058649,0.224944,-0.0809209
26,1.0689024,1.0810542,"('hardhearted', 'benevolent')",1.7312456,1.6792191,0.6822951,0.700564,1.6445101,1.6031928,1.2817383,1.2660075,-0.0157308
27,0.061936267,0.07508072,"('hardhearted', 'softhearted')",-0.7289116,-0.71172506,0.10394506,0.15483141,1.6460751,1.5614132,0.2707612,0.2699001,-0.0008611
28,1.4311261,1.3127884,"('disloyal', 'loyal')",0.12776753,0.02728733,0.0026325714,-0.14461689,0.993799,0.8847853,0.6388313,0.520061,-0.1187703
29,0.71510303,0.7001442,"('unfair', 'fair')",-0.17144907,-0.1964152,-0.5611105,-0.6337215,-0.710911,-0.85138667,-0.1820919,-0.2453448,-0.0632529
30,1.3273956,1.3273431,"('intolerant', 'tolerant')",0.023869326,0.07138038,0.7299047,0.67430985,1.41786,1.4056726,0.8747574,0.8696765,-0.0050809
31,-0.6232571,-0.66907114,"('evil', 'good')",0.22284696,0.15697701,-1.5148414,-1.5478972,-1.001351,-1.1010857,-0.7291507,-0.7902693,-0.0611186
32,0.34251538,0.35363945,"('unkind', 'kind')",-0.36399192,-0.32012936,1.2287433,1.2659248,1.0921743,1.0519247,0.5748603,0.5878399,0.0129796
33,0.5481086,0.4845656,"('wrong', 'right')",2.1342714,2.0816426,0.04587344,-0.033303633,-0.42201072,-0.49154666,0.5765607,0.5103394,-0.0662213
34,0.17010029,0.23224667,"('mean', 'honorable')",0.18859257,0.28053492,0.5573404,0.65972435,6.27629,6.2901754,1.7980808,1.8656703,0.0675895
35,-1.2783799,-1.4077361,"('corrupt', 'incorrupt')",0.1811451,0.12224906,-1.6775987,-1.7827048,-0.081919625,-0.23776329,-0.7141883,-0.8264889,-0.1123006
36,-0.7317483,-0.86098087,"('hostile', 'amicable')",1.1035161,0.9009337,-1.5758125,-1.777547,0.28008693,0.08834477,-0.2309894,-0.4123123,-0.1813229
37,0.54544336,0.5621248,"('fake', 'genuine')",-0.814466,-0.76179975,-0.06941143,-0.07101537,0.49253315,0.49714974,0.0385248,0.0566149,0.0180901
38,0.6273565,0.6491481,"('untruthful', 'truthful')",1.2603369,1.2670653,-0.07829971,-0.060733076,0.213338,0.255548,0.5056829,0.527757,0.0220741
39,1.7513012,1.7310336,"('exploitative', 'cooperative')",0.92957735,0.99198204,1.6701503,1.6823606,0.12575239,0.12985362,1.1191953,1.1338075,0.0146122
40,1.0915791,1.087512,"('stingy', 'generous')",1.5935142,1.5492742,0.56004155,0.5754416,-1.692724,-1.7469475,0.3881027,0.3663201,-0.0217826
41,0.61497545,0.6373886,"('unforgiving', 'forgiving')",0.8565637,0.84339887,0.7902235,0.7725581,0.059160747,0.032870956,0.5802308,0.5715541,-0.0086767
42,2.191623,2.2584174,"('unreliable', 'reliable')",1.0806289,1.1737453,2.0492818,2.1382685,-2.648286,-2.5436008,0.6683119,0.7567076,0.0883957
43,1.0833973,1.1859939,"('irresponsible', 'responsible')",0.0619212,0.17506127,1.3041928,1.3865519,0.7602392,0.79825807,0.8024376,0.8864663,0.0840287
44,-0.8577611,-0.81458634,"('prejudiced', 'unprejudiced')",-0.26324013,-0.11117708,-0.63914657,-0.6156652,-1.4226736,-1.4109151,-0.7957053,-0.7380859,0.0576194
45,0.12326516,0.16220804,"('incompetent', 'competent')",-1.211559,-1.1199816,0.10217723,0.14802837,-0.34538043,-0.3576567,-0.3328743,-0.2918505,0.0410238
46,-0.41721278,-0.28137454,"('uncompetitive', 'competitive')",-0.41013998,-0.33442003,1.5649081,1.608134,-1.1961557,-1.1483935,-0.1146501,-0.0390135,0.0756366
47,-0.39818636,-0.30430946,"('stupid', 'smart')",0.6764575,0.71941686,0.7579638,0.81502783,6.0519214,6.05686,1.7720391,1.8217487,0.0497096
48,-0.02429442,-0.0027660504,"('unintelligent', 'intelligent')",-1.5218015,-1.5349895,-0.36042857,-0.3762203,0.33920047,0.34398344,-0.391831,-0.3924981,-0.0006671
49,-0.38412967,-0.3919117,"('unable', 'able')",-1.3307655,-1.2437785,-0.6991043,-0.6377865,-0.45342085,-0.36972302,-0.7168551,-0.6607999,0.0560552
50,-0.09645805,-0.100348055,"('clumsy', 'skillful')",0.50869334,0.51712334,-0.19845581,-0.19721474,0.06268937,0.063994214,0.0691172,0.0708887,0.0017715
51,0.8724883,0.80664146,"('uneducated', 'educated')",-0.56164527,-0.6357936,0.90196335,0.7681327,0.6110162,0.55222595,0.4559557,0.3728016,-0.0831541
52,0.5536792,0.37843674,"('irrational', 'rational')",1.1212286,0.8739216,-1.2764561,-1.4708812,-0.20131652,-0.38280767,0.0492838,-0.1503326,-0.1996164
53,0.08406504,0.044656824,"('uncreative', 'creative')",0.9836958,0.85349286,-0.04995574,-0.15644938,1.1038438,1.036158,0.5304122,0.4444646,-0.0859476
54,0.23164308,0.16664854,"('incapable', 'capable')",1.1231636,1.0697697,-0.17929107,-0.25221154,1.1283593,1.0951566,0.5759687,0.5198408,-0.0561279
55,0.33460933,0.42963248,"('incompetent', 'clever')",-1.7442288,-1.6764727,0.6652281,0.7042787,-0.30552885,-0.26942146,-0.2624801,-0.2029957,0.0594844
56,1.5070285,1.5344965,"('impractical', 'practical')",0.2078511,0.30213434,1.355293,1.3579414,0.07486648,0.089901924,0.7862598,0.8211185,0.0348587
57,-0.24097097,-0.20048873,"('unimaginative', 'imaginative')",-0.33968797,-0.33629686,-0.20149139,-0.25399706,-2.9002275,-2.8956263,-0.9205945,-0.9216022,-0.0010077
58,-0.51904446,-0.4848042,"('undiscriminating', 'discriminating')",1.1430901,1.0585124,0.72619677,0.7294289,0.04655424,0.015637951,0.3491991,0.3296938,-0.0195053
59,0.20988974,0.14209832,"('foolish', 'wise')",1.487309,1.3844718,-1.0026431,-1.0953335,0.55948967,0.51369685,0.3135113,0.2362334,-0.0772779
60,0.17407946,0.3147802,"('inefficient', 'efficient')",-0.7788964,-0.63506836,1.6268837,1.7562791,-0.010750556,0.16589071,0.2528291,0.4004704,0.1476413
