,dun_male,dun_female,tuple,&_male,&_female,bradstreet_male,bradstreet_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
29,0.8387413,0.8891354,"('unfair', 'fair')",-0.3915672,-0.4180714,-0.6118499,-0.5784781,-0.7550494,-0.7516442,-0.58551466,-0.6821072,-0.301048,-0.3082331,-0.0071851
30,-0.04324995,-0.08710241,"('intolerant', 'tolerant')",-0.2991087,-0.21440068,-0.5821729,-0.63298607,1.913283,1.8490186,1.2751004,1.2661129,0.4527704,0.4361285,-0.0166419
31,-0.5455116,-0.45661187,"('evil', 'good')",-1.6240788,-1.4559703,-0.12882577,-0.004801955,-1.6562252,-1.5029731,-1.1103578,-1.1388452,-1.0129998,-0.9118404,0.1011594
32,-0.90142226,-0.8820015,"('unkind', 'kind')",-0.11743685,-0.18521895,-1.2505225,-1.3216227,0.88211274,0.7679207,1.1701078,1.0651624,-0.0434322,-0.111152,-0.0677198
33,0.3800195,0.36913747,"('wrong', 'right')",-0.4110395,-0.32345235,0.8021569,0.84601283,0.36215276,0.4453742,-0.48456046,-0.4399595,0.1297458,0.1794225,0.0496767
34,-0.090690434,-0.041157924,"('mean', 'honorable')",-0.29011774,-0.12095049,-0.29610613,-0.23545454,-0.03650327,0.062385112,6.0104957,6.017536,1.0594156,1.1364717,0.0770561
35,-0.9990318,-1.0135642,"('corrupt', 'incorrupt')",-0.7868526,-0.7742378,1.9538695,1.9979367,-1.5730889,-1.4718539,-0.11554762,-0.24608654,-0.3041303,-0.3015611,0.0025692
36,-1.0106788,-0.88363,"('hostile', 'amicable')",-0.9273273,-0.8917196,0.3083221,0.3921173,-1.1468064,-1.1496856,0.4531711,0.29092157,-0.4646638,-0.4483993,0.0162645
37,0.63645464,0.66484445,"('fake', 'genuine')",-0.092284024,-0.04212191,0.19360745,0.15671921,0.36653775,0.37323633,0.61631477,0.61487293,0.3441261,0.3535102,0.0093841
38,0.36824724,0.38078064,"('untruthful', 'truthful')",-1.5314307,-1.4889457,-0.9124437,-0.9402441,-0.31826305,-0.32601583,0.33453056,0.37197447,-0.4118719,-0.4004901,0.0113818
39,1.2548269,1.2430116,"('exploitative', 'cooperative')",0.01943487,0.07616021,0.07599692,0.06812508,0.50121665,0.50445694,-0.07815068,-0.07940793,0.3546649,0.3624692,0.0078043
40,0.12490958,0.13700007,"('stingy', 'generous')",-0.13463503,-0.027890977,-0.6346062,-0.61643636,0.707133,0.6993749,-1.1803885,-1.2086896,-0.2235174,-0.2033284,0.020189
41,-0.5004898,-0.4790833,"('unforgiving', 'forgiving')",-0.6457683,-0.582158,-0.5201346,-0.5496686,0.33307555,0.37662587,0.39350545,0.37677455,-0.1879624,-0.1715019,0.0164605
42,0.80558276,0.8607763,"('unreliable', 'reliable')",1.6914186,1.7976174,0.86627835,0.93456054,1.2899287,1.3949811,-2.4566028,-2.3054173,0.4393212,0.5365036,0.0971824
43,0.5913513,0.58734214,"('irresponsible', 'responsible')",0.16136393,0.25398415,-1.2170556,-1.2567658,0.40382472,0.43362945,0.63043195,0.65662646,0.1139833,0.1349633,0.02098
44,-0.9331734,-0.9653808,"('prejudiced', 'unprejudiced')",-1.478551,-1.4326771,0.3053465,0.31131265,-0.95380497,-0.86270636,-1.6804996,-1.648554,-0.9481365,-0.9196012,0.0285353
45,0.20043957,0.16313396,"('incompetent', 'competent')",0.2631603,0.16469231,-0.7616697,-0.8043333,0.39065602,0.28304204,-0.20035563,-0.24350792,-0.0215539,-0.0873946,-0.0658407
46,-0.3623773,-0.36800086,"('uncompetitive', 'competitive')",1.2785131,1.2573271,-1.4595668,-1.4680588,1.7305871,1.6089236,-0.21407297,-0.20238121,0.1946166,0.165562,-0.0290546
47,-0.014912769,-0.0061912406,"('stupid', 'smart')",0.21037933,0.29616386,-0.04740434,0.009802032,0.7682874,0.79123384,5.317291,5.2864513,1.2467281,1.2754919,0.0287638
48,-0.80435383,-0.80049723,"('unintelligent', 'intelligent')",-0.37495118,-0.41524252,-1.6937968,-1.751879,-0.51702,-0.54669845,0.21609981,0.19244295,-0.6348044,-0.6643748,-0.0295704
49,-0.05898717,0.015844315,"('unable', 'able')",-0.49310037,-0.43842936,-1.3665906,-1.2332639,-0.63583314,-0.5486079,-0.27820185,-0.1532635,-0.5665426,-0.4715441,0.0949985
50,-0.7950428,-0.67575765,"('clumsy', 'skillful')",1.2121047,1.2927411,0.48295966,0.543783,-0.01117175,0.11654082,0.0775685,0.12300188,0.1932837,0.2800618,0.0867781
51,-0.8363944,-0.875926,"('uneducated', 'educated')",0.80491364,0.6476472,-0.88197744,-0.99120885,0.40837315,0.2686853,0.31398535,0.2833797,-0.03822,-0.1334845,-0.0952645
52,-0.44884482,-0.40519524,"('irrational', 'rational')",-0.0597872,-0.15328819,-0.17804447,-0.15766928,-1.2543793,-1.2993736,-0.094170794,-0.17113228,-0.4070453,-0.4373317,-0.0302864
53,-0.6036293,-0.55603325,"('uncreative', 'creative')",0.16206706,0.13361716,-0.8567594,-0.8292083,0.72627825,0.71460134,1.1767206,1.1019397,0.1209354,0.1129833,-0.0079521
54,0.10792238,0.1784418,"('incapable', 'capable')",-0.85455847,-0.80649614,-0.3296014,-0.31812316,0.40000913,0.4468717,0.6867556,0.7507566,0.0021055,0.0502902,0.0481847
55,0.97742796,0.95106906,"('incompetent', 'clever')",0.9374601,0.912779,-1.1873331,-1.2289956,0.1487591,0.081218824,-0.21972132,-0.209156,0.1313186,0.101383,-0.0299356
56,0.88546914,0.8103535,"('impractical', 'practical')",0.5216331,0.35088286,-0.28168204,-0.3525188,0.7608243,0.6415493,0.002440825,0.031216333,0.3777371,0.2962966,-0.0814405
57,-0.504537,-0.5406429,"('unimaginative', 'imaginative')",-0.29746324,-0.45910186,-0.5702449,-0.6230334,0.04703787,-0.07196413,-2.2009704,-2.2020087,-0.7052355,-0.7793502,-0.0741147
58,0.25324142,0.21663538,"('undiscriminating', 'discriminating')",-0.35839647,-0.3517272,-0.6744072,-0.7273053,1.0766999,1.1385905,0.08262773,0.08396708,0.0759531,0.0720321,-0.003921
59,-0.19440205,-0.1234495,"('foolish', 'wise')",0.02389352,0.027728967,0.33391818,0.40206915,-0.3205954,-0.29575813,0.4325369,0.44308504,0.0550702,0.0907351,0.0356649
60,0.021200594,0.0063294508,"('inefficient', 'efficient')",1.0492526,1.0041903,-1.0963659,-1.1737993,0.8723019,0.8162785,-0.12879425,-0.04113833,0.143519,0.1223721,-0.0211469
61,0.6728964,0.6607131,"('illogical', 'logical')",0.8312775,0.674088,-0.20011331,-0.26045704,0.35821354,0.18545707,0.5030289,0.38041574,0.4330606,0.3280434,-0.1050172
62,-0.037828736,-0.05616143,"('incompetent', 'brilliant')",0.3296967,0.32434222,-1.2268002,-1.2261479,0.91454494,0.9155742,0.06868695,0.22848497,0.0096599,0.0372184,0.0275585
63,-1.0464526,-0.99253416,"('unperceptive', 'insightful')",0.68227667,0.7293632,-1.7126834,-1.7091767,1.7949111,1.7975761,1.2553537,1.3705037,0.1946811,0.2391464,0.0444653
64,-0.76550674,-0.7844109,"('shy', 'confident')",1.1120926,1.0225514,0.18651375,0.13370322,0.79611003,0.7098347,-6.183784,-6.096717,-0.9709148,-1.0030077,-0.0320929
65,0.24068022,0.16515586,"('insecure', 'secure')",0.8268124,0.64975274,-0.70582724,-0.8456858,0.4724715,0.30149916,-0.36443368,-0.43996346,0.0939406,-0.0338483,-0.1277889
66,0.77211213,0.83560705,"('inactive', 'active')",1.2571775,1.2892376,0.64003885,0.6695911,1.2452438,1.2402934,1.3175364,1.2355934,1.0464218,1.0540645,0.0076427
67,0.046359353,-0.0045748875,"('doubtful', 'determined')",0.07068243,0.09674311,0.33516285,0.34855703,0.787694,0.8122959,-0.31936145,-0.25921917,0.1841074,0.1987604,0.014653
68,0.1010827,0.08383732,"('dependent', 'independent')",-0.5567324,-0.62022924,-0.40001878,-0.40938398,-0.8123101,-0.8585979,-0.43299434,-0.4463663,-0.4201946,-0.450148,-0.0299534
69,0.15144794,0.19426803,"('lazy', 'industrious')",0.70495963,0.70569396,1.3581523,1.4934322,0.38056552,0.49277684,-0.3644634,-0.29928795,0.4461324,0.5173766,0.0712442
70,0.5341901,0.5089042,"('lethargic', 'energetic')",0.95951486,0.97502774,-0.33435026,-0.36775714,1.479506,1.4620169,0.76661956,0.82591033,0.6810961,0.6808204,-0.0002757
71,0.7828784,0.80144763,"('diffident', 'self-confident')",-0.30297762,-0.18387695,0.028532982,0.04337072,1.3193212,1.3010871,0.66518486,0.6476014,0.498588,0.521926,0.023338
72,0.16516241,0.16991785,"('unambitious', 'ambitious')",-0.8894905,-0.9164946,-1.1467897,-1.1853268,0.1956889,0.18188763,-1.1628084,-1.147398,-0.5676475,-0.5794828,-0.0118353
73,0.22809292,0.23246849,"('helpless', 'self-reliant')",0.8934338,0.8777846,1.3658857,1.43967,-0.019643532,0.09526569,-3.4245114,-3.281804,-0.1913485,-0.1273231,0.0640254
74,0.70407933,0.7057796,"('undedicated', 'dedicated')",0.59103036,0.5543902,-0.58213484,-0.5180899,0.13998318,0.19623426,0.10937244,0.17180578,0.1924661,0.222024,0.0295579
75,-1.4678526,-1.4291102,"('meek', 'impulsive')",-0.6014515,-0.5571128,0.9032481,0.92638785,-0.15689382,-0.06251916,-0.26784378,-0.16909179,-0.3181587,-0.2582892,0.0598695
76,-0.42453453,-0.3685504,"('anxious', 'daring')",1.8651662,1.9398,-0.42786786,-0.46181533,0.958804,0.98957604,0.10594556,0.17530249,0.4155026,0.4548625,0.0393599
77,-1.3896369,-1.3906852,"('unmotivated', 'motivated')",0.548521,0.4929034,-0.8577251,-0.87557065,0.9642727,0.8089503,-1.0223464,-0.9665105,-0.3513829,-0.3861825,-0.0347996
78,-0.993763,-0.94329363,"('nonresilient', 'resilient')",-0.37549993,-0.23613779,-1.0288211,-0.9610953,0.38858703,0.40018317,0.19350794,0.30215582,-0.3631979,-0.2876375,0.0755604
79,0.2556635,0.34141564,"('wavering', 'unwavering')",-0.5090767,-0.48231974,0.24940576,0.3065322,-1.322261,-1.2923865,-0.026349414,-0.044326253,-0.2705236,-0.234217,0.0363066
80,0.079872884,0.07990522,"('dominated', 'dominating')",0.63989043,0.60171705,-0.33135998,-0.38837177,0.5127662,0.468095,-1.2068095,-1.1262617,-0.061128,-0.0729832,-0.0118552
81,-0.41872832,-0.5194681,"('submissive', 'aggressive')",0.5566423,0.3676382,-0.61300325,-0.83000165,1.3858051,1.16812,-0.80349755,-0.765398,0.0214437,-0.1158219,-0.1372656
82,0.02458689,0.046476115,"('poor', 'rich')",0.002490148,-0.051588994,-0.37030673,-0.41271016,0.84340787,0.81195563,5.5854383,5.51247,1.2171233,1.1813205,-0.0358028
83,-0.26994395,-0.2730402,"('powerless', 'powerful')",-0.003699027,0.053761583,-0.9595453,-0.9394022,0.75961673,0.82927686,-0.85093915,-0.8264984,-0.2649021,-0.2311805,0.0337216
84,0.7889615,0.7622744,"('inferior', 'superior')",0.65403163,0.62359184,-0.0894846,-0.08579509,0.02511644,0.086805195,0.73828495,0.7538109,0.423382,0.4281374,0.0047554
85,0.79290515,0.8462555,"('insignificant', 'prestigious')",-0.046614386,0.065695494,0.7411995,0.8467711,0.18507707,0.29309052,0.64642787,0.6957923,0.463799,0.549521,0.085722
86,-0.84555507,-0.910046,"('uninfluential', 'influential')",-0.13084625,-0.21205504,-2.1675594,-2.2147362,-0.073102936,-0.2134539,-0.11019807,-0.17226745,-0.6654523,-0.7445117,-0.0790594
87,-0.057997733,-0.077248976,"('unsuccessful', 'successful')",1.9409411,1.84221,-0.31870738,-0.370413,0.9128899,0.8301943,0.6162532,0.6532627,0.6186758,0.575601,-0.0430748
88,-0.95919394,-0.9259596,"('low', 'eminent')",-0.35821235,-0.49894273,-1.3736092,-1.4053495,-0.036494374,-0.14086525,0.40937456,0.38999656,-0.4636271,-0.5162241,-0.052597
