,duke_male,duke_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.4675209,-0.6059476,"('unsociable', 'sociable')",-0.3134164,-0.44047013,-0.26086813,-0.38255778,-0.3472685,-0.4763252,-0.1290567
1,0.5717232,0.48191294,"('unfriendly', 'friendly')",0.73766917,0.4550643,0.9877819,0.81623906,0.7657248,0.5844054,-0.1813194
2,1.0387495,1.1109524,"('unlikable', 'likable')",1.1559854,1.0917634,0.8237473,0.836536,1.0061607,1.0130839,0.0069232
3,-0.25072685,-0.12796485,"('repellent', 'pleasant')",-0.5188659,-0.46571234,0.8731287,0.93747586,0.034512,0.1145996,0.0800876
4,-0.17624393,-0.23243359,"('disliked', 'liked')",0.73582804,0.5138608,-6.395294,-6.6189294,-1.9452367,-2.1125007,-0.167264
5,-0.037834976,-0.05560319,"('distant', 'outgoing')",0.56251335,0.42647624,-0.77476144,-0.812689,-0.083361,-0.147272,-0.063911
6,-0.40776852,-0.4416689,"('distant', 'open')",0.14178313,-0.10613487,-0.6863649,-0.76984984,-0.3174501,-0.4392179,-0.1217678
7,-0.0033405572,-0.02676209,"('insensitive', 'sensitive')",0.46657765,0.5060203,0.39426726,0.42132485,0.2858348,0.3001943,0.0143595
8,0.390254,0.3048936,"('unaffectionate', 'affectionate')",-0.41491374,-0.6395027,0.1194922,0.042528175,0.0316108,-0.0973603,-0.1289711
9,0.64195967,0.5527331,"('unaffectionate', 'caring')",0.2725928,0.0959733,0.7709442,0.71434134,0.5618322,0.4543493,-0.1074829
10,-0.22813973,-0.39002526,"('unsympathetic', 'sympathetic')",-0.93084824,-1.0430368,-0.54518116,-0.58616537,-0.5680564,-0.6730758,-0.1050194
11,-0.49500272,-0.5030458,"('unhelpful', 'helpful')",-0.04374193,0.06164296,1.755517,1.8383032,0.4055908,0.4656335,0.0600427
12,1.8814749,1.8356466,"('unsupportive', 'supportive')",0.6002829,0.55963165,-1.6864973,-1.7581453,0.2650868,0.2123776,-0.0527092
13,-0.100315824,-0.11888329,"('impolite', 'polite')",-0.4008417,-0.2294101,-0.7785319,-0.7856687,-0.4265631,-0.3779873,0.0485758
14,0.3561652,0.2892348,"('antisocial', 'social')",0.31000757,0.34971702,-0.1379498,-0.20396982,0.1760743,0.144994,-0.0310803
15,-0.0035026893,-0.07407724,"('boring', 'funny')",0.09707275,-0.015737347,-0.48024908,-0.5137439,-0.128893,-0.2011862,-0.0722932
16,-1.3723142,-1.337374,"('unpopular', 'popular')",0.10685974,-0.032964565,0.39252788,0.27768534,-0.2909756,-0.3642178,-0.0732422
17,-0.72671586,-0.7184892,"('nasty', 'nice')",-0.9940351,-0.8903315,-1.0431966,-0.9465364,-0.9213158,-0.8517857,0.0695301
18,0.25882566,0.29353046,"('disagreeable', 'welcoming')",-0.96432936,-1.0397046,-0.7671938,-0.7772822,-0.4908992,-0.5078188,-0.0169196
19,0.05480652,0.06699543,"('inhospitable', 'hospitable')",-0.6591162,-0.75337934,-0.890267,-0.8228499,-0.4981922,-0.5030779,-0.0048857
