,first_male,first_female,tuple,solar_male,solar_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.29389182,-0.44048297,"('unsociable', 'sociable')",0.5104817,0.4468802,-0.4703008,-0.651228,-0.0845703,-0.2149436,-0.1303733
1,-1.2142508,-1.2776269,"('unfriendly', 'friendly')",-0.031324834,-0.05764782,1.6585314,1.5138897,0.1376519,0.0595383,-0.0781136
2,0.8274611,0.85785127,"('unlikable', 'likable')",0.5325545,0.52690065,0.9694445,1.0123012,0.7764867,0.7990177,0.022531
3,0.5418764,0.6147114,"('repellent', 'pleasant')",-0.34708163,-0.15463057,0.11546449,0.16950133,0.1034197,0.2098607,0.106441
4,-0.40665036,-0.3896128,"('disliked', 'liked')",0.6398623,0.68207324,-5.7222166,-5.810155,-1.8296682,-1.8392315,-0.0095633
5,-1.2357528,-1.2290205,"('distant', 'outgoing')",0.082158156,0.10597393,-0.05109863,-0.020926049,-0.4015644,-0.3813242,0.0202402
6,-1.0149341,-0.9903455,"('distant', 'open')",-0.5565873,-0.52755785,0.16457973,0.20695004,-0.4689805,-0.4369844,0.0319961
7,1.0747888,1.054758,"('insensitive', 'sensitive')",0.375417,0.40968776,0.3654454,0.42025486,0.6052171,0.6282335,0.0230164
8,-1.0507268,-1.0993291,"('unaffectionate', 'affectionate')",-0.5414771,-0.62978274,0.13845287,0.14168926,-0.4845837,-0.5291409,-0.0445572
9,0.27604944,0.27972972,"('unaffectionate', 'caring')",0.31622726,0.2742981,0.90952647,0.95035577,0.5006011,0.5014612,0.0008601
10,0.978966,0.94471014,"('unsympathetic', 'sympathetic')",-1.3173292,-1.3244804,-0.66147184,-0.66104954,-0.3332783,-0.34694,-0.0136617
11,0.9761321,0.951109,"('unhelpful', 'helpful')",0.036481984,-0.01257089,1.9877602,2.1037073,1.0001248,1.0140818,0.013957
12,1.0999963,1.1659746,"('unsupportive', 'supportive')",0.86559695,0.90020794,-1.685995,-1.6641408,0.0931995,0.1340139,0.0408144
13,0.95423985,0.8792897,"('impolite', 'polite')",0.067704536,0.06740629,-0.35101146,-0.37588722,0.2236443,0.1902696,-0.0333747
14,0.5721216,0.55441403,"('antisocial', 'social')",0.5819527,0.6234662,-0.7568912,-0.7861614,0.1323944,0.130573,-0.0018214
15,0.29891342,0.20133188,"('boring', 'funny')",0.48138604,0.36452553,0.48438817,0.44506466,0.4215625,0.336974,-0.0845885
16,-1.6368549,-1.6110193,"('unpopular', 'popular')",-0.35804668,-0.3678687,0.56200373,0.5617015,-0.4776326,-0.4723955,0.0052371
17,0.0916751,0.13440946,"('nasty', 'nice')",-0.19996157,-0.12327701,-0.45331204,-0.36675158,-0.1871995,-0.1185397,0.0686598
18,-0.06802806,-0.04799358,"('disagreeable', 'welcoming')",-0.49617985,-0.44247994,-0.26629212,-0.27554843,-0.2768333,-0.2553407,0.0214926
19,-0.77548283,-0.75700444,"('inhospitable', 'hospitable')",-0.96836096,-0.95503545,-0.19084875,-0.0741623,-0.6448975,-0.5954007,0.0494968
20,0.02298933,0.050523818,"('rough', 'thoughtful')",0.3645581,0.4271841,1.0415955,1.0404081,0.476381,0.5060387,0.0296577
21,1.9439157,1.8801683,"('immoral', 'moral')",0.3444126,0.33800095,-0.3293199,-0.3512781,0.6530028,0.622297,-0.0307058
22,0.27814993,0.23960473,"('untrustworthy', 'trustworthy')",-1.2629924,-1.302204,-0.9485993,-0.98836184,-0.6444805,-0.6836537,-0.0391732
23,1.2220652,1.1584225,"('insincere', 'sincere')",-0.029381253,-0.053000197,5.5954866,5.561159,2.2627236,2.2221937,-0.0405299
24,1.386689,1.4018344,"('dishonest', 'honest')",-0.40341178,-0.40594703,0.7740567,0.7864822,0.585778,0.5941232,0.0083452
25,-0.74930346,-0.8032156,"('egoistic', 'altruistic')",0.94351184,0.95138574,1.3199643,1.2566581,0.5047242,0.4682761,-0.0364481
26,-0.88901037,-0.9215334,"('hardhearted', 'benevolent')",1.5761043,1.5336204,1.6323236,1.5215029,0.7731392,0.7111966,-0.0619426
27,0.48517275,0.5272171,"('hardhearted', 'softhearted')",0.12666388,0.09399155,1.2156287,1.2397479,0.6091551,0.6203188,0.0111637
28,0.81339836,0.6776245,"('disloyal', 'loyal')",0.34893668,0.2765246,0.7709628,0.68790215,0.6444326,0.5473504,-0.0970822
29,0.15758105,0.15690237,"('unfair', 'fair')",-0.41282114,-0.35435963,-0.20891038,-0.3480997,-0.1547168,-0.1818523,-0.0271355
30,0.6561143,0.68887514,"('intolerant', 'tolerant')",1.2998029,1.3233813,1.357236,1.3035783,1.1043844,1.1052782,0.0008938
31,-1.4458803,-1.3446543,"('evil', 'good')",-0.6905945,-0.520454,-1.0690185,-1.077174,-1.0684978,-0.9807607,0.0877371
32,1.3059572,1.2522016,"('unkind', 'kind')",0.070904955,-0.029058235,0.96434784,0.84614813,0.7804033,0.6897639,-0.0906394
33,0.08539337,0.12320916,"('wrong', 'right')",0.37569052,0.37348336,-0.33346203,-0.36230776,0.0425406,0.0447949,0.0022543
34,-0.08431892,0.005380474,"('mean', 'honorable')",0.59128,0.7124996,5.6829476,5.84461,2.0633028,2.1874968,0.124194
35,-1.27005,-1.2604405,"('corrupt', 'incorrupt')",-0.71962035,-0.70673573,-0.13264188,-0.19331127,-0.7074374,-0.7201625,-0.0127251
36,-2.3133762,-2.346031,"('hostile', 'amicable')",-0.5384764,-0.46733534,0.18688914,0.01266608,-0.8883212,-0.9335668,-0.0452456
37,1.2559565,1.3284246,"('fake', 'genuine')",-0.74619836,-0.77400047,0.21659863,0.24662349,0.2421189,0.2670159,0.024897
38,0.030816738,0.048253335,"('untruthful', 'truthful')",0.15753374,0.21129699,0.4792516,0.5732122,0.222534,0.2775875,0.0550535
39,1.9408984,1.9273254,"('exploitative', 'cooperative')",0.83116233,0.8771036,0.06900773,0.09066815,0.9470228,0.9650324,0.0180096
40,0.36251694,0.36843464,"('stingy', 'generous')",0.5716947,0.6442493,-1.7843459,-1.8965667,-0.2833781,-0.2946276,-0.0112495
41,0.48409355,0.4939471,"('unforgiving', 'forgiving')",-0.54847115,-0.5153285,0.028374704,-0.045286484,-0.012001,-0.0222226,-0.0102216
42,0.841349,0.9063556,"('unreliable', 'reliable')",-0.16128264,-0.18832807,-3.0428052,-2.965556,-0.7875796,-0.7491761,0.0384035
43,0.77686965,0.81683505,"('irresponsible', 'responsible')",0.39644912,0.35384429,0.37800872,0.40871584,0.5171092,0.5264651,0.0093559
44,-0.12381947,-0.055618543,"('prejudiced', 'unprejudiced')",-1.179208,-1.1671945,-1.1456348,-1.1133428,-0.8162208,-0.7787186,0.0375022
45,0.0004580766,-0.0032791588,"('incompetent', 'competent')",-1.2056863,-1.0908365,-0.3218402,-0.30314726,-0.5090228,-0.4657544,0.0432684
46,0.521285,0.49949205,"('uncompetitive', 'competitive')",-0.61777043,-0.54380673,-0.7811836,-0.8285812,-0.2925563,-0.2909653,0.001591
47,0.08925931,0.12035149,"('stupid', 'smart')",0.8808925,0.8677786,5.281294,5.4186296,2.0838153,2.1355866,0.0517713
48,0.41418606,0.3681794,"('unintelligent', 'intelligent')",1.4518942,1.4456564,0.73823375,0.68981755,0.8681047,0.8345512,-0.0335535
49,-0.4650599,-0.37721235,"('unable', 'able')",0.005688835,0.087733194,-0.08453176,0.07573209,-0.1813009,-0.071249,0.1100519
